cuda_atomiccas_array_fail
n iter,1000
arr step,2
""
n_blocks,1
type mode,aggregate,1,2,4,8,16,32,64,128,256,512,786,1024
int,max,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,7.092198581560284e-06,1.4184397163120568e-05,2.9078014184397162e-05,5.8865248226950354e-05,0.00011347517730496454,0.00022695035460992908,0.000350354609929078,0.00045390070921985816
int,min,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,7.092198581560284e-06,1.4184397163120568e-05,2.9078014184397162e-05,5.8865248226950354e-05,0.00010638297872340425,0.0002078014184397163,0.00030638297872340425,0.0004141843971631206
int,med,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,7.092198581560284e-06,1.4184397163120568e-05,2.9078014184397162e-05,5.8865248226950354e-05,0.0001099290780141844,0.000225531914893617,0.00033617021276595747,0.0004524822695035461
int,avg,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,7.092198581560284e-06,1.4184397163120568e-05,2.9078014184397162e-05,5.8865248226950354e-05,0.0001099290780141844,0.00022127659574468084,0.00033546099290780143,0.0004475177304964539
ull,max,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,1.4184397163120568e-05,2.9078014184397162e-05,5.673758865248227e-05,0.00011347517730496454,0.00022695035460992908,0.0004531914893617021,0.0006978723404255319,0.0009078014184397163
ull,min,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,1.4184397163120568e-05,2.9078014184397162e-05,5.673758865248227e-05,0.00011347517730496454,0.00022624113475177304,0.0004219858156028369,0.000624113475177305,0.0008539007092198582
ull,med,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,1.4184397163120568e-05,2.9078014184397162e-05,5.673758865248227e-05,0.00011347517730496454,0.00022624113475177304,0.0004524822695035461,0.0006695035460992908,0.0009042553191489362
ull,avg,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,1.4184397163120568e-05,2.9078014184397162e-05,5.673758865248227e-05,0.00011347517730496454,0.00022624113475177304,0.00044539007092198583,0.0006702127659574468,0.0008978723404255319
""
n_blocks,2
type mode,aggregate,1,2,4,8,16,32,64,128,256,512,786,1024
int,max,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,1.1347517730496454e-05,1.4184397163120568e-05,2.9078014184397162e-05,5.8865248226950354e-05,0.00011347517730496454,0.00022695035460992908,0.0004170212765957447,0.00045390070921985816
int,min,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,1.1347517730496454e-05,1.4184397163120568e-05,2.9078014184397162e-05,5.8865248226950354e-05,0.00010638297872340425,0.0002078014184397163,0.0003070921985815603,0.0004141843971631206
int,med,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,1.1347517730496454e-05,1.4184397163120568e-05,2.9078014184397162e-05,5.8865248226950354e-05,0.0001099290780141844,0.000225531914893617,0.0003574468085106383,0.0004524822695035461
int,avg,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,1.1347517730496454e-05,1.4184397163120568e-05,2.9078014184397162e-05,5.8865248226950354e-05,0.0001099290780141844,0.00022127659574468084,0.0003673758865248227,0.0004475177304964539
ull,max,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,1.1347517730496454e-05,1.4184397163120568e-05,2.9078014184397162e-05,5.8865248226950354e-05,0.0001127659574468085,0.00022695035460992908,0.0004531914893617021,0.0007390070921985815,0.0009078014184397163
ull,min,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,1.1347517730496454e-05,1.4184397163120568e-05,2.9078014184397162e-05,5.8865248226950354e-05,0.0001127659574468085,0.00022624113475177304,0.0004219858156028369,0.000624113475177305,0.0008539007092198582
ull,med,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,1.1347517730496454e-05,1.4184397163120568e-05,2.9078014184397162e-05,5.8865248226950354e-05,0.0001127659574468085,0.00022624113475177304,0.0004524822695035461,0.0006978723404255319,0.0009035460992907801
ull,avg,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,1.1347517730496454e-05,1.4184397163120568e-05,2.9078014184397162e-05,5.8865248226950354e-05,0.00011347517730496454,0.00022624113475177304,0.00044539007092198583,0.0006907801418439717,0.0008978723404255319
""
n_blocks,54
type mode,aggregate,1,2,4,8,16,32,64,128,256,512,786,1024
