omp_flush_array_spread
n iter,1000
arr step,64
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
int,max,7.8688292e-09,7.5698373e-09,7.8800014e-09,7.869528e-09,8.3201126e-09,7.9798856e-09,7.9689528e-09,7.5601227e-09,7.7900041e-09,7.7884227e-09,7.7902036e-09,7.7988971e-09,7.8096466e-09,7.9288809e-09,8.4305646e-09,8.5694072e-09,8.5789542e-09,8.3099434e-09,8.1486267e-09,8.2006432e-09,8.2195607e-09,8.6680064e-09,8.5411334e-09,8.5889522e-09,8.3197729e-09,8.6185674e-09,8.3109282e-09,8.5299466e-09,8.5389311e-09,8.420224e-09,8.5897499e-09,8.5789635e-09,8.4601314e-09,8.309801e-09,8.3192958e-09,8.2917102e-09
int,min,7.8688292e-09,7.5297694e-09,7.5506882e-09,7.5581871e-09,7.5503058e-09,3.9705682e-09,3.9694873e-09,6.6708223e-09,6.6606993e-09,7.0693362e-09,6.6690758e-09,7.0487561e-09,6.6910191e-09,6.7780573e-09,6.7007449e-09,6.117807e-09,4.0605365e-09,3.9805125e-09,3.9316916e-09,4.0707639e-09,3.9594649e-09,3.5492989e-09,4.1192126e-09,4.1717041e-09,4.0217374e-09,4.0790097e-09,4.159734e-09,4.1494164e-09,4.1591818e-09,4.1510217e-09,4.140439e-09,3.5906024e-09,4.149575e-09,3.6182227e-09,4.1496053e-09,4.1407071e-09
int,med,7.8688292e-09,7.5498034e-09,7.5599843e-09,7.5591866e-09,8.3099217e-09,7.5253337e-09,7.5600093e-09,7.5588971e-09,7.5594884e-09,7.560659e-09,7.7794093e-09,7.7809006e-09,7.7903848e-09,7.7879877e-09,7.7586626e-09,7.7945558e-09,8.2402209e-09,7.7955827e-09,8.1988751e-09,8.1893741e-09,4.1101291e-09,7.5450761e-09,6.1291289e-09,7.4452718e-09,7.7993997e-09,8.3577435e-09,8.3505872e-09,7.789131e-09,7.7805208e-09,3.9794617e-09,6.290083e-09,8.089251e-09,7.7520154e-09,7.7439376e-09,7.7185536e-09,7.7294868e-09
int,avg,7.8688292e-09,7.5498034e-09,7.6664549e-09,7.6366726e-09,8.0113922e-09,7.0942593e-09,7.2164306e-09,7.4483816e-09,7.4607261e-09,7.6072762e-09,7.5878523e-09,7.6306961e-09,7.6564392e-09,7.7143483e-09,7.7028714e-09,7.8805525e-09,7.0274933e-09,6.3093112e-09,6.633146e-09,6.5474768e-09,5.6189794e-09,6.4014912e-09,6.2220223e-09,6.6595298e-09,7.2582971e-09,7.4395113e-09,7.1779836e-09,7.0527902e-09,7.0627901e-09,5.6245064e-09,5.7528248e-09,7.4653514e-09,7.0459986e-09,7.3874422e-09,7.3837991e-09,7.1876496e-09
ull,max,7.5402327e-09,7.5609401e-09,7.5794283e-09,7.5498511e-09,7.5602663e-09,7.568726e-09,7.5686591e-09,7.5586366e-09,7.7899818e-09,7.7899895e-09,7.7902904e-09,7.8091386e-09,7.7995787e-09,7.8187234e-09,7.8593793e-09,7.800267e-09,8.2304599e-09,8.5590442e-09,8.5900165e-09,8.490334e-09,8.4994154e-09,8.6189424e-09,8.3804921e-09,8.8092804e-09,8.3492645e-09,8.4101004e-09,8.2901056e-09,8.3285069e-09,8.3007141e-09,8.3900841e-09,8.6078114e-09,8.5598866e-09,8.4912666e-09,8.4895197e-09,8.520197e-09,8.5606313e-09
ull,min,7.5402327e-09,7.5513087e-09,7.5584407e-09,7.1783401e-09,7.5409065e-09,7.55795e-09,7.5487407e-09,7.1201038e-09,6.7000323e-09,7.0179765e-09,6.6988609e-09,6.6711205e-09,6.6419533e-09,6.9510045e-09,6.9510045e-09,6.7207121e-09,3.5519423e-09,4.0799483e-09,3.5202148e-09,3.9603053e-09,3.9914828e-09,4.1805927e-09,4.1296405e-09,4.1315248e-09,4.1584808e-09,4.1298851e-09,4.0203311e-09,3.7917242e-09,3.9409541e-09,4.1017278e-09,4.1616035e-09,4.1595416e-09,3.6102069e-09,3.6004338e-09,4.1205682e-09,4.1487288e-09
ull,med,7.5402327e-09,7.5600961e-09,7.5601846e-09,7.5484544e-09,7.5503548e-09,7.5507497e-09,7.5495099e-09,7.5503616e-09,7.5509985e-09,7.5585429e-09,7.7787802e-09,7.7839706e-09,7.7802379e-09,7.7898816e-09,7.7899681e-09,7.7909737e-09,7.798763e-09,8.2094728e-09,8.1999017e-09,3.2988943e-09,6.5201445e-09,8.3100024e-09,6.2311705e-09,6.2343591e-09,8.3005328e-09,8.4135416e-09,7.7801622e-09,5.1734701e-09,7.7999052e-09,5.04467e-09,7.9394124e-09,5.9947888e-09,7.7492201e-09,7.7452682e-09,7.8193741e-09,7.6303015e-09
ull,avg,7.5402327e-09,7.5600961e-09,7.5690968e-09,7.4739454e-09,7.5508222e-09,7.5539432e-09,7.5577599e-09,7.5108051e-09,7.5267996e-09,7.5404974e-09,7.5943986e-09,7.5789206e-09,7.6434341e-09,7.728507e-09,7.74133e-09,7.7217267e-09,6.7542581e-09,7.1765795e-09,6.5735858e-09,5.4385699e-09,5.9867923e-09,7.7764513e-09,6.1426152e-09,6.3680906e-09,6.8333339e-09,6.5635459e-09,6.5228529e-09,5.8669498e-09,6.5809765e-09,5.6848613e-09,6.6840961e-09,6.9785383e-09,7.5002601e-09,7.3797816e-09,7.4030361e-09,7.3647196e-09
float,max,6.2702945e-09,6.2210406e-09,6.2216298e-09,6.2395929e-09,6.2209593e-09,6.221134e-09,6.268788e-09,6.2307365e-09,6.4488185e-09,6.5199025e-09,6.5390051e-09,6.5689018e-09,6.5292613e-09,6.4985686e-09,6.4906482e-09,7.2802892e-09,7.1912494e-09,7.1118919e-09,7.1691769e-09,7.1694519e-09,6.9800751e-09,7.1314334e-09,7.1705568e-09,7.1006534e-09,6.8200835e-09,7.0704227e-09,6.9101822e-09,6.8983479e-09,7.1191098e-09,7.1402301e-09,7.1398627e-09,7.1012662e-09,7.1111646e-09,7.0217612e-09,7.0087727e-09,7.3394728e-09
float,min,6.2702945e-09,6.2197435e-09,6.2483736e-09,6.2202711e-09,6.2218547e-09,6.2206898e-09,6.24981e-09,6.1301431e-09,6.0902733e-09,6.1892526e-09,6.1403999e-09,6.2505037e-09,6.2606807e-09,6.1197154e-09,6.2204353e-09,5.1012604e-09,3.4192477e-09,3.2405458e-09,3.2404529e-09,3.2319557e-09,3.4304974e-09,3.4701512e-09,3.4481209e-09,3.4681157e-09,3.3706395e-09,3.3701271e-09,3.329071e-09,3.2603421e-09,3.3702455e-09,3.469523e-09,3.4605174e-09,3.4401921e-09,3.2902094e-09,3.4694049e-09,3.4605984e-09,5.0504305e-09
