omp_atomicadd_array_v2_spread
n iter,1000
arr step,16
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
int,max,7.7605232e-09,9.5001077e-09,9.4910342e-09,9.5015654e-09,9.5104051e-09,9.5098782e-09,1.00187541e-08,1.12816859e-08,5.1891888e-09,9.5085899e-09,9.5087859e-09,9.5087859e-09,9.5092491e-09,9.5008047e-09,9.4795844e-09,1.15787024e-08,4.5805545e-09,7.6907068e-09,9.4912379e-09,1.00297485e-08,1.20401213e-08,9.519317e-09,9.4807747e-09,9.5017012e-09,1.06190845e-08,5.170864e-09,9.5103114e-09,9.5079272e-09,1.0008069e-08,9.5306689e-09,1.02504637e-08,1.05098643e-08,1.08507098e-08,1.08488568e-08,1.08395819e-08,1.18497939e-08,1.13283884e-08,1.0790025e-08,1.08489594e-08,1.07904579e-08,1.03385968e-08,1.05503014e-08,1.06691699e-08,1.02509094e-08,1.46619312e-08,1.19586322e-08,1.38498497e-08,8.6112468e-09,1.14799628e-08,2.17912579e-08,1.77900314e-08,1.96113959e-08,1.87912718e-08,2.45488261e-08,3.79098294e-08,4.62197195e-08,1.84709824e-08,4.09993124e-08,4.32001651e-08,6.19690739e-08,1.070306104e-07,5.69713991e-08,5.08198367e-08,5.75107066e-08,2.45197221e-08,2.27800389e-08,2.71189436e-08,3.36802411e-08
int,min,7.7605232e-09,9.5099677e-09,4.8693747e-09,4.8800352e-09,4.6196837e-09,4.6407292e-09,5.0105063e-09,5.0005386e-09,5.0099478e-09,5.0095953e-09,5.0013289e-09,5.0100267e-09,5.0188698e-09,5.001519e-09,5.0008513e-09,5.020285e-09,5.0093405e-09,5.009364e-09,5.0289308e-09,4.9902173e-09,5.0196394e-09,4.9999185e-09,5.0193373e-09,5.02914e-09,5.0102773e-09,5.0282896e-09,5.0303661e-09,4.9994968e-09,4.9998476e-09,5.0006456e-09,5.0109872e-09,5.0304291e-09,5.0099265e-09,5.0003387e-09,5.0110197e-09,5.0016986e-09,5.0305464e-09,5.0101601e-09,5.0291556e-09,5.0104066e-09,5.0384142e-09,5.0204344e-09,5.0196982e-09,5.0301154e-09,5.0298178e-09,5.0116682e-09,5.3396498e-09,5.1709775e-09,5.037934e-09,5.0002864e-09,6.2202327e-09,5.0411353e-09,8.9906831e-09,5.0504111e-09,4.971118e-09,5.0092528e-09,5.0191745e-09,4.9907111e-09,1.09993997e-08,6.419328e-09,5.2791005e-09,1.95302393e-08,1.87493381e-08,1.34084081e-08,5.0690633e-09,6.3394287e-09,5.6099768e-09,1.07707518e-08
int,med,7.7605232e-09,9.5047721e-09,4.8704822e-09,4.889572e-09,9.5017992e-09,5.4051685e-09,7.8181506e-09,9.2808908e-09,5.1898752e-09,5.0035864e-09,5.019762e-09,4.9987842e-09,5.0083107e-09,5.0048749e-09,5.0089046e-09,9.0711745e-09,4.989709e-09,4.9983897e-09,5.0285432e-09,5.0034561e-09,8.651058e-09,4.9994019e-09,5.0216046e-09,5.0301825e-09,7.8498843e-09,3.4145407e-09,5.0403989e-09,4.989789e-09,5.0101625e-09,6.4400966e-09,5.0007368e-09,6.3055869e-09,5.0289702e-09,5.0089847e-09,5.0103084e-09,5.1561922e-09,5.0999156e-09,4.9894426e-09,5.0114598e-09,5.0185536e-09,4.8106075e-09,4.885162e-09,1.08587735e-08,1.07400436e-08,1.1010425e-08,1.08642909e-08,1.1900531e-08,1.0931242e-08,1.12502159e-08,1.73099913e-08,1.55906709e-08,1.90993307e-08,1.67799516e-08,2.08701161e-08,3.81212558e-08,4.13207368e-08,1.56099594e-08,3.53154135e-08,3.56184543e-08,5.36605629e-08,9.35211172e-08,5.13409126e-08,4.64602715e-08,5.26502309e-08,1.68989061e-08,1.4181142e-08,1.56299165e-08,2.16655174e-08
int,avg,7.7605232e-09,9.5047721e-09,6.4074873e-09,6.048306e-09,7.6382498e-09,6.2998581e-09,7.5154058e-09,8.4079059e-09,5.4595061e-09,5.9170525e-09,6.2301059e-09,5.9883819e-09,5.9269183e-09,5.4857653e-09,5.726717e-09,8.3028311e-09,5.2333244e-09,5.3704785e-09,5.8558231e-09,6.1964149e-09,7.8279495e-09,5.7077625e-09,5.7270529e-09,5.3191257e-09,7.4744388e-09,4.3309004e-09,5.2109977e-09,5.3240185e-09,5.4659051e-09,6.4937435e-09,5.3420671e-09,6.7303815e-09,5.3719453e-09,5.6670022e-09,6.0227506e-09,6.4590578e-09,6.6964412e-09,6.8419189e-09,7.1297218e-09,7.3171929e-09,7.3402077e-09,7.6976158e-09,8.0092509e-09,8.0829108e-09,1.0227846e-08,8.6390627e-09,1.03117322e-08,7.3521869e-09,9.4201085e-09,1.57682986e-08,1.37834605e-08,1.67281982e-08,1.44368037e-08,1.93284281e-08,3.20056602e-08,3.59512579e-08,1.27858637e-08,3.31112337e-08,3.22886805e-08,4.66007944e-08,8.43073954e-08,4.59926775e-08,3.77974769e-08,4.94461698e-08,1.48481321e-08,1.92389241e-08,1.87121303e-08,2.03592024e-08
ull,max,7.209101e-09,9.5102693e-09,9.4981868e-09,9.4191977e-09,9.598259e-09,9.5003415e-09,7.2219728e-09,6.9903072e-09,9.4988838e-09,9.5005409e-09,8.4487103e-09,9.5179573e-09,1.00304337e-08,7.1711183e-09,9.5087859e-09,9.51117e-09,1.07395493e-08,6.11117e-09,9.5286879e-09,7.7304955e-09,9.4902435e-09,9.5102435e-09,9.1298526e-09,9.5178894e-09,9.5288159e-09,9.5102435e-09,9.5188159e-09,1.13313855e-08,7.7316411e-09,9.4906689e-09,9.4888159e-09,9.5302736e-09,1.10596495e-08,1.18198618e-08,1.10681615e-08,1.10495493e-08,1.10499182e-08,1.14983092e-08,1.10300125e-08,1.10400804e-08,1.10397804e-08,1.11205229e-08,1.10487769e-08,1.10493759e-08,1.10703978e-08,1.22110234e-08,1.10310344e-08,1.10601796e-08,1.26401413e-08,1.10603795e-08,1.10700299e-08,1.18600728e-08,1.10721738e-08,1.10899225e-08,1.18407883e-08,1.10517914e-08,1.1068709e-08,1.10601392e-08,1.10517755e-08,1.10602504e-08,1.1779726e-08,1.10689868e-08,1.10512973e-08,1.20001213e-08,2.60979922e-08,1.65412587e-08,2.32993269e-08,2.60590915e-08
ull,min,7.209101e-09,9.5011658e-09,4.8904694e-09,8.5609673e-09,4.8521736e-09,5.0212752e-09,5.0105801e-09,5.0192825e-09,5.0299324e-09,4.9918066e-09,4.9907785e-09,5.0202905e-09,5.0097987e-09,5.0013069e-09,5.0180666e-09,5.0287752e-09,5.0103859e-09,5.0199536e-09,5.0195271e-09,5.0009502e-09,5.0101295e-09,5.0197404e-09,5.018513e-09,5.0190744e-09,5.0205785e-09,5.0212556e-09,5.0000009e-09,5.0000201e-09,5.0206122e-09,5.0292473e-09,5.0191565e-09,5.0115355e-09,5.001689e-09,5.0112335e-09,4.9992996e-09,4.9999829e-09,5.0007057e-09,5.0088199e-09,5.0196251e-09,5.0188152e-09,5.0200113e-09,4.9991147e-09,5.009248e-09,5.0099342e-09,5.0204745e-09,5.0093274e-09,5.0104745e-09,5.0204654e-09,5.0202547e-09,5.0287573e-09,5.0087352e-09,5.0293483e-09,5.0295389e-09,5.0011636e-09,5.0288161e-09,5.0294672e-09,5.0100479e-09,5.0200883e-09,5.0398235e-09,5.0097089e-09,5.0308466e-09,5.009026e-09,5.0280008e-09,1.0868028e-08,7.9899695e-09,1.17884784e-08,5.1487984e-09,1.07490039e-08
ull,med,7.209101e-09,9.5052693e-09,4.8893098e-09,7.9000081e-09,4.8700122e-09,9.509944e-09,9.5112544e-09,7.2662779e-09,7.8598558e-09,5.0015488e-09,3.3608578e-09,5.0059924e-09,9.4892235e-09,4.8255428e-09,5.0010176e-09,5.0312849e-09,9.5116936e-09,5.0290874e-09,5.0300069e-09,4.7984102e-09,4.9794298e-09,5.0208217e-09,8.4101874e-09,5.009364e-09,5.0392961e-09,5.0298013e-09,4.9997906e-09,7.8159035e-09,5.0100938e-09,5.0254376e-09,5.0304941e-09,5.0055901e-09,4.9996251e-09,5.1491283e-09,5.0088435e-09,5.0018248e-09,5.0100508e-09,5.2404596e-09,5.0088527e-09,4.9950888e-09,5.0583133e-09,5.4594614e-09,1.08391997e-08,1.08453978e-08,1.08611894e-08,1.08496268e-08,1.0859985e-08,1.08511436e-08,1.08502882e-08,1.08712111e-08,1.08786411e-08,1.08710843e-08,1.08708032e-08,1.08681999e-08,1.10494957e-08,1.08619243e-08,1.0869518e-08,1.08555104e-08,1.08591876e-08,1.08596913e-08,1.09288312e-08,1.08502567e-08,1.08505099e-08,1.12805919e-08,2.03212135e-08,1.76252592e-08,1.68805276e-08,1.50300314e-08
ull,avg,7.209101e-09,9.5052693e-09,6.4801135e-09,8.4395459e-09,6.7319908e-09,8.0022576e-09,7.1432188e-09,6.6994378e-09,7.5001414e-09,6.3463293e-09,5.6893404e-09,5.8702857e-09,8.2300066e-09,5.5640681e-09,5.9599302e-09,6.6263052e-09,7.9146823e-09,5.3459789e-09,6.011681e-09,5.6182656e-09,6.6457237e-09,5.6702029e-09,7.2921049e-09,5.9105641e-09,5.6346336e-09,5.5453517e-09,5.4929858e-09,6.8338175e-09,5.3113731e-09,5.1338719e-09,5.3169788e-09,5.1543297e-09,5.3729869e-09,5.8983645e-09,6.0211299e-09,6.3151881e-09,6.5987695e-09,6.9725706e-09,7.1351467e-09,7.3482543e-09,7.6156462e-09,7.8599784e-09,8.0338849e-09,8.2386466e-09,8.4309007e-09,8.7821899e-09,8.7765982e-09,8.9733714e-09,9.3525969e-09,9.2617136e-09,9.4059231e-09,9.6754054e-09,9.6650258e-09,9.8172863e-09,1.01742929e-08,1.0048228e-08,1.01568098e-08,1.02698256e-08,1.03955342e-08,1.05726491e-08,1.06936761e-08,1.06894613e-08,1.07960779e-08,1.12948351e-08,1.96706132e-08,1.70551708e-08,1.64892615e-08,1.75774497e-08
float,max,1.00398964e-08,1.26790146e-08,1.31399535e-08,1.27202568e-08,5.7703413e-09,1.35695419e-08,1.35504005e-08,1.30902847e-08,1.31300893e-08,1.35690108e-08,1.3549474e-08,1.04880821e-08,1.3669474e-08,1.35689273e-08,1.41514156e-08,1.35598694e-08,1.31605484e-08,1.36895787e-08,1.30801572e-08,1.30701572e-08,1.30985596e-08,1.31706883e-08,1.36205208e-08,1.35294585e-08,1.35784117e-08,1.35521857e-08,1.36391989e-08,1.27177809e-08,1.2729534e-08,8.7997571e-09,1.36501254e-08,1.22708318e-08,1.2751487e-08,1.10689801e-08,1.11693018e-08,1.23201772e-08,1.1100993e-08,1.12684134e-08,1.22290111e-08,1.11595938e-08,1.12614534e-08,1.1179791e-08,1.10799706e-08,1.1161004e-08,1.11698059e-08,1.11505678e-08,1.09984264e-08,1.14800374e-08,1.11492273e-08,1.12891879e-08,1.08783037e-08,1.23906683e-08,2.45791435e-08,1.14991748e-08,4.13604697e-08,4.06599867e-08,4.32802655e-08,4.76081058e-08,4.83784035e-08,7.36322552e-08,5.27998621e-08,6.29403081e-08,4.27400853e-08,4.5629772e-08,2.7090836e-08,3.13294461e-08,4.06498654e-08,2.96004871e-08
float,min,1.00398964e-08,1.02805237e-08,1.05520331e-08,1.02900594e-08,9.0898714e-09,1.05711783e-08,1.03096074e-08,1.03000047e-08,1.06085472e-08,1.05805565e-08,1.05806195e-08,1.05796237e-08,1.05709204e-08,1.05793893e-08,1.31292221e-08,1.05796371e-08,1.05804944e-08,1.05799049e-08,1.05885222e-08,1.05889069e-08,1.05897981e-08,1.05793367e-08,1.0590948e-08,1.05799261e-08,1.0578795e-08,1.05894881e-08,1.05808073e-08,1.05793082e-08,1.05784175e-08,1.05794606e-08,1.05791833e-08,1.05806645e-08,1.05811259e-08,1.05892903e-08,1.05906024e-08,1.06006821e-08,1.05907623e-08,1.05714662e-08,1.05913626e-08,1.05803622e-08,1.06004115e-08,1.06097939e-08,1.06004279e-08,1.05818655e-08,1.05888516e-08,1.05983362e-08,1.05802423e-08,1.06104889e-08,1.06101669e-08,1.06093649e-08,1.05981248e-08,1.05992374e-08,1.05311255e-08,1.05910161e-08,1.45717993e-08,1.05899542e-08,1.05601976e-08,1.76906026e-08,1.96106644e-08,1.25183081e-08,1.05804739e-08,1.39489656e-08,1.7330098e-08,1.68080238e-08,1.05698383e-08,1.08800212e-08,1.16790146e-08,1.08311655e-08
float,med,1.00398964e-08,1.14797691e-08,1.27088791e-08,1.13038969e-08,1.0570648e-08,1.1840127e-08,1.30897894e-08,1.18302425e-08,1.31400893e-08,1.31113953e-08,1.05880673e-08,1.05792674e-08,1.08616069e-08,1.058049e-08,1.36012909e-08,1.05857507e-08,1.05900816e-08,1.05956013e-08,1.05902521e-08,1.05846086e-08,1.0589512e-08,1.05792245e-08,1.0579478e-08,1.05857214e-08,1.0588058e-08,1.05967142e-08,1.05804279e-08,1.05811546e-08,1.06001608e-08,1.0579265e-08,1.05892589e-08,1.05737941e-08,1.07291983e-08,1.05783304e-08,1.06099446e-08,1.09313147e-08,1.05898837e-08,1.05999147e-08,1.11287271e-08,1.05951399e-08,1.07106711e-08,1.06100545e-08,1.10709238e-08,1.10590024e-08,1.10993697e-08,1.10349348e-08,1.10518478e-08,1.13245352e-08,1.11483482e-08,1.11897212e-08,1.10091083e-08,1.19501692e-08,1.19792528e-08,1.14604286e-08,3.16991119e-08,3.5234445e-08,4.18417239e-08,4.16508095e-08,4.07805659e-08,6.76658303e-08,4.70495258e-08,5.54611172e-08,3.94002966e-08,4.35048066e-08,1.85887126e-08,1.78447388e-08,3.40598615e-08,2.20208312e-08
float,avg,1.00398964e-08,1.14797691e-08,1.20460794e-08,1.14093971e-08,9.1265387e-09,1.19133193e-08,1.25066975e-08,1.17259344e-08,1.23277737e-08,1.24068196e-08,1.08325805e-08,1.05035621e-08,1.17772069e-08,1.10117536e-08,1.34517275e-08,1.13238633e-08,1.08892198e-08,1.11007468e-08,1.0844452e-08,1.09442849e-08,1.1206723e-08,1.06895696e-08,1.0971463e-08,1.08859925e-08,1.11570326e-08,1.08802748e-08,1.07776951e-08,1.0618948e-08,1.06875909e-08,1.04456046e-08,1.06890237e-08,1.06466962e-08,1.0741627e-08,1.06487115e-08,1.06983557e-08,1.09383421e-08,1.07249213e-08,1.07456854e-08,1.10602959e-08,1.08132929e-08,1.09018584e-08,1.08470035e-08,1.08414781e-08,1.0896236e-08,1.08615324e-08,1.08660102e-08,1.09099015e-08,1.11504677e-08,1.09810747e-08,1.10461444e-08,1.07753103e-08,1.19195736e-08,1.78032511e-08,1.12266937e-08,3.06903762e-08,3.09641274e-08,3.63991532e-08,3.89957029e-08,3.95533224e-08,5.32463052e-08,4.28975237e-08,5.03135411e-08,3.47420581e-08,3.92757266e-08,2.12336323e-08,2.51724096e-08,3.25067146e-08,2.2782602e-08
