omp_atomicadd_array_v2_spread
n iter,1000
arr step,8
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
int,max,6.941217e-09,7.0385054e-09,3.55785645e-08,4.01699516e-08,6.1931467e-08,5.41394237e-08,4.88916187e-08,6.2408645e-08,5.32801405e-08,5.84806674e-08,5.07499998e-08,5.47309187e-08,6.59107585e-08,5.89096198e-08,8.46220155e-08,9.18996196e-08,1.000298479e-07,1.057914969e-07,1.101589368e-07,1.306506075e-07,1.325409366e-07,1.434293913e-07,1.528581343e-07,1.012618993e-07,1.144985738e-07,1.582390845e-07,1.057084947e-07,1.176806612e-07,1.363606462e-07,1.573899498e-07,1.570892776e-07,1.643405154e-07,1.468997432e-07,1.813197057e-07,1.639183745e-07,1.556300035e-07,2.514690112e-07,1.893614207e-07,1.889494333e-07,2.316000514e-07,2.147377907e-07,1.964216719e-07,2.265599127e-07,1.937613007e-07
int,min,6.941217e-09,5.9701453e-09,8.6477449e-09,9.6301062e-09,1.17590685e-08,1.10102412e-08,1.00104361e-08,1.24688736e-08,1.11798897e-08,1.10102425e-08,3.60495956e-08,4.1030997e-08,3.46202571e-08,2.21298073e-08,2.45098741e-08,2.78896704e-08,4.07382652e-08,3.47705325e-08,2.92397464e-08,2.08297974e-08,2.38202255e-08,1.59092981e-08,9.6993991e-09,2.9440634e-08,2.75009877e-08,2.56200807e-08,2.57294664e-08,2.75893246e-08,3.40706064e-08,1.59797507e-08,2.16197662e-08,2.3081483e-08,2.35180438e-08,2.40205673e-08,3.79299028e-08,2.16592976e-08,2.31596349e-08,3.89900438e-08,7.63204774e-08,6.59905206e-08,1.291494028e-07,2.98200832e-08,3.63797093e-08,3.21396191e-08
int,med,6.941217e-09,6.4791822e-09,3.54190466e-08,3.52339283e-08,5.80092397e-08,5.01866152e-08,4.03604289e-08,3.84898081e-08,4.89894608e-08,5.07001906e-08,4.5880899e-08,4.89856248e-08,5.03610988e-08,5.21494044e-08,5.46882686e-08,6.96402653e-08,2.83519199e-08,9.62491335e-08,6.9491718e-08,1.02135627e-07,8.90079402e-08,1.31694528e-07,1.3299875e-07,1.005092105e-07,9.5230098e-08,1.244951366e-07,8.72094785e-08,8.35454728e-08,9.89905313e-08,7.93456944e-08,1.039399722e-07,1.104659935e-07,1.125684543e-07,1.028245381e-07,1.28218336e-07,1.402296098e-07,1.878400327e-07,1.362665232e-07,1.551993201e-07,1.867955931e-07,1.557311775e-07,1.946504842e-07,1.736702367e-07,1.577704472e-07
int,avg,6.941217e-09,6.4791822e-09,2.66821895e-08,3.01820353e-08,4.40557071e-08,3.87167366e-08,3.79882224e-08,4.21199279e-08,4.41887059e-08,4.27347949e-08,4.47943231e-08,4.86857771e-08,5.15082946e-08,5.06678514e-08,5.49455782e-08,7.05017051e-08,3.68805927e-08,8.30105185e-08,7.17055067e-08,9.17048916e-08,9.18074663e-08,9.62749698e-08,1.180436009e-07,8.46186544e-08,8.6716098e-08,1.108932738e-07,7.88040851e-08,8.48151471e-08,1.02786655e-07,1.060605415e-07,1.081080225e-07,1.051839899e-07,9.76790978e-08,1.045762569e-07,1.251226325e-07,1.380252539e-07,1.909817788e-07,1.339428167e-07,1.410115148e-07,1.75704226e-07,1.440124613e-07,1.795168063e-07,1.481673057e-07,1.53209974e-07
ull,max,5.9413885e-09,7.3204817e-09,6.5791162e-09,7.3410062e-09,6.551037e-09,7.5393568e-09,7.3285175e-09,7.8212724e-09,6.6105737e-09,7.0599631e-09,1.36603377e-08,1.29791507e-08,1.30094902e-08,1.29905289e-08,1.3481181e-08,1.40299699e-08,1.29812794e-08,1.50991104e-08,1.62995451e-08,1.38596843e-08,1.00808588e-08,1.89090207e-08,1.29511472e-08,1.41803885e-08,1.59308472e-08,1.55299263e-08,1.33190631e-08,1.31010199e-08,1.14695123e-08,1.29592227e-08,1.37794147e-08,1.75688771e-08,1.34811893e-08,1.26904684e-08,1.29806166e-08,1.2829099e-08,1.1158179e-08,1.61621637e-08,1.54102824e-08,2.29882416e-08,3.13818108e-08,3.43401701e-08,3.3539948e-08,3.57699136e-08
ull,min,5.9413885e-09,5.9894878e-09,5.9794911e-09,5.9408534e-09,5.9412804e-09,5.9607106e-09,5.9501065e-09,5.9502303e-09,5.9789642e-09,5.9419533e-09,5.9414946e-09,5.9400598e-09,5.9703194e-09,5.9394687e-09,5.9507635e-09,5.9696445e-09,5.9493927e-09,5.9702895e-09,5.9490863e-09,1.25204846e-08,1.01516599e-08,6.5898746e-09,6.3798682e-09,5.9998752e-09,6.6389122e-09,6.3519127e-09,6.3599867e-09,5.9600638e-09,5.9489217e-09,5.951178e-09,6.729323e-09,7.061041e-09,5.951747e-09,5.9395004e-09,5.9786583e-09,5.9493808e-09,5.9393933e-09,5.9003615e-09,5.9492482e-09,1.30018227e-08,3.4395282e-09,8.4112399e-09,5.0309775e-09,1.42094504e-08
ull,med,5.9413885e-09,6.6302599e-09,5.9704218e-09,7.069209e-09,6.3404298e-09,6.4550076e-09,6.3411635e-09,6.4548904e-09,6.3904381e-09,6.3500171e-09,6.3487399e-09,6.2397324e-09,7.0692174e-09,1.28199773e-08,1.28603217e-08,1.29247724e-08,1.29103732e-08,1.28594076e-08,1.29814151e-08,1.27791339e-08,1.27085313e-08,1.27392228e-08,1.29487636e-08,1.29403555e-08,1.27398e-08,1.28011504e-08,1.3008671e-08,1.27600813e-08,1.27397873e-08,1.28146819e-08,1.2778958e-08,1.31855186e-08,1.27586804e-08,1.27159273e-08,1.2949435e-08,1.29010593e-08,1.24000459e-08,1.29994675e-08,1.28799753e-08,1.35548055e-08,2.14319667e-08,2.32149153e-08,2.22385622e-08,2.09689733e-08
ull,avg,5.9413885e-09,6.6302599e-09,6.1762524e-09,6.8570164e-09,6.2674779e-09,6.4789506e-09,6.5356054e-09,6.5311878e-09,6.3297724e-09,6.3755635e-09,7.6458779e-09,8.4725564e-09,9.4328907e-09,9.934054e-09,1.06538546e-08,1.1605551e-08,1.17890736e-08,1.25933311e-08,1.36842137e-08,1.28789767e-08,1.26060896e-08,1.34331164e-08,1.25577015e-08,1.33850994e-08,1.19264693e-08,1.28451309e-08,1.21395175e-08,1.14435547e-08,1.09629259e-08,1.0880037e-08,1.19263589e-08,1.28209427e-08,1.15694153e-08,1.16889137e-08,1.20956122e-08,1.2157628e-08,1.16914187e-08,1.31560757e-08,1.27813465e-08,1.44147742e-08,2.31832498e-08,2.36458306e-08,2.25800345e-08,1.94872358e-08
float,max,1.22291145e-08,1.2889566e-08,5.69483369e-08,6.93998364e-08,8.46007574e-08,8.75197781e-08,1.065418571e-07,8.44794116e-08,9.05609026e-08,1.143794023e-07,8.88308922e-08,8.9219626e-08,9.29391119e-08,1.08189023e-07,1.25718082e-07,1.36720038e-07,1.121002144e-07,1.521505573e-07,1.245997536e-07,1.316102728e-07,1.573084973e-07,1.632502463e-07,1.464996686e-07,1.747303642e-07,1.688802594e-07,1.464394093e-07,1.88789091e-07,1.49258806e-07,2.239295122e-07,2.006304497e-07,2.1277976e-07,1.94881826e-07,2.095493277e-07,2.183094017e-07,2.468706323e-07,2.152509712e-07,2.174803377e-07,2.289801059e-07,2.686608105e-07,2.372098029e-07,2.522101666e-07,2.669698137e-07,2.36288714e-07,2.414908601e-07
float,min,1.22291145e-08,1.1299632e-08,1.12814609e-08,2.11111726e-08,1.13313806e-08,2.00898961e-08,2.89898372e-08,2.00606285e-08,2.58098601e-08,2.55086061e-08,3.28601141e-08,4.08008858e-08,4.32310196e-08,3.39808569e-08,5.14896672e-08,3.65101733e-08,2.41019659e-08,3.98086308e-08,4.78694469e-08,5.13900789e-08,5.12792419e-08,4.03997643e-08,3.73078241e-08,3.8388385e-08,3.8540797e-08,3.72490994e-08,4.22197241e-08,3.68313597e-08,1.18794945e-08,5.10784842e-08,1.75394345e-08,4.91801357e-08,3.85807486e-08,3.46993672e-08,5.89491083e-08,5.55602335e-08,3.84611504e-08,4.97191698e-08,7.03594861e-08,6.04804202e-08,4.1398846e-08,2.84003807e-08,3.66201309e-08,4.81004651e-08
