cuda_atomiccas_array_pass_v2
n iter,1000
arr step,1
""
n_blocks,1
type mode,aggregate,1,2,4,8,16,32,64,128,256,512,1024
int,max,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,7.3921702127659576e-06,1.4801574468085106e-05,2.9602212765957446e-05,5.924071631205674e-05,0.00011353690780141845,0.00022695501418439716
int,min,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,7.3921702127659576e-06,1.4801567375886526e-05,2.9602212765957446e-05,5.6311262411347524e-05,0.00010410560992907801,0.00020555395035460992
int,med,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,7.3921702127659576e-06,1.4801567375886526e-05,2.960221985815603e-05,5.7775992907801424e-05,0.0001131338439716312,0.00022665970921985815
int,avg,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,7.3921702127659576e-06,1.4801567375886526e-05,2.960221985815603e-05,5.7776000000000004e-05,0.00011097526241134752,0.00022377216312056739
ull,max,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,1.4801567375886526e-05,2.9584539007092198e-05,5.9169170212765956e-05,0.0001139985390070922,0.00022696821985815604,0.0004539067021276596
ull,min,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,1.4801567375886526e-05,2.958455319148936e-05,5.9169156028368796e-05,0.00010446799290780142,0.0001998144255319149,0.0003908914255319149
ull,med,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,1.4801567375886526e-05,2.958454609929078e-05,5.916916312056738e-05,0.00010923326241134752,0.0002251766170212766,0.0004533804468085106
ull,avg,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,1.4801567375886526e-05,2.958454609929078e-05,5.916916312056738e-05,0.0001092332695035461,0.00021928124113475178,0.00044440601418439715
""
n_blocks,2
type mode,aggregate,1,2,4,8,16,32,64,128,256,512,1024
int,max,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,6.142390070921986e-06,1.1835737588652481e-05,1.4792758865248228e-05,2.9584588652482268e-05,5.920443971631206e-05,0.00011350429787234042,0.00022695532624113473
int,min,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,1.183686524822695e-05,1.479276595744681e-05,2.958458156028369e-05,5.627678723404255e-05,0.00010403186524822696,0.00020543212056737587
int,med,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,5.908078014184397e-06,1.1836312056737589e-05,1.4792751773049647e-05,2.958458156028369e-05,5.7740609929078014e-05,0.00011310313475177306,0.00022661886524822695
int,avg,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,5.673758865248227e-06,5.908078014184397e-06,1.1836312056737589e-05,1.479276595744681e-05,2.958458156028369e-05,5.7740609929078014e-05,0.00011093759574468085,0.000223772609929078
ull,max,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,1.1836780141843972e-05,1.4792716312056738e-05,2.960208510638298e-05,5.920444680851063e-05,0.00011401067375886526,0.00022696765248226948,0.00045390261702127663
ull,min,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,1.1837156028368794e-05,1.479277304964539e-05,2.9602361702127663e-05,5.920443971631206e-05,0.00010447427659574468,0.00019968200000000002,0.00039091753900709217
ull,med,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,1.1836971631205674e-05,1.4792751773049647e-05,2.960222695035461e-05,5.920444680851063e-05,0.00010924095744680851,0.00022518474468085107,0.00045340464539007095
ull,avg,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,8.510638297872341e-06,1.1836971631205674e-05,1.4792751773049647e-05,2.960222695035461e-05,5.920443971631206e-05,0.00010924183687943262,0.00021926691489361703,0.0004444175106382979
""
n_blocks,54
type mode,aggregate,1,2,4,8,16,32,64,128,256,512,1024
int,max,4.840056028368794e-05,4.941801418439717e-05,5.1749361702127656e-05,2.5532673758865247e-05,2.5643085106382982e-05,2.7126879432624113e-05,8.132114184397163e-05,8.892309219858155e-05,0.00019252856737588653,0.00029821748226950356,0.00039709292198581564
int,min,3.210751063829788e-05,1.896068085106383e-05,3.551209219858156e-05,6.87809219858156e-06,7.266212765957447e-06,1.0764340425531915e-05,1.4792609929078013e-05,2.962051063829787e-05,5.6121127659574474e-05,0.0001040343546099291,0.00020733117730496452
int,med,4.840051773049646e-05,4.233451773049645e-05,4.510942553191489e-05,1.7696347517730495e-05,2.369914184397163e-05,2.3681751773049644e-05,4.746246099290781e-05,4.9425737588652484e-05,0.0001261557234042553,0.0001867019645390071,0.0002879905035460993
