omp_flush_array_close
n iter,1000
arr step,8
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
int,max,7.5600609e-09,3.34300055e-08,2.9838644e-08,1.555285486e-07,5.6289077e-08,3.139299239e-07,5.61985704e-08,3.090506271e-07,6.60610542e-08,2.951506389e-07,8.44008083e-08,2.737392374e-07,7.90490942e-08,2.906500647e-07,7.15092999e-08,2.01399044e-07,9.29892361e-08,2.771897516e-07,8.91818115e-08,2.984594507e-07,8.15893282e-08,2.982901709e-07,8.50208783e-08,1.5822007e-07,7.51699095e-08,1.966888446e-07,8.82580649e-08,2.501088922e-07,6.85909662e-08,1.568795004e-07,8.29205112e-08,1.64069162e-07,1.177990356e-07,2.238104591e-07,8.35710181e-08,3.39801183e-07
int,min,7.5600609e-09,2.85501201e-08,1.11495964e-08,3.4630184e-08,1.30802411e-08,3.50911853e-08,1.19792145e-08,2.94704395e-08,4.0814409e-09,2.84183281e-08,1.58012399e-08,3.05109772e-08,1.69109256e-08,2.550054e-08,1.67904385e-08,2.99399745e-08,1.57195885e-08,1.56993202e-08,4.8905864e-09,1.61689917e-08,1.59615788e-08,2.07384433e-08,7.9495108e-09,2.40790164e-08,1.54699265e-08,1.49198854e-08,1.98898039e-08,1.30601146e-08,1.05185751e-08,1.5708468e-08,1.3430099e-08,1.53690015e-08,9.9794041e-09,5.8513675e-09,6.8787128e-09,3.7710634e-09
int,med,7.5600609e-09,3.09954374e-08,2.83297322e-08,9.7089539e-08,4.56204086e-08,1.308207428e-07,5.02411842e-08,2.717495329e-07,5.27189978e-08,2.417553344e-07,6.02296275e-08,1.103354851e-07,6.5828784e-08,1.307802209e-07,5.67608012e-08,1.036958289e-07,7.06207335e-08,1.595869453e-07,6.80395085e-08,1.735547827e-07,5.729149e-08,1.247154012e-07,5.26792404e-08,1.411344438e-07,6.14209569e-08,1.347393531e-07,6.87506567e-08,1.522855812e-07,5.52990717e-08,7.41055764e-08,6.24303183e-08,1.326301187e-07,7.08412215e-08,4.33486723e-08,4.79599596e-08,5.99196492e-08
int,avg,7.5600609e-09,3.09954374e-08,2.30557898e-08,9.67391795e-08,4.08396365e-08,1.57994818e-07,4.47599944e-08,2.188742326e-07,5.17281559e-08,1.832349058e-07,5.90973016e-08,1.469232799e-07,6.00509901e-08,1.540655416e-07,5.28222106e-08,1.064948265e-07,6.29057498e-08,1.616383205e-07,6.25128332e-08,1.645151874e-07,5.46053572e-08,1.55733094e-07,5.332441e-08,1.219545023e-07,5.45728576e-08,1.207983156e-07,6.27048278e-08,1.497390222e-07,5.11219138e-08,8.26561945e-08,5.63410226e-08,1.184438058e-07,6.61226035e-08,8.36860007e-08,5.04676266e-08,1.100085371e-07
ull,max,6.6707715e-09,7.5604364e-09,7.569265e-09,8.310563e-09,8.3104106e-09,8.3098146e-09,8.3182988e-09,8.3089665e-09,8.3109026e-09,8.310643e-09,8.3106422e-09,8.3002092e-09,8.3198387e-09,8.311445e-09,8.2986798e-09,8.1093053e-09,8.320929e-09,8.2904657e-09,8.578885e-09,8.570621e-09,8.3686549e-09,8.3293498e-09,8.3698387e-09,8.5706702e-09,8.6083539e-09,8.6605003e-09,8.5695981e-09,8.5794833e-09,8.5991333e-09,8.3599617e-09,8.5689417e-09,8.6191455e-09,8.5614421e-09,8.3905408e-09,8.3817213e-09,8.4894347e-09
ull,min,6.6707715e-09,4.0393756e-09,6.8899353e-09,6.0892926e-09,7.5604808e-09,5.981181e-09,3.5206229e-09,3.5105949e-09,6.0479549e-09,3.5289049e-09,3.5506364e-09,6.9308543e-09,3.5581564e-09,4.0179361e-09,3.8203867e-09,3.589236e-09,3.5511646e-09,3.5901868e-09,4.1899951e-09,4.199279e-09,3.8097899e-09,4.1988762e-09,4.1792036e-09,4.1984477e-09,3.5894626e-09,4.1888643e-09,4.1905045e-09,4.1885254e-09,4.1986935e-09,4.1990271e-09,4.189734e-09,4.199903e-09,4.1593509e-09,4.1611989e-09,3.7311232e-09,4.1499356e-09
ull,med,6.6707715e-09,5.7989185e-09,7.5594283e-09,7.5684105e-09,7.5703314e-09,7.5686731e-09,7.5602794e-09,7.5644464e-09,7.5684128e-09,7.5646245e-09,7.5681125e-09,7.5706589e-09,7.568793e-09,7.5690118e-09,7.5600757e-09,7.5513637e-09,7.5698425e-09,7.5201956e-09,7.5686557e-09,7.8045022e-09,7.790004e-09,7.7843649e-09,7.5492699e-09,7.3194464e-09,7.720081e-09,6.3886596e-09,7.389119e-09,6.2797708e-09,8.3088277e-09,7.7983954e-09,7.7893913e-09,7.8089046e-09,7.6409219e-09,7.8299799e-09,7.8104724e-09,7.8240289e-09
ull,avg,6.6707715e-09,5.7989185e-09,7.3365728e-09,7.4703322e-09,7.8014184e-09,7.5072587e-09,7.1317878e-09,7.1236625e-09,7.472842e-09,7.2775585e-09,7.2987977e-09,7.7593162e-09,7.4442998e-09,7.4936265e-09,7.2897451e-09,7.2038114e-09,7.4925344e-09,7.2190805e-09,7.2177557e-09,7.0103341e-09,7.205531e-09,7.0263717e-09,6.7010582e-09,6.7411677e-09,7.3894312e-09,6.8277071e-09,6.8037332e-09,6.5158904e-09,7.2791861e-09,7.1810903e-09,7.3212128e-09,7.3553511e-09,7.4517136e-09,7.180971e-09,7.0419927e-09,7.1874014e-09
float,max,6.2701375e-09,4.47601862e-08,3.46797211e-08,1.548196042e-07,4.99697354e-08,2.937495998e-07,5.02711143e-08,3.488197121e-07,6.12596117e-08,3.296980669e-07,5.78192244e-08,3.460791483e-07,6.62498882e-08,3.339405188e-07,8.20085805e-08,2.069604024e-07,6.04889151e-08,3.322507315e-07,7.43799826e-08,3.177495963e-07,5.75506151e-08,3.122409178e-07,5.73189578e-08,3.248414279e-07,6.7860312e-08,2.440799164e-07,6.81214218e-08,2.41569305e-07,7.05096901e-08,3.128585255e-07,6.63394679e-08,2.227604651e-07,6.93008113e-08,3.023807678e-07,9.40587877e-08,3.450404272e-07
float,min,6.2701375e-09,4.69199622e-08,9.3300467e-09,3.01110072e-08,9.7814156e-09,3.06710208e-08,1.17910385e-08,3.13000182e-08,1.61799139e-08,3.14502769e-08,1.59615442e-08,3.30817163e-08,1.67103174e-08,5.21295494e-08,1.67406059e-08,1.04403273e-08,1.39504137e-08,2.26489503e-08,1.03501958e-08,1.31912561e-08,7.7996449e-09,1.74391248e-08,1.2503888e-09,1.2571478e-08,1.3990403e-08,1.28299309e-08,2.0588295e-09,2.66004814e-08,1.01810992e-08,1.76295561e-08,3.1300793e-09,2.73083853e-08,3.249453e-09,3.3706857e-09,1.11305695e-08,3.3509435e-09
float,med,6.2701375e-09,4.58652563e-08,2.77684297e-08,9.55395971e-08,3.39602234e-08,2.425091372e-07,2.78593306e-08,3.331607697e-07,4.38701987e-08,3.24535726e-07,4.78199492e-08,2.337093156e-07,5.30081203e-08,2.218952222e-07,6.94198166e-08,1.616899818e-07,5.78314101e-08,1.855703711e-07,5.49911493e-08,2.080300993e-07,5.66484204e-08,2.112251572e-07,4.69387549e-08,1.42645526e-07,5.06900911e-08,2.141998643e-07,5.06213155e-08,1.875055128e-07,5.27804213e-08,1.876202646e-07,5.52803864e-08,2.220253773e-07,4.06197128e-08,3.14694008e-08,4.20697475e-08,9.50393205e-08
float,avg,6.2701375e-09,4.58652563e-08,2.37827731e-08,9.51080646e-08,3.17503707e-08,1.886997853e-07,3.34143802e-08,2.60874844e-07,4.51962471e-08,2.348640366e-07,4.9025396e-08,2.137352028e-07,4.90295409e-08,2.046384616e-07,6.48901669e-08,1.567892258e-07,5.19787663e-08,1.68417822e-07,5.22602483e-08,1.822003374e-07,5.10719149e-08,1.798369595e-07,4.24584304e-08,1.667537053e-07,4.76965798e-08,1.875339273e-07,4.71897216e-08,1.761180026e-07,5.02544459e-08,1.764157962e-07,5.0319811e-08,2.111024568e-07,4.14924617e-08,9.43869134e-08,4.6405771e-08,1.206853282e-07
double,max,4.8507756e-09,6.8983846e-09,6.8895134e-09,6.8492409e-09,6.8484853e-09,6.8904741e-09,6.8509845e-09,6.8791873e-09,6.8588455e-09,6.8594275e-09,6.9290321e-09,6.8595998e-09,6.8805734e-09,6.8393369e-09,6.8602931e-09,6.8807022e-09,7.1107524e-09,6.9484746e-09,6.861796e-09,7.1096219e-09,7.0790565e-09,6.8990114e-09,7.111993e-09,7.119767e-09,6.7884695e-09,7.1107707e-09,7.1098747e-09,7.149462e-09,7.1003784e-09,7.1717006e-09,6.9898349e-09,7.1698343e-09,7.1285767e-09,7.1197124e-09,7.1909686e-09,6.8581189e-09
double,min,4.8507756e-09,3.3488631e-09,3.1696695e-09,3.1477606e-09,4.9283765e-09,4.9192702e-09,3.2299411e-09,4.9295926e-09,3.2201147e-09,3.2595715e-09,3.3691989e-09,3.3383804e-09,3.2791969e-09,3.3184032e-09,3.3703014e-09,3.289239e-09,3.2787791e-09,3.2888802e-09,3.4991675e-09,3.2799863e-09,3.4887166e-09,3.5005051e-09,3.2885965e-09,3.5085838e-09,3.4781366e-09,3.2897293e-09,3.2503693e-09,3.2985928e-09,3.4692789e-09,3.4886252e-09,3.4985413e-09,3.490629e-09,3.3200429e-09,3.4580511e-09,3.4484229e-09,3.4480136e-09
double,med,4.8507756e-09,5.1236238e-09,4.9289719e-09,6.534315e-09,6.5209239e-09,6.4243755e-09,6.5717474e-09,6.624715e-09,6.6487762e-09,6.4340662e-09,6.7003764e-09,6.6394057e-09,6.6790672e-09,6.6049989e-09,6.650159e-09,6.7184016e-09,6.6809598e-09,6.7853043e-09,6.9095319e-09,6.5550456e-09,6.4509935e-09,6.5094261e-09,6.4908554e-09,6.5298784e-09,6.2110791e-09,6.5054344e-09,6.1604379e-09,5.7147589e-09,5.2315752e-09,6.9866135e-09,5.081165e-09,5.2291409e-09,6.5405376e-09,6.4558617e-09,6.4321648e-09,6.4311044e-09
