omp_flush_array_close
n iter,1000
arr step,2
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
int,max,7.570206e-09,3.93405891e-08,1.16590574e-07,1.865903757e-07,1.976091125e-07,3.482984483e-07,4.183799005e-07,3.472287906e-07,3.412894785e-07,4.030292574e-07,4.659206512e-07,5.607705646e-07,5.367801585e-07,5.485798906e-07,5.673782365e-07,5.011814447e-07,4.360596527e-07,5.418193068e-07,5.574204184e-07,5.894702834e-07,5.529006157e-07,5.465002071e-07,5.366298489e-07,5.252319171e-07,5.008100372e-07,4.839400847e-07,5.551517619e-07,5.201589664e-07,5.065001608e-07,4.691895016e-07,5.048103299e-07,4.433611859e-07,5.216291432e-07,5.113507195e-07,4.273996526e-07,4.811301785e-07
int,min,7.570206e-09,3.29195135e-08,7.99005841e-08,1.541189803e-07,1.271702249e-07,2.767495432e-07,2.984409038e-07,2.041079143e-07,1.910900723e-07,2.509295053e-07,2.547807825e-07,1.456294008e-07,2.432995734e-07,2.926103206e-07,3.38701216e-07,1.727302303e-07,1.821996985e-07,2.591100281e-07,2.940578136e-07,1.70559711e-07,1.694299554e-07,1.957411952e-07,1.603816513e-07,1.822091782e-07,1.806603363e-07,1.732995764e-07,1.957695351e-07,1.645597121e-07,3.193286957e-07,1.829497997e-07,2.462179175e-07,1.661288818e-07,2.372982573e-07,2.358503346e-07,1.834792583e-07,1.357692809e-07
int,med,7.570206e-09,3.61300513e-08,1.163383815e-07,1.71706122e-07,1.335188139e-07,3.371051305e-07,4.081790851e-07,2.892650671e-07,3.404494749e-07,3.982837929e-07,4.099594145e-07,5.351546672e-07,4.807498163e-07,4.908402294e-07,5.445401503e-07,4.473095869e-07,3.990613841e-07,4.795197695e-07,5.03101339e-07,5.332252733e-07,5.38459809e-07,4.52971e-07,4.702997559e-07,5.041645016e-07,4.485297281e-07,4.455348118e-07,4.676801859e-07,4.636160437e-07,4.939495946e-07,4.314210495e-07,4.171207613e-07,4.141841364e-07,4.700913672e-07,3.946610316e-07,3.725410056e-07,4.208194662e-07
int,avg,7.570206e-09,3.61300513e-08,1.094999679e-07,1.725206108e-07,1.606780746e-07,3.185251706e-07,3.93298608e-07,2.818848199e-07,2.830568629e-07,3.508891861e-07,3.886437653e-07,4.477547223e-07,4.085539183e-07,4.446379365e-07,4.884926109e-07,4.333551906e-07,3.613433214e-07,4.489780141e-07,4.559386713e-07,4.858525689e-07,4.265496716e-07,4.346611399e-07,4.227533899e-07,4.269617398e-07,4.190742064e-07,3.984259842e-07,4.426820342e-07,4.101299782e-07,4.39224353e-07,4.176941013e-07,4.07401789e-07,3.791797594e-07,4.301376849e-07,3.869767316e-07,3.704425446e-07,3.663929318e-07
ull,max,3.5486295e-09,1.9880551e-08,3.2870441e-08,9.62805733e-08,8.17989638e-08,2.188703056e-07,2.905803192e-07,2.328890729e-07,2.107783951e-07,3.350689693e-07,2.460697336e-07,2.603508017e-07,2.130097307e-07,2.85160029e-07,2.132599835e-07,2.392782443e-07,2.60960507e-07,2.049808508e-07,2.680177956e-07,2.473505945e-07,2.370804659e-07,2.058094145e-07,1.50039921e-07,2.647286662e-07,2.58281617e-07,2.322717082e-07,2.054396553e-07,2.462199501e-07,2.397795044e-07,2.31679165e-07,2.470000404e-07,2.048698914e-07,2.418893565e-07,2.960617883e-07,2.263622516e-07,2.97688524e-07
ull,min,3.5486295e-09,1.99306189e-08,3.22699588e-08,9.43295752e-08,6.84489853e-08,1.249287256e-07,1.010296268e-07,1.356710596e-07,5.47402969e-08,2.077404231e-07,3.58807536e-08,1.394496422e-07,5.46505823e-08,1.439500952e-07,9.59407442e-08,1.402790767e-07,2.73001883e-08,1.266002797e-07,3.29406898e-08,6.6139146e-08,6.0518544e-08,1.294698694e-07,4.51307327e-08,3.15806723e-08,1.11492123e-08,1.375916096e-07,3.07798488e-08,9.10487263e-08,1.86295491e-08,1.369789337e-07,1.47899284e-08,5.67793889e-08,2.92200369e-08,3.81192578e-08,2.90204936e-08,1.99986552e-08
ull,med,3.5486295e-09,1.99055849e-08,3.29300456e-08,9.70590099e-08,9.5560748e-08,1.486235845e-07,1.547100508e-07,1.642601331e-07,1.401813272e-07,3.261394469e-07,2.002696738e-07,1.937742589e-07,1.552809769e-07,2.098854238e-07,2.212705951e-07,1.830401364e-07,1.675107391e-07,1.587234895e-07,2.175292769e-07,1.786353232e-07,1.935806161e-07,1.938006058e-07,2.189295184e-07,1.91036255e-07,1.841199771e-07,2.110095876e-07,2.395189021e-07,1.72309728e-07,1.81370244e-07,1.86835686e-07,1.747298538e-07,2.029658247e-07,1.727712677e-07,2.027300377e-07,1.639799231e-07,1.850002205e-07
ull,avg,3.5486295e-09,1.99055849e-08,3.14469276e-08,9.61422905e-08,8.51959517e-08,1.636983681e-07,1.914350277e-07,1.74898898e-07,1.430391253e-07,2.934400277e-07,1.81378806e-07,1.986830138e-07,1.623490243e-07,1.990832808e-07,2.112817166e-07,1.894473001e-07,1.774679171e-07,1.615241972e-07,1.963227593e-07,1.762149077e-07,1.756944523e-07,1.833154818e-07,1.525940464e-07,1.811226126e-07,1.747068743e-07,1.963410679e-07,1.990232038e-07,1.713325873e-07,1.789077865e-07,1.894917938e-07,1.801990324e-07,1.826417589e-07,1.702559522e-07,1.90739696e-07,1.634099134e-07,1.606116955e-07
float,max,6.6797597e-09,6.41891071e-08,1.605308379e-07,2.541502377e-07,2.311103992e-07,2.800011354e-07,3.995006306e-07,3.400791359e-07,3.326396852e-07,4.142482605e-07,4.431483455e-07,4.743904189e-07,5.7433992e-07,6.172790459e-07,6.023300616e-07,4.637698775e-07,4.747302293e-07,5.582520493e-07,4.781216145e-07,5.765793483e-07,5.364801434e-07,6.357310518e-07,6.025813628e-07,5.21589213e-07,4.918490149e-07,5.583494698e-07,5.682696205e-07,5.32989995e-07,4.796711351e-07,4.337894051e-07,4.398692735e-07,4.691408835e-07,4.809997816e-07,5.024197028e-07,5.587198161e-07,4.724503134e-07
float,min,6.6797597e-09,6.44095146e-08,1.039602319e-07,2.198900917e-07,1.411395938e-07,2.644089159e-07,2.66388813e-07,1.821199489e-07,1.716597809e-07,2.464585767e-07,2.254088188e-07,2.660297321e-07,2.722198302e-07,3.697384656e-07,3.60589592e-07,3.138005617e-07,2.765197446e-07,3.471601329e-07,2.455208443e-07,2.027408716e-07,2.112589897e-07,1.851692651e-07,4.131103111e-07,1.869002637e-07,1.643382726e-07,1.694109796e-07,1.741593889e-07,1.815702364e-07,2.649984445e-07,1.871113341e-07,2.080494447e-07,1.856917241e-07,3.172206859e-07,1.389504576e-07,2.17930181e-07,1.800895116e-07
