omp_flush_array_spread
n iter,1000
arr step,1
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
int,max,8.0297412e-09,8.76102104e-08,1.896180617e-07,4.521710135e-07,4.933704343e-07,7.092299593e-07,7.417692783e-07,8.271686224e-07,1.003898989e-06,1.0134315332e-06,1.1459610776e-06,1.3625515868e-06,1.3843806519e-06,1.6248699768e-06,1.6307600046e-06,1.7785301094e-06,1.858569942e-06,2.0238898918e-06,1.9103385011e-06,1.9819794565e-06,2.1733506808e-06,2.1609508255e-06,1.8820208873e-06,1.8859007494e-06,1.8579312665e-06,1.6998105011e-06,1.6521508557e-06,1.6051705225e-06,1.558088559e-06,1.5841007205e-06,1.6641382738e-06,1.7492612831e-06,1.6930293506e-06,1.6194317538e-06,1.8161905029e-06,1.7880690007e-06,1.4956488225e-06,1.5635082281e-06,1.5612005655e-06,1.5687108649e-06,1.7192116127e-06,1.5200213399e-06,1.2864581207e-06,1.5229303615e-06
int,min,8.0297412e-09,8.79296913e-08,1.413708568e-07,4.20969921e-07,4.423814151e-07,6.865809923e-07,6.804815823e-07,7.825282397e-07,6.985709261e-07,3.992795786e-07,1.0319594923e-06,1.3253506046e-06,1.3994415535e-06,1.4509203189e-06,1.1754510555e-06,1.2297100668e-06,1.359459194e-06,1.4529700755e-06,6.496595244e-07,8.442002029e-07,8.050808754e-07,1.0139319905e-06,1.5621794916e-06,1.3009516307e-06,1.6542097679e-06,1.7240200845e-06,1.366239214e-06,1.5091083409e-06,1.7460598848e-06,1.763199314e-06,8.659482808e-07,1.5172808618e-06,1.0715611192e-06,9.827610313e-07,9.598592697e-07,1.1883508965e-06,1.3164399348e-06,1.3347805676e-06,1.0063799667e-06,1.219739306e-06,6.96011483e-07,1.1406896616e-06,8.485099133e-07,1.1721592216e-06
int,med,8.0297412e-09,8.77699509e-08,1.896109091e-07,4.418055002e-07,4.911986021e-07,7.003198389e-07,7.402214784e-07,8.18290875e-07,9.88590132e-07,9.998290244e-07,1.1286177557e-06,1.355825567e-06,1.2986796521e-06,1.586690163e-06,1.375551091e-06,1.6446760791e-06,1.8799418228e-06,2.0108903938e-06,1.6388510565e-06,1.7052847133e-06,1.8918381976e-06,1.8478187431e-06,1.6732510028e-06,1.7306896394e-06,1.6035302017e-06,1.5398408558e-06,1.6828108498e-06,1.57574475e-06,1.5494302536e-06,1.5609505316e-06,1.6937495581e-06,1.6514961381e-06,1.575940759e-06,1.6567597587e-06,1.8212402988e-06,1.8801001618e-06,1.6534287265e-06,1.6560756309e-06,1.5637011656e-06,1.5693156371e-06,1.5582801234e-06,1.5081301881e-06,1.2086398738e-06,1.2493399517e-06
int,avg,8.0297412e-09,8.77699509e-08,1.736435363e-07,4.386676803e-07,4.737931373e-07,7.000731911e-07,7.158404442e-07,8.138539389e-07,9.607702595e-07,9.145636795e-07,1.122580875e-06,1.3493532531e-06,1.3643692974e-06,1.5594736301e-06,1.4572300753e-06,1.5677542996e-06,1.6659268612e-06,1.8132951792e-06,1.6410874978e-06,1.7293370748e-06,1.89205578e-06,1.8228292681e-06,1.7338559177e-06,1.6970305735e-06,1.6891107414e-06,1.5918038409e-06,1.5897343411e-06,1.5389551679e-06,1.5320350677e-06,1.5501701976e-06,1.4943767207e-06,1.6093263853e-06,1.5465978261e-06,1.5552024177e-06,1.5920209719e-06,1.6298572987e-06,1.4115056679e-06,1.5278203808e-06,1.4345046318e-06,1.4483430881e-06,1.4789120107e-06,1.3759220474e-06,1.152625419e-06,1.3678239398e-06
ull,max,6.210479e-09,3.82501324e-08,2.415986897e-07,4.355398563e-07,4.069908833e-07,6.033181389e-07,6.305608116e-07,7.737716963e-07,8.41780305e-07,9.315894368e-07,1.0866488184e-06,1.0707292833e-06,1.0987503571e-06,1.2640187399e-06,1.2018311049e-06,1.1345412796e-06,1.3227614174e-06,1.3811591142e-06,1.3800808218e-06,1.4370401089e-06,1.4394097339e-06,1.397498649e-06,1.3209104634e-06,1.1861991109e-06,1.3876098924e-06,1.431461133e-06,1.433320943e-06,1.4939896021e-06,1.0178290643e-06,1.273539783e-06,1.3525683008e-06,1.3241097017e-06,1.2037288556e-06,1.2004601549e-06,1.3162006572e-06,1.0502993628e-06,1.2139211581e-06,1.2384904008e-06,1.2837292949e-06,9.795800412e-07,1.1154789714e-06,1.0164790828e-06,1.1165681822e-06,8.499877133e-07
ull,min,6.210479e-09,3.79800323e-08,1.787205579e-07,4.561384206e-07,4.124100914e-07,5.798299606e-07,4.804000221e-07,5.200518047e-07,4.717001593e-07,4.213495102e-07,4.424111617e-07,7.266303275e-07,6.364093141e-07,1.0421295445e-06,8.232396284e-07,3.136805017e-07,5.586303874e-07,4.692583525e-07,4.699198828e-07,5.85760844e-07,5.090480891e-07,5.049200505e-07,4.88919782e-07,5.145797325e-07,7.845307193e-07,3.933217232e-07,6.921801773e-07,7.479808122e-07,5.218794958e-07,8.859293753e-07,1.1089718399e-06,6.865105307e-07,2.763815991e-07,7.82789408e-07,8.353586749e-07,5.921278337e-07,7.331191635e-07,7.87170359e-07,1.0534806523e-06,9.18749536e-07,6.058806349e-07,5.293692235e-07,5.172611324e-07,5.612579312e-07
ull,med,6.210479e-09,3.81044733e-08,2.415009381e-07,4.469649213e-07,3.603592767e-07,5.886103027e-07,6.264194809e-07,8.122091747e-07,8.269705304e-07,7.571790807e-07,1.0526818326e-06,9.523157511e-07,1.0359510468e-06,1.2075848457e-06,1.192710128e-06,1.1019949129e-06,1.2383693919e-06,1.3449600214e-06,1.3426986769e-06,1.4448411649e-06,1.5377107132e-06,1.3906441463e-06,1.2978513812e-06,1.2624639198e-06,1.3827488155e-06,1.3504839604e-06,1.3887703841e-06,1.4946614436e-06,1.4456595299e-06,1.2488594881e-06,1.3665306197e-06,1.1580907868e-06,1.0661295389e-06,1.060669959e-06,1.056968811e-06,1.0169405676e-06,1.2213704686e-06,1.217304604e-06,1.2874096294e-06,1.2222192807e-06,1.0989787439e-06,1.0345145309e-06,1.0008679218e-06,8.867105492e-07
ull,avg,6.210479e-09,3.81044733e-08,2.206067286e-07,4.468550565e-07,3.900779462e-07,5.905573902e-07,5.784169654e-07,7.302392539e-07,7.452466288e-07,7.676357101e-07,9.176357042e-07,9.617471188e-07,9.730700278e-07,1.223380075e-06,1.1330278265e-06,1.0064496274e-06,1.13177588e-06,1.1508420456e-06,1.1917830364e-06,1.2474770301e-06,1.2248886658e-06,1.169981898e-06,1.0908992376e-06,1.0210790466e-06,1.1806703764e-06,1.1684714507e-06,1.216165009e-06,1.2432748404e-06,9.251476625e-07,1.1598937949e-06,1.2169156165e-06,1.1429201431e-06,1.0712291142e-06,1.0615315099e-06,1.1304294909e-06,1.0594419467e-06,1.1989374819e-06,1.1723085701e-06,1.2372294076e-06,1.0743651328e-06,1.0263458771e-06,9.586391996e-07,1.0003727205e-06,8.652084903e-07
float,max,6.8011334e-09,7.88417355e-08,1.822800551e-07,3.327881528e-07,3.859007556e-07,5.089514102e-07,7.338597136e-07,7.104105638e-07,8.519292812e-07,9.399708324e-07,9.998284985e-07,1.1279598863e-06,1.3596005684e-06,1.4298090543e-06,1.4758400032e-06,1.7618598296e-06,1.7076212068e-06,1.8620803967e-06,1.8994095958e-06,1.9991287849e-06,1.9822185567e-06,1.9534691963e-06,1.6309005193e-06,1.604180007e-06,1.5700098737e-06,1.4550302502e-06,1.4338395789e-06,1.2151597411e-06,1.3744298314e-06,1.2253896013e-06,1.4134705379e-06,1.3558900885e-06,1.3693977638e-06,1.3561989496e-06,1.503218961e-06,1.5111205327e-06,1.4412097565e-06,1.4937595255e-06,1.4602896193e-06,1.4240798984e-06,1.5105692459e-06,1.6152408133e-06,1.2348905521e-06,1.0591189771e-06
float,min,6.8011334e-09,7.80878693e-08,1.34620327e-07,2.991195894e-07,3.13000052e-07,4.411701901e-07,7.175987569e-07,6.473807225e-07,6.540605109e-07,4.317508818e-07,6.821697606e-07,1.1668191708e-06,1.174371127e-06,1.2988613821e-06,1.153610141e-06,1.2876194771e-06,1.2391005533e-06,1.1903504401e-06,1.1916606073e-06,1.2474393449e-06,1.5083885411e-06,1.4885698842e-06,1.3791901407e-06,1.4724920102e-06,1.7253399397e-06,1.4025606621e-06,1.4558400621e-06,1.1705604294e-06,1.588679171e-06,1.5303404228e-06,1.0939193541e-06,4.03920865e-07,8.175886244e-07,4.957307745e-07,8.125994157e-07,6.704394092e-07,1.0705890323e-06,1.5316481941e-06,1.3151098775e-06,1.3622088568e-06,1.0145807439e-06,9.73060739e-07,1.0294587123e-06,7.747098059e-07
