omp_atomicadd_array_v2
n iter,1000
arr step,2
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
int,max,7.1005501e-09,2.93901385e-08,5.82688074e-08,7.20884544e-08,7.27996725e-08,7.19185561e-08,7.26603481e-08,7.54008234e-08,9.263881e-08,1.098892818e-07,1.272900497e-07,1.48770836e-07,1.532583273e-07,1.64510417e-07,1.711898172e-07,1.893480495e-07,1.975791942e-07,2.06861888e-07,2.248498163e-07,2.302496533e-07,2.432893509e-07,2.597693251e-07,2.579611618e-07,2.472397614e-07,2.66089621e-07,2.687708313e-07,3.073896429e-07,3.78700246e-07,3.879813362e-07,4.90239978e-07,5.323603551e-07,2.798793739e-07,4.870998471e-07,4.503803999e-07,2.995897122e-07,6.921390889e-07,3.993198734e-07,6.039509041e-07,1.844422087e-07,5.030483284e-07,6.600722519e-07,5.102982928e-07,7.761686069e-07,6.940491333e-07
int,min,7.1005501e-09,2.55400974e-08,3.04802336e-08,4.66487288e-08,1.33407146e-08,3.51510843e-08,3.7060489e-08,4.62015762e-08,5.91812395e-08,6.69513406e-08,7.08005443e-08,7.84896407e-08,7.65393269e-08,7.43511163e-08,8.79997487e-08,9.72898335e-08,8.83405696e-08,9.51887444e-08,1.134402563e-07,1.064395424e-07,8.08690337e-08,5.06598506e-08,3.7388161e-08,2.12405585e-08,6.31393666e-08,-7.9197975e-09,4.69197324e-08,3.4049733e-08,1.7194655e-09,1.501184589e-07,8.00392332e-08,4.57903996e-08,9.82412155e-08,1.27499251e-08,9.75899449e-08,1.022394312e-07,1.082696703e-07,9.63495601e-08,6.97096101e-08,1.748800708e-07,3.018062e-08,6.87598958e-08,3.332910446e-07,1.224481999e-07
int,med,7.1005501e-09,2.74707802e-08,5.83088753e-08,6.0279119e-08,5.06193428e-08,4.90167478e-08,6.10896301e-08,6.16953506e-08,7.32492696e-08,7.98957797e-08,9.90806909e-08,1.011096033e-07,1.040009372e-07,1.225687992e-07,1.266108557e-07,1.35889214e-07,1.559210678e-07,1.521162528e-07,1.529394051e-07,1.67664564e-07,1.767794128e-07,1.66984212e-07,2.179394118e-07,1.987257844e-07,2.413404341e-07,1.99064983e-07,1.961906494e-07,2.54975559e-07,2.148390228e-07,3.508455665e-07,2.826398138e-07,3.344856395e-07,2.282204268e-07,2.634100048e-07,2.280299886e-07,5.304240462e-07,3.530601265e-07,5.651666582e-07,2.138012743e-07,3.679847941e-07,5.207305324e-07,4.79110976e-07,6.006098824e-07,6.157647448e-07
int,avg,7.1005501e-09,2.74707802e-08,4.89939436e-08,5.98238553e-08,5.26016995e-08,5.27568549e-08,5.8708774e-08,6.15734502e-08,7.67768247e-08,8.52104646e-08,9.92118303e-08,1.119923031e-07,1.122776965e-07,1.213858125e-07,1.298666574e-07,1.417094299e-07,1.53966105e-07,1.556689434e-07,1.715727929e-07,1.812778717e-07,1.813994205e-07,1.889748408e-07,2.015730703e-07,1.632666618e-07,1.814480715e-07,1.839483662e-07,2.063170685e-07,2.4686871e-07,2.322796505e-07,3.490177063e-07,2.959455498e-07,2.419577454e-07,3.016873737e-07,3.183233276e-07,1.820392107e-07,4.619463916e-07,3.300137132e-07,4.857275235e-07,2.020067343e-07,3.235295918e-07,4.36306704e-07,4.089138893e-07,5.854786509e-07,5.429521433e-07
ull,max,7.0991603e-09,3.33009929e-08,3.78079962e-08,3.83097099e-08,5.07200465e-08,7.38207562e-08,7.73704274e-08,8.74894688e-08,1.074111221e-07,1.243603459e-07,1.190506001e-07,1.262807501e-07,1.223092574e-07,1.228705235e-07,1.20299828e-07,1.213097168e-07,1.165293637e-07,1.192106311e-07,1.172998578e-07,1.215591002e-07,1.17571001e-07,1.416594421e-07,1.606008502e-07,1.695787384e-07,1.205584605e-07,2.16289088e-07,2.320108331e-07,2.535483235e-07,2.266499991e-07,2.620590173e-07,2.45020024e-07,4.087300662e-07,4.327799658e-07,3.976320197e-07,3.006705765e-07,2.767284955e-07,4.443284956e-07,4.797209482e-07,4.175408066e-07,4.311316441e-07,4.623689691e-07,4.29220676e-07,4.946002831e-07,5.623489484e-07
ull,min,7.0991603e-09,3.31699698e-08,6.3888313e-09,3.39387067e-08,3.78800842e-08,3.48711014e-08,4.06704251e-08,3.86799661e-08,4.76388135e-08,5.33697734e-08,1.72095485e-08,4.20904636e-08,4.89084186e-08,4.70302425e-08,3.60291389e-08,5.23492137e-08,4.72395332e-08,4.1548102e-08,1.63693858e-08,4.9089581e-08,3.85095973e-08,1.80915231e-08,5.43211266e-08,2.14280301e-08,1.19309448e-08,5.71681636e-08,3.59786749e-08,1.110384969e-07,3.88304132e-08,6.3810309e-09,2.24798181e-08,4.45497697e-08,7.13699852e-08,6.0590876e-08,5.89899449e-08,6.52900015e-08,4.80691928e-08,6.93305371e-08,5.14601799e-08,8.48106378e-08,7.6171528e-08,1.582817871e-07,1.290594418e-07,6.03494516e-08
ull,med,7.0991603e-09,3.32307665e-08,3.79396992e-08,3.61452706e-08,4.35781013e-08,6.72554544e-08,7.59793864e-08,8.3695256e-08,8.71212378e-08,1.037246541e-07,1.039896985e-07,1.005550753e-07,9.51202409e-08,9.47599812e-08,9.32509445e-08,9.22608675e-08,1.035901361e-07,1.050350856e-07,1.024606621e-07,9.8925345e-08,9.65205627e-08,9.63146462e-08,9.7909966e-08,1.334903271e-07,1.090498143e-07,1.610810271e-07,1.575289424e-07,1.532999616e-07,1.625582124e-07,1.850917529e-07,2.519291525e-07,3.058400109e-07,2.604095084e-07,2.364650874e-07,2.287177222e-07,2.563551646e-07,3.163002863e-07,3.810052814e-07,2.678808548e-07,2.856498193e-07,4.608398183e-07,3.473301479e-07,3.947019281e-07,4.079634629e-07
ull,avg,7.0991603e-09,3.32307665e-08,2.75541026e-08,3.61273842e-08,4.38618463e-08,5.89884495e-08,6.44171141e-08,7.0438337e-08,8.16341153e-08,9.67865616e-08,8.90135225e-08,9.05276953e-08,9.04083033e-08,8.76377114e-08,8.85036823e-08,8.97736882e-08,9.1456237e-08,9.59506212e-08,9.0203071e-08,9.22819143e-08,8.92032218e-08,9.8971005e-08,1.072760236e-07,1.274237841e-07,1.004432588e-07,1.390585527e-07,1.580573415e-07,1.590846743e-07,1.497903674e-07,1.938566389e-07,2.022864633e-07,2.673903046e-07,2.288980881e-07,2.642502182e-07,2.302028761e-07,2.281660372e-07,3.379069639e-07,3.747340025e-07,3.185299184e-07,3.21702816e-07,4.016596539e-07,3.486984506e-07,3.510710843e-07,3.71827257e-07
float,max,1.18516225e-08,4.84307291e-08,1.128300166e-07,1.474616776e-07,1.422898842e-07,1.376209264e-07,1.354594463e-07,1.435616252e-07,1.812115448e-07,2.238015778e-07,2.494802885e-07,2.772413844e-07,3.030800844e-07,2.793096767e-07,3.444306465e-07,3.36739623e-07,3.759687471e-07,3.864899927e-07,4.066902779e-07,4.7181965e-07,4.590806239e-07,4.657087933e-07,4.26121115e-07,4.433088078e-07,4.591602718e-07,5.06359079e-07,4.746785362e-07,5.273311418e-07,5.213898083e-07,3.259391452e-07,4.80780432e-07,6.363201376e-07,7.250581647e-07,6.574104051e-07,5.592286296e-07,7.731203824e-07,5.479887404e-07,5.104218785e-07,5.27968934e-07,4.241788925e-07,9.453488315e-07,8.826203807e-07,7.952794502e-07,7.571991544e-07
float,min,1.18516225e-08,4.84798657e-08,7.13194211e-08,1.056906441e-07,2.85111342e-08,8.08396811e-08,7.11694792e-08,9.32109355e-08,1.045787494e-07,1.24750477e-07,1.274395033e-07,1.516902965e-07,1.473912584e-07,1.460692586e-07,1.49319819e-07,1.726696655e-07,1.813705402e-07,1.75650936e-07,1.06717934e-07,1.799714006e-07,4.41703012e-08,1.480611108e-07,1.880886002e-07,8.87800633e-08,9.76793196e-08,8.66783052e-08,6.11481462e-08,1.331003889e-07,1.326592009e-07,1.876399649e-07,4.81179712e-08,1.930019862e-07,2.104713083e-07,1.768610049e-07,1.359204915e-07,1.969695998e-07,8.69092493e-08,9.10389919e-08,1.565199091e-07,7.30405528e-08,1.600498029e-07,1.20720036e-07,1.415096048e-07,1.158389935e-07
float,med,1.18516225e-08,4.84548318e-08,1.127208073e-07,1.283144147e-07,1.082007957e-07,9.39904038e-08,1.256018355e-07,1.20185644e-07,1.419700912e-07,1.658650238e-07,2.030578716e-07,2.166111935e-07,2.684479739e-07,2.06074358e-07,2.682481383e-07,2.89319577e-07,2.804889764e-07,2.85384747e-07,2.971293523e-07,3.234082063e-07,3.472389807e-07,3.484344068e-07,3.234296638e-07,3.47419472e-07,3.286701633e-07,3.426261916e-07,3.972198877e-07,3.431949659e-07,4.18750107e-07,3.437051704e-07,3.903696413e-07,4.170092043e-07,5.739102008e-07,4.704302633e-07,4.222387041e-07,6.365996358e-07,3.341998698e-07,4.95054609e-07,3.741593184e-07,2.500885936e-07,7.578817116e-07,5.890207464e-07,5.580306433e-07,4.563099704e-07
float,avg,1.18516225e-08,4.84548318e-08,9.89567484e-08,1.274494355e-07,1.055123217e-07,1.054154333e-07,1.189776342e-07,1.180129883e-07,1.431011887e-07,1.732499033e-07,1.989873429e-07,2.19684812e-07,2.396818859e-07,2.177544755e-07,2.58073275e-07,2.697757045e-07,2.850194236e-07,3.016317978e-07,3.136712849e-07,3.708535909e-07,3.372203649e-07,3.419240079e-07,3.440025906e-07,3.017565319e-07,3.385957892e-07,3.730482529e-07,3.493446998e-07,3.377466112e-07,3.855401901e-07,3.139456199e-07,3.566048507e-07,4.272584352e-07,5.73223899e-07,4.647013455e-07,3.892721444e-07,5.479509652e-07,4.180954045e-07,4.158520441e-07,3.781495394e-07,3.142124952e-07,6.786506819e-07,6.108715195e-07,5.641094608e-07,4.257991436e-07
