omp_atomicadd_array_v2_spread
n iter,1000
arr step,64
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
int,max,1.14195831e-08,5.2809494e-09,1.06703627e-08,1.08093228e-08,1.07884521e-08,1.08590245e-08,1.09107205e-08,1.08580116e-08,1.09887677e-08,1.09396397e-08,1.09193987e-08,1.07785562e-08,1.07908435e-08,1.07493059e-08,1.14290813e-08,1.12506235e-08,1.12489539e-08,1.07502551e-08,1.08807056e-08,1.08180907e-08,1.12292284e-08,1.09200713e-08,1.12596274e-08,1.09510748e-08,1.14102673e-08,1.08605888e-08,1.13194034e-08,1.13102673e-08,1.12712329e-08,1.10001472e-08,1.12818626e-08,1.12997771e-08,1.10096909e-08,1.09590509e-08,1.11586024e-08,1.10682312e-08
int,min,1.14195831e-08,5.2900893e-09,5.3194527e-09,5.398262e-09,5.2803714e-09,5.3911946e-09,5.4604372e-09,5.3211055e-09,5.4017406e-09,5.5103508e-09,5.4702829e-09,5.4600311e-09,5.4806302e-09,5.4406168e-09,5.4585413e-09,5.4317238e-09,5.4998846e-09,5.4696562e-09,5.4997171e-09,5.5202473e-09,5.4488972e-09,5.5803812e-09,5.5713286e-09,5.5797493e-09,5.5898157e-09,5.5700716e-09,5.6594823e-09,5.6203468e-09,5.5915088e-09,5.6113533e-09,5.5701741e-09,5.581013e-09,5.4003807e-09,5.5302609e-09,5.6095651e-09,5.6589714e-09
int,med,1.14195831e-08,5.2853209e-09,5.3105635e-09,5.3532362e-09,1.03798753e-08,1.03688821e-08,1.03788582e-08,1.03854796e-08,1.03613103e-08,1.03652657e-08,1.03695796e-08,1.03057724e-08,1.02799205e-08,1.02547575e-08,1.08999567e-08,1.08309529e-08,1.09920134e-08,1.03252667e-08,1.03902437e-08,1.03968186e-08,5.5097302e-09,1.25494266e-08,1.08894118e-08,1.0370788e-08,1.03696051e-08,1.04190221e-08,1.24100604e-08,1.02512334e-08,1.02420284e-08,1.02407133e-08,1.0250195e-08,1.03305953e-08,1.03493767e-08,1.03100054e-08,1.03002779e-08,1.03360194e-08
int,avg,1.14195831e-08,5.2853209e-09,7.0799616e-09,6.7302e-09,9.4355521e-09,8.7920899e-09,9.0333056e-09,9.272887e-09,9.3920873e-09,9.039451e-09,9.6116981e-09,9.7131977e-09,9.7840061e-09,9.8196849e-09,9.6241303e-09,9.7381265e-09,9.7089841e-09,9.6602674e-09,9.7147478e-09,9.5037111e-09,7.4335215e-09,1.04272925e-08,9.3886516e-09,8.574281e-09,9.5315336e-09,9.2349444e-09,9.5037606e-09,9.9099971e-09,1.02182109e-08,1.00048543e-08,1.0184148e-08,9.6905057e-09,1.00623961e-08,9.9496492e-09,9.9497107e-09,9.9440483e-09
ull,max,1.03805603e-08,1.03800322e-08,1.07821475e-08,1.07991977e-08,1.08097845e-08,1.08193761e-08,1.08901016e-08,1.0838813e-08,1.086069e-08,1.08721144e-08,1.0570289e-08,1.0829541e-08,1.05814525e-08,1.05690775e-08,1.06203654e-08,1.05699326e-08,1.11987148e-08,1.06913272e-08,1.07299725e-08,1.09093547e-08,1.07796017e-08,1.07805499e-08,1.0799361e-08,1.10892747e-08,1.07598802e-08,1.06997121e-08,1.13005408e-08,1.09302403e-08,1.08788394e-08,1.05296701e-08,1.08017447e-08,1.08188725e-08,1.09598729e-08,1.10405582e-08,1.09019618e-08,1.09311385e-08
ull,min,1.03805603e-08,5.3603554e-09,1.03696834e-08,5.4099886e-09,1.03708575e-08,5.2712653e-09,5.4401471e-09,5.4008913e-09,5.4386894e-09,5.5709059e-09,5.5402271e-09,5.5506075e-09,5.5201514e-09,5.5315355e-09,5.541022e-09,5.5202122e-09,5.5317563e-09,5.5803325e-09,5.6293025e-09,5.6505373e-09,5.6399557e-09,5.6396338e-09,5.6409744e-09,5.6394225e-09,5.6102901e-09,5.6603345e-09,5.6284978e-09,5.6999411e-09,5.7081743e-09,5.7093777e-09,5.6603041e-09,5.6803041e-09,5.6581693e-09,5.7091948e-09,5.7102863e-09,5.6695454e-09
ull,med,1.03805603e-08,7.8701168e-09,1.03501892e-08,1.03749989e-08,1.03797818e-08,1.03751082e-08,1.03704543e-08,1.03658749e-08,1.03806433e-08,1.03782259e-08,1.03707487e-08,1.0255411e-08,1.01493214e-08,1.01580777e-08,1.01489261e-08,1.01555209e-08,1.10705864e-08,1.01101849e-08,1.1250627e-08,1.03639102e-08,1.0409738e-08,1.03807324e-08,1.05401329e-08,1.00744972e-08,1.01409535e-08,1.01844673e-08,1.06095879e-08,1.05853429e-08,1.02994514e-08,1.01097498e-08,1.05893427e-08,1.0601545e-08,1.01404411e-08,9.9952251e-09,1.03615707e-08,1.02942813e-08
ull,avg,1.03805603e-08,7.8701168e-09,1.05141391e-08,9.2354374e-09,1.05370383e-08,9.6583521e-09,9.8154579e-09,9.9301364e-09,9.9782563e-09,9.5315178e-09,9.6411539e-09,9.656749e-09,9.7721474e-09,9.8251569e-09,9.8955507e-09,9.8985829e-09,9.7227286e-09,1.00000397e-08,9.4281364e-09,1.06618017e-08,9.3030416e-09,1.00767968e-08,9.3980818e-09,1.00406219e-08,8.6456333e-09,9.0726466e-09,8.5835188e-09,8.234435e-09,8.1752105e-09,1.01127753e-08,9.2889901e-09,9.6800383e-09,1.00817511e-08,9.950617e-09,9.8928433e-09,9.9644525e-09
float,max,1.28009999e-08,1.28308885e-08,1.28593379e-08,1.32793665e-08,1.33600334e-08,1.34582336e-08,1.34385852e-08,1.34899097e-08,1.32203574e-08,1.32610399e-08,1.32787392e-08,1.3149348e-08,1.32409006e-08,1.32118985e-08,1.32999593e-08,1.32397392e-08,1.32292929e-08,1.3379749e-08,1.33992668e-08,1.33398074e-08,1.40587984e-08,1.40995625e-08,1.38508733e-08,1.38791216e-08,1.34095349e-08,1.34288542e-08,1.38500369e-08,1.38597551e-08,1.35312915e-08,1.38297095e-08,1.34418672e-08,1.36900345e-08,1.35397615e-08,1.43712679e-08,1.34797813e-08,1.35098235e-08
float,min,1.28009999e-08,6.440116e-09,6.5211142e-09,6.4689467e-09,6.8283749e-09,6.6787932e-09,6.6695401e-09,6.5595395e-09,6.5894734e-09,6.5692075e-09,6.851572e-09,6.8097514e-09,6.8195689e-09,6.8179288e-09,6.8095229e-09,6.8190222e-09,6.740677e-09,6.8511519e-09,6.8699426e-09,6.9116463e-09,6.8301187e-09,6.9605754e-09,6.9688091e-09,6.9000117e-09,6.9094025e-09,6.8318719e-09,6.9096962e-09,6.9887456e-09,6.9900674e-09,6.9407611e-09,6.9405666e-09,6.9608531e-09,6.6108862e-09,6.9786626e-09,6.9491576e-09,6.9895699e-09
