cuda_shfl_sync
n iter,1000
""
n_blocks,1
type mode,aggregate,1,2,4,8,16,32,64,128,256,512,786,1024
int,max,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.7777777777777777e-05,2.8888888888888888e-05,3.5e-05
int,min,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.7777777777777777e-05,2.6666666666666667e-05,3.1666666666666666e-05
int,med,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.7777777777777777e-05,2.6666666666666667e-05,3.555555555555555e-05
int,avg,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.7777777777777777e-05,2.7222222222222223e-05,3.5e-05
ull,max,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.7222222222222224e-05,3.5e-05,5.722222222222222e-05,7.11111111111111e-05
ull,min,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.7222222222222224e-05,3.222222222222222e-05,4.8333333333333334e-05,6.38888888888889e-05
ull,med,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.7222222222222224e-05,3.555555555555555e-05,5.333333333333333e-05,7.055555555555556e-05
ull,avg,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.7222222222222224e-05,3.444444444444445e-05,5.333333333333333e-05,7e-05
float,max,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.7777777777777777e-05,2.8888888888888888e-05,3.5e-05
float,min,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.7777777777777777e-05,2.6666666666666667e-05,3.1666666666666666e-05
float,med,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.7777777777777777e-05,2.6666666666666667e-05,3.555555555555555e-05
float,avg,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.7777777777777777e-05,2.7222222222222223e-05,3.5e-05
double,max,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.7222222222222224e-05,3.5e-05,5.722222222222222e-05,7.055555555555556e-05
double,min,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.7222222222222224e-05,3.222222222222222e-05,4.8333333333333334e-05,6.38888888888889e-05
double,med,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.7222222222222224e-05,3.555555555555555e-05,5.333333333333333e-05,7.055555555555556e-05
double,avg,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05,1.7222222222222224e-05,3.444444444444445e-05,5.333333333333333e-05,7e-05
""
n_blocks,2
type mode,aggregate,1,2,4,8,16,32,64,128,256,512,786,1024
int,max,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.7777777777777777e-05,2.8888888888888888e-05,3.5e-05
int,min,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.7777777777777777e-05,2.6666666666666667e-05,3.1666666666666666e-05
int,med,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.388888888888889e-05,1.7777777777777777e-05,2.6666666666666667e-05,3.555555555555555e-05
