cuda_atomicadd_array_v2
n iter,1000
arr step,4
""
n_blocks,1
type mode,aggregate,1,2,4,8,16,32,64,128,256,512,1024
int,max,3.3333333333333333e-06,3.3333333333333333e-06,3.3333333333333333e-06,3.3333333333333333e-06,5.828222222222222e-06,1.1111111111111112e-05,2.2222222222222223e-05,4.4444444444444447e-05,8.888888888888889e-05,0.00017777777777777779,0.00035555555555555557
int,min,3.3333333333333333e-06,3.3333333333333333e-06,3.3333333333333333e-06,3.3333333333333333e-06,5.828222222222222e-06,1.1111111111111112e-05,2.2222222222222223e-05,4.4444444444444447e-05,8.414488888888889e-05,0.0001641568888888889,0.0003218613333333334
int,med,3.3333333333333333e-06,3.3333333333333333e-06,3.3333333333333333e-06,3.3333333333333333e-06,5.828222222222222e-06,1.1111111111111112e-05,2.2222222222222223e-05,4.4444444444444447e-05,8.65168888888889e-05,0.000177296,0.0003555186666666666
int,avg,3.3333333333333333e-06,3.3333333333333333e-06,3.3333333333333333e-06,3.3333333333333333e-06,5.828222222222222e-06,1.1111111111111112e-05,2.2222222222222223e-05,4.4444444444444447e-05,8.65168888888889e-05,0.00017413166666666667,0.0003510206666666667
ull,max,4.444444444444444e-06,4.444444444444444e-06,4.444444444444444e-06,5.827933333333333e-06,1.1111111111111112e-05,2.2222222222222223e-05,4.4444444444444447e-05,8.888888888888889e-05,0.00017777777777777779,0.00035555555555555557,0.0007111111166666666
ull,min,4.444444444444444e-06,4.444444444444444e-06,4.444444444444444e-06,5.827933333333333e-06,1.1111111111111112e-05,2.2222222222222223e-05,4.4444444444444447e-05,8.888888888888889e-05,0.0001677422222222222,0.00032605155555555555,0.000643512
ull,med,4.444444444444444e-06,4.444444444444444e-06,4.444444444444444e-06,5.827933333333333e-06,1.1111111111111112e-05,2.2222222222222223e-05,4.4444444444444447e-05,8.888888888888889e-05,0.00017276000000000002,0.0003543088888888889,0.0007105604444444445
ull,avg,4.444444444444444e-06,4.444444444444444e-06,4.444444444444444e-06,5.827933333333333e-06,1.1111111111111112e-05,2.2222222222222223e-05,4.4444444444444447e-05,8.888888888888889e-05,0.00017276000000000002,0.0003475562222222222,0.0007014181111111111
float,max,3.3333333333333333e-06,3.3333333333333333e-06,3.3333333333333333e-06,4.664000000000001e-06,9.327988888888889e-06,1.1111111111111112e-05,2.2222222222222223e-05,4.4444444444444447e-05,8.888888888888889e-05,0.00017777777777777779,0.00035555555555555557
float,min,3.3333333333333333e-06,3.3333333333333333e-06,3.3333333333333333e-06,4.664000000000001e-06,9.327988888888889e-06,1.1111111111111112e-05,2.2222222222222223e-05,4.4444444444444447e-05,8.38728888888889e-05,0.00016305645555555556,0.0003218893111111111
float,med,3.3333333333333333e-06,3.3333333333333333e-06,3.3333333333333333e-06,4.664000000000001e-06,9.327988888888889e-06,1.1111111111111112e-05,2.2222222222222223e-05,4.4444444444444447e-05,8.63808888888889e-05,0.00017717396111111111,0.00035526949444444444
float,avg,3.3333333333333333e-06,3.3333333333333333e-06,3.3333333333333333e-06,4.664000000000001e-06,9.327988888888889e-06,1.1111111111111112e-05,2.2222222222222223e-05,4.4444444444444447e-05,8.63808888888889e-05,0.00017379230555555555,0.00035071206666666664
double,max,4.444444444444444e-06,4.444444444444444e-06,4.444444444444444e-06,5.828544444444444e-06,1.1111111111111112e-05,2.2222222222222223e-05,4.4444444444444447e-05,8.888888888888889e-05,0.00017777777777777779,0.00035555555555555557,0.0007111111388888889
double,min,4.444444444444444e-06,4.444444444444444e-06,4.444444444444444e-06,5.828544444444444e-06,1.1111111111111112e-05,2.2222222222222223e-05,4.4444444444444447e-05,8.888888888888889e-05,0.000167752,0.00032613688888888886,0.0006445146444444444
double,med,4.444444444444444e-06,4.444444444444444e-06,4.444444444444444e-06,5.828544444444444e-06,1.1111111111111112e-05,2.2222222222222223e-05,4.4444444444444447e-05,8.888888888888889e-05,0.0001727648888888889,0.0003543302222222222,0.0007105725444444445
double,avg,4.444444444444444e-06,4.444444444444444e-06,4.444444444444444e-06,5.828544444444444e-06,1.1111111111111112e-05,2.2222222222222223e-05,4.4444444444444447e-05,8.888888888888889e-05,0.0001727648888888889,0.00034758822222222225,0.0007015111222222222
""
n_blocks,2
