omp_atomicadd_array_v2_close
n iter,1000
arr step,8
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
int,max,7.3809575e-09,7.5198201e-09,3.33593158e-08,3.7140034e-08,4.94682553e-08,4.99189946e-08,4.90489836e-08,5.01108641e-08,5.32817741e-08,5.01095828e-08,5.46307573e-08,5.34395949e-08,6.61815613e-08,6.69203873e-08,6.77508746e-08,7.31288298e-08,1.313298062e-07,1.012104465e-07,1.200810933e-07,1.127417207e-07,1.227694788e-07,1.464680659e-07,1.280704402e-07,1.335096878e-07,1.352316716e-07,1.292703325e-07,1.313889801e-07,1.442713472e-07,1.1852931e-07,1.99078783e-07,1.34528345e-07,1.254721516e-07,1.793600725e-07,1.160390781e-07,1.609393922e-07,1.870709523e-07,1.682411328e-07,1.794115291e-07,1.660085321e-07,2.362694861e-07,2.277698235e-07,2.031287465e-07,2.184403636e-07,2.448013248e-07
int,min,7.3809575e-09,6.5904254e-09,8.6708519e-09,9.5016223e-09,1.01101163e-08,1.10113988e-08,1.05416615e-08,1.01803802e-08,1.00310878e-08,1.0410504e-08,3.4839545e-08,3.40182268e-08,-1.80495465e-08,2.90589154e-08,2.67989072e-08,5.9500159e-09,5.6679068e-08,2.18204515e-08,2.36091228e-08,1.63604532e-08,2.45507324e-08,1.59304224e-08,5.25014566e-08,1.79901726e-08,1.61513295e-08,4.79815584e-08,3.72786716e-08,2.88706581e-08,1.66804655e-08,1.59493097e-08,2.92698734e-08,3.29702631e-08,2.50780925e-08,4.16993855e-08,2.23003726e-08,2.66504015e-08,3.11987112e-08,2.64791388e-08,4.64908545e-08,6.58695241e-08,5.31579149e-08,5.37281459e-08,8.05913222e-08,4.14491246e-08
int,med,7.3809575e-09,7.0394067e-09,3.32416553e-08,3.32445096e-08,4.94203004e-08,4.57798853e-08,4.74706117e-08,4.18797857e-08,4.71695981e-08,4.82746899e-08,4.90107933e-08,4.74805696e-08,5.41393529e-08,4.93045567e-08,5.23781912e-08,5.43243298e-08,1.00880127e-07,6.20439925e-08,9.5211292e-08,1.142850717e-07,9.72999414e-08,1.259955937e-07,1.217903065e-07,1.1714582e-07,1.022313312e-07,1.079187566e-07,1.07928293e-07,1.299838734e-07,8.88307248e-08,1.252594398e-07,9.3569097e-08,7.88558263e-08,1.561311966e-07,1.005708932e-07,7.9631041e-08,1.267655992e-07,1.361295105e-07,1.587388567e-07,1.305806898e-07,1.833052648e-07,1.807510391e-07,1.371152094e-07,1.802596439e-07,1.678351797e-07
int,avg,7.3809575e-09,7.0394067e-09,2.52236588e-08,2.83104221e-08,3.99843463e-08,3.59318259e-08,3.76603268e-08,3.92337812e-08,4.29965443e-08,4.03678705e-08,4.5865592e-08,4.05081362e-08,5.18563936e-08,5.23741284e-08,5.20986382e-08,5.04149565e-08,1.004177347e-07,7.2690885e-08,6.82957326e-08,7.49039275e-08,8.73224136e-08,1.048284964e-07,1.043998183e-07,1.025029288e-07,9.35835814e-08,9.44407254e-08,1.051950797e-07,1.047564526e-07,8.15916116e-08,1.281711496e-07,9.74372305e-08,7.98499168e-08,1.30704824e-07,9.15030544e-08,7.88434263e-08,1.21109572e-07,1.18668724e-07,1.376945397e-07,1.243097131e-07,1.670016502e-07,1.641630195e-07,1.396674856e-07,1.617095894e-07,1.530659425e-07
ull,max,7.3122794e-09,7.6298393e-09,7.3204817e-09,7.430031e-09,7.7380975e-09,7.6298514e-09,7.310945e-09,6.5593158e-09,7.6005376e-09,7.4901109e-09,1.40216864e-08,1.30006363e-08,1.40098341e-08,1.29993144e-08,1.29997218e-08,1.29609637e-08,2.36011661e-08,1.50798572e-08,2.36093886e-08,1.59399449e-08,1.1429821e-08,1.29692186e-08,1.56694772e-08,1.69096733e-08,1.34390211e-08,1.59191956e-08,1.78600993e-08,1.34788799e-08,1.74597719e-08,1.25994223e-08,1.71623119e-08,1.43902536e-08,1.98792357e-08,1.71100632e-08,1.91996512e-08,1.36882782e-08,1.26383365e-08,1.32895854e-08,2.43289998e-08,1.39182286e-08,2.68807135e-08,2.83189182e-08,3.19195393e-08,3.59099413e-08
ull,min,7.3122794e-09,5.9494275e-09,5.9690356e-09,5.9489445e-09,5.9697411e-09,5.9402159e-09,5.9505202e-09,5.951089e-09,6.2102664e-09,6.3703787e-09,6.3597383e-09,5.9495486e-09,5.9498752e-09,5.9495766e-09,5.9500439e-09,5.9698561e-09,5.9708385e-09,5.9407747e-09,6.3497749e-09,1.25680858e-08,6.6096007e-09,6.3521086e-09,9.1099097e-09,6.2788089e-09,5.9283226e-09,6.7686469e-09,7.0779883e-09,7.0084552e-09,6.4591129e-09,5.9686783e-09,5.9589763e-09,5.9700237e-09,5.9581972e-09,6.0199893e-09,6.3885362e-09,5.9600639e-09,5.9799272e-09,5.958851e-09,5.8997231e-09,1.26598842e-08,4.1894818e-09,1.66812987e-08,5.8095682e-09,1.83112511e-08
ull,med,7.3122794e-09,6.8154082e-09,6.6091089e-09,5.9537579e-09,6.5897061e-09,6.4648721e-09,6.5708717e-09,6.4535612e-09,6.5599573e-09,6.5841827e-09,6.5790834e-09,6.6749821e-09,6.6498526e-09,1.28952888e-08,1.2810233e-08,1.28892246e-08,1.29387083e-08,1.27654465e-08,1.29502219e-08,1.30003271e-08,1.29993622e-08,1.28979672e-08,1.27298135e-08,1.38245259e-08,1.29803171e-08,1.27847642e-08,1.29804944e-08,1.33000075e-08,1.2618797e-08,1.2764073e-08,1.28388664e-08,1.28135667e-08,1.291843e-08,1.30548726e-08,1.27505833e-08,1.28293126e-08,1.30409277e-08,1.2670509e-08,1.30800841e-08,1.27549902e-08,2.09101051e-08,2.08606878e-08,2.25606995e-08,2.15002567e-08
ull,avg,7.3122794e-09,6.8154082e-09,6.6131733e-09,6.4601476e-09,6.543645e-09,6.5815716e-09,6.5332667e-09,6.3990161e-09,6.5512277e-09,6.5648435e-09,7.9294417e-09,8.6201961e-09,9.7315401e-09,9.9545341e-09,1.05807936e-08,1.03928312e-08,1.58366043e-08,1.28864887e-08,1.45679508e-08,1.35370309e-08,1.40777432e-08,1.24387656e-08,1.37723703e-08,1.36346063e-08,1.2200707e-08,1.18839894e-08,1.26796612e-08,1.10754477e-08,1.2009012e-08,1.08227129e-08,1.16286507e-08,1.17141243e-08,1.37358016e-08,1.27386117e-08,1.30071085e-08,1.26935474e-08,1.23879812e-08,1.25380837e-08,1.38606417e-08,1.29484349e-08,2.20920756e-08,2.19666113e-08,2.207527e-08,1.83310905e-08
float,max,1.22405722e-08,1.29594102e-08,6.09315506e-08,7.38113976e-08,9.95695032e-08,9.61710167e-08,8.70911732e-08,9.14109602e-08,1.064307768e-07,9.18904463e-08,9.03596048e-08,9.48500804e-08,1.026290077e-07,1.052900319e-07,1.11619135e-07,1.100399889e-07,1.470321732e-07,1.354991197e-07,1.480696689e-07,1.428713205e-07,1.552297678e-07,1.658806737e-07,1.817409381e-07,1.599315295e-07,1.481215683e-07,1.893508507e-07,1.930502057e-07,1.789306943e-07,2.441613158e-07,1.721896017e-07,2.151086394e-07,2.337701135e-07,2.33210287e-07,1.910307498e-07,2.067010629e-07,1.909000557e-07,2.404592467e-07,2.442401222e-07,2.410204915e-07,2.253496635e-07,2.423812892e-07,2.69301042e-07,2.183599506e-07,2.62209509e-07
float,min,1.22405722e-08,1.12992694e-08,1.64186606e-08,2.12608102e-08,1.64313109e-08,2.56706978e-08,1.12808113e-08,2.56489577e-08,2.40389336e-08,2.5810032e-08,3.44187704e-08,2.59199879e-08,4.07308035e-08,3.00298946e-08,2.69000943e-08,3.3200114e-08,1.50617317e-08,2.49611205e-08,3.26787665e-08,2.74283243e-08,2.88896526e-08,3.01484146e-08,4.64307813e-08,3.73800748e-08,4.71408267e-08,3.44209203e-08,2.02503128e-08,3.93700757e-08,6.68783992e-08,2.3762287e-08,3.61291351e-08,5.47782492e-08,4.69199031e-08,3.85906e-08,3.5390495e-08,2.71589439e-08,4.3940634e-08,4.74185464e-08,4.88399359e-08,5.50099968e-08,5.64887958e-08,2.95401059e-08,4.35493742e-08,4.09393469e-08
