omp_flush_array_spread
n iter,1000
arr step,2
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
int,max,7.9198346e-09,8.7569731e-08,1.725017453e-07,4.1386967e-07,4.737507088e-07,5.963590178e-07,6.276894185e-07,7.853890547e-07,9.164017009e-07,9.255503433e-07,1.0581113634e-06,1.0100779631e-06,9.81258756e-07,1.1417199458e-06,1.2213578444e-06,1.1064596286e-06,1.2880418004e-06,1.3474801289e-06,1.3961693867e-06,1.3873110211e-06,1.3701089832e-06,1.4027791322e-06,1.312680885e-06,1.360808017e-06,1.2309112534e-06,1.3413984117e-06,1.3709505991e-06,1.2178804713e-06,1.1390203584e-06,8.896397049e-07,9.825680031e-07,1.1364311365e-06,9.516907436e-07,1.1213203549e-06,1.0663300079e-06,1.4222487471e-06,1.0897518398e-06,1.3468297371e-06,1.1804005539e-06,1.1583710561e-06,1.2042094321e-06,1.048569942e-06,1.1064090192e-06,1.1776001398e-06
int,min,7.9198346e-09,8.34196132e-08,1.065280687e-07,3.844398143e-07,3.762497343e-07,5.550297539e-07,4.855204256e-07,5.456004266e-07,4.876896559e-07,4.038902039e-07,4.344999335e-07,8.099088271e-07,7.122216489e-07,9.392793004e-07,8.941907967e-07,1.885390256e-07,7.704306921e-07,4.178491978e-07,3.424007947e-07,5.482612573e-07,5.766296364e-07,6.754196121e-07,5.847017946e-07,6.347217537e-07,6.373497884e-07,3.9996996e-07,7.357781465e-07,6.314420337e-07,6.558618875e-07,9.432983919e-07,7.045012828e-07,4.460499278e-07,1.81029399e-07,7.158602348e-07,1.0349709514e-06,6.400914963e-07,7.043995488e-07,7.618192557e-07,8.550701245e-07,7.944499251e-07,6.551007896e-07,5.253902504e-07,5.465112122e-07,5.345605956e-07
int,med,7.9198346e-09,8.55448832e-08,1.724998244e-07,4.013004741e-07,4.365714293e-07,5.780198607e-07,6.161618802e-07,7.818144314e-07,8.772390651e-07,8.187696487e-07,1.0049598553e-06,9.043152921e-07,9.22689883e-07,1.1122048154e-06,1.2319518607e-06,1.0879835983e-06,1.3001594995e-06,1.3402906486e-06,1.3885712437e-06,1.365424563e-06,1.3388503865e-06,1.363824649e-06,1.2789689612e-06,1.276666225e-06,1.119201568e-06,1.4038499306e-06,1.3724821979e-06,1.3017348956e-06,1.5550701799e-06,7.535241795e-07,9.073504654e-07,1.1203731709e-06,7.652586655e-07,9.389453796e-07,1.0023705191e-06,1.3318752589e-06,1.0267991138e-06,1.2341656312e-06,1.1520609094e-06,1.1810761206e-06,1.0673095593e-06,1.0641042645e-06,1.06833088e-06,1.01573507e-06
int,avg,7.9198346e-09,8.55448832e-08,1.505238348e-07,4.001976723e-07,4.397265162e-07,5.797265403e-07,5.750525832e-07,7.242910393e-07,7.63701908e-07,7.865037796e-07,8.832429133e-07,9.133348242e-07,8.863953013e-07,1.1054719675e-06,1.1913484445e-06,9.828520994e-07,1.1554801625e-06,1.1408742955e-06,1.159760755e-06,1.1772629499e-06,1.1456574068e-06,1.1830409271e-06,1.0308727422e-06,1.0999865786e-06,1.0000412567e-06,1.1292665966e-06,1.1789853167e-06,1.009383787e-06,1.057103338e-06,9.171188417e-07,1.0211397377e-06,1.0700210062e-06,8.332023135e-07,9.808120905e-07,1.0343789983e-06,1.340999181e-06,1.0137577387e-06,1.1559928323e-06,1.092356022e-06,1.113079039e-06,1.0425033556e-06,9.792020445e-07,1.0417033372e-06,9.567380605e-07
ull,max,6.3005846e-09,6.77189221e-08,3.425396509e-07,3.051489928e-07,4.332210568e-07,4.82501049e-07,6.782603114e-07,6.981299046e-07,8.117496918e-07,7.687706326e-07,7.530178464e-07,7.722016948e-07,8.10439122e-07,8.812095074e-07,7.993197867e-07,8.401700211e-07,8.911697519e-07,1.0172885936e-06,8.45558235e-07,9.997904018e-07,9.057187175e-07,1.0561303508e-06,8.053784386e-07,9.114295181e-07,9.027400867e-07,8.543587868e-07,8.025197139e-07,8.634611739e-07,8.022101357e-07,8.547397565e-07,8.007108679e-07,8.417806224e-07,8.10249873e-07,9.312707301e-07,8.718005536e-07,8.71000822e-07,9.594703688e-07,9.030217825e-07,8.524786584e-07,9.229992224e-07,8.342700369e-07,8.668502948e-07,8.540601091e-07,8.935286372e-07
ull,min,6.3005846e-09,6.68086264e-08,3.139986411e-07,1.460715648e-07,3.843202477e-07,3.914605156e-07,5.881898381e-07,2.807508092e-07,4.409300227e-07,1.983204039e-07,3.492491458e-07,3.957799284e-07,3.923290811e-07,4.811389066e-07,4.607786565e-07,3.723503217e-07,5.33610564e-07,5.148301094e-07,5.034008411e-07,4.120787262e-07,4.413293639e-07,5.567203117e-07,4.499893047e-07,2.746792549e-07,3.949206773e-07,4.255596835e-07,4.760090768e-07,5.028007527e-07,5.690998291e-07,4.417295018e-07,5.199013672e-07,4.135182512e-07,5.20240183e-07,5.106396725e-07,2.361394214e-07,3.890298247e-07,4.621013911e-07,4.336908875e-07,4.663117499e-07,4.118619289e-07,1.812813972e-07,2.536305386e-07,3.55789789e-07,3.099703629e-07
ull,med,6.3005846e-09,6.72637743e-08,3.435500824e-07,2.940107298e-07,4.259502167e-07,4.747935223e-07,6.768009981e-07,6.59078978e-07,8.262012173e-07,7.121941345e-07,7.447795894e-07,7.64379119e-07,6.418393864e-07,7.506044482e-07,7.140496072e-07,6.077196461e-07,6.821807317e-07,7.998444557e-07,7.598992274e-07,7.806059136e-07,7.555921706e-07,7.56383736e-07,7.318096176e-07,7.591699004e-07,7.486703802e-07,8.010805497e-07,7.149394475e-07,8.045362695e-07,7.480286676e-07,7.828441004e-07,7.781491237e-07,7.21750886e-07,7.843810614e-07,7.408290656e-07,7.71120553e-07,7.884800064e-07,7.04018172e-07,8.175550125e-07,8.023588834e-07,7.733452586e-07,6.560803711e-07,5.703940189e-07,6.714890199e-07,6.509602956e-07
ull,avg,6.3005846e-09,6.72637743e-08,3.333260534e-07,2.594759568e-07,4.075038297e-07,4.495464357e-07,6.44711652e-07,6.136322245e-07,7.200535232e-07,6.18836852e-07,6.300270898e-07,6.416441474e-07,6.407353324e-07,7.03539697e-07,6.285536349e-07,6.645341229e-07,7.39192984e-07,8.340406322e-07,6.969593949e-07,7.99164975e-07,7.585579891e-07,8.064858615e-07,7.13938487e-07,7.121591774e-07,7.546516968e-07,7.690387899e-07,6.844497894e-07,7.728115481e-07,6.988126105e-07,7.31174833e-07,7.096290034e-07,7.332797053e-07,7.361514783e-07,7.48006675e-07,7.375403782e-07,7.546049471e-07,7.067262607e-07,7.664468245e-07,7.616363052e-07,7.612419629e-07,6.303843648e-07,5.856484155e-07,6.836314388e-07,6.432664163e-07
float,max,6.8298116e-09,9.29406631e-08,1.199598921e-07,3.040212094e-07,3.269302278e-07,5.603906781e-07,5.777385977e-07,8.059095e-07,8.672892627e-07,9.070698671e-07,1.0636580591e-06,8.945984772e-07,1.0774188272e-06,9.869692787e-07,1.0754981253e-06,9.579219661e-07,1.1141004938e-06,1.2552810464e-06,1.2276384715e-06,1.264449111e-06,1.2549618015e-06,1.1888591028e-06,1.3277086168e-06,1.1401914848e-06,1.300591403e-06,1.2039016779e-06,1.1986082829e-06,9.448004524e-07,1.2745211568e-06,8.7603103e-07,8.95741132e-07,1.0380620592e-06,8.778996193e-07,1.0811904922e-06,1.1698913464e-06,1.2059805302e-06,1.0306604991e-06,1.1121998431e-06,1.1490286391e-06,1.1179408862e-06,1.0023413432e-06,1.2115286058e-06,8.253116809e-07,1.0552609308e-06
float,min,6.8298116e-09,9.29192055e-08,9.8599554e-08,2.855014723e-07,2.019310973e-07,5.405291885e-07,4.86720273e-07,5.073185576e-07,5.422783963e-07,4.709485985e-07,5.105898488e-07,7.439399998e-07,6.813899188e-07,9.248203134e-07,9.144007211e-07,1.349893874e-07,4.79408956e-07,5.304390961e-07,5.010093575e-07,5.231806738e-07,6.180286411e-07,5.255610089e-07,6.719422638e-07,6.838998524e-07,5.894991582e-07,5.569004155e-07,8.26190484e-07,7.701015544e-07,9.926002161e-07,8.035411671e-07,9.387092203e-07,4.986502435e-07,3.835105019e-07,6.476903558e-07,7.007893152e-07,6.845300146e-07,5.006897934e-07,7.87619265e-07,9.464103183e-07,7.078315033e-07,4.969902829e-07,6.890710201e-07,4.57309127e-07,6.075212112e-07
