omp_atomicadd_array_v2_spread
n iter,1000
arr step,16
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
int,max,1.13904089e-08,1.03598541e-08,1.07011292e-08,1.07704967e-08,1.0800735e-08,1.08415021e-08,1.08997395e-08,1.08603291e-08,1.08512729e-08,1.07091341e-08,1.07492296e-08,1.07316682e-08,1.13013278e-08,1.07392111e-08,1.0741171e-08,1.05702531e-08,1.06808534e-08,1.08007777e-08,1.1559623e-08,1.07990952e-08,1.13911375e-08,1.1231532e-08,1.09205495e-08,1.09988654e-08,1.11196037e-08,1.0921044e-08,1.09097559e-08,1.09383371e-08,1.1308457e-08,1.09605594e-08,1.09506375e-08,1.07698508e-08,1.09908275e-08,1.13817387e-08,1.10098773e-08,1.10200833e-08
int,min,1.13904089e-08,1.03609813e-08,5.3295586e-09,5.3818188e-09,5.3095253e-09,5.3387094e-09,5.3292206e-09,5.4098529e-09,5.432068e-09,5.4399901e-09,5.4386174e-09,5.3902483e-09,5.4307301e-09,5.4714574e-09,5.4411267e-09,5.450175e-09,5.4591605e-09,5.4806505e-09,5.5008652e-09,5.5201938e-09,5.5212746e-09,5.5409592e-09,5.5898404e-09,5.5394627e-09,5.529286e-09,5.5877609e-09,5.619236e-09,5.5804451e-09,5.4302907e-09,5.6102892e-09,5.620284e-09,5.6082059e-09,5.60912e-09,5.5889346e-09,5.6095488e-09,5.647675e-09
int,med,1.13904089e-08,1.0360162e-08,1.03698178e-08,1.03794119e-08,1.03617735e-08,1.03738216e-08,1.03802252e-08,1.03693489e-08,1.0360898e-08,1.03102748e-08,1.02520811e-08,1.02150503e-08,1.07702841e-08,1.02710623e-08,1.02506087e-08,1.02199046e-08,1.03698859e-08,1.03886665e-08,8.0896938e-09,1.03801921e-08,1.06706357e-08,1.10993018e-08,1.12205557e-08,1.03548307e-08,1.06190547e-08,1.04396158e-08,1.03801392e-08,1.04035801e-08,1.04592169e-08,1.03957632e-08,1.0348445e-08,1.02807703e-08,1.03306149e-08,1.03797002e-08,1.03395438e-08,1.0316065e-08
int,avg,1.13904089e-08,1.0360162e-08,8.7871301e-09,9.2431604e-09,9.5218684e-09,9.6844658e-09,9.8595927e-09,9.9159534e-09,9.4395578e-09,1.00639812e-08,1.01252585e-08,1.01400482e-08,1.00710425e-08,9.8064714e-09,9.8977279e-09,9.5967801e-09,9.6218278e-09,9.368941e-09,8.9777536e-09,9.7602709e-09,8.1072377e-09,9.1280129e-09,9.911887e-09,9.6819098e-09,8.4492722e-09,9.0929828e-09,9.7456999e-09,9.7663132e-09,9.7220744e-09,9.7379114e-09,9.7771563e-09,9.8286302e-09,9.9765598e-09,9.9150961e-09,9.9339881e-09,9.8534245e-09
ull,max,1.03613118e-08,1.03689336e-08,1.03796082e-08,1.07996609e-08,1.03789517e-08,1.08201695e-08,1.09205302e-08,1.09091432e-08,1.09281474e-08,1.06896051e-08,1.06400429e-08,1.05817813e-08,1.06505838e-08,1.06390224e-08,1.07395439e-08,1.06796051e-08,1.05514659e-08,1.0629673e-08,1.07604749e-08,1.06412077e-08,1.14101454e-08,1.09098201e-08,1.07203308e-08,1.12700801e-08,1.13895872e-08,1.04906413e-08,1.11605287e-08,1.08300096e-08,1.076033e-08,1.0820058e-08,1.0770352e-08,1.08210796e-08,1.08595296e-08,1.08893272e-08,1.08192877e-08,1.07995374e-08
ull,min,1.03613118e-08,1.01190514e-08,5.3684737e-09,9.4502467e-09,5.4099706e-09,5.3805426e-09,1.00504475e-08,5.4700764e-09,5.4405064e-09,5.4600615e-09,5.449628e-09,5.5580721e-09,5.539577e-09,5.5594994e-09,5.5802786e-09,5.5911026e-09,5.5315538e-09,5.5983952e-09,5.5696675e-09,5.5995192e-09,5.6418716e-09,5.5914839e-09,5.6101936e-09,5.6404997e-09,5.6201271e-09,5.6999324e-09,5.7108502e-09,5.6697482e-09,5.6095226e-09,5.7091917e-09,5.6703673e-09,5.6902576e-09,5.6807248e-09,5.7000706e-09,5.7006961e-09,5.7084155e-09
ull,med,1.03613118e-08,1.02442211e-08,1.03600609e-08,1.03741187e-08,1.0369501e-08,1.03648126e-08,1.03616286e-08,1.03606752e-08,1.0371277e-08,1.02342808e-08,1.01691043e-08,1.02694675e-08,1.01009149e-08,1.0109464e-08,1.00994106e-08,1.00960854e-08,1.01500909e-08,1.03888702e-08,1.11708664e-08,9.1443777e-09,1.12293558e-08,1.01087963e-08,1.0550118e-08,9.6500782e-09,1.05999213e-08,1.03781445e-08,1.03798413e-08,1.01043674e-08,4.3283722e-09,1.03804018e-08,1.00915968e-08,1.01000534e-08,1.01796484e-08,1.02690955e-08,1.05886328e-08,1.03048272e-08
ull,avg,1.03613118e-08,1.02442211e-08,8.6964656e-09,1.0249699e-08,9.1905423e-09,9.4520236e-09,1.04842863e-08,9.6173756e-09,9.9775774e-09,1.01016918e-08,1.01756063e-08,9.7146542e-09,9.7508003e-09,9.8446651e-09,9.9369909e-09,9.938085e-09,9.9405922e-09,9.3904519e-09,9.3717497e-09,8.8960486e-09,9.7120262e-09,9.6255784e-09,9.6348409e-09,9.2532711e-09,9.2058173e-09,9.7720735e-09,9.4732636e-09,9.5990158e-09,7.9704139e-09,1.00075792e-08,1.00232617e-08,9.7113658e-09,9.9283459e-09,9.9387857e-09,1.00383086e-08,1.00837537e-08
float,max,6.9079692e-09,1.35199776e-08,1.32993665e-08,1.33299817e-08,1.33316519e-08,1.33696025e-08,1.33803615e-08,1.33915009e-08,1.3341368e-08,1.31808891e-08,1.3191151e-08,1.31787363e-08,1.32694153e-08,1.3138326e-08,1.3320484e-08,1.38418109e-08,1.38383316e-08,1.40883781e-08,1.38398676e-08,1.4069899e-08,1.40998428e-08,1.38394368e-08,1.39894974e-08,1.38400481e-08,1.38302751e-08,1.38690089e-08,1.38201041e-08,1.35500665e-08,1.35095325e-08,1.35603024e-08,1.38398409e-08,1.35284709e-08,1.35390126e-08,1.35612589e-08,1.35493854e-08,1.35304597e-08
float,min,6.9079692e-09,1.28006613e-08,1.2810425e-08,1.28112074e-08,6.6677582e-09,1.16510031e-08,6.6600296e-09,6.6907147e-09,6.7505225e-09,6.7111101e-09,6.8193279e-09,6.6888065e-09,6.8401871e-09,6.7897174e-09,6.7894347e-09,6.7798183e-09,6.7909149e-09,6.8488908e-09,6.9204054e-09,6.8085478e-09,6.8493076e-09,6.8486967e-09,6.8985172e-09,6.9105408e-09,6.9691743e-09,6.969458e-09,6.9687302e-09,7.000614e-09,6.9609003e-09,6.9588927e-09,6.9502554e-09,6.9498868e-09,6.9708804e-09,7.0094521e-09,6.9706432e-09,6.9889771e-09
