omp_flush_array_spread
n iter,1000
arr step,4
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
int,max,3.9196613e-09,1.435903854e-07,6.48912337e-08,9.24914909e-08,1.089586629e-07,2.962694102e-07,2.501914513e-07,2.236985158e-07,2.901304037e-07,3.112609818e-07,2.687197459e-07,2.706091992e-07,2.034411885e-07,2.60638902e-07,3.449384454e-07,2.452811572e-07,2.6477067e-07,2.328893907e-07,1.787805994e-07,2.660608876e-07,2.72579375e-07,2.362201483e-07,9.57907469e-08,2.646497108e-07,2.31249315e-07,2.147500755e-07,2.273795659e-07,2.587184703e-07,2.290883235e-07,2.392995787e-07,2.017087653e-07,2.426593289e-07,3.005406984e-07,2.850682515e-07,2.141413783e-07,2.72209223e-07
int,min,3.9196613e-09,1.415996191e-07,3.76908362e-08,9.58991626e-08,3.54195207e-08,1.40739136e-07,1.030791626e-07,1.364887744e-07,6.28401254e-08,1.210510628e-07,7.5722025e-08,1.426493756e-07,5.87700209e-08,1.443284921e-07,3.44880006e-08,1.412700851e-07,6.53808049e-08,1.265300688e-07,2.0980563e-08,1.451918588e-07,7.53912724e-08,1.353206209e-07,4.71096658e-08,8.69816879e-08,2.8659989e-08,7.28792407e-08,3.9009353e-08,8.34184673e-08,2.00313876e-08,1.095620639e-07,3.09093439e-08,1.114408521e-07,8.9191614e-09,6.35198166e-08,2.69591005e-08,5.59991701e-08
int,med,3.9196613e-09,1.426295586e-07,6.47095723e-08,9.29251215e-08,7.53398195e-08,2.361801441e-07,1.459608672e-07,1.740299653e-07,1.668999025e-07,3.067146151e-07,1.783092067e-07,1.878847807e-07,1.401888275e-07,2.09168638e-07,2.020599744e-07,1.869846951e-07,2.025311954e-07,1.670301473e-07,2.017789574e-07,2.127162578e-07,1.984809795e-07,2.175649005e-07,2.308591866e-07,2.154645544e-07,1.758613611e-07,1.422344459e-07,2.089283028e-07,1.876855359e-07,1.723020311e-07,1.684844592e-07,2.237483662e-07,1.655203725e-07,2.103011722e-07,1.868856146e-07,1.931412531e-07,1.76689652e-07
int,avg,3.9196613e-09,1.426295586e-07,5.58469134e-08,9.34573909e-08,8.05819064e-08,2.254605722e-07,1.874763325e-07,1.820074509e-07,1.81098513e-07,2.553041455e-07,1.842900425e-07,2.071566295e-07,1.452685224e-07,2.157454612e-07,2.168849105e-07,1.931355416e-07,1.985603888e-07,1.693771195e-07,1.736402934e-07,2.021244003e-07,1.835189514e-07,1.919638221e-07,1.675862157e-07,2.002925638e-07,1.737440179e-07,1.399467588e-07,1.818231175e-07,1.826242066e-07,1.69158568e-07,1.625717579e-07,1.847556293e-07,1.693484816e-07,2.093427229e-07,1.831746873e-07,1.70879648e-07,1.681103525e-07
ull,max,4.0396068e-09,3.65602307e-08,2.09716203e-08,1.600289171e-07,4.98079517e-08,2.469297687e-07,5.53796671e-08,1.855192688e-07,5.83506557e-08,1.802513741e-07,6.68281783e-08,2.075900261e-07,7.09711168e-08,1.477520047e-07,7.20105099e-08,1.849317307e-07,6.02803435e-08,2.298302417e-07,7.15501793e-08,1.753891223e-07,9.40003824e-08,1.698297575e-07,7.31004515e-08,2.907199205e-07,7.03279599e-08,2.572904108e-07,7.26110936e-08,2.774791827e-07,6.68194417e-08,2.659598196e-07,6.49397629e-08,1.913301694e-07,9.69099545e-08,2.500895528e-07,8.22207863e-08,2.497299567e-07
ull,min,4.0396068e-09,3.57402278e-08,1.22298123e-08,2.58611807e-08,5.6309143e-09,1.50286826e-08,1.52898643e-08,2.99612352e-08,1.61803375e-08,1.21112793e-08,1.02008966e-08,2.83313628e-08,1.67006097e-08,2.88811563e-08,1.73006966e-08,2.50709016e-08,1.19007462e-08,3.52294572e-08,1.653966e-08,1.28117397e-08,1.05914612e-08,2.81009964e-08,1.16917487e-08,2.02803987e-08,4.9494572e-09,1.02397247e-08,5.2292737e-09,2.75288071e-08,5.3092787e-09,1.61709537e-08,1.63992642e-08,2.45119316e-08,1.25519814e-08,6.1897313e-09,6.6802776e-09,7.0881361e-09
ull,med,4.0396068e-09,3.6108287e-08,1.8159474e-08,9.51490952e-08,4.37798035e-08,1.523834138e-07,4.35709642e-08,1.496290476e-07,4.48104407e-08,9.11159135e-08,5.71400044e-08,1.538686529e-07,6.08208525e-08,1.072997254e-07,5.74602643e-08,1.125252308e-07,4.76809709e-08,1.561001118e-07,4.81616743e-08,1.24115376e-07,6.07690392e-08,9.84043439e-08,5.04505827e-08,1.348044991e-07,5.41221559e-08,1.976356036e-07,5.7450963e-08,1.144995157e-07,5.38005972e-08,1.44770367e-07,4.87796341e-08,1.508655898e-07,5.08205904e-08,5.09948309e-08,4.62005658e-08,3.88642821e-08
ull,avg,4.0396068e-09,3.6108287e-08,1.70625689e-08,9.47941334e-08,3.8383889e-08,1.373238934e-07,4.34881883e-08,1.277857448e-07,4.28549625e-08,1.012800861e-07,5.44405957e-08,1.344208932e-07,5.25296602e-08,9.75987433e-08,5.47616839e-08,1.054108414e-07,4.38852197e-08,1.459461484e-07,4.85005916e-08,1.061391429e-07,6.3974327e-08,1.040468917e-07,4.65130355e-08,1.536151365e-07,5.22565479e-08,1.644169168e-07,5.20726667e-08,1.371611432e-07,4.91546959e-08,1.568713909e-07,4.58767492e-08,1.506920332e-07,5.40992804e-08,9.82352686e-08,4.62427241e-08,7.38503999e-08
float,max,6.2016843e-09,-1.104996143e-07,-6.58516579e-08,1.001808565e-07,6.61396858e-08,2.189598946e-07,2.888997211e-07,2.2977905e-07,2.233094954e-07,3.588604729e-07,1.620806636e-07,2.264181871e-07,2.26259389e-07,2.477213206e-07,3.083504842e-07,2.845098735e-07,2.089980043e-07,3.214812846e-07,2.107500075e-07,2.350683167e-07,2.673693684e-07,2.409610684e-07,2.507901216e-07,2.508903639e-07,2.666291292e-07,2.746119594e-07,1.860381734e-07,2.496898259e-07,2.295210588e-07,1.986700873e-07,3.94316586e-08,2.573718025e-07,2.967193932e-07,2.925798856e-07,2.521482784e-07,3.080789194e-07
float,min,6.2016843e-09,-1.104495464e-07,1.2278732e-08,1.063600197e-07,8.05691388e-08,1.226303221e-07,9.66208603e-08,1.393993001e-07,5.53396909e-08,2.634100636e-07,1.318495187e-07,1.404096838e-07,2.55215588e-08,1.447999167e-07,1.123189578e-07,1.2475989e-07,2.87292805e-08,1.436708209e-07,3.13493399e-08,4.4141716e-08,5.50807899e-08,1.254602443e-07,4.61294374e-08,1.359190065e-07,6.89796701e-08,1.235882132e-07,4.15985117e-08,1.09740742e-07,1.30718056e-08,1.397792297e-07,5.70503851e-08,5.91316385e-08,2.61407657e-08,7.50483873e-08,2.81898193e-08,2.30600186e-08
