omp_flush_array_close
n iter,1000
arr step,16
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
int,max,6.28965e-09,8.3603789e-09,7.7208008e-09,8.3604974e-09,8.3702603e-09,8.3679947e-09,7.7283218e-09,8.431283e-09,7.730132e-09,7.7584435e-09,1.26987964e-08,1.27283185e-08,1.21711481e-08,1.29411853e-08,1.22006979e-08,1.2289187e-08,2.29880806e-08,3.64490506e-08,3.92585786e-08,3.99792508e-08,6.74795445e-08,4.85609383e-08,5.69988855e-08,4.58093227e-08,3.64010091e-08,5.3649942e-08,7.99299301e-08,5.24012997e-08,6.80293823e-08,5.53193465e-08,6.87120226e-08,4.7107903e-08,8.21421118e-08,7.21114459e-08,9.17292345e-08,8.19013704e-08,1.85598329e-08,6.72887785e-08,4.69890648e-08,3.08803151e-08,5.53501028e-08,5.36710085e-08,5.79203065e-08,3.07296111e-08
int,min,6.28965e-09,7.7816035e-09,6.2793791e-09,7.1896626e-09,6.2805695e-09,6.2889346e-09,6.2790498e-09,6.2715622e-09,6.271747e-09,6.2793576e-09,6.2802261e-09,6.290071e-09,6.2702882e-09,6.5980083e-09,6.3889647e-09,7.0402148e-09,1.55304111e-08,2.18303172e-08,1.83988533e-08,2.02004266e-08,2.59998706e-08,1.89684242e-08,2.68103513e-08,1.94198059e-08,1.5090155e-08,1.8609994e-08,2.28892331e-08,1.45694978e-08,3.0910979e-08,2.13692e-08,3.28605519e-08,2.15419278e-08,3.48194498e-08,2.84102509e-08,3.48284837e-08,2.33701248e-08,6.2577881e-09,2.51519156e-08,1.43989801e-08,1.268873e-08,1.14495967e-08,1.30786279e-08,1.63783057e-08,7.3276775e-09
int,med,6.28965e-09,8.0710505e-09,7.1805563e-09,8.3604974e-09,7.7294151e-09,7.4596358e-09,7.4387585e-09,7.4438629e-09,7.4385672e-09,7.295469e-09,7.4402696e-09,7.2007063e-09,7.1706522e-09,1.18306544e-08,1.17019482e-08,1.17111769e-08,2.05504019e-08,3.21957966e-08,3.49705309e-08,3.59199429e-08,6.18104341e-08,3.09358745e-08,5.18997533e-08,3.69782446e-08,3.21790028e-08,4.89438836e-08,5.57084805e-08,3.59039384e-08,6.21590536e-08,5.11137106e-08,6.41808823e-08,3.84954881e-08,7.6648954e-08,6.67053515e-08,8.19190379e-08,6.70486593e-08,1.15893668e-08,5.53096541e-08,4.17890077e-08,2.64002956e-08,2.61611832e-08,3.90939611e-08,4.40693231e-08,1.83959464e-08
int,avg,6.28965e-09,8.0710505e-09,7.0599015e-09,8.0654544e-09,7.459752e-09,7.4076424e-09,7.274495e-09,7.4168269e-09,7.1858167e-09,7.1472259e-09,8.1821273e-09,8.7425832e-09,9.2192365e-09,1.01111924e-08,1.03084293e-08,1.07238013e-08,2.04156078e-08,3.11252237e-08,3.45573138e-08,3.50309793e-08,5.31305004e-08,2.97669522e-08,4.91656567e-08,3.69305348e-08,2.99113746e-08,4.46354408e-08,6.18343369e-08,3.64723964e-08,5.83190347e-08,4.62419449e-08,6.08249722e-08,3.87437471e-08,7.16285786e-08,5.90623475e-08,7.34774221e-08,6.45189719e-08,1.19859237e-08,5.05959554e-08,3.71381098e-08,2.59298743e-08,2.61173251e-08,4.00543762e-08,4.0672256e-08,1.93015611e-08
ull,max,8.049057e-09,8.3609607e-09,8.3679947e-09,7.7287296e-09,8.3795709e-09,8.3417686e-09,8.3600342e-09,7.7201891e-09,8.2081219e-09,8.3504974e-09,1.39298158e-08,1.34206665e-08,1.34302554e-08,1.28903595e-08,1.34606134e-08,1.45695406e-08,1.40004628e-08,1.40003188e-08,1.45992529e-08,1.30509973e-08,1.35191408e-08,1.33104549e-08,1.43002315e-08,1.23495119e-08,1.67408614e-08,1.25593369e-08,1.43499527e-08,1.08296794e-08,1.27902748e-08,1.18382367e-08,1.35893538e-08,1.43191008e-08,1.28409863e-08,1.25682626e-08,1.94787268e-08,1.23800284e-08,1.23796695e-08,1.84286786e-08,1.24590062e-08,1.24607779e-08,2.85997488e-08,2.83300743e-08,2.82285979e-08,3.34997906e-08
ull,min,8.049057e-09,7.440798e-09,7.7288068e-09,7.1802023e-09,6.2804395e-09,6.2800211e-09,6.278636e-09,7.1697122e-09,7.1695479e-09,7.1702148e-09,7.1795508e-09,6.9314838e-09,6.9305017e-09,6.9397287e-09,6.9490996e-09,6.9110483e-09,6.930457e-09,6.9487398e-09,7.1811243e-09,1.12702687e-08,7.8318288e-09,7.4706569e-09,7.2002428e-09,7.1809282e-09,7.2006918e-09,6.2812282e-09,6.2691887e-09,6.2800624e-09,6.2803133e-09,6.2809599e-09,6.2804527e-09,6.2792249e-09,6.2909348e-09,6.2807014e-09,6.2803764e-09,6.2789006e-09,6.288954e-09,6.2889915e-09,6.2987357e-09,9.5206136e-09,6.0806609e-09,7.6689183e-09,9.5300473e-09,6.1908121e-09
ull,med,8.049057e-09,7.9050446e-09,8.3604974e-09,7.58448e-09,7.7200244e-09,7.7297445e-09,7.7208928e-09,7.4400875e-09,7.4399721e-09,7.5949246e-09,7.4399063e-09,7.1791144e-09,7.2108134e-09,1.17112923e-08,1.17597044e-08,1.16951709e-08,1.17693044e-08,1.17497313e-08,1.17403506e-08,1.17038123e-08,1.15610573e-08,1.13955204e-08,1.06182338e-08,1.0604819e-08,1.06400642e-08,1.06144881e-08,1.05990245e-08,1.06099222e-08,1.0569187e-08,1.05651326e-08,1.05995848e-08,1.06638367e-08,1.05701065e-08,1.05753287e-08,1.06087907e-08,1.0633334e-08,1.06092636e-08,1.0649287e-08,1.06309735e-08,1.06241411e-08,1.79598953e-08,1.69815079e-08,1.57884605e-08,1.72646819e-08
ull,avg,8.049057e-09,7.9050446e-09,8.1526232e-09,7.5218647e-09,7.6325128e-09,7.4851856e-09,7.6711312e-09,7.4499424e-09,7.5506307e-09,7.5613918e-09,8.5795074e-09,9.0324028e-09,9.6495798e-09,1.00474456e-08,1.05457619e-08,1.09630824e-08,1.11711445e-08,1.14483995e-08,1.17177813e-08,1.17898007e-08,1.13568008e-08,1.12831383e-08,1.06522549e-08,1.01920674e-08,1.10792798e-08,1.01862147e-08,9.9484197e-09,9.6612599e-09,9.751509e-09,9.330696e-09,1.00924433e-08,1.04626315e-08,9.8661967e-09,1.00207366e-08,1.04608704e-08,1.03770973e-08,1.04064713e-08,1.09078273e-08,1.06326797e-08,1.07293134e-08,2.00205212e-08,1.85579774e-08,1.54980212e-08,1.96087537e-08
float,max,6.7698184e-09,6.8408807e-09,7.0900342e-09,7.1682491e-09,7.0804605e-09,6.978904e-09,6.6007956e-09,6.9097739e-09,7.1415288e-09,7.1912323e-09,1.28801517e-08,1.2519584e-08,1.20495001e-08,1.20795638e-08,1.31490495e-08,1.24796837e-08,1.55311021e-08,2.04200978e-08,3.86189815e-08,1.37897557e-08,3.50394429e-08,6.46507565e-08,4.03500217e-08,5.34621553e-08,4.13392566e-08,5.00582901e-08,6.33302522e-08,5.85388799e-08,5.68602333e-08,8.24515727e-08,4.66609306e-08,4.48902357e-08,7.10099614e-08,7.63600035e-08,8.59709291e-08,8.81602031e-08,8.43410631e-08,9.48293233e-08,5.26395464e-08,4.38899338e-08,4.0059803e-08,3.73886154e-08,2.51906105e-08,3.23187108e-08
float,min,6.7698184e-09,6.3495546e-09,6.330144e-09,6.10103e-09,6.0885609e-09,6.1087451e-09,6.1097264e-09,6.098022e-09,6.1088324e-09,6.1394788e-09,6.0797868e-09,5.9095227e-09,5.9388159e-09,5.9399258e-09,7.1409763e-09,6.448504e-09,1.01196527e-08,1.53613045e-08,1.58701512e-08,1.20088734e-08,1.80293925e-08,2.90909641e-08,1.97411197e-08,1.63896637e-08,1.64697749e-08,1.98000955e-08,2.29804396e-08,1.94515099e-08,3.54782434e-08,2.89719867e-08,2.6810667e-08,1.52415514e-08,2.61289723e-08,2.65994598e-08,2.91592772e-08,1.87912451e-08,2.68710782e-08,3.22622478e-08,1.85799763e-08,2.51106493e-08,1.54904416e-08,8.2289842e-09,6.7900597e-09,7.7210815e-09
