cuda_atomiccas_array_pass_v2
n iter,1000
arr step,16
""
n_blocks,1
type mode,aggregate,1,2,4,8,16,32,64,128,256,512,1024
int,max,4.438888888888889e-06,4.438888888888889e-06,4.465922222222223e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.11111111111111e-05,0.0001422222222222222,0.0002844444444444444,0.0005688889499999999,0.001137777411111111
int,min,4.438888888888889e-06,4.438888888888889e-06,4.465922222222223e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.11111111111111e-05,0.0001422222222222222,0.00026901475555555555,0.0005232241333333334,0.001033667061111111
int,med,4.438888888888889e-06,4.438888888888889e-06,4.465922222222223e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.11111111111111e-05,0.0001422222222222222,0.00027672959999999996,0.0005654961722222222,0.0011362820388888888
int,avg,4.438888888888889e-06,4.438888888888889e-06,4.465922222222223e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.11111111111111e-05,0.0001422222222222222,0.00027672959999999996,0.0005557763555555555,0.00112226635
ull,max,6.666666666666667e-06,6.666666666666667e-06,6.666666666666667e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.111112777777778e-05,0.0001422222222222222,0.00028444544999999997,0.0005688888277777778,0.0011377781
ull,min,6.666666666666667e-06,6.666666666666667e-06,6.666666666666667e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.111112777777778e-05,0.0001422222222222222,0.00028096430555555555,0.0005320462222222223,0.001026425
ull,med,6.666666666666667e-06,6.666666666666667e-06,6.666666666666667e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.111112777777778e-05,0.0001422222222222222,0.00028444815555555555,0.0005612272055555556,0.0011309193777777778
ull,avg,6.666666666666667e-06,6.666666666666667e-06,6.666666666666667e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.111112777777778e-05,0.0001422222222222222,0.0002831405111111111,0.0005557670944444444,0.0011128278
""
n_blocks,2
type mode,aggregate,1,2,4,8,16,32,64,128,256,512,1024
int,max,4.438888888888889e-06,4.438888888888889e-06,4.392366666666666e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.11111111111111e-05,0.0001422222222222222,0.0002844456666666667,0.0005688882777777778,0.0011377770944444444
int,min,4.438888888888889e-06,4.438888888888889e-06,4.455383333333334e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.111105555555555e-05,0.00014222222777777777,0.0002690150166666667,0.0005232238777777778,0.0010340465333333333
int,med,4.438888888888889e-06,4.438888888888889e-06,4.4306500000000005e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.111108333333333e-05,0.0001422222222222222,0.0002767304388888889,0.0005654955,0.001136405138888889
int,avg,4.438888888888889e-06,4.438888888888889e-06,4.4306500000000005e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.111108333333333e-05,0.0001422222222222222,0.00027673015,0.0005557757666666667,0.0011223591722222222
ull,max,6.666666666666667e-06,6.666666666666667e-06,6.666666666666667e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.11111111111111e-05,0.00014222224999999998,0.0002844447611111111,0.0005688887166666667,0.0011377774166666666
ull,min,6.666666666666667e-06,6.666666666666667e-06,6.666666666666667e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.111109444444444e-05,0.0001422222222222222,0.0002809644888888889,0.00053204625,0.001026424961111111
ull,med,6.666666666666667e-06,6.666666666666667e-06,6.666666666666667e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.111110555555555e-05,0.00014222222777777777,0.0002844479611111111,0.0005612203333333333,0.0011310269277777778
ull,avg,6.666666666666667e-06,6.666666666666667e-06,6.666666666666667e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.111110555555555e-05,0.00014222222777777777,0.00028313969444444445,0.0005558389,0.0011128368888888888
""
n_blocks,20
type mode,aggregate,1,2,4,8,16,32,64,128,256,512,1024
int,max,5.7161055555555555e-06,5.515155555555555e-06,7.0003666666666665e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.11095111111111e-05,0.0001422220611111111,0.00028444439444444446,0.0005688881388888889,0.0011377771222222223
int,min,4.438888888888889e-06,4.438888888888889e-06,4.6472777777777775e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.111107777777778e-05,0.0001422222222222222,0.0002690147277777778,0.0005232241333333334,0.0010345212277777778
int,med,4.438888888888889e-06,4.638555555555555e-06,6.392072222222222e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.11111111111111e-05,0.00014222223888888888,0.0002767295,0.0005654964555555556,0.0011363622944444444
int,avg,4.691033333333334e-06,4.6736000000000005e-06,6.225383333333334e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.111099999999999e-05,0.00014222223333333335,0.0002767297,0.0005557762777777778,0.0011223691055555556
ull,max,6.666666666666667e-06,6.666666666666667e-06,6.666666666666667e-06,8.888922222222223e-06,1.7777777777777777e-05,3.555555555555555e-05,7.110948333333333e-05,0.00014222389444444445,0.0002844444,0.0005688880111111111,0.0011377773611111113
