omp_atomicadd_array_v2
n iter,1000
arr step,8
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
int,max,5.329946e-09,1.1409792e-08,1.99105595e-08,1.98118327e-08,2.08003014e-08,2.23989207e-08,2.79207361e-08,3.30110495e-08,2.75195959e-08,3.4779352e-08,2.76791943e-08,2.7979315e-08,3.34192477e-08,3.29298155e-08,3.06399413e-08,3.15703799e-08,3.51904166e-08,2.86506133e-08,3.4842001e-08,3.45907133e-08,3.33393431e-08,3.12085722e-08,3.38703246e-08,3.2571252e-08,3.09891736e-08,3.33998248e-08,3.41880891e-08,3.33702103e-08,3.3349359e-08,3.38393947e-08,3.26489471e-08,3.31306694e-08,3.31306531e-08,4.43892255e-08,3.59094087e-08,4.05093103e-08
int,min,5.329946e-09,5.2791907e-09,2.978654e-09,2.8501045e-09,1.13002626e-08,1.05007556e-08,1.13997211e-08,1.14088445e-08,1.07811853e-08,5.4400337e-09,1.10104382e-08,5.5099931e-09,3.8001044e-09,5.5090016e-09,5.560638e-09,1.1130385e-08,1.03409349e-08,5.4401813e-09,1.26699832e-08,5.6105583e-09,9.4898343e-09,1.09291852e-08,1.12822092e-08,1.04602518e-08,1.51704008e-08,9.6996135e-09,7.9204752e-09,9.6187999e-09,1.11296672e-08,1.00196001e-08,1.19603448e-08,9.4901126e-09,1.25297043e-08,5.4500417e-09,5.699014e-09,1.04900204e-08
int,med,5.329946e-09,8.3488299e-09,1.29316208e-08,1.23360789e-08,1.34276956e-08,1.38157119e-08,2.80505357e-08,2.68558232e-08,2.20818063e-08,2.76757553e-08,2.4841411e-08,2.58704692e-08,2.7958558e-08,2.63949483e-08,2.76214217e-08,2.84989862e-08,2.08609892e-08,1.92440621e-08,2.83303082e-08,1.87896779e-08,2.57707788e-08,2.23503246e-08,2.60607942e-08,2.72500455e-08,2.17800713e-08,2.63497874e-08,1.93302841e-08,2.60996638e-08,2.57893486e-08,2.8675882e-08,2.50601285e-08,2.76986804e-08,2.80679311e-08,2.6795353e-08,2.59186578e-08,2.30800412e-08
int,avg,5.329946e-09,8.3488299e-09,1.19589288e-08,1.18426947e-08,1.53024051e-08,1.54441108e-08,2.30425257e-08,2.082348e-08,2.01775927e-08,2.38083675e-08,2.33847117e-08,2.24678387e-08,2.46036186e-08,2.37948234e-08,2.39692674e-08,2.34074084e-08,2.27404025e-08,1.97067678e-08,2.41228697e-08,2.08668049e-08,2.58125208e-08,2.16583487e-08,2.70970858e-08,2.60704437e-08,2.15401155e-08,2.47604525e-08,2.0230866e-08,2.30407602e-08,2.57410598e-08,2.68536488e-08,2.36573713e-08,2.42441384e-08,2.69706915e-08,2.68580801e-08,2.43788331e-08,2.26616983e-08
ull,max,8.0003969e-09,1.13882285e-08,1.14186888e-08,1.14018217e-08,1.03812726e-08,1.08618201e-08,1.08096425e-08,1.08300119e-08,1.0958494e-08,1.10499446e-08,1.10707565e-08,1.10607565e-08,1.1090195e-08,1.10305061e-08,1.11395984e-08,1.0838838e-08,1.08621371e-08,1.08192218e-08,1.08398325e-08,1.08499617e-08,1.08417303e-08,1.11102338e-08,1.13717352e-08,1.08598888e-08,1.08798209e-08,1.11390268e-08,1.1150072e-08,1.11498581e-08,1.11492003e-08,1.10787332e-08,1.12304218e-08,1.12598355e-08,1.08190984e-08,1.08579539e-08,1.0840679e-08,1.08511769e-08
ull,min,8.0003969e-09,8.1892352e-09,5.3184259e-09,1.03608591e-08,5.2898619e-09,5.4401471e-09,5.4017059e-09,5.4085204e-09,5.4609845e-09,5.5299088e-09,5.5506224e-09,5.5104703e-09,5.5482574e-09,5.5206528e-09,5.5783649e-09,5.5502391e-09,5.5698174e-09,5.5517917e-09,5.5692891e-09,5.5497478e-09,5.5799318e-09,5.541147e-09,5.6680856e-09,5.6809554e-09,5.6399174e-09,5.6900354e-09,5.6606447e-09,5.6712222e-09,5.6804549e-09,5.67028e-09,5.6700763e-09,5.6689972e-09,5.7003336e-09,5.7097676e-09,5.7095049e-09,5.6987094e-09
ull,med,8.0003969e-09,9.7501801e-09,1.13914943e-08,1.10755687e-08,1.03794044e-08,1.0365968e-08,1.03891856e-08,1.03798419e-08,1.03796355e-08,1.03700871e-08,1.03696191e-08,1.03792332e-08,1.03815443e-08,1.03792781e-08,1.03797601e-08,1.03798988e-08,1.03887315e-08,1.03756131e-08,1.03805345e-08,1.03838113e-08,1.0380809e-08,1.01053e-08,1.03894423e-08,1.04201863e-08,1.04001805e-08,1.0479466e-08,1.03796544e-08,1.02807576e-08,1.11706357e-08,1.02239841e-08,1.15988626e-08,1.13653099e-08,1.01408978e-08,1.01697704e-08,1.0110901e-08,1.01053117e-08
ull,avg,8.0003969e-09,9.7501801e-09,9.3531596e-09,1.0988496e-08,9.3718261e-09,9.6371433e-09,9.737674e-09,9.8041425e-09,9.8943463e-09,1.00308182e-08,1.01234941e-08,1.01417315e-08,1.01697899e-08,1.01680422e-08,1.02092393e-08,1.02561427e-08,1.03013441e-08,1.02696559e-08,1.03134754e-08,1.02822433e-08,1.03205605e-08,1.0410484e-08,9.8102382e-09,1.01676881e-08,1.01289843e-08,9.8961929e-09,9.7768668e-09,9.8077917e-09,1.00581224e-08,9.8282853e-09,9.8905207e-09,9.9641686e-09,9.9026272e-09,9.8794021e-09,1.02381873e-08,9.8675755e-09
float,max,1.28009326e-08,1.28211513e-08,2.54407706e-08,2.47708322e-08,2.75307198e-08,3.49207913e-08,3.15585933e-08,3.61200606e-08,3.71387296e-08,3.70786499e-08,3.64289326e-08,3.65806552e-08,3.66892554e-08,3.4721445e-08,3.88800867e-08,4.10404633e-08,3.67119092e-08,3.8788298e-08,3.60484541e-08,3.36792754e-08,3.66393378e-08,4.28905241e-08,4.03795735e-08,4.16414801e-08,4.5219904e-08,4.20384988e-08,4.02600006e-08,3.24308206e-08,3.88998466e-08,4.43613933e-08,4.04801108e-08,3.92790103e-08,5.29613326e-08,4.9610779e-08,5.31892099e-08,4.35400986e-08
float,min,1.28009326e-08,1.28093468e-08,1.2651512e-08,1.282065e-08,1.31694051e-08,1.33193703e-08,1.27999455e-08,1.33799095e-08,1.3190056e-08,6.7400731e-09,1.36504216e-08,6.8386642e-09,1.36286691e-08,1.36589992e-08,1.38006615e-08,1.5710623e-08,1.28405254e-08,9.4591223e-09,2.24503732e-08,6.8495486e-09,1.92110962e-08,6.9013344e-09,2.1230956e-08,2.35109576e-08,2.06092227e-08,2.07283737e-08,2.69602783e-08,2.49678543e-08,2.7860054e-08,2.83696466e-08,2.24909814e-08,1.33091583e-08,1.83383975e-08,1.7369218e-08,1.23081931e-08,8.999207e-09
