omp_atomicadd_array_v2_close
n iter,1000
arr step,2
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
int,max,1.14106604e-08,2.11808173e-08,2.53206685e-08,3.27794685e-08,3.1959297e-08,3.43285347e-08,3.60096326e-08,3.96202887e-08,6.22398096e-08,7.15820271e-08,9.04103865e-08,1.0399061e-07,1.066696642e-07,1.002692323e-07,9.91608093e-08,1.009908362e-07,1.19618967e-07,1.127715305e-07,1.029281764e-07,1.059506181e-07,1.202078128e-07,9.76393987e-08,1.117687076e-07,9.94002693e-08,1.032312817e-07,1.039607893e-07,9.4101261e-08,1.027709528e-07,1.039404337e-07,1.025588161e-07,1.003387502e-07,1.014290714e-07,1.243379185e-07,1.095116696e-07,1.140298499e-07,9.56389024e-08
int,min,1.14106604e-08,1.37898413e-08,1.65410974e-08,2.33387819e-08,1.08903427e-08,2.5150226e-08,2.49614999e-08,2.59103496e-08,2.51315799e-08,2.54303162e-08,2.33812361e-08,1.97909872e-08,1.1150114e-08,8.7100021e-09,3.41086086e-08,3.98983792e-08,2.87096906e-08,5.49195903e-08,2.56095439e-08,3.34506737e-08,3.77593579e-08,2.54392651e-08,2.9569698e-08,3.19005966e-08,3.23213977e-08,3.35984703e-08,3.02306842e-08,2.72791289e-08,2.54012622e-08,3.88118301e-08,4.18608498e-08,3.40096623e-08,3.83202649e-08,2.93106621e-08,3.3639782e-08,2.2028109e-08
int,med,1.14106604e-08,1.74853293e-08,2.51299274e-08,2.80244416e-08,2.43986301e-08,2.77536175e-08,3.32604712e-08,3.69397559e-08,5.18583516e-08,4.89396101e-08,7.011953e-08,7.28305907e-08,9.12899869e-08,7.62409447e-08,7.24701756e-08,7.66500274e-08,7.66407521e-08,9.03350156e-08,8.09417278e-08,8.58352426e-08,9.14694199e-08,6.80256262e-08,7.4599101e-08,6.47641843e-08,7.63009737e-08,9.61852612e-08,7.68402086e-08,8.30362593e-08,9.89296733e-08,9.3163906e-08,7.43388115e-08,7.95397691e-08,9.98199007e-08,9.26499794e-08,7.65519478e-08,7.88589327e-08
int,avg,1.14106604e-08,1.74853293e-08,2.23235925e-08,2.79743737e-08,2.46319358e-08,2.98965467e-08,3.18868299e-08,3.25515401e-08,4.87284514e-08,5.02486286e-08,6.89319888e-08,8.04960485e-08,7.59523622e-08,6.89204528e-08,7.26707198e-08,7.43107562e-08,7.72506025e-08,8.1489784e-08,7.76578282e-08,8.41887312e-08,8.53370955e-08,6.84418896e-08,7.61517263e-08,6.72017988e-08,7.25802258e-08,8.48563778e-08,7.09744402e-08,8.38661407e-08,7.96902516e-08,7.41981164e-08,7.19175487e-08,7.45732435e-08,9.10366841e-08,8.96374849e-08,8.77084723e-08,6.91711587e-08
ull,max,5.4292767e-09,7.8101552e-09,1.6409686e-08,2.94606627e-08,3.4889753e-08,5.28480873e-08,4.7598678e-08,5.03318465e-08,4.7490946e-08,4.96407684e-08,4.9859541e-08,5.34313591e-08,4.67286996e-08,5.82589215e-08,5.25207207e-08,5.9671826e-08,5.53417139e-08,5.4320081e-08,4.71306046e-08,5.22105682e-08,5.17711478e-08,5.04899649e-08,4.99498138e-08,4.18086458e-08,5.14221516e-08,4.56109003e-08,3.82711092e-08,4.47703563e-08,5.40500131e-08,5.3030605e-08,5.43795346e-08,4.94293988e-08,6.56794083e-08,8.10297316e-08,6.13505852e-08,8.73004512e-08
ull,min,5.4292767e-09,8.680383e-09,1.04692328e-08,1.70215196e-08,1.97094646e-08,2.47007622e-08,6.2299783e-09,1.85713853e-08,2.01005394e-08,1.69807936e-08,5.4103897e-09,1.93985532e-08,2.16007013e-08,2.09111014e-08,1.06806442e-08,1.97508728e-08,1.77803867e-08,3.24994742e-08,1.22497964e-08,1.26104657e-08,2.25098953e-08,2.79012978e-08,1.1338661e-08,2.61410469e-08,2.55080879e-08,2.10799449e-08,6.8895084e-09,2.54287341e-08,3.9589778e-08,3.28487627e-08,2.20198607e-08,2.21012834e-08,2.53406401e-08,2.15092427e-08,1.4749818e-08,1.28999883e-08
ull,med,5.4292767e-09,8.2452691e-09,1.64008141e-08,2.60197514e-08,1.93287012e-08,4.78907726e-08,3.70415195e-08,3.99544429e-08,3.61210236e-08,4.21589677e-08,4.2529277e-08,4.35605077e-08,4.16609099e-08,4.15791577e-08,4.31086374e-08,5.34156207e-08,4.29994611e-08,4.53201759e-08,4.26290797e-08,3.9734497e-08,4.35212659e-08,4.02999548e-08,4.19885542e-08,4.39755653e-08,4.17002411e-08,3.68700992e-08,3.95795639e-08,3.87551488e-08,4.64190802e-08,4.93449502e-08,4.07496985e-08,4.40498765e-08,4.71395523e-08,5.29297276e-08,4.26910918e-08,4.41445298e-08
ull,avg,5.4292767e-09,8.2452691e-09,1.4420196e-08,2.46375197e-08,2.45117222e-08,4.25519786e-08,3.5601111e-08,3.72852214e-08,3.65133546e-08,4.08888377e-08,3.78335928e-08,4.14317379e-08,3.95853132e-08,4.27464531e-08,3.76285211e-08,4.68627193e-08,3.90900088e-08,4.06961077e-08,4.23681752e-08,3.74733473e-08,3.60326895e-08,3.79963254e-08,3.99347941e-08,3.63445221e-08,4.16827536e-08,3.77189097e-08,3.47337207e-08,3.94836617e-08,4.65524053e-08,4.39264997e-08,3.82707716e-08,4.42947771e-08,4.85678302e-08,5.21720094e-08,4.32020098e-08,4.76674462e-08
float,max,1.27996863e-08,2.56589722e-08,3.17416779e-08,3.5940864e-08,4.40795073e-08,3.80691086e-08,3.85686285e-08,3.30489279e-08,8.43497188e-08,9.35100424e-08,1.055890234e-07,1.261298825e-07,1.266211765e-07,1.336397511e-07,1.245095079e-07,1.211905934e-07,1.24071205e-07,1.137511777e-07,1.415000356e-07,1.294583365e-07,1.339096356e-07,1.288009361e-07,1.281994495e-07,1.378389764e-07,1.38360242e-07,1.744391377e-07,1.280201393e-07,1.566515515e-07,1.608302132e-07,1.272298318e-07,1.485597902e-07,1.455779947e-07,1.417802863e-07,1.620202728e-07,1.712602756e-07,1.671604001e-07
float,min,1.27996863e-08,2.04404121e-08,2.01712242e-08,2.64708371e-08,1.33003625e-08,2.7289201e-08,2.59696591e-08,2.65706717e-08,2.23587003e-08,2.11414397e-08,2.79396684e-08,6.87393579e-08,1.38099132e-08,3.71983087e-08,5.48408339e-08,3.97902412e-08,6.16708026e-08,5.34805728e-08,5.22814587e-08,7.50499368e-08,8.6820273e-08,6.08696309e-08,2.47394522e-08,7.65388918e-08,2.67096645e-08,6.80690141e-08,8.69699402e-08,1.033421243e-07,5.40996936e-08,1.181207237e-07,8.95888554e-08,9.23893459e-08,3.06000363e-08,6.62286157e-08,7.03408778e-08,8.26403058e-08
float,med,1.27996863e-08,2.29944129e-08,3.01895729e-08,3.08742375e-08,2.94193921e-08,3.453951e-08,4.00599585e-08,3.37912526e-08,6.691938e-08,7.0679752e-08,7.74886931e-08,9.37503423e-08,9.21512706e-08,1.016998586e-07,9.42893242e-08,9.07296134e-08,9.50199675e-08,1.061691398e-07,9.77108852e-08,1.121650229e-07,1.031092494e-07,1.233606516e-07,1.011999449e-07,1.39196067e-07,1.317898793e-07,1.490659723e-07,1.022900063e-07,1.383198651e-07,1.304509123e-07,9.15833318e-08,1.339198007e-07,1.385396321e-07,1.328910262e-07,1.297639218e-07,1.289115692e-07,1.315343321e-07
float,avg,1.27996863e-08,2.29944129e-08,2.73674917e-08,3.09077291e-08,3.24556479e-08,3.42243229e-08,3.69343959e-08,3.00829496e-08,6.09572746e-08,6.65670526e-08,8.23081748e-08,9.80155693e-08,9.28236538e-08,9.66404034e-08,9.31747914e-08,8.42989138e-08,9.7617608e-08,9.55430183e-08,1.097065416e-07,1.034993216e-07,1.140252909e-07,1.173525833e-07,1.022821512e-07,1.285669403e-07,1.147436535e-07,1.36653517e-07,1.194854859e-07,1.31979051e-07,1.425004218e-07,1.096846289e-07,1.328033681e-07,1.441181364e-07,1.292840179e-07,1.399789441e-07,1.340464658e-07,1.499199048e-07
double,max,1.3799711e-08,2.58393257e-08,2.6199391e-08,2.71394376e-08,2.25512936e-08,5.45502596e-08,4.1481689e-08,4.50608873e-08,3.76700621e-08,5.74876794e-08,5.96000107e-08,5.73579512e-08,5.67395827e-08,6.09708058e-08,5.59284775e-08,6.04119104e-08,5.58295078e-08,7.77102834e-08,7.16098451e-08,5.66308742e-08,6.58697209e-08,7.50398683e-08,6.60203761e-08,7.37490753e-08,6.24493553e-08,5.71999535e-08,6.1881051e-08,8.50887646e-08,6.97314052e-08,8.47710895e-08,7.61690851e-08,8.1247941e-08,9.13999095e-08,1.166899937e-07,1.012003647e-07,1.014798749e-07
double,min,1.3799711e-08,2.55103081e-08,6.3091071e-09,1.47820277e-08,2.19511375e-08,2.08585678e-08,6.420309e-09,2.24810054e-08,2.28996097e-08,2.42088817e-08,1.37794389e-08,1.34493665e-08,2.37311024e-08,2.23291859e-08,1.37089511e-08,1.49796437e-08,3.01589607e-08,2.4010954e-08,2.58197427e-08,1.75785948e-08,2.53798872e-08,1.87906137e-08,6.29400694e-08,3.12395332e-08,2.97715024e-08,6.09215225e-08,3.02107542e-08,2.62182195e-08,4.43197711e-08,5.9959727e-08,3.05901738e-08,6.68686832e-08,2.9161617e-08,2.97201424e-08,3.03713185e-08,2.68806982e-08
double,med,1.3799711e-08,2.56748169e-08,1.99599521e-08,2.01999107e-08,2.25018845e-08,3.83788586e-08,2.57605507e-08,3.22105313e-08,3.79886362e-08,4.95601597e-08,4.48905287e-08,4.65902778e-08,4.7491326e-08,4.71154077e-08,5.04809688e-08,5.24242831e-08,5.3749187e-08,6.34311977e-08,5.77012463e-08,5.68199537e-08,6.13901662e-08,7.44847116e-08,5.92703322e-08,5.65256334e-08,6.00390201e-08,6.94693848e-08,6.32200005e-08,6.51403335e-08,6.3341234e-08,6.93848086e-08,7.3341078e-08,6.71341096e-08,8.35500519e-08,7.52658855e-08,6.64605075e-08,7.46606203e-08
double,avg,1.3799711e-08,2.56748169e-08,1.76965898e-08,2.08245673e-08,2.26163114e-08,3.81727214e-08,3.25901067e-08,3.3143338e-08,3.45653224e-08,4.58360767e-08,4.52026194e-08,4.15853275e-08,4.48847328e-08,4.74523021e-08,5.01304888e-08,4.11665244e-08,4.92765889e-08,6.6807302e-08,5.44963547e-08,4.9177128e-08,5.20682895e-08,6.80637722e-08,6.14279167e-08,5.73048796e-08,5.32450628e-08,6.45369808e-08,5.69077914e-08,6.72018262e-08,6.40914087e-08,7.29361224e-08,7.19239381e-08,6.84858593e-08,8.33864338e-08,7.52600899e-08,6.71115394e-08,6.60657206e-08
