omp_atomicadd_array_v2_spread
n iter,1000
arr step,2
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
int,max,7.1706859e-09,2.89205386e-08,5.14400525e-08,7.01111548e-08,7.04000977e-08,6.96480801e-08,7.41402061e-08,7.33806148e-08,8.91678751e-08,1.074107951e-07,1.2419888e-07,1.408314001e-07,1.520411234e-07,1.727706741e-07,1.790299608e-07,1.853381772e-07,1.958310509e-07,2.107595892e-07,2.225586734e-07,2.304796065e-07,2.345888182e-07,2.599099744e-07,2.676784927e-07,2.54491942e-07,2.669319151e-07,3.226881958e-07,4.857702892e-07,2.636513367e-07,3.903199493e-07,2.930612059e-07,3.488082381e-07,2.347088002e-07,4.14841657e-07,4.832288396e-07,4.378199026e-07,3.438700504e-07,4.36300694e-07,3.018086255e-07,4.747485431e-07,2.924916054e-07,6.271911e-07,4.933494698e-07,8.22849218e-07,7.210309715e-07
int,min,7.1706859e-09,2.49106221e-08,2.75584662e-08,4.8249929e-08,1.19998735e-08,3.38794345e-08,3.73497728e-08,4.91994318e-08,5.16010573e-08,6.18087729e-08,6.62999211e-08,7.41908952e-08,8.1559373e-08,8.48609756e-08,8.83710919e-08,8.06198877e-08,8.92292847e-08,8.40108891e-08,5.62502972e-08,9.62187268e-08,9.84901749e-08,8.8500195e-09,2.04584811e-08,5.13598869e-08,5.93086191e-08,6.38404198e-08,-2.46100465e-08,2.66692792e-08,3.62095587e-08,2.83106822e-08,3.91501366e-08,1.420014537e-07,1.148300249e-07,6.5520157e-08,6.99205803e-08,6.14097417e-08,1.059001663e-07,1.359402605e-07,7.72995352e-08,1.681700249e-07,1.607595401e-07,3.75509663e-08,7.24283345e-08,1.057805431e-07
int,med,7.1706859e-09,2.69500614e-08,5.05988982e-08,6.04411288e-08,4.84012154e-08,4.8749268e-08,5.45319937e-08,6.00793945e-08,7.38714049e-08,7.80250258e-08,8.2880537e-08,9.69090125e-08,1.421091289e-07,1.409644174e-07,1.496093652e-07,1.358245988e-07,1.48478795e-07,1.777989838e-07,1.509497441e-07,1.668598715e-07,1.722605014e-07,1.620452721e-07,1.760902505e-07,1.80925528e-07,1.851689943e-07,2.172041477e-07,1.939907817e-07,2.2135008e-07,2.576096785e-07,1.802451735e-07,2.644697452e-07,2.670945937e-07,3.46381498e-07,2.905699056e-07,2.429799316e-07,2.88100485e-07,3.344800761e-07,3.395255968e-07,4.315006223e-07,2.569251453e-07,3.754684647e-07,4.225006532e-07,6.245288542e-07,5.24309563e-07
int,avg,7.1706859e-09,2.69500614e-08,4.31162196e-08,5.98235089e-08,4.9676106e-08,5.1164371e-08,5.67304667e-08,6.07462182e-08,7.05179151e-08,8.2925044e-08,9.14817749e-08,1.059138463e-07,1.176789274e-07,1.316122067e-07,1.408013443e-07,1.366237799e-07,1.496980071e-07,1.663622516e-07,1.660647152e-07,1.797426639e-07,1.850222554e-07,1.989128254e-07,1.898920427e-07,1.817890731e-07,1.929343695e-07,2.272923736e-07,2.353720221e-07,1.959838699e-07,2.802580066e-07,2.333111413e-07,2.592768318e-07,2.184248178e-07,3.418417882e-07,2.762992568e-07,2.586393115e-07,2.906251329e-07,3.020875865e-07,2.940906396e-07,3.358254641e-07,1.806375256e-07,4.128626106e-07,3.560861874e-07,6.267750137e-07,4.251678174e-07
ull,max,6.8498152e-09,2.98401288e-08,3.03502052e-08,3.40798682e-08,5.22304985e-08,7.33505698e-08,7.87319864e-08,9.2858717e-08,1.128497853e-07,1.249694676e-07,1.255492281e-07,1.196683766e-07,1.241798886e-07,1.264302444e-07,1.23839398e-07,1.191594595e-07,1.239506035e-07,1.2206144e-07,1.234602295e-07,1.234506003e-07,1.228523134e-07,1.311306398e-07,1.384013058e-07,1.260903394e-07,1.916309538e-07,1.938500528e-07,1.618499529e-07,2.102908054e-07,1.897202531e-07,2.702090652e-07,2.580495999e-07,2.193699612e-07,2.423405627e-07,3.385797824e-07,2.247791574e-07,4.018702188e-07,4.402095708e-07,4.503381691e-07,4.298382877e-07,6.344904045e-07,3.52670314e-07,4.897295131e-07,4.770010449e-07,5.060315742e-07
ull,min,6.8498152e-09,2.65204349e-08,5.9207225e-09,3.04103035e-08,3.25506841e-08,3.96214134e-08,4.21804973e-08,4.21793147e-08,5.90989459e-08,5.24107146e-08,1.59388734e-08,5.15908142e-08,3.87689384e-08,3.82592453e-08,2.49497212e-08,3.80879807e-08,5.03490526e-08,3.62088863e-08,1.59310661e-08,2.2949549e-08,1.86106274e-08,1.75191234e-08,1.90102661e-08,1.27990598e-08,6.9999771e-09,5.20414874e-08,3.940452e-09,-3.58097528e-08,2.43106883e-08,-4.7815224e-09,5.125189e-08,4.43094887e-08,5.03309862e-08,4.92696584e-08,4.61195409e-08,4.48101282e-08,4.90118672e-08,6.5590359e-08,7.21183301e-08,9.81780414e-08,1.099397926e-07,5.73394833e-08,1.325393852e-07,8.2128096e-08
ull,med,6.8498152e-09,2.81755282e-08,2.93713853e-08,3.21298026e-08,5.18000308e-08,7.31049365e-08,7.49197165e-08,9.2195541e-08,9.03314175e-08,1.047156885e-07,1.095001056e-07,9.70307307e-08,9.0091371e-08,9.30052335e-08,9.35891501e-08,9.22830581e-08,1.072088509e-07,1.060046098e-07,1.068387836e-07,1.03655078e-07,9.0900587e-08,9.0474263e-08,1.139385153e-07,9.67485049e-08,1.111819876e-07,1.36676611e-07,1.067293605e-07,1.791996855e-07,1.31109608e-07,1.058950446e-07,2.424483165e-07,2.281601344e-07,1.540303818e-07,2.520696907e-07,1.662310521e-07,2.325503297e-07,2.885890903e-07,2.981758193e-07,2.43199066e-07,5.021242865e-07,2.847390501e-07,3.834209799e-07,3.865007838e-07,3.877656219e-07
ull,avg,6.8498152e-09,2.81755282e-08,2.18839494e-08,3.2195136e-08,4.40663805e-08,6.2140309e-08,6.48496122e-08,7.59904074e-08,8.57397048e-08,9.81273355e-08,9.0371909e-08,8.89977803e-08,9.02745093e-08,9.01384031e-08,8.95805422e-08,8.77954588e-08,9.6333325e-08,1.001174074e-07,9.44887597e-08,8.99868776e-08,9.46743331e-08,9.58803445e-08,9.96716863e-08,9.07686409e-08,1.109930256e-07,1.080597685e-07,1.179912298e-07,1.436292348e-07,1.126974145e-07,1.340805085e-07,1.963333989e-07,1.751548698e-07,1.540059718e-07,2.323712137e-07,1.308992218e-07,2.266043103e-07,2.468085717e-07,2.929864065e-07,2.587636436e-07,5.115757922e-07,2.511052068e-07,3.557111908e-07,3.813861069e-07,3.399588464e-07
float,max,1.20693306e-08,6.05901964e-08,1.015495268e-07,1.422699966e-07,1.436806398e-07,1.420091714e-07,1.443890196e-07,1.640892192e-07,1.798795543e-07,2.193196921e-07,2.591915158e-07,2.971001404e-07,2.945985208e-07,3.159994061e-07,3.336185629e-07,3.77050269e-07,3.658907666e-07,4.174001556e-07,4.406780554e-07,4.62399006e-07,4.453104929e-07,4.72169704e-07,4.857091397e-07,4.854493161e-07,5.316800751e-07,5.309605464e-07,5.566000169e-07,5.227103185e-07,5.332605292e-07,6.051298482e-07,5.352219199e-07,5.725297882e-07,6.282095024e-07,7.558691704e-07,5.754387047e-07,5.990786363e-07,7.2187131e-07,8.124383511e-07,6.865192957e-07,5.954593533e-07,7.854306305e-07,8.983298576e-07,7.170711156e-07,6.728995206e-07
float,min,1.20693306e-08,5.82404854e-08,6.21800595e-08,1.027106306e-07,3.0319758e-08,7.19400638e-08,7.61283096e-08,1.051679218e-07,1.019810519e-07,1.254292705e-07,1.40250056e-07,1.704504366e-07,1.451799744e-07,1.08730251e-07,1.734887254e-07,1.964304256e-07,1.678396597e-07,1.331200533e-07,1.242914941e-07,1.47930323e-07,5.37389801e-08,6.74091957e-08,6.38880402e-08,1.70779707e-07,1.486906033e-07,5.83098772e-08,6.0080444e-08,1.949704755e-07,1.677884387e-07,2.040417644e-07,1.927798267e-07,6.33206383e-08,6.06995567e-08,1.079405775e-07,1.702116095e-07,1.839187495e-07,5.62087126e-08,1.724485983e-07,6.66915891e-08,8.42698764e-08,5.95397566e-08,1.482116264e-07,1.431002536e-07,2.26858053e-07
