omp_atomicadd_array_v2_close
n iter,1000
arr step,2
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
int,max,9.4911064e-09,2.9999063e-08,4.11597575e-08,4.82896263e-08,5.21604678e-08,5.9948476e-08,5.46285011e-08,8.02300267e-08,8.60206927e-08,1.190301369e-07,1.193884042e-07,1.437513518e-07,1.408994307e-07,1.503787814e-07,1.559103088e-07,1.620784758e-07,1.768983742e-07,1.983188008e-07,1.978388365e-07,2.018503297e-07,2.125185498e-07,2.019182806e-07,2.111708307e-07,2.015911911e-07,2.13120153e-07,2.144387395e-07,1.994401802e-07,2.030300058e-07,1.977001694e-07,2.074098123e-07,2.168696106e-07,2.151806218e-07,1.959390599e-07,2.016893864e-07,2.036192982e-07,1.887205704e-07,2.285686597e-07,2.131722333e-07,1.891898189e-07,3.370898361e-07,2.948501497e-07,3.671112367e-07,4.078302571e-07,3.388797334e-07,3.559278947e-07,3.746984062e-07,3.818590192e-07,4.665297491e-07,5.227613791e-07,4.397082066e-07,5.227091934e-07,4.160394438e-07,5.425609245e-07,5.298188692e-07,5.105911833e-07,5.364892247e-07,5.884400899e-07,6.279014748e-07,5.994418967e-07,6.986495839e-07,5.236597185e-07,6.60960177e-07,6.031605711e-07,6.400492807e-07,6.946902753e-07,6.247812511e-07,6.856096176e-07,7.099315317e-07
int,min,9.4911064e-09,2.99694643e-08,4.03216362e-08,1.42409256e-08,6.6499246e-09,1.99793864e-08,1.8282052e-08,2.70483452e-08,2.49882283e-08,3.03694199e-08,3.42792372e-08,2.79599817e-08,3.57093015e-08,3.13122163e-08,4.36993721e-08,2.6111523e-08,3.60391811e-08,3.66100934e-08,3.64405649e-08,3.62213298e-08,1.278964e-08,3.96308902e-08,4.07599722e-08,3.98614714e-08,4.23116461e-08,4.49203001e-08,4.90398692e-08,3.7561601e-08,4.13399565e-08,2.73203386e-08,3.82013918e-08,5.48010445e-08,3.95810143e-08,8.09483508e-08,2.82007262e-08,8.2649856e-08,4.63790208e-08,7.5092929e-09,2.27095827e-08,1.135587105e-07,3.62094484e-08,4.95517763e-08,4.92497118e-08,1.006703445e-07,8.03691727e-08,1.149785547e-07,6.52600511e-08,-3.59486365e-08,-8.45916339e-08,1.126995427e-07,1.158403329e-07,1.307294389e-07,6.44595996e-08,6.85317798e-08,1.311394426e-07,4.00300838e-08,1.48350213e-07,1.510599738e-07,1.046112958e-07,1.18290425e-07,8.68005547e-08,1.220000974e-07,2.218982605e-07,2.175200163e-07,1.629303864e-07,1.182311528e-07,1.576989117e-07,1.271594698e-07
int,med,9.4911064e-09,2.99644923e-08,4.10583496e-08,4.80544505e-08,5.09516856e-08,4.17802771e-08,5.09392151e-08,6.97848354e-08,6.81597762e-08,1.107652878e-07,1.051485303e-07,1.312343764e-07,1.286081834e-07,1.332943414e-07,1.372406085e-07,1.462937742e-07,1.66680719e-07,1.84069832e-07,1.749007243e-07,1.783408341e-07,1.88061572e-07,1.806051688e-07,1.927702908e-07,1.79299955e-07,1.879383125e-07,1.874553809e-07,1.644917332e-07,1.801353996e-07,1.361088318e-07,1.727954243e-07,1.691292671e-07,1.685148176e-07,1.689511375e-07,1.682446966e-07,1.605077843e-07,1.498240403e-07,1.733306354e-07,1.813044025e-07,1.820110204e-07,1.802340002e-07,1.847100821e-07,2.003404953e-07,2.182501436e-07,1.99880418e-07,2.004106145e-07,1.932896709e-07,2.12728662e-07,3.327900235e-07,2.790282225e-07,1.920304056e-07,2.657091142e-07,2.596902432e-07,4.047815498e-07,2.667494077e-07,3.467692995e-07,2.72635565e-07,4.356299078e-07,4.375996735e-07,4.903622119e-07,4.309452097e-07,4.012414349e-07,5.27074881e-07,5.060293053e-07,4.687452453e-07,5.790303821e-07,4.984608459e-07,5.412088264e-07,5.717293251e-07
int,avg,9.4911064e-09,2.99644923e-08,4.08533096e-08,3.96447154e-08,3.65140102e-08,3.98969819e-08,4.70927473e-08,6.59240689e-08,6.63698989e-08,8.82887341e-08,8.89785357e-08,1.034962962e-07,1.009412411e-07,1.011602288e-07,1.097864046e-07,1.104969312e-07,1.350861048e-07,1.513153957e-07,1.516270153e-07,1.586760638e-07,1.59452686e-07,1.464295161e-07,1.542415621e-07,1.413959692e-07,1.501543594e-07,1.415155778e-07,1.331405701e-07,1.436218355e-07,1.253687222e-07,1.425573329e-07,1.498989794e-07,1.519151953e-07,1.491885875e-07,1.64600421e-07,1.482042852e-07,1.500859776e-07,1.556832492e-07,1.578854938e-07,1.567570411e-07,1.840724898e-07,2.266274928e-07,2.300147948e-07,2.48765081e-07,2.168702775e-07,2.249970286e-07,2.357134466e-07,2.148221784e-07,3.062833557e-07,3.097938952e-07,2.571997373e-07,2.832180334e-07,2.406649505e-07,3.395804766e-07,2.966742319e-07,3.326638193e-07,3.160063006e-07,4.031022858e-07,4.034253028e-07,4.326923993e-07,4.462328474e-07,3.636326255e-07,4.882479323e-07,4.28724562e-07,4.666327243e-07,5.068873867e-07,4.324136992e-07,4.53300676e-07,5.361592213e-07
ull,max,5.0388254e-09,2.34701593e-08,2.19401608e-08,2.57412396e-08,4.00403172e-08,7.17102191e-08,7.17004697e-08,8.83607765e-08,1.039295389e-07,1.121293854e-07,1.111096758e-07,1.199097269e-07,1.182698431e-07,1.138595306e-07,1.149884021e-07,1.188503291e-07,1.140713373e-07,1.148203824e-07,1.090007594e-07,1.166503915e-07,1.156206828e-07,1.19890016e-07,1.136995932e-07,1.155916167e-07,1.145194489e-07,1.194397729e-07,1.104398482e-07,1.179400595e-07,1.159307228e-07,1.139491859e-07,1.141981734e-07,1.287601607e-07,1.175814372e-07,1.397189502e-07,1.332405452e-07,1.328508739e-07,1.460499284e-07,1.617291185e-07,1.339889352e-07,1.355100844e-07,1.796584203e-07,2.124188382e-07,2.961408615e-07,1.904779024e-07,2.663388277e-07,2.332180322e-07,3.28998365e-07,2.982685522e-07,3.095485426e-07,3.525500278e-07,3.630600481e-07,3.511099847e-07,3.745901762e-07,3.951999887e-07,4.045191499e-07,3.845390657e-07,3.501187346e-07,4.03749581e-07,4.060100977e-07,4.060197519e-07,4.189999957e-07,4.169508534e-07,4.658696402e-07,4.478404099e-07,4.039302045e-07,4.349608743e-07,4.550394174e-07,3.992086165e-07
ull,min,5.0388254e-09,2.26499994e-08,4.8892601e-09,1.41519054e-08,1.77599622e-08,2.97806729e-08,3.03110043e-08,3.7298605e-08,3.79089722e-08,3.60300592e-08,9.9900511e-09,2.21887085e-08,3.29716147e-08,4.1670237e-08,3.97089738e-08,3.49101216e-08,4.23588527e-08,3.88490387e-08,1.06095811e-08,1.90904007e-08,3.20518495e-08,3.15315715e-08,3.1640488e-08,3.43712807e-08,3.34290385e-08,3.35901292e-08,1.40403749e-08,2.87397121e-08,2.85696143e-08,4.02109808e-08,3.9020435e-08,3.32696751e-08,1.30595998e-08,4.03512672e-08,5.0199402e-09,9.4110738e-09,4.170905e-08,1.70508286e-08,3.67387462e-08,1.92285149e-08,1.74998723e-08,1.71512291e-08,1.82196564e-08,8.45891417e-08,1.53615092e-08,9.95703557e-08,9.83803333e-08,-3.2388928e-09,1.224512291e-07,5.57512593e-08,1.145300021e-07,9.94097375e-08,6.21797087e-08,1.24711559e-07,8.83395906e-08,7.63393573e-08,9.91004669e-08,1.87596164e-08,1.069402232e-07,7.60508192e-08,1.048591194e-07,4.59015666e-08,1.299514581e-07,2.197594647e-07,1.013700124e-07,8.25603416e-08,8.76196397e-08,7.43499971e-08
ull,med,5.0388254e-09,2.30600793e-08,2.18395122e-08,2.17097743e-08,1.90716396e-08,5.73393909e-08,5.72613124e-08,7.3095771e-08,9.09091379e-08,1.004949662e-07,9.17487061e-08,1.085806029e-07,1.084297559e-07,9.73743352e-08,1.013103806e-07,8.71755257e-08,9.02494904e-08,1.043049979e-07,9.71897389e-08,1.026968408e-07,1.03611071e-07,9.87957954e-08,1.014496983e-07,9.08239995e-08,8.38087009e-08,1.036335204e-07,9.88009273e-08,1.025000966e-07,9.97204196e-08,1.002053796e-07,9.50013582e-08,1.033264304e-07,9.76802888e-08,1.073237774e-07,9.89286061e-08,9.61803414e-08,8.91593851e-08,9.42189722e-08,7.56792645e-08,8.60693217e-08,8.23899628e-08,9.95397582e-08,1.261393204e-07,1.080385091e-07,1.36990074e-07,1.652758126e-07,2.119701665e-07,1.915742195e-07,2.557498705e-07,2.532704104e-07,2.571106644e-07,2.249988802e-07,2.669000327e-07,3.197456366e-07,3.369997675e-07,3.132294335e-07,2.103610178e-07,3.404207766e-07,3.434601381e-07,3.24669512e-07,3.828802261e-07,3.559294392e-07,3.888492935e-07,3.777909158e-07,3.34270099e-07,3.748892767e-07,3.815007962e-07,2.712543534e-07
ull,avg,5.0388254e-09,2.30600793e-08,1.62473146e-08,2.08049758e-08,2.72559672e-08,5.29865975e-08,5.07616813e-08,6.70725282e-08,8.11684416e-08,9.0195602e-08,8.06916875e-08,8.85041442e-08,8.19912838e-08,8.13303404e-08,8.37390606e-08,8.48536933e-08,8.73125342e-08,9.63284205e-08,8.81114143e-08,9.0848874e-08,8.71022336e-08,8.84322551e-08,8.72659514e-08,8.78746623e-08,8.8855256e-08,9.53047326e-08,9.18105565e-08,9.25896089e-08,8.89013852e-08,9.1786346e-08,8.95739366e-08,9.39966498e-08,9.5633048e-08,1.02023009e-07,9.2424072e-08,9.24694249e-08,9.08310518e-08,9.55307137e-08,9.28859306e-08,9.36096925e-08,1.219148799e-07,1.074468812e-07,1.657513834e-07,1.199606596e-07,1.490497857e-07,1.640337562e-07,2.064624537e-07,1.974783563e-07,1.992127895e-07,2.15428603e-07,2.22874694e-07,1.884801281e-07,2.48575546e-07,2.898525069e-07,2.898291657e-07,2.6855313e-07,2.249280025e-07,3.031518853e-07,3.227767272e-07,2.979696051e-07,3.619849678e-07,3.392939838e-07,3.643209031e-07,3.81986282e-07,3.009204382e-07,3.599416338e-07,3.373012416e-07,2.76606142e-07
float,max,1.057991e-08,4.70899275e-08,9.06416075e-08,9.49804929e-08,9.52803728e-08,9.53004965e-08,1.242392839e-07,1.743200734e-07,2.106588069e-07,2.545891386e-07,3.030610832e-07,3.115795712e-07,3.456513445e-07,3.362390112e-07,3.36799395e-07,3.73670329e-07,4.116096225e-07,3.927210774e-07,4.049003285e-07,4.423102969e-07,4.498799155e-07,4.111002795e-07,4.384010785e-07,4.43129957e-07,4.599310344e-07,4.605209621e-07,4.562819807e-07,4.528193907e-07,4.707694066e-07,4.737296683e-07,4.396398161e-07,4.825381227e-07,4.813097308e-07,4.752406602e-07,4.450105925e-07,4.604309779e-07,4.585095682e-07,4.797503647e-07,4.921994798e-07,4.927995288e-07,4.939797369e-07,5.027809856e-07,5.781809293e-07,5.348106383e-07,5.95471306e-07,6.165211481e-07,5.302612231e-07,5.965900531e-07,6.09710694e-07,6.3314979e-07,7.134808594e-07,7.061719408e-07,7.037498129e-07,7.491909558e-07,6.616788641e-07,6.916888762e-07,7.006089795e-07,6.99639106e-07,6.947790744e-07,7.787004854e-07,7.211890546e-07,6.691499881e-07,7.863004442e-07,8.163805975e-07,7.107089355e-07,7.719089659e-07,7.918595439e-07,8.068214088e-07
float,min,1.057991e-08,4.62405566e-08,8.87111922e-08,1.5204099e-09,1.82586726e-08,5.46392035e-08,4.29910101e-08,5.53082805e-08,6.98704269e-08,7.95997377e-08,1.161605879e-07,9.15310057e-08,8.97207364e-08,7.51995718e-08,8.41987056e-08,1.090882735e-07,1.085993105e-07,1.050284233e-07,1.140990501e-07,1.193703233e-07,3.18401378e-08,8.91798613e-08,1.002294966e-07,1.072717665e-07,1.108794522e-07,7.99188011e-08,9.83801494e-08,1.06200647e-07,1.097900728e-07,8.19108101e-08,1.047802359e-07,7.97903494e-08,1.085305359e-07,1.111605789e-07,6.28319421e-08,6.11706076e-08,4.46809906e-08,6.14590286e-08,6.43613617e-08,6.20920068e-08,3.53906763e-08,1.177584174e-07,1.412609181e-07,6.36304723e-08,1.38650659e-07,6.92803477e-08,1.17101237e-08,1.011613408e-07,1.531888504e-07,1.777192183e-07,1.436490089e-07,1.587098065e-07,1.01749133e-07,6.83590172e-08,9.76909668e-08,1.629796539e-07,1.236691205e-07,1.206997519e-07,1.242610692e-07,1.623802965e-07,1.237105159e-07,2.371802226e-07,1.493008067e-07,2.151207802e-07,1.861806889e-07,3.189778278e-07,1.676392232e-07,1.588087906e-07
