omp_flush_array_spread
n iter,1000
arr step,64
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
int,max,8.0099835e-09,8.2701245e-09,7.7211137e-09,8.6603789e-09,8.3604974e-09,7.721577e-09,8.3604974e-09,8.3700342e-09,7.8508952e-09,7.7188246e-09,1.31492487e-08,1.2690311e-08,1.47701234e-08,1.41589052e-08,1.26707742e-08,1.505839e-08,1.4170878e-08,1.45905788e-08,1.41606624e-08,1.41606223e-08,1.3498546e-08,1.31309822e-08,1.23196297e-08,1.29580495e-08,1.69299962e-08,1.69211531e-08,1.16610817e-08,1.22212692e-08,1.05106532e-08,1.27299353e-08,1.36778906e-08,1.68702748e-08,1.95796095e-08,1.41693599e-08,1.52206509e-08,1.47100716e-08,1.39288901e-08,2.13110414e-08,1.60709587e-08,1.64099112e-08,3.31398366e-08,2.88497469e-08,3.22585484e-08,2.78889026e-08
int,min,8.0099835e-09,8.0212202e-09,7.4493166e-09,7.4415375e-09,7.4400659e-09,7.180789e-09,7.170444e-09,7.1895416e-09,7.1802872e-09,6.2895128e-09,6.279415e-09,6.2793481e-09,6.2782487e-09,6.2811279e-09,6.2882373e-09,6.2801649e-09,6.2797542e-09,6.2793071e-09,6.9300897e-09,1.08600987e-08,1.13722247e-08,7.0892752e-09,6.7006529e-09,7.139718e-09,6.2800313e-09,7.1306918e-09,6.2602338e-09,6.2893391e-09,6.2792377e-09,6.2915486e-09,6.2616197e-09,6.2895349e-09,6.2901579e-09,6.2896362e-09,6.2799924e-09,6.2802922e-09,6.279463e-09,6.9794197e-09,9.8093738e-09,9.7795972e-09,6.2989963e-09,6.729207e-09,7.7206403e-09,8.8195561e-09
int,med,8.0099835e-09,8.1108588e-09,7.4408153e-09,8.1910174e-09,8.3604974e-09,7.5847866e-09,7.7291583e-09,7.4398627e-09,7.4403345e-09,7.4438802e-09,7.4394722e-09,7.1850186e-09,7.1699342e-09,1.12447532e-08,1.1649751e-08,1.16442696e-08,1.16500948e-08,1.16766364e-08,1.16416164e-08,1.19097335e-08,1.16199104e-08,1.09494978e-08,1.05487459e-08,1.05507829e-08,1.05599664e-08,1.05567317e-08,1.05214409e-08,1.05795197e-08,1.05407756e-08,1.05651887e-08,1.05600174e-08,1.05101767e-08,1.05614661e-08,1.04155504e-08,1.11889928e-08,1.05694963e-08,1.05695183e-08,1.11789709e-08,1.04399899e-08,1.13603241e-08,1.61385745e-08,1.66396441e-08,1.85310957e-08,1.78649803e-08
int,avg,8.0099835e-09,8.1108588e-09,7.5372244e-09,8.1212682e-09,8.0505533e-09,7.5070188e-09,7.6517443e-09,7.5382834e-09,7.5120202e-09,7.2891344e-09,8.3792164e-09,8.8165878e-09,9.5229233e-09,9.8980194e-09,1.01669464e-08,1.08198471e-08,1.11233299e-08,1.14540015e-08,1.16847791e-08,1.19939956e-08,1.18500134e-08,1.05826981e-08,1.01283499e-08,1.02761008e-08,1.06605345e-08,1.07650291e-08,9.9364339e-09,1.0139912e-08,9.3303616e-09,9.5394665e-09,1.00389204e-08,1.09045237e-08,1.07089532e-08,1.09056723e-08,1.12365402e-08,1.08357346e-08,1.05159559e-08,1.23436647e-08,1.1327687e-08,1.15238579e-08,1.90737349e-08,1.8897567e-08,1.91043201e-08,1.72366523e-08
ull,max,8.0705147e-09,8.3603789e-09,8.0284966e-09,8.3700342e-09,8.3395709e-09,7.720527e-09,8.2993166e-09,7.7203375e-09,7.7394931e-09,8.3596613e-09,1.34502986e-08,1.34402458e-08,1.34197952e-08,1.23909816e-08,1.22111452e-08,1.2958887e-08,1.345011e-08,1.17398695e-08,1.28787914e-08,1.23699841e-08,1.41790454e-08,1.67805765e-08,1.67416164e-08,1.32979085e-08,1.67892546e-08,1.0870818e-08,2.04397693e-08,2.09091507e-08,1.21498755e-08,1.23897839e-08,1.18212852e-08,1.09397992e-08,1.47480595e-08,1.23513576e-08,1.54800201e-08,1.27204469e-08,1.40709814e-08,1.58705923e-08,1.66080264e-08,1.0749635e-08,2.1558401e-08,2.77688011e-08,2.78182999e-08,2.83386751e-08
ull,min,8.0705147e-09,8.0395692e-09,7.4400659e-09,7.4401114e-09,7.4401166e-09,7.4399301e-09,7.4306425e-09,7.1710196e-09,7.1796175e-09,7.1800894e-09,7.1789076e-09,6.9202147e-09,6.9300415e-09,6.9293832e-09,6.9315921e-09,6.9305499e-09,7.1798067e-09,6.9303944e-09,7.189229e-09,1.16186162e-08,1.14507913e-08,6.9920816e-09,1.04912077e-08,7.8309897e-09,7.1200375e-09,6.2792511e-09,7.5397926e-09,7.4893518e-09,6.2895468e-09,6.2809875e-09,6.2802486e-09,6.2803171e-09,6.2805966e-09,6.2909669e-09,6.2801239e-09,6.2610915e-09,6.2509125e-09,6.2986859e-09,6.28978e-09,1.03905855e-08,6.290471e-09,7.1606534e-09,7.0998009e-09,5.9997546e-09
ull,med,8.0705147e-09,8.2056384e-09,7.7381863e-09,7.889005e-09,7.4401297e-09,7.5799917e-09,7.4483936e-09,7.4346037e-09,7.4411159e-09,7.4399588e-09,7.4412486e-09,7.1790341e-09,7.188633e-09,1.12251147e-08,1.21197949e-08,1.20899026e-08,1.17605655e-08,1.15607987e-08,1.20503741e-08,1.20643389e-08,1.19993947e-08,1.07403278e-08,1.01001115e-08,1.06348819e-08,1.06402582e-08,1.06044273e-08,1.06701154e-08,1.18440469e-08,1.05796875e-08,1.06259363e-08,1.05986598e-08,1.06145198e-08,1.06201216e-08,1.05966357e-08,1.06002484e-08,1.05953101e-08,1.15299631e-08,1.12008568e-08,1.12279131e-08,1.06356171e-08,1.07305876e-08,1.67750931e-08,1.69293829e-08,1.64500822e-08
ull,avg,8.0705147e-09,8.2056384e-09,7.7355867e-09,7.8972338e-09,7.7307853e-09,7.5785187e-09,7.6871221e-09,7.4751928e-09,7.4801497e-09,7.5510133e-09,8.5372523e-09,9.0282714e-09,9.5620641e-09,9.7717842e-09,1.03387615e-08,1.09217306e-08,1.12702205e-08,1.10028603e-08,1.17638672e-08,1.19861836e-08,1.18133654e-08,1.09076556e-08,1.07787999e-08,1.06515008e-08,1.06631832e-08,9.8501961e-09,1.16362482e-08,1.21904961e-08,9.7567362e-09,9.8211499e-09,9.7509595e-09,9.804329e-09,1.00234207e-08,9.999175e-09,1.03689704e-08,1.06809341e-08,1.09398616e-08,1.13295255e-08,1.11028106e-08,1.0473362e-08,1.09682856e-08,1.77339059e-08,1.79648933e-08,1.76913523e-08
float,max,6.7990277e-09,7.110108e-09,6.8200754e-09,6.5693224e-09,7.0881502e-09,6.6908807e-09,7.1195709e-09,7.2013483e-09,6.5698743e-09,6.8320419e-09,1.2500802e-08,1.24700392e-08,1.34799307e-08,1.29484177e-08,1.23106862e-08,1.38606143e-08,1.33280196e-08,1.32689845e-08,1.32895129e-08,1.33210788e-08,1.2219305e-08,1.21592371e-08,1.41612486e-08,1.16003629e-08,1.49006055e-08,1.17697562e-08,1.37709151e-08,1.14413907e-08,1.42383511e-08,1.42283511e-08,1.13986885e-08,1.12702861e-08,1.81197394e-08,1.74708153e-08,1.11301103e-08,1.36594336e-08,1.49901408e-08,1.12500992e-08,1.16003221e-08,1.27983861e-08,3.14195563e-08,2.84205518e-08,2.84387939e-08,2.61906229e-08
float,min,6.7990277e-09,6.8387741e-09,6.0992494e-09,6.0990819e-09,5.6902568e-09,5.6896773e-09,5.6995348e-09,5.7092442e-09,5.6905782e-09,5.96006e-09,5.9601138e-09,5.6894269e-09,5.6996454e-09,5.6795107e-09,5.6998462e-09,5.6802299e-09,5.8805925e-09,5.8702173e-09,5.8788557e-09,9.8099275e-09,5.9795197e-09,9.3810281e-09,5.6801624e-09,5.3397028e-09,6.2617738e-09,5.9623286e-09,5.6683093e-09,5.3398228e-09,5.3199088e-09,5.3192075e-09,5.339948e-09,5.341535e-09,5.3482794e-09,5.349369e-09,5.3494559e-09,5.3391338e-09,5.3409679e-09,5.3197983e-09,5.3496109e-09,8.6601428e-09,5.2999207e-09,8.6712581e-09,5.6014078e-09,7.3707748e-09
float,med,6.7990277e-09,6.9750621e-09,6.3305902e-09,6.2161933e-09,6.3291585e-09,6.2195777e-09,6.3304793e-09,6.3839037e-09,6.3285703e-09,6.2194798e-09,6.3309924e-09,6.1140315e-09,6.1277174e-09,1.00789162e-08,1.0400562e-08,1.07396794e-08,1.06411169e-08,1.06900889e-08,1.05782022e-08,1.06550186e-08,1.06399411e-08,1.02837946e-08,9.758522e-09,1.04493941e-08,9.7188432e-09,9.814493e-09,9.7901897e-09,9.825704e-09,1.01995404e-08,9.6707146e-09,1.05509338e-08,9.835143e-09,9.7521808e-09,1.04038394e-08,9.7591125e-09,1.05103825e-08,1.04798779e-08,9.7261073e-09,9.6990918e-09,9.7592841e-09,1.4918372e-08,1.64099809e-08,1.54212996e-08,1.6504292e-08
float,avg,6.7990277e-09,6.9750621e-09,6.4168962e-09,6.277849e-09,6.3524222e-09,6.2032578e-09,6.399613e-09,6.3723056e-09,6.2447637e-09,6.2803413e-09,7.359499e-09,7.9688269e-09,8.6090132e-09,8.8547706e-09,8.5953109e-09,9.8383082e-09,1.00200744e-08,1.04592168e-08,1.06520398e-08,1.08703402e-08,1.04369427e-08,1.05169871e-08,9.994747e-09,9.8075929e-09,9.8150375e-09,9.5773805e-09,9.9020202e-09,9.7314632e-09,1.05521654e-08,9.3615805e-09,9.4757403e-09,9.1854755e-09,1.0387789e-08,1.00913143e-08,9.6191328e-09,1.03985116e-08,1.02543589e-08,9.8292903e-09,9.8360123e-09,1.01375062e-08,1.79065786e-08,1.91846638e-08,1.62711688e-08,1.59174302e-08
double,max,6.7918073e-09,7.1186813e-09,6.7992056e-09,6.838885e-09,6.7794231e-09,7.0905713e-09,7.1319551e-09,7.1200342e-09,6.8393483e-09,7.1081442e-09,1.29499951e-08,1.24804785e-08,1.19307661e-08,1.22802789e-08,1.17513609e-08,1.24411894e-08,1.18087973e-08,1.21403468e-08,1.25093004e-08,1.19395047e-08,1.18297578e-08,9.9292201e-09,1.05089362e-08,1.05298538e-08,1.42390179e-08,1.42886845e-08,1.15282469e-08,1.43298088e-08,1.00616194e-08,1.32514778e-08,1.31890361e-08,1.18713095e-08,1.02898924e-08,1.02214206e-08,1.3218466e-08,1.17304146e-08,9.6488446e-09,1.38691763e-08,1.43784415e-08,1.30892473e-08,2.59189262e-08,2.55507318e-08,2.59382811e-08,2.58901831e-08
double,min,6.7918073e-09,6.7914798e-09,6.1082687e-09,6.1099876e-09,6.0990594e-09,6.0988799e-09,6.111264e-09,6.1009787e-09,6.0988799e-09,6.0995915e-09,6.1103934e-09,5.9012599e-09,5.9012164e-09,5.9009245e-09,5.9008684e-09,5.8703734e-09,5.8993709e-09,5.9096625e-09,5.9094908e-09,1.05581897e-08,1.05289101e-08,5.9790532e-09,5.3406456e-09,5.33912e-09,5.3298293e-09,5.3395074e-09,5.3402182e-09,9.4614255e-09,6.2802589e-09,5.3395392e-09,5.3408011e-09,5.367925e-09,5.348564e-09,5.3195547e-09,5.3297612e-09,5.3194191e-09,5.3589441e-09,5.35927e-09,7.5010117e-09,9.6307993e-09,5.1100594e-09,7.85992e-09,5.3683844e-09,5.4505133e-09
