cuda_threadfence_block_array
n iter,1000
arr step,32
""
n_blocks,1
type mode,aggregate,1,2,4,8,16,32,64,128,256,512,1024
int,max,2.6662857142857142e-08,2.6662857142857142e-08,1.1504800000000001e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,-2.6666133333333333e-06,3.161862095238095e-05,3.3033904761904763e-06,7.755742095238096e-05,0.0001008205180952381
int,min,2.6662857142857142e-08,2.6662857142857142e-08,1.1504800000000001e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,-2.666605714285714e-06,3.161862095238095e-05,3.3039809523809526e-06,6.332762285714285e-05,9.967920000000001e-06
int,med,2.6662857142857142e-08,2.6662857142857142e-08,1.1504800000000001e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,-2.666609523809524e-06,3.1618605714285716e-05,3.303230476190476e-06,7.385702476190476e-05,0.00010487516952380953
int,avg,2.6662857142857142e-08,2.6662857142857142e-08,1.1504800000000001e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,-2.666609523809524e-06,3.161861333333333e-05,3.303215238095238e-06,7.351359619047619e-05,9.272320380952381e-05
ull,max,2.2857142857142858e-08,2.2857142857142858e-08,1.139062857142857e-06,1.139062857142857e-06,-3.37904e-06,7.847542857142857e-07,6.997870476190475e-06,3.3332899047619045e-05,2.1585733333333336e-05,7.211373714285715e-05,9.77233638095238e-05
ull,min,2.2857142857142858e-08,2.2857142857142858e-08,1.139062857142857e-06,1.139062857142857e-06,-3.37904e-06,7.847542857142857e-07,6.997668571428572e-06,3.3332860952380954e-05,2.1582220952380952e-05,6.463623238095238e-05,0.00010105580571428571
ull,med,2.2857142857142858e-08,2.2857142857142858e-08,1.139062857142857e-06,1.139062857142857e-06,-3.37904e-06,7.847542857142857e-07,6.99776761904762e-06,3.333289142857143e-05,2.1584845714285714e-05,6.87363238095238e-05,8.884658666666666e-05
ull,avg,2.2857142857142858e-08,2.2857142857142858e-08,1.139062857142857e-06,1.139062857142857e-06,-3.37904e-06,7.847542857142857e-07,6.99776761904762e-06,3.333288761904762e-05,2.1584575238095237e-05,6.88829980952381e-05,8.950316952380953e-05
float,max,2.6662857142857142e-08,2.6662857142857142e-08,1.1504800000000001e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,-2.6666133333333333e-06,3.161862095238095e-05,3.3020685714285713e-06,7.747664761904762e-05,0.00010107856761904761
float,min,2.6662857142857142e-08,2.6662857142857142e-08,1.1504800000000001e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,-2.666605714285714e-06,3.161862095238095e-05,3.3039809523809526e-06,6.322582857142857e-05,9.485813333333334e-06
float,med,2.6662857142857142e-08,2.6662857142857142e-08,1.1504800000000001e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,-2.666609523809524e-06,3.1618605714285716e-05,3.303017142857143e-06,7.435163047619048e-05,0.00010531595809523809
float,avg,2.6662857142857142e-08,2.6662857142857142e-08,1.1504800000000001e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,-2.666609523809524e-06,3.161861333333333e-05,3.3028266666666665e-06,7.354760000000001e-05,9.313745142857142e-05
double,max,2.6662857142857142e-08,2.6662857142857142e-08,1.1428685714285715e-06,1.139062857142857e-06,-3.37904e-06,7.695161904761905e-07,7.436217142857143e-06,4.01949180952381e-05,0.00010229121142857143,6.929902857142858e-05,9.416139428571429e-05
double,min,2.6662857142857142e-08,2.6662857142857142e-08,1.1428685714285715e-06,1.139062857142857e-06,-3.37904e-06,7.695161904761905e-07,7.4363542857142865e-06,4.019490285714286e-05,0.00010228913523809524,6.148634285714285e-05,4.848198095238096e-06
double,med,2.6662857142857142e-08,2.6662857142857142e-08,1.1428685714285715e-06,1.139062857142857e-06,-3.37904e-06,7.695161904761905e-07,7.436285714285714e-06,4.0194914285714285e-05,0.00010229073142857144,6.613729523809524e-05,9.927159238095237e-05
double,avg,2.6662857142857142e-08,2.6662857142857142e-08,1.1428685714285715e-06,1.139062857142857e-06,-3.37904e-06,7.695161904761905e-07,7.436285714285714e-06,4.0194910476190475e-05,0.00010229046476190477,6.62781180952381e-05,8.607409523809525e-05
""
n_blocks,2
type mode,aggregate,1,2,4,8,16,32,64,128,256,512,1024
int,max,2.6662857142857142e-08,2.6662857142857142e-08,1.1504800000000001e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,-2.6666133333333333e-06,3.161862095238095e-05,3.3026438095238093e-06,7.598384380952381e-05,0.00010111640761904762
int,min,2.6662857142857142e-08,2.6662857142857142e-08,1.1504800000000001e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,-2.666605714285714e-06,3.161862095238095e-05,-2.5490788571428573e-05,6.574030857142857e-05,1.0342022857142857e-05
int,med,2.6662857142857142e-08,2.6662857142857142e-08,1.1504800000000001e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,-2.666609523809524e-06,3.1618605714285716e-05,-1.109248761904762e-05,7.668233904761905e-05,0.00010573278095238094
int,avg,2.6662857142857142e-08,2.6662857142857142e-08,1.1504800000000001e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,-2.666609523809524e-06,3.161861333333333e-05,-1.1093398095238097e-05,7.478627428571428e-05,9.343102095238095e-05
ull,max,2.2857142857142858e-08,2.2857142857142858e-08,1.1466742857142857e-06,1.139062857142857e-06,-3.379062857142857e-06,8.722704761904762e-07,-8.454971428571428e-07,3.3332857142857144e-05,3.302393523809524e-05,7.908602666666667e-05,9.984709333333333e-05
ull,min,2.2857142857142858e-08,2.2857142857142858e-08,1.1466742857142857e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,-8.455542857142857e-07,3.333311619047619e-05,2.1582849523809525e-05,7.490340190476191e-05,0.00010238938285714286
ull,med,2.2857142857142858e-08,2.2857142857142858e-08,1.1466742857142857e-06,1.139062857142857e-06,-3.379062857142857e-06,4.361409523809524e-07,-8.455238095238096e-07,3.3332998095238096e-05,2.7303299047619048e-05,7.753293714285713e-05,9.090943619047619e-05
ull,avg,2.2857142857142858e-08,2.2857142857142858e-08,1.1466742857142857e-06,1.139062857142857e-06,-3.379062857142857e-06,4.361409523809524e-07,-8.455238095238096e-07,3.333299428571429e-05,2.730336761904762e-05,7.700939428571429e-05,9.155211809523809e-05
float,max,2.6662857142857142e-08,2.6662857142857142e-08,1.1504800000000001e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,-2.6666133333333333e-06,3.161862095238095e-05,3.3026438095238093e-06,7.577532571428571e-05,0.00010097934095238095
float,min,2.6662857142857142e-08,2.6662857142857142e-08,1.1504800000000001e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,-2.666605714285714e-06,3.161862095238095e-05,-9.412521904761904e-06,6.543456761904761e-05,1.0633798095238095e-05
float,med,2.6662857142857142e-08,2.6662857142857142e-08,1.1504800000000001e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,-2.666609523809524e-06,3.1618605714285716e-05,-3.0499847619047617e-06,7.690888e-05,0.00010557620952380951
float,avg,2.6662857142857142e-08,2.6662857142857142e-08,1.1504800000000001e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,-2.666609523809524e-06,3.161861333333333e-05,-3.052430476190476e-06,7.47766780952381e-05,9.341884190476191e-05
double,max,2.6662857142857142e-08,2.6662857142857142e-08,1.139062857142857e-06,1.139062857142857e-06,-3.379062857142857e-06,7.695161904761905e-07,2.8851085714285715e-06,4.01949180952381e-05,8.391728761904763e-05,7.599844952380952e-05,9.446566095238096e-05
double,min,2.6662857142857142e-08,2.6662857142857142e-08,1.1428685714285715e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,2.8851085714285715e-06,4.019490285714286e-05,8.386772571428572e-05,6.962446476190477e-05,4.654247619047619e-06
double,med,2.6662857142857142e-08,2.6662857142857142e-08,1.1409638095238095e-06,1.139062857142857e-06,-3.379062857142857e-06,3.8476190476190474e-07,2.8851085714285715e-06,4.0194914285714285e-05,8.389219428571428e-05,7.466759619047619e-05,0.00010009888761904763
double,avg,2.6662857142857142e-08,2.6662857142857142e-08,1.1409638095238095e-06,1.139062857142857e-06,-3.379062857142857e-06,3.8476190476190474e-07,2.8851085714285715e-06,4.0194910476190475e-05,8.389260571428571e-05,7.358951238095238e-05,8.679401904761906e-05
""
n_blocks,64
type mode,aggregate,1,2,4,8,16,32,64,128,256,512,1024
int,max,2.6662857142857142e-08,2.6662857142857142e-08,1.1504800000000001e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,1.540057142857143e-06,-8.043763809523809e-06,4.6628457142857145e-06,3.952144761904762e-06,-2.1345580952380952e-05
int,min,2.6662857142857142e-08,2.6662857142857142e-08,1.1504800000000001e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,-2.666605714285714e-06,-2.321096e-05,-1.868013714285714e-05,7.750030476190477e-06,-0.00011938729523809524
int,med,2.6662857142857142e-08,2.6662857142857142e-08,1.1504800000000001e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,-2.6441904761904763e-06,-3.963219047619047e-06,-3.524342857142857e-07,3.2902438095238093e-06,-2.6116685714285712e-05
int,avg,2.6662857142857142e-08,2.6662857142857142e-08,1.1504800000000001e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,-6.967809523809524e-07,-3.27208e-06,-1.8805828571428572e-06,3.2838285714285718e-06,-3.8073371428571425e-05
ull,max,2.2857142857142858e-08,2.2857142857142858e-08,1.1466742857142857e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,3.8895619047619044e-07,1.0441180952380952e-06,2.822247619047619e-07,3.7619733333333336e-06,-2.6756841904761905e-05
ull,min,2.2857142857142858e-08,2.2857142857142858e-08,1.1466742857142857e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,-8.070971428571429e-07,-3.5484495238095233e-06,1.845832e-05,1.6796609523809524e-05,0.0001633317295238095
ull,med,2.2857142857142858e-08,2.2857142857142858e-08,1.1466742857142857e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,-2.1011809523809525e-07,-1.4012304761904762e-06,8.281676190476191e-07,3.826552380952381e-06,-3.582783238095238e-05
ull,avg,2.2857142857142858e-08,2.2857142857142858e-08,1.1466742857142857e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,-1.3423619047619047e-07,-1.7305142857142858e-06,8.310019047619047e-07,4.207295238095238e-06,-2.7435485714285718e-05
float,max,2.6662857142857142e-08,2.6662857142857142e-08,1.1504800000000001e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,1.3715314285714285e-06,-8.817177142857143e-06,1.2445104761904763e-06,3.696e-06,-1.703544380952381e-05
float,min,2.6662857142857142e-08,2.6662857142857142e-08,1.1504800000000001e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,-2.6666209523809524e-06,-2.3216251428571427e-05,-1.6918510476190476e-05,5.058708571428571e-06,-9.757915047619046e-05
float,med,2.6662857142857142e-08,2.6662857142857142e-08,1.1504800000000001e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,-2.581725714285714e-06,-4.5373028571428574e-06,-1.1624114285714286e-06,3.3051085714285713e-06,-1.70136e-05
float,avg,2.6662857142857142e-08,2.6662857142857142e-08,1.1504800000000001e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,-5.461752380952381e-07,-3.6538361904761903e-06,-1.8728838095238095e-06,3.340689523809524e-06,-2.8826163809523808e-05
double,max,2.6662857142857142e-08,2.6662857142857142e-08,1.1428685714285715e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,1.2473904761904762e-06,8.127542857142857e-07,-2.826780952380952e-07,2.962670476190476e-06,-2.7311767619047617e-05
double,min,2.6662857142857142e-08,2.6662857142857142e-08,1.1428685714285715e-06,1.139062857142857e-06,-3.379062857142857e-06,7.61904761904762e-12,2.8851085714285715e-06,-8.20848380952381e-06,8.386476952380952e-05,1.5993478095238096e-05,5.628198095238095e-05
