omp_flush_array_spread
n iter,1000
arr step,2
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
int,max,9.3596181e-09,2.35298186e-08,7.23806052e-08,1.970008429e-07,2.306802855e-07,3.20119959e-07,3.508403064e-07,4.604788622e-07,5.057496288e-07,5.184917285e-07,5.443291284e-07,5.176900134e-07,5.266089516e-07,6.281606047e-07,6.835784619e-07,6.849705104e-07,7.191008395e-07,6.972504485e-07,7.428295834e-07,6.91930975e-07,7.067306645e-07,7.283786942e-07,7.071589618e-07,7.016089499e-07,7.020794232e-07,7.112898564e-07,7.102618689e-07,8.085485919e-07,7.822296185e-07,7.323408366e-07,7.154291808e-07,7.598694795e-07,7.923912315e-07,7.88701532e-07,7.282678227e-07,7.884820544e-07,7.364186877e-07,7.987303429e-07,7.250288126e-07,7.180602237e-07,6.508820978e-07,7.458922052e-07,7.226214272e-07,7.499218384e-07,8.434382306e-07,7.256502402e-07,7.331587181e-07,7.492591298e-07,7.636803276e-07,7.302506096e-07,7.373313651e-07,7.948994914e-07,7.275104318e-07,8.027004663e-07,7.419202583e-07,7.812909172e-07,8.084585028e-07,8.163506036e-07,7.673591197e-07,8.095602458e-07,7.671595862e-07,7.329705084e-07,7.57440351e-07,7.616019577e-07,7.399396617e-07,7.432000372e-07,7.948792456e-07,8.003016739e-07
int,min,9.3596181e-09,2.3420146e-08,6.97818814e-08,1.673686601e-07,2.614799062e-07,2.896105417e-07,3.885013104e-07,5.596313184e-07,5.581807106e-07,5.008798149e-07,4.980377771e-07,5.380609222e-07,4.996202498e-07,5.88459369e-07,6.281699991e-07,6.097789301e-07,6.52409512e-07,4.980094724e-07,5.512100963e-07,5.07750726e-07,4.475006012e-07,5.867087463e-07,5.670196336e-07,6.382020512e-07,6.184209792e-07,5.143006711e-07,4.926999518e-07,5.345895149e-07,5.074602744e-07,6.177003761e-07,7.531217522e-07,5.664794016e-07,5.512393446e-07,4.982299992e-07,5.162595535e-07,6.437309302e-07,4.762306903e-07,5.13559791e-07,4.003892398e-07,4.457977065e-07,4.926392662e-07,4.753920174e-07,5.878489224e-07,5.012387897e-07,4.994403032e-07,6.166880696e-07,5.928788826e-07,5.660192284e-07,6.524608226e-07,5.414318959e-07,6.002285477e-07,4.795203496e-07,4.717182829e-07,5.242914217e-07,5.584385515e-07,4.245395749e-07,7.13451505e-07,5.168580716e-07,7.37230293e-07,5.397784656e-07,5.470898103e-07,6.080013837e-07,6.073700906e-07,7.18648685e-07,6.532783209e-07,5.971291455e-07,6.806297592e-07,5.447812242e-07
int,med,9.3596181e-09,2.34749823e-08,7.23087328e-08,1.949456747e-07,2.304800139e-07,2.960463715e-07,4.552610263e-07,5.416353728e-07,4.668892883e-07,6.55299822e-07,6.941106424e-07,5.512705036e-07,5.54880231e-07,6.480752934e-07,6.981798897e-07,7.239805583e-07,7.696200525e-07,7.136038931e-07,7.668998544e-07,6.951889518e-07,6.659694182e-07,7.387804982e-07,7.191504575e-07,7.140305579e-07,7.40841729e-07,7.145148885e-07,8.113193384e-07,8.224115962e-07,8.487982278e-07,6.825097106e-07,6.142385526e-07,6.420050719e-07,7.414988892e-07,7.89644528e-07,6.756910219e-07,7.834239535e-07,7.514606152e-07,7.587754081e-07,7.156998807e-07,7.052501941e-07,6.510794063e-07,7.329640376e-07,7.492592355e-07,6.655750852e-07,7.169196227e-07,7.128156986e-07,7.089482306e-07,6.891945833e-07,7.425012175e-07,7.056199406e-07,7.414614014e-07,7.806814812e-07,7.084584296e-07,7.687160136e-07,7.324488452e-07,7.907551372e-07,8.229608018e-07,7.403253019e-07,7.596302203e-07,7.928603333e-07,7.296691115e-07,6.57334121e-07,7.638407896e-07,7.28875022e-07,7.143517625e-07,6.601603616e-07,7.074597815e-07,7.471001921e-07
int,avg,9.3596181e-09,2.34749823e-08,7.14833566e-08,1.884004887e-07,2.333166003e-07,3.051314152e-07,3.732499526e-07,5.350838492e-07,5.579146214e-07,5.576873879e-07,6.002122759e-07,5.677408187e-07,5.76320988e-07,6.636234185e-07,7.286179207e-07,6.812418217e-07,7.090014884e-07,6.892755227e-07,7.17319131e-07,6.824443704e-07,6.766722068e-07,6.862206609e-07,6.695590602e-07,6.992885025e-07,7.077119891e-07,6.884862355e-07,7.366735815e-07,7.247044107e-07,7.414593589e-07,6.692487289e-07,6.709634119e-07,6.752034556e-07,7.334992773e-07,7.465861647e-07,6.892197605e-07,7.38832896e-07,7.019167933e-07,7.309178745e-07,6.708461317e-07,6.799872352e-07,6.263242169e-07,7.035068077e-07,7.517886073e-07,6.730139968e-07,7.259940137e-07,6.669568822e-07,7.020980466e-07,6.804009394e-07,7.463541008e-07,7.037765662e-07,7.173399004e-07,7.533985913e-07,7.066048692e-07,7.442857529e-07,7.179386365e-07,7.124454638e-07,7.890639861e-07,7.490239267e-07,7.358782643e-07,7.572652543e-07,6.985110974e-07,6.975358846e-07,7.327235272e-07,7.223467721e-07,7.112316456e-07,6.701415137e-07,6.932919883e-07,7.264992875e-07
ull,max,7.1999234e-09,2.07506332e-08,5.69203273e-08,1.868297342e-07,1.913002074e-07,1.80592193e-07,2.326004254e-07,2.840586316e-07,3.681980939e-07,4.210798145e-07,4.012194247e-07,3.916287204e-07,4.238507881e-07,3.679613974e-07,4.052011797e-07,4.20350257e-07,4.234007957e-07,4.190199969e-07,4.358390628e-07,4.287093947e-07,4.034102994e-07,4.011817064e-07,4.182716956e-07,4.565791441e-07,4.559412408e-07,4.097796284e-07,4.284193661e-07,4.534993668e-07,4.120098656e-07,3.688515891e-07,4.346206018e-07,4.166387778e-07,4.00168381e-07,3.814594743e-07,3.965093575e-07,4.481990875e-07,4.136801941e-07,4.091212245e-07,4.412808195e-07,4.637294456e-07,4.371091975e-07,4.248908398e-07,4.857992294e-07,4.837687627e-07,4.829210985e-07,4.879492654e-07,5.155914734e-07,4.907687808e-07,4.967079901e-07,5.058897433e-07,5.147489673e-07,5.711192712e-07,5.56000451e-07,5.221380698e-07,5.237714159e-07,5.616395177e-07,5.472693652e-07,5.902495776e-07,5.776602654e-07,6.01889332e-07,5.758796968e-07,5.92760265e-07,6.149690573e-07,6.14880699e-07,6.273997258e-07,6.296901111e-07,5.947590047e-07,6.103800047e-07
ull,min,7.1999234e-09,2.07101021e-08,4.09304491e-08,1.200705423e-07,1.767880452e-07,3.954412915e-07,3.335688478e-07,2.475499477e-07,3.185802106e-07,3.905903336e-07,3.160795107e-07,2.945208826e-07,3.060504848e-07,2.691598808e-07,2.869999799e-07,3.37841037e-07,3.217004739e-07,3.170110187e-07,3.383813138e-07,2.893481351e-07,3.221592911e-07,3.383414629e-07,4.295409056e-07,2.814406819e-07,3.507619342e-07,3.808388364e-07,3.517800214e-07,2.736496469e-07,3.132290868e-07,3.210108461e-07,4.344383594e-07,2.747796844e-07,3.392402682e-07,2.63810596e-07,1.912804434e-07,2.591998615e-07,3.322285049e-07,3.35570184e-07,4.293001775e-07,4.540404387e-07,5.328802248e-07,4.960894244e-07,4.390099944e-07,3.478216762e-07,4.414285893e-07,4.854879825e-07,4.96269745e-07,4.13780899e-07,4.455897285e-07,3.633979025e-07,3.921405879e-07,2.869009871e-07,3.692399948e-07,4.284098207e-07,5.435482701e-07,4.237017126e-07,5.089311641e-07,3.548821049e-07,3.956893777e-07,3.382010158e-07,4.196404515e-07,3.882607631e-07,4.481888377e-07,4.400420303e-07,3.00769635e-07,3.84418349e-07,3.554109148e-07,3.051317072e-07
ull,med,7.1999234e-09,2.07303677e-08,5.68607227e-08,1.812706311e-07,1.887686653e-07,1.621796661e-07,2.134817294e-07,2.600707253e-07,3.858693494e-07,4.548896163e-07,3.608807365e-07,4.267853848e-07,4.675192635e-07,3.01243966e-07,3.363220345e-07,3.531895692e-07,3.641390814e-07,4.381197905e-07,4.124100162e-07,3.864346515e-07,3.902688663e-07,3.555403725e-07,3.690289682e-07,4.128198042e-07,4.12081759e-07,4.374643627e-07,3.944012442e-07,4.099952643e-07,3.956992674e-07,3.872947973e-07,3.632497746e-07,3.798962974e-07,4.074878918e-07,4.14960538e-07,4.011792284e-07,4.223397516e-07,4.032313107e-07,4.180504721e-07,4.186900874e-07,4.156094466e-07,4.244601894e-07,4.458703864e-07,4.652599139e-07,4.780249192e-07,4.790204758e-07,4.695845454e-07,4.641310252e-07,4.874103776e-07,5.006595602e-07,5.051341273e-07,4.729603468e-07,5.080603008e-07,4.878890314e-07,4.726405724e-07,5.076104446e-07,5.272642492e-07,5.183691365e-07,5.214755508e-07,5.176911833e-07,5.371199638e-07,5.420496822e-07,5.493492731e-07,5.287791342e-07,5.718807526e-07,5.92980098e-07,5.734846218e-07,5.178690907e-07,5.283092767e-07
ull,avg,7.1999234e-09,2.07303677e-08,5.15900826e-08,1.672921498e-07,1.800578744e-07,2.458413032e-07,2.756826627e-07,2.701796901e-07,3.950664831e-07,4.268322115e-07,3.514800798e-07,3.834589404e-07,4.055897946e-07,2.795398712e-07,3.316884835e-07,3.676482602e-07,3.776621509e-07,3.95446864e-07,3.852707527e-07,3.73640239e-07,3.916755622e-07,3.404383045e-07,3.713861108e-07,4.002852695e-07,4.075224327e-07,4.15874332e-07,3.939228034e-07,4.010149226e-07,4.041482484e-07,3.448805827e-07,3.598777668e-07,3.765689788e-07,3.985940775e-07,3.952748427e-07,3.761996161e-07,4.306640002e-07,4.053902169e-07,3.836510197e-07,3.946167374e-07,4.292466783e-07,4.410879222e-07,4.542842468e-07,4.572580184e-07,4.626098263e-07,4.830321772e-07,4.509003189e-07,4.639131252e-07,4.841282604e-07,4.921629906e-07,4.918373781e-07,4.658304623e-07,4.983655178e-07,4.999680593e-07,4.699809737e-07,4.921120108e-07,5.218793416e-07,5.319513309e-07,5.187444348e-07,5.176246272e-07,5.458032817e-07,5.411014192e-07,5.40853791e-07,5.273758563e-07,5.574515177e-07,5.642223185e-07,5.470983563e-07,5.181432745e-07,5.280384647e-07
float,max,8.0289642e-09,4.16290688e-08,8.18890305e-08,1.917688098e-07,2.279297453e-07,3.239583186e-07,3.790093227e-07,4.795701787e-07,4.882996893e-07,5.329384082e-07,5.524114775e-07,5.179591185e-07,5.809814012e-07,6.199600053e-07,6.779799258e-07,7.541801472e-07,7.56059595e-07,7.456109186e-07,7.265486963e-07,7.02399696e-07,7.727016725e-07,7.122516795e-07,7.512795061e-07,7.203401093e-07,6.666394115e-07,8.103818361e-07,7.428914633e-07,8.062401256e-07,7.844009306e-07,7.404391762e-07,7.435202003e-07,7.843012498e-07,7.753799174e-07,7.593300272e-07,7.734399603e-07,7.613697279e-07,7.850097404e-07,8.804202547e-07,7.389098621e-07,7.580396167e-07,7.407208499e-07,7.190607729e-07,8.147096622e-07,8.457499843e-07,7.510307889e-07,7.378302646e-07,6.856994621e-07,7.501687932e-07,7.588305994e-07,7.240804836e-07,7.291116948e-07,7.43430042e-07,7.575195236e-07,7.821597719e-07,7.815013191e-07,7.34031633e-07,7.349702092e-07,7.830795653e-07,7.387723289e-07,7.655103915e-07,7.821798236e-07,7.639188853e-07,7.383511224e-07,7.479909491e-07,8.050401694e-07,7.273689616e-07,7.99551284e-07,8.190405901e-07
float,min,8.0289642e-09,4.16004585e-08,8.03109335e-08,1.580004871e-07,2.765503783e-07,2.875988144e-07,4.501502182e-07,5.499202646e-07,5.453010539e-07,5.228694948e-07,5.276290538e-07,5.257296912e-07,4.601804036e-07,6.241285202e-07,6.349815343e-07,7.215193581e-07,6.895297383e-07,5.61498645e-07,4.975086559e-07,4.7686008e-07,4.864690259e-07,4.700904181e-07,7.25139481e-07,5.747606642e-07,6.376484201e-07,4.259199976e-07,5.532800397e-07,5.250999997e-07,9.037801608e-07,6.43160011e-07,5.596403004e-07,5.842598763e-07,6.588312656e-07,5.800802849e-07,5.986887164e-07,4.941004799e-07,4.588504996e-07,4.813012199e-07,6.538784648e-07,6.048700928e-07,4.807105391e-07,4.922189169e-07,5.543105284e-07,5.475899536e-07,8.567596281e-07,4.886100935e-07,8.683395256e-07,5.984202374e-07,5.677014188e-07,6.024703041e-07,5.427600858e-07,5.796015823e-07,8.012505446e-07,5.59668269e-07,4.847181711e-07,5.855983264e-07,6.613999493e-07,5.23739825e-07,4.90609366e-07,5.456403084e-07,4.998106891e-07,8.164606903e-07,8.533196231e-07,6.310996404e-07,6.295917358e-07,5.236098427e-07,6.308096883e-07,5.435301505e-07
float,med,8.0289642e-09,4.16147636e-08,8.18103523e-08,1.907254969e-07,2.176914351e-07,2.985011142e-07,4.57619402e-07,5.635148614e-07,4.525106764e-07,6.443942155e-07,7.072085474e-07,5.382109755e-07,5.687815184e-07,6.44064987e-07,7.230399591e-07,8.012547036e-07,7.98818555e-07,7.879192488e-07,7.356309512e-07,6.993246832e-07,7.626519269e-07,7.148306594e-07,7.280705695e-07,7.501100877e-07,6.829591632e-07,8.182348552e-07,8.363294061e-07,7.939496626e-07,8.30478801e-07,7.712647769e-07,7.859398715e-07,6.973005577e-07,6.668382198e-07,7.774207458e-07,7.553278215e-07,7.592757095e-07,7.990496986e-07,8.656856735e-07,7.033899387e-07,7.251691606e-07,7.402680235e-07,7.189997112e-07,7.637290807e-07,7.700500089e-07,7.462090913e-07,7.418008492e-07,7.147705829e-07,6.616297295e-07,8.053499059e-07,7.156555399e-07,6.923317929e-07,7.151989064e-07,7.4475218e-07,7.354352035e-07,7.631109492e-07,7.709305859e-07,7.679509113e-07,7.419708888e-07,7.248485252e-07,7.540565208e-07,7.504395891e-07,7.571339423e-07,7.410896031e-07,7.590154443e-07,7.968417929e-07,6.963897215e-07,7.572411952e-07,7.678054288e-07
float,avg,8.0289642e-09,4.16147636e-08,8.15560392e-08,1.82719556e-07,2.272883733e-07,3.046528488e-07,3.97341295e-07,5.450751747e-07,5.404842063e-07,5.644710626e-07,6.203664079e-07,5.709754632e-07,6.176298681e-07,6.494704212e-07,7.150114028e-07,7.293782431e-07,7.432309172e-07,7.402150835e-07,7.181601268e-07,6.861877033e-07,7.420104361e-07,6.775910951e-07,7.041495528e-07,7.132565186e-07,6.840215537e-07,7.51956591e-07,7.553609087e-07,7.327540934e-07,7.838615179e-07,6.900347855e-07,7.16546163e-07,7.342624785e-07,7.069373375e-07,7.334551991e-07,7.67391335e-07,7.420336263e-07,7.285449584e-07,7.892216255e-07,6.860879236e-07,7.136622479e-07,7.14024607e-07,7.007614299e-07,7.478829369e-07,7.315375384e-07,7.263597315e-07,6.910638298e-07,6.809077236e-07,6.771311291e-07,7.376153235e-07,7.114432789e-07,7.097865466e-07,7.228214705e-07,7.227361496e-07,7.096919735e-07,7.638509932e-07,7.159455928e-07,7.433572153e-07,7.560573349e-07,7.246655177e-07,7.497049456e-07,7.28391842e-07,7.125962044e-07,7.245181356e-07,7.336225259e-07,7.393686935e-07,6.535721996e-07,7.470009845e-07,7.370067577e-07
double,max,7.6307352e-09,3.49101151e-08,6.65798001e-08,2.195802304e-07,2.304702151e-07,1.818496432e-07,2.696705072e-07,3.849513788e-07,3.887908508e-07,4.195115825e-07,4.468411349e-07,4.232593422e-07,4.528200673e-07,4.051698068e-07,4.674200775e-07,4.884309084e-07,4.690807921e-07,4.517786446e-07,4.614994524e-07,4.733688213e-07,4.520487825e-07,4.323588892e-07,4.289299275e-07,4.512698746e-07,4.612596811e-07,4.151614046e-07,4.451389307e-07,4.325591968e-07,4.533093918e-07,4.090700525e-07,4.470990042e-07,4.391620224e-07,4.257814435e-07,3.944308511e-07,4.430989421e-07,4.642502744e-07,4.782607819e-07,4.436891205e-07,4.246402594e-07,4.765409084e-07,4.730790221e-07,4.825290204e-07,4.834599031e-07,5.01998999e-07,5.124596184e-07,5.146989394e-07,5.013103619e-07,5.354590462e-07,5.790404469e-07,5.13610117e-07,5.372898828e-07,5.508403006e-07,5.614194746e-07,5.313285667e-07,5.565506122e-07,6.151997153e-07,5.611380975e-07,5.925401326e-07,5.592708911e-07,6.20841165e-07,6.048709862e-07,5.97657843e-07,6.236201256e-07,6.242484496e-07,6.51268963e-07,6.222009659e-07,6.028301189e-07,6.43420423e-07
double,min,7.6307352e-09,3.49196518e-08,4.58289885e-08,1.41690179e-07,1.98640569e-07,3.860290077e-07,3.424914417e-07,3.490693848e-07,3.029689977e-07,3.607899805e-07,3.646203799e-07,3.07019003e-07,3.570209897e-07,3.97749776e-07,4.827597597e-07,4.492187083e-07,3.136001192e-07,3.583489372e-07,3.601115439e-07,3.670205298e-07,3.429895082e-07,3.572593399e-07,4.873607191e-07,3.464389194e-07,3.421914418e-07,4.216286795e-07,3.682490601e-07,3.446494464e-07,3.235495711e-07,4.090921519e-07,4.623707501e-07,4.189398007e-07,3.34399153e-07,3.376297554e-07,1.957006424e-07,3.597583128e-07,2.815499852e-07,3.963387555e-07,5.095010629e-07,4.489799835e-07,5.396779686e-07,4.512396663e-07,4.404680058e-07,3.354395059e-07,4.541893359e-07,4.651400624e-07,4.903514426e-07,4.086308139e-07,4.979696423e-07,5.071618434e-07,4.657506152e-07,3.690216026e-07,4.21319608e-07,3.671399435e-07,4.678797073e-07,3.213106871e-07,5.817088274e-07,4.763702489e-07,4.175194823e-07,3.441388936e-07,4.354081691e-07,4.997999055e-07,4.724006438e-07,3.445706654e-07,3.72459729e-07,4.531790581e-07,4.785997655e-07,2.630794469e-07
double,med,7.6307352e-09,3.49148834e-08,6.67414615e-08,2.217848816e-07,2.275198186e-07,1.756757941e-07,2.386194475e-07,3.968296194e-07,3.949688603e-07,4.675192031e-07,3.873200426e-07,4.584190322e-07,5.362287006e-07,3.603691648e-07,4.01871138e-07,3.920432927e-07,4.402582239e-07,4.689748785e-07,4.10661922e-07,4.192208826e-07,4.324204892e-07,3.917148145e-07,4.199720912e-07,3.749448183e-07,4.07551114e-07,4.509756091e-07,4.116520744e-07,4.176204782e-07,4.155296484e-07,4.097142658e-07,4.20088288e-07,3.898653697e-07,4.029803346e-07,4.441387394e-07,4.068493001e-07,4.264097026e-07,4.312904124e-07,4.39550331e-07,4.444883853e-07,4.611245777e-07,4.861812334e-07,4.758496284e-07,4.773512408e-07,5.028763677e-07,5.168703621e-07,4.975548789e-07,4.88900369e-07,5.337549306e-07,5.532503308e-07,5.067857208e-07,5.121295702e-07,5.244092786e-07,5.335686418e-07,5.02053992e-07,5.135814328e-07,5.46300258e-07,5.315008107e-07,5.54190534e-07,5.271495306e-07,5.521755255e-07,5.75370155e-07,5.408259241e-07,5.386612468e-07,5.797351202e-07,5.5811118e-07,5.628300025e-07,5.063012779e-07,5.8874995e-07
double,avg,7.6307352e-09,3.49148834e-08,5.97662611e-08,2.007968941e-07,2.06881942e-07,2.481168952e-07,3.010385492e-07,3.622908292e-07,3.968664752e-07,4.314214853e-07,4.032189211e-07,4.108884528e-07,4.384736766e-07,3.452663049e-07,3.876357929e-07,4.271608394e-07,4.221355733e-07,4.268353304e-07,4.021613032e-07,4.166010613e-07,4.26835427e-07,3.659120923e-07,3.907622458e-07,3.965764045e-07,4.158655945e-07,4.235849144e-07,4.026033847e-07,4.212552293e-07,4.241755416e-07,3.874347931e-07,3.940028174e-07,4.009223876e-07,4.076343231e-07,4.231078685e-07,4.046784847e-07,4.34418162e-07,4.400302101e-07,4.284986038e-07,4.241280605e-07,4.541554264e-07,4.786913993e-07,4.691814706e-07,4.637399798e-07,4.917226366e-07,5.087552639e-07,4.789242424e-07,4.758459993e-07,5.289309391e-07,5.511066466e-07,5.076155037e-07,4.982872293e-07,5.148932427e-07,5.29580549e-07,4.841147875e-07,5.133271316e-07,5.453054189e-07,5.412165502e-07,5.50628822e-07,5.20509839e-07,5.627491617e-07,5.72320468e-07,5.437380154e-07,5.434151597e-07,5.70931556e-07,5.595751921e-07,5.475102566e-07,5.126848475e-07,5.836075999e-07
