omp_flush_array_close
n iter,1000
arr step,64
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
int,max,8.0096443e-09,8.3700342e-09,7.7305949e-09,8.2587767e-09,8.36765e-09,8.3801924e-09,7.7206912e-09,8.4487123e-09,7.9498184e-09,7.7296292e-09,1.26902467e-08,1.27107706e-08,1.47902948e-08,1.22603519e-08,1.3219637e-08,1.50600992e-08,1.42392006e-08,1.42412894e-08,1.42195959e-08,1.38589613e-08,1.43416333e-08,1.67396057e-08,1.67416618e-08,1.67482831e-08,1.67793916e-08,1.67401399e-08,1.27182507e-08,1.67404631e-08,1.33300354e-08,1.31693246e-08,1.73001801e-08,1.30619759e-08,1.79490767e-08,1.24894754e-08,1.25789235e-08,1.68292973e-08,1.63191191e-08,1.56999353e-08,1.23412047e-08,1.37616893e-08,2.43516537e-08,3.33006789e-08,3.38982442e-08,2.80996423e-08
int,min,8.0096443e-09,8.039632e-09,7.4397798e-09,6.6899139e-09,7.4500082e-09,6.7101494e-09,6.6903693e-09,6.6909297e-09,6.6917552e-09,6.6901242e-09,6.2814911e-09,6.2896198e-09,6.2895787e-09,6.2899348e-09,6.2796344e-09,6.2602415e-09,6.2896306e-09,6.2895825e-09,6.9396066e-09,1.05785173e-08,1.05592155e-08,1.04206541e-08,7.1307724e-09,7.4695409e-09,8.590526e-09,7.0081549e-09,6.2604411e-09,6.3397636e-09,6.2614232e-09,6.2787614e-09,6.2802477e-09,6.279319e-09,6.2900179e-09,6.278526e-09,6.2799547e-09,6.2793484e-09,6.7607083e-09,6.8694351e-09,6.2907037e-09,9.7298868e-09,6.2212582e-09,8.939604e-09,8.4410115e-09,7.3802203e-09
int,med,8.0096443e-09,8.2055254e-09,7.4407884e-09,8.0942679e-09,7.7292487e-09,7.5891342e-09,7.7294113e-09,7.5904181e-09,7.4414526e-09,7.4390573e-09,7.4409428e-09,7.1892898e-09,7.1908009e-09,1.16262115e-08,1.16303708e-08,1.15709253e-08,1.16492802e-08,1.16649271e-08,1.16602542e-08,1.16660533e-08,1.16394354e-08,1.09656831e-08,1.05697627e-08,1.05612981e-08,1.05697435e-08,1.16298875e-08,1.12002347e-08,1.05601224e-08,1.10206189e-08,1.05493336e-08,1.05608775e-08,1.05202946e-08,1.05496602e-08,1.05501671e-08,1.05691376e-08,1.05609814e-08,1.05701494e-08,1.12942172e-08,1.05612381e-08,1.05312523e-08,1.08116409e-08,1.76106779e-08,1.8950052e-08,1.65794743e-08
int,avg,8.0096443e-09,8.2055254e-09,7.5438272e-09,7.7867079e-09,7.7429933e-09,7.5337575e-09,7.4616343e-09,7.5825262e-09,7.4396027e-09,7.3104691e-09,8.2209897e-09,8.0760289e-09,9.4911864e-09,9.6953911e-09,1.01346607e-08,1.06881558e-08,1.10499604e-08,1.13593976e-08,1.15250847e-08,1.17327745e-08,1.17678567e-08,1.15500685e-08,1.09548607e-08,1.12573815e-08,1.11293024e-08,1.16366261e-08,1.07460659e-08,1.02598451e-08,1.0359751e-08,9.8776488e-09,1.02804796e-08,1.02931302e-08,1.04785556e-08,1.0094828e-08,1.03403106e-08,1.06640477e-08,1.06519012e-08,1.14752538e-08,1.06317926e-08,1.10518038e-08,1.35797781e-08,1.98454215e-08,1.91803914e-08,1.77360584e-08
ull,max,7.9900128e-09,8.2487854e-09,8.4999156e-09,8.3604974e-09,8.2599852e-09,8.3600342e-09,8.3803789e-09,8.1883728e-09,8.279198e-09,8.3613054e-09,1.43000717e-08,1.34494273e-08,1.34288409e-08,1.29315529e-08,1.3430311e-08,1.2870619e-08,1.28893517e-08,1.2399623e-08,1.28997604e-08,1.2850119e-08,1.43502315e-08,1.12489854e-08,1.67420796e-08,1.16904327e-08,1.67409943e-08,1.32203986e-08,1.84410689e-08,1.67208263e-08,1.67894417e-08,1.3420986e-08,1.78497092e-08,1.07683437e-08,1.17717322e-08,1.14510254e-08,1.16492047e-08,1.11992786e-08,1.11604497e-08,1.1289471e-08,1.13386971e-08,1.07211539e-08,2.83988194e-08,2.83510857e-08,2.65685216e-08,2.70406575e-08
ull,min,7.9900128e-09,7.8197505e-09,7.1708757e-09,7.7295306e-09,7.4398674e-09,7.4397385e-09,7.4407047e-09,7.1711127e-09,7.1703093e-09,7.180192e-09,7.150665e-09,6.9290869e-09,6.9397141e-09,6.9299176e-09,6.9300539e-09,6.9390654e-09,6.9379099e-09,6.928812e-09,7.1891335e-09,1.15615726e-08,1.14501137e-08,8.2083765e-09,1.05207227e-08,7.1683133e-09,7.4605353e-09,6.2804366e-09,6.289527e-09,6.2790559e-09,6.2801723e-09,6.2795334e-09,6.2893385e-09,6.2894073e-09,6.2804984e-09,6.2787598e-09,6.2810045e-09,6.2695581e-09,6.2798706e-09,6.2804967e-09,6.290585e-09,1.03809074e-08,6.2509164e-09,5.9987808e-09,6.2688737e-09,6.32048e-09
ull,med,7.9900128e-09,8.064011e-09,8.3712254e-09,7.884005e-09,7.750006e-09,7.7285869e-09,7.7299118e-09,7.7192697e-09,7.7292935e-09,7.7291151e-09,7.4097748e-09,7.1785277e-09,7.189016e-09,1.12334331e-08,1.17682742e-08,1.18106411e-08,1.20608896e-08,1.16156981e-08,1.21104047e-08,1.20240903e-08,1.17708015e-08,1.12289928e-08,1.09889047e-08,1.06399573e-08,1.06297403e-08,1.10858677e-08,1.10393503e-08,1.04413715e-08,1.03195918e-08,1.06108878e-08,1.05901558e-08,1.0629939e-08,1.15094847e-08,1.05982729e-08,1.05900943e-08,1.06290148e-08,1.06002284e-08,1.06381633e-08,1.06593205e-08,1.0636165e-08,1.63211592e-08,1.65799912e-08,1.87693602e-08,1.69452845e-08
ull,avg,7.9900128e-09,8.064011e-09,8.0238413e-09,7.9659147e-09,7.8141425e-09,7.8347958e-09,7.7942098e-09,7.656322e-09,7.6442486e-09,7.6521694e-09,8.6333132e-09,9.0169312e-09,9.5815653e-09,9.7785784e-09,1.04985288e-08,1.08573438e-08,1.12212189e-08,1.11327362e-08,1.18255976e-08,1.19917873e-08,1.19723314e-08,1.0722133e-08,1.14396556e-08,1.01607214e-08,1.1348684e-08,1.05059292e-08,1.06294298e-08,1.10954821e-08,1.07125395e-08,1.0060988e-08,1.01259917e-08,9.777458e-09,1.02076222e-08,9.8549338e-09,1.01793875e-08,1.01217931e-08,1.01970835e-08,1.04174915e-08,1.05914498e-08,1.04754207e-08,1.81037772e-08,1.73246289e-08,1.96932053e-08,1.88802435e-08
float,max,6.8707381e-09,6.8083539e-09,7.0899294e-09,7.1000342e-09,6.9493483e-09,7.009472e-09,7.1091815e-09,7.1081502e-09,7.1410655e-09,7.000788e-09,1.24616805e-08,1.19501746e-08,1.35485753e-08,1.3520062e-08,1.22690407e-08,1.37403835e-08,1.32779982e-08,1.33288379e-08,1.33900832e-08,1.33696004e-08,1.15987738e-08,1.42294931e-08,1.42311926e-08,1.42414021e-08,1.42306792e-08,1.18293729e-08,1.43587524e-08,1.23090698e-08,1.43102722e-08,1.06986644e-08,1.3948437e-08,1.24418921e-08,1.03785773e-08,1.12909137e-08,1.6969593e-08,1.36605469e-08,1.61398071e-08,1.67383737e-08,2.56515123e-08,1.53006685e-08,3.13992014e-08,2.84585585e-08,3.11387184e-08,2.74904707e-08
float,min,6.8707381e-09,6.3309898e-09,6.0996906e-09,6.1008308e-09,6.1081194e-09,6.099473e-09,6.1097075e-09,6.1003006e-09,6.1089354e-09,6.1000049e-09,6.320042e-09,6.0993944e-09,5.9109125e-09,5.7202823e-09,5.6912e-09,5.6902495e-09,5.6814713e-09,5.8599181e-09,5.8706529e-09,9.31106e-09,1.05300597e-08,9.4087874e-09,6.6085493e-09,6.6002165e-09,6.289464e-09,5.8696921e-09,5.3584453e-09,5.3407039e-09,5.3411073e-09,5.3405899e-09,5.350249e-09,5.3412158e-09,5.3409094e-09,5.3416872e-09,5.3509897e-09,5.3512393e-09,5.3592786e-09,5.3390157e-09,9.6697961e-09,8.7803908e-09,5.1594136e-09,6.5995724e-09,7.6701552e-09,5.1800041e-09
