omp_atomicadd_array_v2
n iter,1000
arr step,8
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
int,max,7.010098e-09,7.1809695e-09,3.27010382e-08,3.65999982e-08,5.54503812e-08,4.63388319e-08,5.12304173e-08,5.00500916e-08,5.80701967e-08,5.54193867e-08,5.17103873e-08,5.0169566e-08,1.001412006e-07,5.88791292e-08,1.018691861e-07,8.46202039e-08,1.154289307e-07,1.005300606e-07,1.161877013e-07,1.257892735e-07,1.352304276e-07,1.040803534e-07,1.425298416e-07,1.30441611e-07,1.165690677e-07,1.310385664e-07,1.515584576e-07,1.498300661e-07,1.346401448e-07,1.113285481e-07,1.690680556e-07,1.564179521e-07,1.60440882e-07,1.677217305e-07,1.500101486e-07,2.045494083e-07,2.057898488e-07,1.583890535e-07,2.150906328e-07,2.011813889e-07,2.235498891e-07,2.38419994e-07,1.89101145e-07,2.138797758e-07
int,min,7.010098e-09,7.1603075e-09,8.271145e-09,9.1114334e-09,9.0706189e-09,7.9402844e-09,1.06110625e-08,7.9289848e-09,9.9708632e-09,7.9493605e-09,3.30199608e-08,3.90101881e-08,5.9706453e-09,1.09800468e-08,4.14298167e-08,3.10313658e-08,2.46485535e-08,2.62613776e-08,1.47186331e-08,7.3807851e-09,3.99688193e-08,1.75298936e-08,2.26510674e-08,2.62096881e-08,2.52584592e-08,1.59500826e-08,4.46414505e-08,2.25111284e-08,4.55586769e-08,1.49699654e-08,2.41197591e-08,2.98188487e-08,2.83699675e-08,3.11295103e-08,2.77089783e-08,1.52190787e-08,2.85317679e-08,2.87189746e-08,6.60181331e-08,5.38212981e-08,3.25504355e-08,3.36891948e-08,7.43904633e-08,5.2169782e-08
int,med,7.010098e-09,7.1352735e-09,3.23409143e-08,3.39104276e-08,4.25804752e-08,4.40950094e-08,4.16512895e-08,4.67792435e-08,5.42903189e-08,4.64661624e-08,4.38502545e-08,4.44052767e-08,6.44905304e-08,4.89740414e-08,7.24795537e-08,5.63997292e-08,8.34496967e-08,8.74039257e-08,9.71700465e-08,1.112291704e-07,6.84697841e-08,9.59399574e-08,1.21729516e-07,1.260558286e-07,8.27611946e-08,1.082459679e-07,1.130892859e-07,8.47060312e-08,1.047715892e-07,8.66301314e-08,1.2980894e-07,1.180100477e-07,1.118920815e-07,9.29891245e-08,1.13920024e-07,1.361046242e-07,1.37789462e-07,1.105900437e-07,1.806513062e-07,1.725340466e-07,1.540094365e-07,1.73859221e-07,1.473798463e-07,1.166451911e-07
int,avg,7.010098e-09,7.1352735e-09,2.444054e-08,2.8218095e-08,4.1116512e-08,3.31497436e-08,3.84014661e-08,4.11399728e-08,4.58343042e-08,4.06767276e-08,4.40224869e-08,4.53404963e-08,7.15384115e-08,4.54600766e-08,7.37454738e-08,6.1021422e-08,7.94797468e-08,7.69392853e-08,6.61774856e-08,1.062250747e-07,7.43133203e-08,8.05663781e-08,1.112564408e-07,1.084821097e-07,8.80739359e-08,1.067139469e-07,1.04691281e-07,9.66762895e-08,9.36291807e-08,7.7426925e-08,1.201685313e-07,1.165447457e-07,1.147922474e-07,9.24996606e-08,1.053102799e-07,1.338762072e-07,1.370027102e-07,1.192333671e-07,1.845074505e-07,1.582705925e-07,1.497902587e-07,1.760485319e-07,1.499423439e-07,1.260772559e-07
ull,max,5.9804912e-09,5.9505373e-09,7.4095119e-09,6.9808775e-09,7.699024e-09,7.3304817e-09,7.628857e-09,7.2322115e-09,7.339444e-09,7.2108704e-09,1.27116266e-08,1.36221384e-08,1.27710329e-08,1.27803888e-08,1.68808012e-08,1.27592078e-08,1.45304247e-08,2.700994e-08,2.10506676e-08,1.20188277e-08,1.78306261e-08,1.28398615e-08,1.27019302e-08,1.27704819e-08,1.5948353e-08,1.38497647e-08,1.59287434e-08,1.77578958e-08,1.30215152e-08,1.60792418e-08,1.29015056e-08,1.25490269e-08,1.26200214e-08,1.31994737e-08,1.61505582e-08,1.47898235e-08,1.30603844e-08,1.30006845e-08,1.3139149e-08,1.7050049e-08,3.59809163e-08,3.36112466e-08,3.25517307e-08,3.36210001e-08
ull,min,5.9804912e-09,5.9405785e-09,5.9501718e-09,5.9500757e-09,5.9797812e-09,5.9609106e-09,5.9683774e-09,5.9690004e-09,5.949767e-09,5.9609549e-09,5.9619325e-09,5.9495277e-09,5.9585822e-09,5.9500037e-09,5.9410892e-09,5.9695087e-09,5.9494115e-09,5.9686914e-09,6.560087e-09,5.9402e-09,6.8309587e-09,5.9796045e-09,5.9604861e-09,5.9715082e-09,5.9612575e-09,5.9500368e-09,5.9686629e-09,5.9409512e-09,5.9484747e-09,5.9699576e-09,5.9606039e-09,5.9693643e-09,5.9406596e-09,5.9404713e-09,5.9585774e-09,6.0081076e-09,5.9413153e-09,6.1811821e-09,5.8904396e-09,1.17293195e-08,5.7598427e-09,7.7901459e-09,7.0604803e-09,6.6708817e-09
ull,med,5.9804912e-09,5.9455785e-09,7.3795432e-09,6.2644063e-09,6.610219e-09,6.5700471e-09,6.5603719e-09,6.6090022e-09,6.5692921e-09,6.5719417e-09,6.3600916e-09,6.6955814e-09,5.978051e-09,1.0878841e-08,1.14302742e-08,1.13602219e-08,1.23911833e-08,1.2674829e-08,1.27201057e-08,1.25593097e-08,1.25304219e-08,1.22893861e-08,1.23600272e-08,1.23592098e-08,1.24093382e-08,1.27949091e-08,1.24017709e-08,1.23744938e-08,1.20809602e-08,1.26755871e-08,1.16502827e-08,1.23737033e-08,1.21999673e-08,1.22039965e-08,1.24285168e-08,1.26439634e-08,1.26589447e-08,1.24901876e-08,1.22806737e-08,1.60393071e-08,2.5981689e-08,2.34110389e-08,2.05699878e-08,2.19649714e-08
ull,avg,5.9804912e-09,5.9455785e-09,6.8226707e-09,6.4062888e-09,6.7157968e-09,6.5652466e-09,6.7311731e-09,6.5031693e-09,6.4916669e-09,6.4663372e-09,7.331191e-09,8.604205e-09,8.8275684e-09,9.4573461e-09,1.06841743e-08,1.0458282e-08,1.1592126e-08,1.65550274e-08,1.5041395e-08,1.06687433e-08,1.23449365e-08,1.14994223e-08,1.15109425e-08,1.131768e-08,1.19441865e-08,1.1455398e-08,1.13382031e-08,1.11506358e-08,1.09879308e-08,1.15453761e-08,1.067841e-08,1.08442998e-08,1.08087388e-08,1.10335814e-08,1.11085849e-08,1.2599232e-08,1.18585027e-08,1.19268146e-08,1.19772013e-08,1.53830899e-08,2.44233428e-08,2.37759971e-08,2.16935537e-08,2.21151531e-08
float,max,1.06898767e-08,1.16703127e-08,5.71494855e-08,6.96294678e-08,1.062994569e-07,1.078882492e-07,8.50594185e-08,1.007400685e-07,8.7121597e-08,8.7778755e-08,8.97384038e-08,9.50296715e-08,1.035699202e-07,1.005008386e-07,1.033895369e-07,9.42211533e-08,1.071706201e-07,1.470103645e-07,9.84087811e-08,1.647110506e-07,1.4683936e-07,1.638023436e-07,1.491201277e-07,1.541796475e-07,1.993198648e-07,1.31510988e-07,1.626200674e-07,1.584000769e-07,1.68631956e-07,2.003112614e-07,1.915890436e-07,1.950992853e-07,1.975689737e-07,2.144998924e-07,2.163406247e-07,2.467398744e-07,2.177992397e-07,2.014290854e-07,2.337194334e-07,1.887902901e-07,2.546405678e-07,2.427378979e-07,2.438098335e-07,2.314606334e-07
float,min,1.06898767e-08,1.17279964e-08,1.7530363e-08,1.06599309e-08,1.06695757e-08,1.13912265e-08,2.32500549e-08,2.61997324e-08,1.06610959e-08,1.06608118e-08,2.67703961e-08,2.74701265e-08,3.38502133e-08,2.47504929e-08,3.17488858e-08,3.49911253e-08,2.97705362e-08,2.39414011e-08,2.44115027e-08,2.51093922e-08,3.09007353e-08,2.84990732e-08,3.05407256e-08,3.36895799e-08,2.45589604e-08,2.66985457e-08,3.08204758e-08,3.94994513e-08,1.65195375e-08,4.11512088e-08,4.16115471e-08,3.2348938e-08,4.42290842e-08,2.8498541e-08,5.71514708e-08,7.15687645e-08,3.96591e-08,3.04504752e-08,4.53406313e-08,7.34405983e-08,3.62280905e-08,4.10196672e-08,4.12187653e-08,5.31309599e-08
