omp_atomicadd_array_v2
n iter,1000
arr step,16
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
int,max,9.500571e-09,1.00306569e-08,1.00291495e-08,5.9912697e-09,4.6306378e-09,9.519415e-09,1.04004787e-08,9.4890154e-09,9.5183226e-09,7.9298206e-09,5.8993475e-09,8.8719986e-09,9.5084206e-09,8.7811259e-09,7.2284119e-09,9.4887558e-09,8.1301323e-09,9.5083226e-09,9.4816634e-09,9.5112302e-09,9.9912741e-09,7.459287e-09,9.5092113e-09,1.07005678e-08,9.508748e-09,9.0499582e-09,9.5406689e-09,9.8202046e-09,5.869008e-09,9.5296367e-09,9.5102237e-09,1.00485927e-08,1.08587846e-08,1.2170029e-08,1.08894135e-08,1.08703867e-08,1.0841239e-08,1.086056e-08,1.08803308e-08,1.13703462e-08,1.12998256e-08,1.07296614e-08,1.10310632e-08,1.09207394e-08,9.2005789e-09,1.04611716e-08,2.05809923e-08,1.10200133e-08,1.55493176e-08,1.44990282e-08,2.73889513e-08,4.01990584e-08,1.85284116e-08,1.57890086e-08,3.80097377e-08,4.63907106e-08,5.28498416e-08,4.19782002e-08,5.38801633e-08,4.7359494e-08,5.90587852e-08,2.75703249e-08,7.2168927e-08,4.67689058e-08,1.64399394e-08,1.8370876e-08,4.14792375e-08,1.55189101e-08
int,min,9.500571e-09,4.9998077e-09,5.0201968e-09,5.1401604e-09,4.6198135e-09,4.6294499e-09,5.0193164e-09,4.8686292e-09,5.019213e-09,5.0088176e-09,5.0287082e-09,5.0208214e-09,5.0293904e-09,5.0288037e-09,5.0001039e-09,4.989707e-09,5.0088614e-09,5.0095047e-09,5.0289368e-09,5.0111183e-09,5.0085571e-09,5.0090883e-09,5.0005499e-09,5.0004152e-09,5.0199469e-09,5.0095802e-09,5.0092621e-09,5.0105508e-09,5.0289435e-09,5.0285349e-09,5.0282639e-09,5.0203296e-09,5.0293401e-09,5.0393161e-09,5.0302689e-09,5.0395741e-09,5.0297151e-09,5.0196463e-09,5.0281544e-09,5.0000113e-09,5.0101617e-09,5.0194685e-09,5.0316756e-09,5.0192627e-09,5.0080699e-09,5.0207219e-09,5.3390213e-09,5.021082e-09,5.5399503e-09,5.4891901e-09,5.0111102e-09,7.6890332e-09,5.0012286e-09,5.9900653e-09,9.2810999e-09,6.638924e-09,5.0105365e-09,9.0815237e-09,1.11901402e-08,9.6191135e-09,6.9295003e-09,5.0189711e-09,1.46793187e-08,2.0690464e-08,4.991142e-09,1.08319585e-08,4.8507785e-09,8.4913066e-09
int,med,9.500571e-09,7.5161195e-09,4.9990305e-09,5.1400459e-09,5.0202127e-09,5.0060876e-09,9.9210214e-09,5.0104564e-09,5.2906979e-09,6.9441914e-09,5.030062e-09,5.0185355e-09,5.0199715e-09,7.7893132e-09,5.0108366e-09,4.9892758e-09,7.8383351e-09,5.0016353e-09,5.0287323e-09,8.6095146e-09,7.3996642e-09,5.0012457e-09,9.0390634e-09,6.6550087e-09,4.9998579e-09,5.0110233e-09,4.9901254e-09,5.2091615e-09,5.0282672e-09,5.0287271e-09,5.0297903e-09,6.3548596e-09,5.0209633e-09,5.0942735e-09,5.0388951e-09,5.0189702e-09,5.0112277e-09,5.0155121e-09,5.0583032e-09,5.0061169e-09,5.3989537e-09,5.005739e-09,1.08702725e-08,1.07453104e-08,9.9104671e-09,1.08697159e-08,1.32591628e-08,1.09565841e-08,1.32385783e-08,1.3354619e-08,2.26206868e-08,3.39642206e-08,1.60102727e-08,1.43357195e-08,3.10998621e-08,4.13160055e-08,4.15178419e-08,3.7409637e-08,4.73505298e-08,4.40441822e-08,5.16802202e-08,2.56796655e-08,5.82090559e-08,4.51593651e-08,1.39510422e-08,1.7645054e-08,1.75805135e-08,1.63098772e-08
int,avg,9.500571e-09,7.5161195e-09,6.6759078e-09,5.4703093e-09,4.8696259e-09,6.4549415e-09,7.433123e-09,5.4086812e-09,6.6208427e-09,7.2559039e-09,5.2663895e-09,5.1882667e-09,5.4289242e-09,7.3154998e-09,5.1762637e-09,6.4539457e-09,6.9389826e-09,5.9218813e-09,5.8725437e-09,7.5715401e-09,6.9591322e-09,5.0695349e-09,7.5031994e-09,6.7643877e-09,5.4793237e-09,5.1697057e-09,5.3177964e-09,5.3694226e-09,5.0789308e-09,5.1890589e-09,5.3182026e-09,6.4354826e-09,5.348506e-09,5.869818e-09,6.0240024e-09,6.3127221e-09,6.579491e-09,6.8550295e-09,7.1245119e-09,7.3619309e-09,7.564195e-09,7.7543223e-09,8.0514757e-09,7.8277687e-09,7.6785574e-09,8.5746314e-09,1.42747858e-08,8.9433127e-09,1.11396107e-08,1.17583946e-08,1.94046742e-08,2.75699464e-08,1.49362745e-08,1.32443758e-08,2.79093233e-08,3.51304743e-08,4.31805179e-08,3.24703999e-08,4.42947669e-08,3.86587805e-08,4.52226433e-08,2.92335307e-08,4.90402238e-08,4.47057282e-08,1.42855189e-08,1.79232541e-08,1.90283308e-08,1.69929508e-08
ull,max,5.6308694e-09,9.5204094e-09,9.5112637e-09,6.0196445e-09,9.5008684e-09,9.3096565e-09,5.5808864e-09,9.491268e-09,7.7378064e-09,1.128978e-08,7.0185263e-09,1.00192174e-08,7.2692491e-09,9.511268e-09,8.6796277e-09,9.691817e-09,9.5100777e-09,9.978223e-09,9.50117e-09,9.50117e-09,9.5094751e-09,9.4902435e-09,8.2387015e-09,9.5098103e-09,9.9709149e-09,9.4997424e-09,9.4797803e-09,9.5092792e-09,9.5221266e-09,1.00486002e-08,9.5012001e-09,1.13003641e-08,1.10597621e-08,1.10599071e-08,1.10402254e-08,1.10493384e-08,1.11783781e-08,1.10593951e-08,1.10402538e-08,1.10686714e-08,1.1990034e-08,1.10291347e-08,1.10702061e-08,1.25506963e-08,1.1059231e-08,1.10709978e-08,1.18083362e-08,1.1059086e-08,1.10500804e-08,1.28596698e-08,1.10616701e-08,1.10515106e-08,1.21794855e-08,1.1039463e-08,1.10500179e-08,1.21903932e-08,1.10297034e-08,1.10596355e-08,1.2068096e-08,1.10400896e-08,1.10506703e-08,1.12211697e-08,1.10495425e-08,1.10715472e-08,2.91696753e-08,1.60306111e-08,1.82195377e-08,1.87001805e-08
ull,min,5.6308694e-09,7.2295085e-09,4.8678369e-09,4.7704556e-09,4.6299684e-09,4.9995482e-09,5.0208519e-09,4.9908998e-09,5.0208141e-09,5.000542e-09,5.0206152e-09,5.0012607e-09,4.9995924e-09,5.0187244e-09,5.0107538e-09,5.0114937e-09,5.0109045e-09,5.0297499e-09,5.0291823e-09,5.0284781e-09,5.0201541e-09,5.0008517e-09,5.0293524e-09,5.0003798e-09,5.0104115e-09,5.0111136e-09,5.0202797e-09,5.0204713e-09,5.0010983e-09,5.0203366e-09,5.0004782e-09,5.0207076e-09,5.0290544e-09,5.0198096e-09,5.0004765e-09,5.0289774e-09,5.0203238e-09,5.0100397e-09,5.0209581e-09,5.0193068e-09,5.0200883e-09,5.0014203e-09,5.0203783e-09,5.0284172e-09,5.0299333e-09,5.0296251e-09,5.0093352e-09,5.0094801e-09,5.0191122e-09,5.0089192e-09,5.019903e-09,5.0195572e-09,5.0083426e-09,5.0102159e-09,5.0286215e-09,5.0112491e-09,5.0101158e-09,5.0300792e-09,5.0393425e-09,4.989903e-09,5.0015277e-09,5.0100113e-09,5.0090602e-09,1.08316214e-08,5.4102252e-09,4.9885057e-09,4.7400259e-09,6.6003645e-09
ull,med,5.6308694e-09,8.3652714e-09,4.8682611e-09,5.9455031e-09,5.7977646e-09,9.3096565e-09,6.6717723e-09,5.3903365e-09,5.0112756e-09,5.1640968e-09,7.950743e-09,5.0047958e-09,2.5506532e-09,7.8255507e-09,5.0100934e-09,7.3800579e-09,5.0192625e-09,9.5097305e-09,5.0303796e-09,5.023842e-09,5.0293881e-09,5.0012248e-09,5.0306828e-09,5.0050723e-09,5.0003206e-09,7.8706255e-09,5.4810074e-09,4.9984375e-09,5.1305621e-09,5.0308531e-09,4.9990283e-09,5.0385825e-09,7.5318433e-09,5.038804e-09,5.0098004e-09,5.0393747e-09,5.1502121e-09,5.0116423e-09,5.0493068e-09,5.0390169e-09,5.1701154e-09,4.5694149e-09,1.08601474e-08,1.08439705e-08,1.08519609e-08,1.0860417e-08,1.08409534e-08,1.0850117e-08,1.08402721e-08,1.1069817e-08,1.08708803e-08,1.08601546e-08,1.08599855e-08,1.08511436e-08,1.08415602e-08,1.08402115e-08,1.085034e-08,1.0869543e-08,1.10382541e-08,1.08597628e-08,1.08612573e-08,1.08502689e-08,1.08493793e-08,1.08600284e-08,1.53785661e-08,1.22011343e-08,1.71993492e-08,1.52497982e-08
ull,avg,5.6308694e-09,8.3652714e-09,6.4360975e-09,5.6349629e-09,6.9540811e-09,7.90855e-09,5.3972476e-09,6.7777589e-09,6.2044298e-09,6.8099003e-09,5.7061404e-09,6.8039442e-09,5.3731999e-09,7.7660833e-09,6.2592686e-09,7.0666243e-09,6.6041463e-09,8.2077001e-09,6.2369687e-09,6.0465413e-09,5.6335763e-09,6.0726668e-09,5.5998533e-09,5.810666e-09,6.0442748e-09,7.0675979e-09,6.003517e-09,5.4893881e-09,6.4357232e-09,5.3599544e-09,5.2356528e-09,5.2379718e-09,6.8557592e-09,5.7284679e-09,6.0173176e-09,6.3602599e-09,6.6724306e-09,6.8704439e-09,7.1466686e-09,7.3709653e-09,7.7050183e-09,7.774539e-09,8.0370675e-09,8.5090016e-09,8.4323805e-09,8.6176746e-09,8.8842339e-09,8.9157584e-09,9.0945783e-09,9.6467516e-09,9.4080782e-09,9.5615852e-09,9.8793393e-09,9.8033229e-09,9.9363089e-09,1.01883787e-08,1.01463428e-08,1.02952488e-08,1.07468784e-08,1.04710003e-08,1.05946471e-08,1.0797746e-08,1.07762727e-08,1.08761067e-08,1.51752376e-08,1.33670429e-08,1.99761861e-08,1.60771799e-08
float,max,1.05895915e-08,1.4119651e-08,1.31490987e-08,1.28009479e-08,1.31114111e-08,1.25082121e-08,1.30603171e-08,1.36095419e-08,1.22713074e-08,1.36300052e-08,1.41284323e-08,1.15519423e-08,1.31305566e-08,1.21910837e-08,1.30399217e-08,1.36094585e-08,1.31010837e-08,1.36390108e-08,1.36109161e-08,1.30800893e-08,1.22521413e-08,1.31696939e-08,1.3159482e-08,1.21111154e-08,1.31082362e-08,1.36204005e-08,1.11813286e-08,1.26484717e-08,7.8117297e-09,1.3127773e-08,1.27508241e-08,1.15202692e-08,1.18806525e-08,1.11299774e-08,1.11896822e-08,1.1179128e-08,1.11694147e-08,1.20788553e-08,1.11483493e-08,1.12118466e-08,1.21214867e-08,1.11497369e-08,1.11580496e-08,8.9999268e-09,1.11514264e-08,1.10490988e-08,1.13799695e-08,1.40808324e-08,1.19803006e-08,1.14108876e-08,2.26898734e-08,2.09806898e-08,2.08602153e-08,2.71110165e-08,4.56794299e-08,1.11812592e-08,5.63001915e-08,6.97313574e-08,4.19003836e-08,4.96095836e-08,4.89482814e-08,2.84403502e-08,6.77586682e-08,5.21501482e-08,3.97505254e-08,3.54001411e-08,3.15615237e-08,2.75999289e-08
float,min,1.05895915e-08,1.31612083e-08,1.02904599e-08,1.05800075e-08,1.02889995e-08,1.02903261e-08,1.02989198e-08,1.04810211e-08,1.05702388e-08,1.05798022e-08,1.05804477e-08,1.05812529e-08,1.05789658e-08,1.05810818e-08,1.05811308e-08,1.05706181e-08,1.05806395e-08,1.05796216e-08,1.05702373e-08,1.05793494e-08,1.05713255e-08,1.05803072e-08,1.05715862e-08,1.05792747e-08,1.05899884e-08,1.05798924e-08,1.05978685e-08,1.05810239e-08,1.05803279e-08,1.05896098e-08,1.05903618e-08,1.05821599e-08,1.05912796e-08,1.0589738e-08,1.05893985e-08,1.05806145e-08,1.05996169e-08,1.05813806e-08,1.06004959e-08,1.06003151e-08,1.05991417e-08,1.05985559e-08,1.05899026e-08,1.05903314e-08,1.05804572e-08,1.06098636e-08,1.0699166e-08,1.05900513e-08,1.07194678e-08,1.05890422e-08,1.37395845e-08,1.32902916e-08,1.1959525e-08,1.19091693e-08,1.29593274e-08,1.05793205e-08,1.25093188e-08,1.05722617e-08,1.58307118e-08,1.0591114e-08,1.05682219e-08,1.13078584e-08,1.71196461e-08,1.62903629e-08,1.13895969e-08,1.35593553e-08,1.12013086e-08,1.54903014e-08
