omp_atomicadd_array_v2_spread
n iter,1000
arr step,2
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
int,max,7.8406685e-09,2.81200935e-08,3.44000223e-08,5.32081876e-08,5.6898114e-08,5.71906233e-08,5.50503145e-08,7.23400433e-08,9.13204271e-08,1.193788747e-07,1.302393968e-07,1.445788416e-07,1.46998042e-07,1.539596196e-07,1.528485579e-07,1.658499767e-07,1.721680424e-07,1.820302747e-07,1.968817503e-07,2.024212598e-07,2.096900786e-07,2.147103957e-07,2.028103069e-07,2.087307938e-07,2.040186868e-07,2.025188437e-07,2.046601236e-07,2.082719638e-07,2.143396548e-07,2.042409355e-07,2.060597752e-07,2.035910252e-07,2.091589803e-07,1.981611302e-07,2.198403102e-07,1.703799275e-07,1.937900676e-07,2.600910205e-07,2.344594023e-07,2.893590253e-07,2.153409187e-07,3.863286429e-07,4.010609134e-07,4.023494528e-07,3.859906248e-07,3.76200085e-07,4.461506244e-07,3.937096667e-07,4.38559097e-07,4.735512511e-07,4.843416347e-07,5.709600322e-07,5.514605447e-07,4.747190369e-07,5.590096927e-07,5.113094377e-07,5.51320256e-07,5.660621414e-07,5.781493953e-07,5.967410785e-07,6.622797668e-07,6.757220576e-07,6.089891483e-07,6.6722101e-07,5.557699474e-07,7.621412769e-07,6.915493921e-07,7.172605745e-07
int,min,7.8406685e-09,2.80195999e-08,3.31490004e-08,1.92411559e-08,8.0705775e-09,1.79898405e-08,1.91083235e-08,2.81396623e-08,2.56205948e-08,3.3538437e-08,1.90609715e-08,3.16797498e-08,3.20594032e-08,2.88906854e-08,3.07396231e-08,3.25199783e-08,3.77395026e-08,4.45498485e-08,4.90402505e-08,3.89201662e-08,1.12307555e-08,4.8001781e-08,4.28888426e-08,5.07593066e-08,4.74898785e-08,4.27800468e-08,4.40410063e-08,4.19909457e-08,4.48305354e-08,5.1519529e-08,3.97800798e-08,3.96496419e-08,4.40407669e-08,7.31185553e-08,3.64897911e-08,5.26119061e-08,2.84512199e-08,2.25297279e-08,2.35903314e-08,6.51801118e-08,4.68997083e-08,4.92208855e-08,7.14999879e-08,1.030490622e-07,1.87304997e-08,9.81000832e-08,7.93882196e-08,4.6279175e-08,6.71306085e-08,4.71101682e-08,8.26500166e-08,9.73521306e-08,6.02796715e-08,7.501056e-08,8.62612428e-08,2.85788411e-08,8.65303563e-08,8.35117831e-08,1.358985266e-07,6.3220784e-08,1.335892441e-07,1.407404527e-07,7.41702745e-08,8.28202272e-08,6.01206076e-08,1.771608376e-07,1.946422952e-07,2.348915349e-07
int,med,7.8406685e-09,2.8094828e-08,3.40805414e-08,5.22466319e-08,5.64022034e-08,3.95242699e-08,4.69209862e-08,5.88238709e-08,7.92503931e-08,1.109699049e-07,1.088497919e-07,1.288906622e-07,1.287306352e-07,1.406297099e-07,1.340802473e-07,1.496056026e-07,1.571595929e-07,1.658792161e-07,1.83300442e-07,1.851949615e-07,1.910191896e-07,1.904339593e-07,1.859397388e-07,1.728857525e-07,1.743683806e-07,1.748604043e-07,1.782690114e-07,1.692406898e-07,1.85018542e-07,1.59941404e-07,1.589506844e-07,1.506292043e-07,1.630988988e-07,1.69105151e-07,1.532910979e-07,1.681002159e-07,1.54112115e-07,1.957061602e-07,1.582606026e-07,1.865785505e-07,1.822007243e-07,1.711953806e-07,1.912002745e-07,2.093203356e-07,2.132711133e-07,2.01124938e-07,2.232393329e-07,2.152113278e-07,1.740916888e-07,1.717692453e-07,2.562917911e-07,4.797955739e-07,4.178101996e-07,1.652096228e-07,3.827502322e-07,3.834302609e-07,3.853201994e-07,4.376953296e-07,3.853712434e-07,4.962853568e-07,5.100805888e-07,5.557242851e-07,5.716810753e-07,5.403302278e-07,4.588090482e-07,6.400651432e-07,6.143510501e-07,5.803095625e-07
int,avg,7.8406685e-09,2.8094828e-08,3.38802698e-08,4.42356518e-08,3.92002102e-08,3.8644671e-08,4.51161112e-08,5.923414e-08,7.05312057e-08,8.72917553e-08,8.68805348e-08,1.030414686e-07,9.87241315e-08,1.034252821e-07,1.043859962e-07,1.187447877e-07,1.25903491e-07,1.371971709e-07,1.520400872e-07,1.616034884e-07,1.611992588e-07,1.618461723e-07,1.478781099e-07,1.430450826e-07,1.408297886e-07,1.334829819e-07,1.324701345e-07,1.376714878e-07,1.480264711e-07,1.391751918e-07,1.401011696e-07,1.370551462e-07,1.518255034e-07,1.55648041e-07,1.458014594e-07,1.440140379e-07,1.528697123e-07,1.796583845e-07,1.520635943e-07,1.594789926e-07,1.737688951e-07,1.897329321e-07,2.4444125e-07,2.498680068e-07,2.053865237e-07,2.193404423e-07,2.629484922e-07,2.554714519e-07,2.364117379e-07,2.725383673e-07,2.769997641e-07,4.251092535e-07,3.874339551e-07,2.79780246e-07,3.533443974e-07,3.315206843e-07,3.707569756e-07,3.859792837e-07,3.994460999e-07,4.206680639e-07,4.926712674e-07,5.214996808e-07,4.672538512e-07,5.232488114e-07,4.762046231e-07,6.012349435e-07,5.204361354e-07,5.34599712e-07
ull,max,7.7707016e-09,2.64709032e-08,2.53810205e-08,2.49492964e-08,3.32105099e-08,7.34506897e-08,7.78503171e-08,9.18800664e-08,1.034403798e-07,1.113792633e-07,1.159215147e-07,1.162902919e-07,1.156218211e-07,1.169504089e-07,1.141383084e-07,1.17300564e-07,1.169298384e-07,1.149685526e-07,1.182117854e-07,1.188098494e-07,1.119087408e-07,1.17708269e-07,1.066299927e-07,1.179699515e-07,1.228389679e-07,1.148801085e-07,1.080899225e-07,1.116586488e-07,1.242510861e-07,1.184683675e-07,1.090608899e-07,1.268712636e-07,1.209893402e-07,1.277003038e-07,1.210009496e-07,1.313617239e-07,1.138997437e-07,1.472281563e-07,1.345203185e-07,1.269092957e-07,1.768616284e-07,1.365014835e-07,2.537509749e-07,2.173415816e-07,2.235404976e-07,2.636206979e-07,2.844902747e-07,2.803192307e-07,3.2752005e-07,3.234684586e-07,3.702387201e-07,2.945288719e-07,3.55200578e-07,3.560217024e-07,3.550406148e-07,4.111414264e-07,3.831203694e-07,4.330699017e-07,3.391904248e-07,4.038197542e-07,4.042383466e-07,4.192800589e-07,4.177508075e-07,4.160782454e-07,4.111586293e-07,4.02461617e-07,4.401707365e-07,4.363396796e-07
ull,min,7.7707016e-09,2.62706316e-08,4.8702942e-09,1.49005435e-08,7.6495032e-09,2.95003957e-08,3.44504932e-08,2.75118434e-08,3.91909666e-08,4.19096237e-08,9.1490039e-09,2.5338838e-08,2.58705916e-08,3.38483905e-08,2.69989783e-08,3.74297896e-08,4.504008e-08,4.14583853e-08,1.00300804e-08,2.26495047e-08,3.27084731e-08,2.97514792e-08,3.48788742e-08,3.56193547e-08,3.80593945e-08,3.58604785e-08,9.4901099e-09,3.41698148e-08,2.96586064e-08,3.67589523e-08,2.82601544e-08,3.41799846e-08,1.27489085e-08,3.44978537e-08,4.8517509e-09,4.42304259e-08,3.69397537e-08,6.84306206e-08,1.22203589e-08,1.08480312e-08,5.34016318e-08,5.96300752e-08,-1.86001588e-08,6.90714149e-08,5.44897105e-08,7.48086057e-08,9.14188448e-08,7.81501146e-08,8.69687372e-08,8.75385594e-08,9.30191992e-08,6.63201524e-08,1.062904025e-07,7.95997188e-08,4.88196379e-08,7.57400836e-08,9.02921524e-08,1.166392966e-07,9.65783235e-08,8.11608839e-08,7.53111491e-08,9.52309184e-08,1.034200926e-07,1.079699185e-07,8.64692166e-08,1.417209056e-07,1.245396344e-07,9.51408737e-08
ull,med,7.7707016e-09,2.63707674e-08,2.49600656e-08,2.17653109e-08,2.72892184e-08,6.0034389e-08,6.67920697e-08,7.57547204e-08,8.86411046e-08,1.045896069e-07,1.050087704e-07,1.016147749e-07,9.79486465e-08,1.009251046e-07,8.98906885e-08,8.93044162e-08,9.14808824e-08,1.054862766e-07,1.081202522e-07,1.043152357e-07,1.007185451e-07,9.74339451e-08,8.88608549e-08,9.22556886e-08,8.8020103e-08,1.016006351e-07,1.014286406e-07,9.76985105e-08,1.015097253e-07,9.58200262e-08,8.59318813e-08,1.050504431e-07,9.74002051e-08,1.016351318e-07,8.88498499e-08,8.96149107e-08,8.75994777e-08,9.44547699e-08,9.06691129e-08,7.37541827e-08,8.35587532e-08,1.140203836e-07,9.20394971e-08,1.034944922e-07,1.11539062e-07,1.610552402e-07,1.611304344e-07,1.739804247e-07,2.324113766e-07,2.273654376e-07,2.856608459e-07,1.84910926e-07,2.851705692e-07,2.781607882e-07,3.003600931e-07,3.315100898e-07,2.92450533e-07,3.713856263e-07,2.921198857e-07,3.266088132e-07,3.473403085e-07,3.560702528e-07,3.440689366e-07,3.571894254e-07,3.255588806e-07,3.642401427e-07,3.862189101e-07,3.864448397e-07
ull,avg,7.7707016e-09,2.63707674e-08,1.8392972e-08,2.0855395e-08,2.53723656e-08,5.45879556e-08,5.76156522e-08,6.76592013e-08,8.09007227e-08,9.15058219e-08,8.70120204e-08,8.21973045e-08,7.89994314e-08,8.48577337e-08,8.06252526e-08,8.56325142e-08,8.78723754e-08,9.54894081e-08,9.30436778e-08,8.73196467e-08,8.72464951e-08,9.10957024e-08,8.28710408e-08,8.85296844e-08,9.02618115e-08,9.71047365e-08,8.95867349e-08,8.8395102e-08,9.23082335e-08,8.91436833e-08,8.562518e-08,9.49814354e-08,9.50927818e-08,9.71554962e-08,8.57930042e-08,9.03090616e-08,8.43189726e-08,9.24341274e-08,8.81969464e-08,8.60250606e-08,1.111268944e-07,1.180678611e-07,1.397190884e-07,1.158953377e-07,1.247066416e-07,1.453488052e-07,1.712122416e-07,1.725386888e-07,2.432322971e-07,2.107970707e-07,2.498986263e-07,1.902359475e-07,2.441468825e-07,2.483294499e-07,2.502136574e-07,2.80489123e-07,2.738817376e-07,3.456746467e-07,2.217350778e-07,2.612608795e-07,3.101452933e-07,3.417029369e-07,3.226587615e-07,3.514645645e-07,3.09784524e-07,3.270997816e-07,3.456446106e-07,3.691767061e-07
float,max,1.15589864e-08,6.13795717e-08,8.39216008e-08,9.60880545e-08,9.57496704e-08,9.73010004e-08,1.239982451e-07,1.694088902e-07,2.052796089e-07,2.473588158e-07,2.754983823e-07,3.329303322e-07,2.982896559e-07,3.439779512e-07,3.57030899e-07,3.937997731e-07,3.949609932e-07,3.893781477e-07,4.345886978e-07,4.440409309e-07,4.640910371e-07,4.780884145e-07,4.437990723e-07,4.652911974e-07,4.889894527e-07,4.497701907e-07,5.024613802e-07,4.771519057e-07,4.569800684e-07,4.774290039e-07,4.39339585e-07,4.643513002e-07,4.651180824e-07,4.689615926e-07,4.722403964e-07,4.71539425e-07,4.688809074e-07,4.611998141e-07,4.816687553e-07,4.925502538e-07,4.633196666e-07,4.898608095e-07,4.594397903e-07,5.956799846e-07,5.610503114e-07,6.069600238e-07,6.497607086e-07,6.596995694e-07,6.654699635e-07,7.068903033e-07,6.924391499e-07,7.648580869e-07,7.253907452e-07,6.703911404e-07,7.413608521e-07,7.653599245e-07,7.296399265e-07,6.684485178e-07,7.520299486e-07,6.977815007e-07,6.807101875e-07,8.313506209e-07,7.504392833e-07,7.944100018e-07,8.429614624e-07,8.376784019e-07,7.6588983e-07,8.180992654e-07
float,min,1.15589864e-08,6.13597238e-08,7.67011343e-08,9.4610258e-09,1.83305e-08,5.25809492e-08,5.01600111e-08,5.77417407e-08,7.1648708e-08,8.14210393e-08,8.58195825e-08,6.9919191e-08,9.45502663e-08,8.92802379e-08,1.053314497e-07,1.017798656e-07,9.34590192e-08,1.047488382e-07,8.99192857e-08,1.067810515e-07,3.18108643e-08,9.24113417e-08,1.066618288e-07,1.096806636e-07,1.133085506e-07,1.103688481e-07,1.127115253e-07,1.120398073e-07,1.264905849e-07,1.130785199e-07,9.31493291e-08,1.12480578e-07,9.98721059e-08,9.24792691e-08,8.86994864e-08,6.21215045e-08,6.05396223e-08,6.88295801e-08,9.95906163e-08,1.126488152e-07,6.48197009e-08,7.83712801e-08,6.29103081e-08,9.19621164e-08,1.196514113e-07,1.20611485e-07,1.199795352e-07,7.50893274e-08,7.40518561e-08,2.018393169e-07,2.394195383e-07,1.907688293e-07,1.019885501e-07,5.57504073e-08,1.022178339e-07,1.21338615e-07,2.56858318e-07,1.936713361e-07,1.432605746e-07,1.110698422e-07,1.213686276e-07,1.524200383e-07,1.236089066e-07,2.405290955e-07,2.054998314e-07,2.146707442e-07,1.905892468e-07,2.503413588e-07
