omp_atomicadd_array_v2_close
n iter,1000
arr step,2
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
int,max,7.168765e-09,2.96110284e-08,5.73213101e-08,7.38611545e-08,7.34398991e-08,7.02784967e-08,7.11986829e-08,7.24214944e-08,8.86395251e-08,1.105582793e-07,1.246808862e-07,1.444009959e-07,1.588195497e-07,1.616110574e-07,1.725408229e-07,1.835403967e-07,1.900192058e-07,2.037018585e-07,2.204885124e-07,2.343399284e-07,2.372606454e-07,2.387811102e-07,2.863491446e-07,2.414291792e-07,2.265277322e-07,2.429407379e-07,2.919701483e-07,3.506502148e-07,3.623990968e-07,3.982097818e-07,5.462412254e-07,5.244189226e-07,3.268596121e-07,4.81649575e-07,4.591381499e-07,4.276999107e-07,4.96919995e-07,4.627699985e-07,4.121096178e-07,3.85830845e-07,6.301107988e-07,6.588210237e-07,5.160490691e-07,8.168089099e-07
int,min,7.168765e-09,2.61109236e-08,3.14815045e-08,4.81112604e-08,1.37208966e-08,3.46278387e-08,3.55582106e-08,4.59889999e-08,5.01610637e-08,4.64819359e-08,6.44302312e-08,6.96317261e-08,7.70187683e-08,5.01214864e-08,5.08403619e-08,5.79192258e-08,5.03088629e-08,5.27412836e-08,5.47293105e-08,4.76286746e-08,5.15910997e-08,5.84610541e-08,7.60198198e-08,4.02000154e-08,4.08792191e-08,4.8618483e-08,3.29389381e-08,4.09309013e-08,1.6959951e-08,1.308515332e-07,1.197010835e-07,5.46502597e-08,5.82295692e-08,1.186512582e-07,-3.01107399e-08,1.122585298e-07,1.460412384e-07,6.14187083e-08,6.55114847e-08,1.811286092e-07,6.18519519e-08,1.486990854e-07,1.562209489e-07,9.96714174e-08
int,med,7.168765e-09,2.78851714e-08,5.71304005e-08,6.19390334e-08,5.16889722e-08,5.16903419e-08,5.89708212e-08,6.15863305e-08,7.06897655e-08,7.54610017e-08,8.46896513e-08,9.67149701e-08,1.076713699e-07,1.109959852e-07,1.315505858e-07,1.327811129e-07,1.302715099e-07,1.444650108e-07,1.703117213e-07,1.681652268e-07,1.735105623e-07,1.714051797e-07,1.592097433e-07,1.73055237e-07,2.009106581e-07,1.915004599e-07,2.121211447e-07,2.25910824e-07,2.109198514e-07,2.27534099e-07,4.739902982e-07,3.347744866e-07,1.499892963e-07,3.67079911e-07,4.127697594e-07,4.070307624e-07,3.277794629e-07,2.17009481e-07,3.285893079e-07,3.638606057e-07,4.903885051e-07,4.970194224e-07,3.868793436e-07,6.671248431e-07
int,avg,7.168765e-09,2.78851714e-08,4.85978831e-08,6.13431441e-08,5.25129676e-08,5.28115502e-08,5.60489478e-08,6.1001849e-08,6.95851123e-08,8.13522817e-08,9.41941522e-08,1.063449867e-07,1.168131817e-07,1.167585526e-07,1.285347867e-07,1.344571682e-07,1.391495365e-07,1.535282456e-07,1.67959227e-07,1.777026951e-07,1.757933838e-07,1.847743067e-07,2.053260875e-07,1.74961914e-07,1.610122936e-07,1.850598523e-07,2.002683713e-07,1.961024287e-07,2.547926127e-07,2.601732421e-07,4.06009754e-07,3.38518862e-07,2.273456914e-07,3.138787081e-07,3.535252926e-07,3.198738388e-07,3.700306603e-07,2.775585265e-07,2.963147129e-07,3.138138341e-07,4.457069486e-07,4.246740877e-07,4.65916968e-07,5.660174122e-07
ull,max,5.9506233e-09,3.348995e-08,3.84879712e-08,3.68412962e-08,5.35499524e-08,7.70608783e-08,7.52895425e-08,9.17997359e-08,1.109105595e-07,1.223101991e-07,1.228305215e-07,1.224106807e-07,1.245603349e-07,1.219192422e-07,1.240102036e-07,1.191996338e-07,1.179104222e-07,1.211092079e-07,1.201908916e-07,1.249677654e-07,1.216701544e-07,1.340893698e-07,1.401717982e-07,1.287304929e-07,2.838308397e-07,2.196608598e-07,1.515009645e-07,2.266890494e-07,2.415807161e-07,2.173285843e-07,2.556900478e-07,2.87029541e-07,3.590206927e-07,4.278502856e-07,4.14661012e-07,3.086494608e-07,3.60261496e-07,3.706805545e-07,5.192012625e-07,4.581592352e-07,5.278986446e-07,4.142701881e-07,4.809602896e-07,5.125898653e-07
ull,min,5.9506233e-09,3.34101514e-08,9.129938e-09,3.52508505e-08,2.93790335e-08,3.36114764e-08,4.0430117e-08,4.60178627e-08,5.38697987e-08,4.349978e-08,1.5958804e-08,5.30312392e-08,5.05599643e-08,2.60600014e-08,5.01016534e-08,4.81402347e-08,4.47885248e-08,4.28787743e-08,1.59399878e-08,4.93691856e-08,2.07203293e-08,2.59287213e-08,3.1280058e-08,5.12300124e-08,5.17308437e-08,5.33516901e-08,2.55681583e-08,5.010383e-09,2.4093533e-09,2.16586729e-08,7.0640975e-08,3.27110852e-08,3.47403281e-08,3.70581935e-08,6.53197006e-08,5.7849314e-08,5.86494614e-08,3.91692766e-08,7.44997832e-08,1.353908005e-07,1.860989595e-07,4.36892387e-08,1.105995131e-07,6.5850405e-08
ull,med,5.9506233e-09,3.34506109e-08,3.84796126e-08,3.60851888e-08,5.35795354e-08,7.50487492e-08,7.2471721e-08,8.38240894e-08,9.29597711e-08,1.053542393e-07,1.07439679e-07,1.005054927e-07,9.73693715e-08,8.93897075e-08,9.06808899e-08,9.83958907e-08,1.033098163e-07,1.057749341e-07,1.043097243e-07,9.88899984e-08,9.71990152e-08,9.5280532e-08,1.005404066e-07,1.006495219e-07,1.515086389e-07,1.291499473e-07,1.275098349e-07,1.898952541e-07,1.62428132e-07,1.504009329e-07,2.005500854e-07,1.900161392e-07,2.490083229e-07,3.056848857e-07,2.349701122e-07,2.57729648e-07,2.549705116e-07,2.695998042e-07,3.438085667e-07,4.586547012e-07,3.763608536e-07,3.403259474e-07,2.989089041e-07,3.94879958e-07
ull,avg,5.9506233e-09,3.34506109e-08,2.87095121e-08,3.60611363e-08,4.36096853e-08,6.28667779e-08,6.14347548e-08,7.3687785e-08,8.66596635e-08,9.84614271e-08,9.14092714e-08,9.08622982e-08,9.08612864e-08,8.55756378e-08,9.01467775e-08,9.11211433e-08,9.33094e-08,9.61954365e-08,9.36476722e-08,9.35246748e-08,9.29562588e-08,9.81994614e-08,1.017797113e-07,9.82718887e-08,1.716227211e-07,1.255360841e-07,1.164539665e-07,1.757173139e-07,1.532603131e-07,1.336991243e-07,1.547063614e-07,1.750215996e-07,2.121441451e-07,2.787670907e-07,2.36360968e-07,2.26695912e-07,2.711325053e-07,2.432784311e-07,3.822148337e-07,3.502035775e-07,3.57192528e-07,3.216479722e-07,2.767292191e-07,3.686303037e-07
float,max,1.20810355e-08,5.92412306e-08,1.10717845e-07,1.412590639e-07,1.372889975e-07,1.522702045e-07,1.405686385e-07,1.522494359e-07,1.881387112e-07,2.125102023e-07,2.569602757e-07,2.670102531e-07,3.097710852e-07,3.197194402e-07,3.590111635e-07,3.693401085e-07,3.963603561e-07,4.246689583e-07,4.358602492e-07,4.501593907e-07,4.578481314e-07,4.795692938e-07,4.924900868e-07,4.97479695e-07,4.799304709e-07,4.961297958e-07,4.477100516e-07,6.30559496e-07,5.893695245e-07,6.55851584e-07,6.267808781e-07,6.995306503e-07,6.306412321e-07,7.03851292e-07,8.271406422e-07,9.028296991e-07,6.304411655e-07,7.8621903e-07,8.167389273e-07,4.664717703e-07,6.985497694e-07,7.939017097e-07,9.101593007e-07,8.201390671e-07
float,min,1.20810355e-08,5.86304158e-08,6.43114134e-08,1.00609431e-07,3.02394289e-08,8.81899713e-08,7.96599678e-08,1.15490206e-07,1.135005453e-07,1.158287857e-07,1.634603983e-07,1.482809515e-07,1.537914798e-07,1.460207446e-07,1.570585085e-07,1.763896986e-07,1.796497328e-07,1.819411856e-07,1.897092886e-07,1.810884343e-07,4.73294429e-08,1.710186969e-07,1.401289442e-07,1.760890662e-07,1.163307361e-07,1.186712842e-07,1.978307962e-07,6.68222289e-08,4.63814203e-08,6.78705186e-08,1.623094295e-07,1.590298991e-07,1.948700854e-07,2.065587152e-07,1.800596336e-07,2.530510921e-07,3.30196866e-08,1.3459994e-07,2.141210384e-07,1.368401862e-07,1.353708995e-07,1.501405383e-07,1.509099428e-07,2.781408142e-07
