cuda_atomiccas_scalar_fail
n iter,1000
""
n_blocks,1
type mode,aggregate,1,2,4,8,16,32,64,128,256,512,786,1024
int,max,4.444444444444444e-06,4.444444444444444e-06,4.444444444444444e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.11111111111111e-05,0.0001422222222222222,0.00028388888888888886,0.0005683333333333333,0.0008733333333333334,0.0011372222222222222
int,min,4.444444444444444e-06,4.444444444444444e-06,4.444444444444444e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.11111111111111e-05,0.0001422222222222222,0.00027111111111111113,0.0005344444444444445,0.00076,0.0010411111111111111
int,med,4.444444444444444e-06,4.444444444444444e-06,4.444444444444444e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.11111111111111e-05,0.0001422222222222222,0.0002777777777777778,0.0005655555555555556,0.0008388888888888889,0.001135
int,avg,4.444444444444444e-06,4.444444444444444e-06,4.444444444444444e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.11111111111111e-05,0.0001422222222222222,0.0002777777777777778,0.0005588888888888889,0.0008383333333333333,0.0011233333333333334
ull,max,6.666666666666667e-06,6.666666666666667e-06,6.666666666666667e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.055555555555556e-05,0.00014166666666666668,0.00028388888888888886,0.0005688888888888889,0.0008727777777777778,0.0011372222222222222
ull,min,6.666666666666667e-06,6.666666666666667e-06,6.666666666666667e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.055555555555556e-05,0.00014166666666666668,0.00027333333333333333,0.0005261111111111111,0.0007666666666666667,0.0010405555555555556
ull,med,6.666666666666667e-06,6.666666666666667e-06,6.666666666666667e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.055555555555556e-05,0.00014166666666666668,0.0002788888888888889,0.0005588888888888889,0.0008377777777777778,0.0011305555555555557
ull,avg,6.666666666666667e-06,6.666666666666667e-06,6.666666666666667e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.055555555555556e-05,0.00014166666666666668,0.0002788888888888889,0.0005527777777777778,0.0008311111111111111,0.0011144444444444444
""
n_blocks,2
type mode,aggregate,1,2,4,8,16,32,64,128,256,512,786,1024
int,max,4.444444444444444e-06,4.444444444444444e-06,4.444444444444444e-06,8.888888888888888e-06,1.8333333333333333e-05,3.722222222222222e-05,7.444444444444444e-05,0.0001488888888888889,0.0002988888888888889,0.0005983333333333333,0.0009194444444444444,0.0012044444444444444
int,min,4.444444444444444e-06,4.444444444444444e-06,4.444444444444444e-06,8.888888888888888e-06,1.8333333333333333e-05,3.722222222222222e-05,7.444444444444444e-05,0.0001488888888888889,0.00028055555555555554,0.0005461111111111111,0.0007994444444444444,0.001081111111111111
int,med,4.444444444444444e-06,4.444444444444444e-06,4.444444444444444e-06,8.888888888888888e-06,1.8333333333333333e-05,3.722222222222222e-05,7.444444444444444e-05,0.0001488888888888889,0.00028944444444444444,0.0005933333333333333,0.0008805555555555555,0.001181111111111111
int,avg,4.444444444444444e-06,4.444444444444444e-06,4.444444444444444e-06,8.888888888888888e-06,1.8333333333333333e-05,3.722222222222222e-05,7.444444444444444e-05,0.0001488888888888889,0.00028944444444444444,0.0005827777777777778,0.0008772222222222223,0.001176111111111111
ull,max,6.666666666666667e-06,6.666666666666667e-06,6.666666666666667e-06,8.888888888888888e-06,1.8333333333333333e-05,3.722222222222222e-05,7.444444444444444e-05,0.00014944444444444445,0.0002988888888888889,0.0005988888888888889,0.0009188888888888889,0.0012038888888888889
ull,min,6.666666666666667e-06,6.666666666666667e-06,6.666666666666667e-06,8.888888888888888e-06,1.8333333333333333e-05,3.722222222222222e-05,7.444444444444444e-05,0.0001488888888888889,0.000285,0.00055,0.0008022222222222222,0.001081111111111111
ull,med,6.666666666666667e-06,6.666666666666667e-06,6.666666666666667e-06,8.888888888888888e-06,1.8333333333333333e-05,3.722222222222222e-05,7.444444444444444e-05,0.0001488888888888889,0.0002922222222222222,0.000585,0.0008744444444444444,0.0011783333333333333
ull,avg,6.666666666666667e-06,6.666666666666667e-06,6.666666666666667e-06,8.888888888888888e-06,1.8333333333333333e-05,3.722222222222222e-05,7.444444444444444e-05,0.0001488888888888889,0.0002916666666666667,0.0005794444444444445,0.0008711111111111111,0.0011672222222222223
""
n_blocks,20
type mode,aggregate,1,2,4,8,16,32,64,128,256,512,786,1024
int,max,1.1111111111111112e-05,2.2777777777777776e-05,4.611111111111111e-05,9.333333333333333e-05,0.00018611111111111112,0.00037222222222222225,0.000745,0.00149,0.00298,0.005960555555555556,0.009150555555555556,0.011921111111111111
int,min,1e-05,2.0555555555555555e-05,4.1666666666666665e-05,8.333333333333333e-05,0.00016722222222222222,0.000335,0.0006705555555555555,0.001341111111111111,0.002532222222222222,0.0049544444444444445,0.0073616666666666665,0.010094444444444444
int,med,1e-05,2.0555555555555555e-05,4.1666666666666665e-05,8.38888888888889e-05,0.0001677777777777778,0.000335,0.0006705555555555555,0.001341111111111111,0.002682777777777778,0.005365555555555556,0.008227222222222223,0.010714444444444445
int,avg,1.0555555555555555e-05,2.1666666666666667e-05,4.3333333333333334e-05,8.722222222222222e-05,0.000175,0.00035,0.0007,0.0014005555555555555,0.0027427777777777776,0.005515,0.008344444444444444,0.011069444444444444
