cuda_atomiccas_array_fail
n iter,1000
arr step,128
""
n_blocks,1
type mode,aggregate,1,2,4,8,16,32,64,128,256,512,786,1024
int,max,3.0476190476190477e-06,3.0476190476190477e-06,3.0476190476190477e-06,6.095238095238095e-06,1.219047619047619e-05,2.438095238095238e-05,4.838095238095238e-05,9.752380952380953e-05,0.00019466666666666666,0.0003900952380952381,0.0005988571428571428,0.0007798095238095238
int,min,3.0476190476190477e-06,3.0476190476190477e-06,3.0476190476190477e-06,6.095238095238095e-06,1.219047619047619e-05,2.438095238095238e-05,4.838095238095238e-05,9.714285714285714e-05,0.00018285714285714286,0.0003580952380952381,0.0005257142857142857,0.0007116190476190476
int,med,3.0476190476190477e-06,3.0476190476190477e-06,3.0476190476190477e-06,6.095238095238095e-06,1.219047619047619e-05,2.438095238095238e-05,4.838095238095238e-05,9.752380952380953e-05,0.00018895238095238096,0.00038819047619047617,0.0005748571428571429,0.0007782857142857143
int,avg,3.0476190476190477e-06,3.0476190476190477e-06,3.0476190476190477e-06,6.095238095238095e-06,1.219047619047619e-05,2.438095238095238e-05,4.838095238095238e-05,9.752380952380953e-05,0.00018895238095238096,0.00038095238095238096,0.0005740952380952381,0.0007695238095238096
ull,max,4.571428571428571e-06,4.571428571428571e-06,4.571428571428571e-06,6.095238095238095e-06,1.219047619047619e-05,2.438095238095238e-05,4.876190476190476e-05,9.714285714285714e-05,0.00019466666666666666,0.0003897142857142857,0.0005988571428571428,0.0007798095238095238
ull,min,4.571428571428571e-06,4.571428571428571e-06,4.571428571428571e-06,6.095238095238095e-06,1.219047619047619e-05,2.438095238095238e-05,4.876190476190476e-05,9.752380952380953e-05,0.00019504761904761905,0.0003622857142857143,0.0005337142857142857,0.0007287619047619048
ull,med,4.571428571428571e-06,4.571428571428571e-06,4.571428571428571e-06,6.095238095238095e-06,1.219047619047619e-05,2.438095238095238e-05,4.876190476190476e-05,9.714285714285714e-05,0.00019466666666666666,0.00038895238095238094,0.0005748571428571429,0.0007763809523809523
ull,avg,4.571428571428571e-06,4.571428571428571e-06,4.571428571428571e-06,6.095238095238095e-06,1.219047619047619e-05,2.438095238095238e-05,4.876190476190476e-05,9.714285714285714e-05,0.00019504761904761905,0.00038247619047619046,0.0005744761904761905,0.0007699047619047619
""
n_blocks,2
type mode,aggregate,1,2,4,8,16,32,64,128,256,512,786,1024
int,max,3.0476190476190477e-06,3.0476190476190477e-06,3.0476190476190477e-06,6.095238095238095e-06,1.219047619047619e-05,2.438095238095238e-05,4.876190476190476e-05,9.714285714285714e-05,0.00019504761904761905,0.0003900952380952381,0.0005988571428571428,0.0007798095238095238
int,min,3.0476190476190477e-06,3.0476190476190477e-06,3.0476190476190477e-06,6.095238095238095e-06,1.219047619047619e-05,2.438095238095238e-05,4.876190476190476e-05,9.714285714285714e-05,0.00018285714285714286,0.0003580952380952381,0.0005253333333333334,0.0007112380952380952
int,med,3.0476190476190477e-06,3.0476190476190477e-06,3.0476190476190477e-06,6.095238095238095e-06,1.219047619047619e-05,2.438095238095238e-05,4.876190476190476e-05,9.714285714285714e-05,0.00018895238095238096,0.00038819047619047617,0.0005748571428571429,0.0007782857142857143
int,avg,3.0476190476190477e-06,3.0476190476190477e-06,3.0476190476190477e-06,6.095238095238095e-06,1.219047619047619e-05,2.438095238095238e-05,4.876190476190476e-05,9.714285714285714e-05,0.00018895238095238096,0.00038095238095238096,0.0005740952380952381,0.0007695238095238096
