omp_flush_array_close
n iter,1000
arr step,4
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
int,max,3.8492169e-09,1.257899522e-07,2.99791812e-08,1.058795828e-07,9.38414905e-08,2.139806522e-07,2.772692532e-07,2.349117056e-07,2.179395917e-07,1.870585814e-07,2.093694258e-07,2.378002626e-07,2.748600742e-07,3.131892682e-07,2.035405125e-07,2.22960038e-07,2.698482289e-07,3.344485649e-07,3.19406171e-08,2.285495262e-07,2.285096645e-07,2.294386821e-07,1.959785898e-07,1.977402925e-07,2.412991261e-07,2.740497659e-07,2.824210818e-07,2.607393167e-07,2.416801265e-07,2.785189334e-07,2.296799474e-07,2.356322548e-07,2.736897427e-07,2.990002621e-07,2.695709061e-07,2.446190019e-07
int,min,3.8492169e-09,1.20499382e-07,1.64894461e-08,1.024788223e-07,7.07382468e-08,9.76614978e-08,9.06904881e-08,1.41111145e-07,5.52989487e-08,1.202283298e-07,1.002179482e-07,1.54310966e-07,5.48193062e-08,2.116510535e-07,1.87014134e-08,9.74098744e-08,1.79985719e-08,1.227497815e-07,1.013413014e-07,1.208078203e-07,1.84890175e-08,1.201595224e-07,2.7460771e-08,9.56402876e-08,1.96004855e-08,1.344900621e-07,2.93195229e-08,4.91693839e-08,2.61791586e-08,1.45681086e-07,1.62794614e-08,9.33414833e-08,2.1420052e-08,3.13988725e-08,2.55006718e-08,2.39503539e-08
int,med,3.8492169e-09,1.231601953e-07,3.03415775e-08,1.060989279e-07,9.59600119e-08,1.262049439e-07,1.281879016e-07,1.624199644e-07,1.380186852e-07,1.813043369e-07,1.521011307e-07,1.884298211e-07,1.518504387e-07,2.430358578e-07,1.866195561e-07,1.986247205e-07,1.805889169e-07,2.099748206e-07,2.352904854e-07,2.10830489e-07,1.559490715e-07,1.774858071e-07,2.129499736e-07,1.807601213e-07,2.110795746e-07,2.250751139e-07,2.1986953e-07,2.128456105e-07,1.773496977e-07,1.903143568e-07,1.963799466e-07,1.832286323e-07,1.798994743e-07,2.164843742e-07,2.160406993e-07,1.448794344e-07
int,avg,3.8492169e-09,1.231601953e-07,2.59340127e-08,1.063294821e-07,9.03979398e-08,1.472702092e-07,1.832973361e-07,1.769382661e-07,1.503386609e-07,1.633331127e-07,1.637996734e-07,1.845057491e-07,1.842698019e-07,2.494920818e-07,1.626307218e-07,1.830099859e-07,1.751301009e-07,2.345932213e-07,1.758529425e-07,1.847994023e-07,1.563226715e-07,1.768047534e-07,1.712976881e-07,1.772297298e-07,1.87504392e-07,2.098290759e-07,1.937364836e-07,1.990389936e-07,1.756949264e-07,1.890568989e-07,1.84027431e-07,1.764779874e-07,1.787511177e-07,2.127535915e-07,1.825046059e-07,1.459551145e-07
ull,max,3.4601382e-09,3.99587489e-08,3.91690829e-08,2.771908505e-07,3.44287561e-08,2.410003291e-07,4.29509326e-08,2.928213495e-07,7.29391486e-08,3.092210573e-07,7.20111015e-08,2.753300883e-07,7.62806566e-08,2.240003964e-07,7.5958506e-08,2.324119618e-07,7.98596762e-08,2.733103719e-07,7.90007538e-08,3.169015907e-07,8.1588289e-08,2.977909819e-07,9.21405664e-08,2.735193808e-07,7.34599709e-08,3.717078554e-07,8.03500397e-08,2.576178859e-07,8.25883891e-08,1.931794987e-07,7.12509369e-08,2.147701814e-07,8.95797009e-08,2.76118008e-07,1.062689328e-07,3.549094691e-07
ull,min,3.4601382e-09,3.72407068e-08,4.121297e-09,1.31481006e-08,1.34485994e-08,2.89288678e-08,1.24204288e-08,3.28607454e-08,1.49509436e-08,2.95880495e-08,1.55618214e-08,3.99195027e-08,1.67200607e-08,2.59001332e-08,6.890273e-09,3.01704515e-08,1.55394321e-08,2.00299037e-08,1.45300624e-08,2.37986258e-08,1.55901195e-08,2.29287212e-08,4.7512813e-09,3.79904349e-08,9.9100319e-09,2.15600766e-08,4.9406992e-09,2.15212776e-08,1.07611745e-08,2.70707181e-08,5.3914703e-09,2.44380533e-08,2.0431454e-08,5.4003882e-09,7.6705951e-09,5.9311415e-09
ull,med,3.4601382e-09,3.86751861e-08,3.65202525e-08,1.487702592e-07,2.49187233e-08,1.267749812e-07,4.150989e-08,2.652855527e-07,5.53212721e-08,2.460552171e-07,6.37713554e-08,1.225363087e-07,6.78999625e-08,1.056747099e-07,6.04605359e-08,1.136957598e-07,5.19787267e-08,1.434660734e-07,6.09489691e-08,1.979507051e-07,6.41702892e-08,1.268355761e-07,6.13909798e-08,2.27415111e-07,5.50215443e-08,1.011039278e-07,5.84186563e-08,9.17943655e-08,5.58012915e-08,1.365067697e-07,4.18400842e-08,1.365910629e-07,5.95881291e-08,4.56200731e-08,5.28015776e-08,7.05041039e-08
ull,avg,3.4601382e-09,3.86751861e-08,2.65599199e-08,1.466854045e-07,2.67096148e-08,1.383185685e-07,3.33593144e-08,2.139937941e-07,5.05156139e-08,1.922038422e-07,5.73789375e-08,1.399839827e-07,5.98078169e-08,1.16207285e-07,6.00613351e-08,1.156450401e-07,5.05428641e-08,1.5313875e-07,6.21583175e-08,1.7713208e-07,6.00362492e-08,1.432802816e-07,6.72419761e-08,1.772467124e-07,5.36322632e-08,1.471717277e-07,5.58654411e-08,1.117539655e-07,5.39668988e-08,1.515245251e-07,4.34963859e-08,1.340048835e-07,5.67925556e-08,1.014560273e-07,5.35026896e-08,1.117914533e-07
float,max,6.850542e-09,4.09113148e-08,1.145296016e-07,9.11488991e-08,1.152714284e-07,3.317820428e-07,2.474592621e-07,2.32289409e-07,2.290287492e-07,1.872606825e-07,2.779388466e-07,2.495801068e-07,2.714697743e-07,2.845700626e-07,2.960811574e-07,2.768604791e-07,2.054087143e-07,2.780313213e-07,3.182509718e-07,2.075200586e-07,2.013009085e-07,3.0333028e-07,3.292210835e-07,2.110206119e-07,2.233014917e-07,2.552593556e-07,1.583996265e-07,2.065200809e-07,2.723203055e-07,1.978012721e-07,1.778098112e-07,2.65109437e-07,2.9836894e-07,2.786900142e-07,2.793408537e-07,2.275207185e-07
float,min,6.850542e-09,4.05107716e-08,3.66621359e-08,1.055708389e-07,8.55899657e-08,1.384511368e-07,1.039081535e-07,1.389402478e-07,5.87300114e-08,1.109292677e-07,1.071994897e-07,1.38720903e-07,6.03089168e-08,1.566210199e-07,1.131179562e-07,8.59904341e-08,1.82699921e-08,1.37370408e-07,1.087700107e-07,7.06384717e-08,2.79300737e-08,1.392002853e-07,3.30393701e-08,1.120100713e-07,1.71296672e-08,1.372985144e-07,1.049004344e-07,1.104701402e-07,1.79301344e-08,1.423105238e-07,4.82195255e-08,9.51611359e-08,2.31993158e-08,8.10686279e-08,1.60080637e-08,2.23889995e-08
float,med,6.850542e-09,4.07110432e-08,1.14820009e-07,9.00943601e-08,1.018778798e-07,2.569189065e-07,2.080115294e-07,1.554351579e-07,1.282413416e-07,1.918261407e-07,2.132405551e-07,2.113053012e-07,1.803895074e-07,2.502563406e-07,2.381193636e-07,2.576596719e-07,1.465694545e-07,1.958693802e-07,2.288083403e-07,1.627049981e-07,1.85098791e-07,1.808894086e-07,2.142611642e-07,2.371446844e-07,1.671089749e-07,2.296654955e-07,2.869102841e-07,1.699650184e-07,1.754692039e-07,2.293834792e-07,2.369999734e-07,1.768603467e-07,1.888298619e-07,2.166040919e-07,1.950206636e-07,1.747250484e-07
float,avg,6.850542e-09,4.07110432e-08,8.83270909e-08,9.42271146e-08,1.040040789e-07,2.437446905e-07,1.960887468e-07,1.707219796e-07,1.51777972e-07,1.626237576e-07,2.064504571e-07,2.018545792e-07,1.920371102e-07,2.283238749e-07,2.316332998e-07,2.311662803e-07,1.535203563e-07,1.967408591e-07,2.357451428e-07,1.6670242e-07,1.718320611e-07,2.014983788e-07,2.041638107e-07,2.058058657e-07,1.666621665e-07,2.224770176e-07,2.300443989e-07,1.565714082e-07,1.889745963e-07,2.033039229e-07,1.925432423e-07,1.819013439e-07,2.027690537e-07,1.876980284e-07,1.918060509e-07,1.57454061e-07
double,max,3.2500691e-09,2.43598395e-08,1.41092458e-08,1.656807564e-07,4.29385101e-08,1.745691029e-07,4.49507481e-08,2.101314134e-07,6.42804659e-08,2.114600049e-07,8.3548891e-08,2.878284515e-07,6.80890782e-08,3.221300568e-07,8.41798538e-08,2.252105029e-07,7.31487323e-08,2.939111324e-07,7.89780428e-08,3.314097803e-07,6.60099007e-08,2.489118378e-07,8.53805045e-08,2.866996095e-07,6.60499202e-08,2.896583641e-07,6.46702594e-08,3.186890219e-07,8.07597539e-08,2.249815495e-07,5.72118953e-08,2.27489691e-07,8.70807413e-08,3.309200122e-07,8.7171467e-08,3.119515346e-07
