omp_flush_array_spread
n iter,1000
arr step,16
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
int,max,8.30942e-09,8.3698961e-09,7.5701305e-09,7.8610905e-09,7.8706822e-09,7.9101689e-09,7.9693854e-09,7.95886e-09,7.9698856e-09,7.7910664e-09,7.8087157e-09,8.56989e-09,8.5791589e-09,8.5794826e-09,8.7207396e-09,8.5696094e-09,8.1616568e-09,8.470266e-09,8.3602887e-09,8.5699173e-09,8.4105043e-09,8.2992804e-09,8.3402582e-09,8.5412579e-09,8.2794661e-09,8.5889789e-09,8.5812186e-09,8.4297499e-09,8.5977556e-09,8.5108052e-09,8.3403123e-09,8.3709146e-09,8.4393031e-09,8.5818762e-09,8.3904172e-09,8.5193111e-09
int,min,8.30942e-09,8.3288889e-09,3.9507112e-09,3.9205496e-09,3.9194504e-09,7.5502129e-09,3.9715691e-09,3.9702103e-09,3.9710379e-09,6.920873e-09,6.6817841e-09,6.1099965e-09,6.1191922e-09,6.1188097e-09,6.121049e-09,6.1203949e-09,3.9691373e-09,4.0504515e-09,3.9612334e-09,4.0716132e-09,3.9900647e-09,3.5719696e-09,4.1589471e-09,4.1882613e-09,4.0217157e-09,4.1298517e-09,4.0118919e-09,3.8698648e-09,4.1602968e-09,4.149857e-09,4.1400407e-09,4.1600221e-09,3.5512253e-09,4.1509875e-09,4.1488611e-09,4.0918355e-09
int,med,8.30942e-09,8.3496305e-09,7.5604364e-09,7.5615048e-09,7.5494661e-09,7.7344413e-09,7.5591078e-09,7.5544868e-09,7.5689778e-09,7.5693372e-09,7.7893604e-09,7.7863824e-09,7.7883282e-09,7.7940887e-09,7.8398085e-09,7.800981e-09,7.789722e-09,7.7863109e-09,7.7805885e-09,8.198519e-09,8.1596712e-09,6.156129e-09,7.8088602e-09,6.2444175e-09,6.2399196e-09,8.3003745e-09,5.3688098e-09,7.8006075e-09,7.5710504e-09,8.3507924e-09,3.3899786e-09,8.0433989e-09,7.8506783e-09,7.8446214e-09,7.8298332e-09,7.8245849e-09
int,avg,8.30942e-09,8.3496305e-09,6.3566065e-09,6.7301229e-09,6.8930852e-09,7.7335944e-09,7.1650929e-09,7.1940886e-09,7.2698284e-09,7.5680182e-09,7.5935511e-09,7.6481855e-09,7.7615729e-09,7.7585444e-09,7.8734343e-09,7.8747283e-09,7.2547252e-09,6.6443613e-09,6.298876e-09,6.4984275e-09,6.3455061e-09,6.0659244e-09,7.5769048e-09,6.6811094e-09,6.0314079e-09,6.9264349e-09,5.8320509e-09,6.8062145e-09,7.253032e-09,7.078243e-09,5.5483871e-09,7.3116635e-09,7.4276226e-09,7.3942431e-09,7.3870537e-09,7.1941094e-09
ull,max,7.3290147e-09,7.558965e-09,7.5579439e-09,7.5303548e-09,7.5596526e-09,7.5603616e-09,7.5603616e-09,7.5687871e-09,7.799424e-09,7.8002379e-09,7.8095331e-09,7.7887312e-09,7.7903926e-09,7.8099492e-09,7.8091464e-09,7.9089737e-09,8.5701398e-09,8.6402846e-09,8.380094e-09,8.3406235e-09,8.5198787e-09,8.5698944e-09,8.4005434e-09,8.4186806e-09,8.570489e-09,8.629882e-09,8.4296637e-09,8.4491403e-09,8.4096019e-09,8.28061e-09,8.3207544e-09,8.3102774e-09,8.2987814e-09,8.6308855e-09,8.4504745e-09,8.6402388e-09
ull,min,7.3290147e-09,7.5585559e-09,7.5489444e-09,7.5509134e-09,7.5393741e-09,7.5403539e-09,7.0501321e-09,6.649888e-09,6.6598364e-09,7.5491867e-09,6.6803297e-09,6.7405859e-09,7.5498193e-09,6.6583875e-09,6.749362e-09,7.7893501e-09,6.1095415e-09,4.0905901e-09,4.1206726e-09,3.5304178e-09,4.1400833e-09,3.5421214e-09,4.0994675e-09,4.1595854e-09,4.1599307e-09,4.1313811e-09,3.8614114e-09,4.0402893e-09,3.9116685e-09,4.1000549e-09,4.0100092e-09,4.0103886e-09,4.121508e-09,6.111338e-09,4.1397975e-09,4.1405301e-09
ull,med,7.3290147e-09,7.5585559e-09,7.548904e-09,7.5558447e-09,7.5588971e-09,7.5503822e-09,7.5592984e-09,7.5558588e-09,7.5498984e-09,7.5648154e-09,7.7810364e-09,7.7798047e-09,7.7903848e-09,7.7897746e-09,7.78965e-09,7.7897746e-09,7.7885312e-09,7.5804018e-09,6.1592612e-09,6.1809386e-09,6.2297342e-09,4.1686419e-09,6.1305592e-09,7.7901262e-09,7.8489023e-09,8.3052461e-09,7.8002386e-09,4.1398878e-09,6.1107938e-09,6.2289021e-09,5.7722838e-09,6.6704097e-09,7.8000461e-09,7.819739e-09,7.7301245e-09,7.7105123e-09
ull,avg,7.3290147e-09,7.5585559e-09,7.5518674e-09,7.5290772e-09,7.5503876e-09,7.5480906e-09,7.4878143e-09,7.3319953e-09,7.4561204e-09,7.6458778e-09,7.6053901e-09,7.6366424e-09,7.7344846e-09,7.6959225e-09,7.72308e-09,7.7991795e-09,7.5667094e-09,7.1324011e-09,5.713915e-09,6.1956989e-09,6.5137346e-09,5.465006e-09,6.9507239e-09,7.0922236e-09,7.0136455e-09,6.8240338e-09,6.4440599e-09,5.4448146e-09,6.3234517e-09,6.2294793e-09,5.9067343e-09,6.0968104e-09,7.0135068e-09,7.8472789e-09,7.4046332e-09,7.3627866e-09
float,max,6.2096855e-09,6.8688054e-09,6.8507712e-09,6.8509567e-09,6.8997974e-09,6.8394081e-09,6.2600484e-09,6.2382866e-09,6.4902853e-09,6.4711531e-09,6.5399425e-09,6.500327e-09,6.4701587e-09,6.5593297e-09,6.4699283e-09,7.1487917e-09,7.0999991e-09,7.0194429e-09,7.1705963e-09,6.8903325e-09,6.9088193e-09,7.1301778e-09,6.8996603e-09,6.8908173e-09,6.8802196e-09,6.8507928e-09,6.7590288e-09,7.2101811e-09,6.9206413e-09,7.1391507e-09,7.2210976e-09,7.1279875e-09,7.1498514e-09,7.2303317e-09,6.9095474e-09,7.1293311e-09
float,min,6.2096855e-09,6.2194301e-09,6.2495622e-09,6.2501904e-09,6.2583604e-09,6.2194034e-09,6.2493446e-09,6.0783714e-09,6.2201233e-09,6.0693205e-09,6.1399783e-09,6.1107365e-09,6.1002557e-09,6.1490198e-09,6.1398808e-09,5.0696321e-09,3.0508884e-09,3.199668e-09,3.3121869e-09,3.3217775e-09,3.249814e-09,3.4399986e-09,3.4300157e-09,3.4706252e-09,3.4586931e-09,3.4502107e-09,3.4811797e-09,3.4611409e-09,3.4999573e-09,3.3583136e-09,3.3009135e-09,3.4904405e-09,3.2916318e-09,3.4614597e-09,3.4594037e-09,3.4691521e-09
float,med,6.2096855e-09,6.5493245e-09,6.2311169e-09,6.5702789e-09,6.2695198e-09,6.5342262e-09,6.2501064e-09,6.2242131e-09,6.2283649e-09,6.2213356e-09,6.48989e-09,6.4441982e-09,6.4607486e-09,6.4999191e-09,6.459902e-09,6.4650478e-09,6.4502188e-09,6.4646593e-09,4.091097e-09,7.5397218e-09,3.4322807e-09,6.8978618e-09,5.1510359e-09,6.5192178e-09,5.0311429e-09,6.3066359e-09,6.2692154e-09,5.2555775e-09,6.5001068e-09,5.8645045e-09,4.0609074e-09,6.4856137e-09,6.4597096e-09,6.4991155e-09,6.4892584e-09,6.4641149e-09
float,avg,6.2096855e-09,6.5493245e-09,6.4348913e-09,6.5296053e-09,6.5140677e-09,6.5292566e-09,6.2551476e-09,6.2155704e-09,6.2860402e-09,6.3124683e-09,6.3803671e-09,6.3709149e-09,6.3905373e-09,6.4754274e-09,6.4341655e-09,6.5393828e-09,6.2168583e-09,5.8946647e-09,5.2755786e-09,5.2219868e-09,5.02566e-09,6.0897423e-09,5.2427881e-09,5.7933218e-09,4.4322418e-09,5.5851063e-09,5.8043838e-09,4.8813903e-09,5.9900849e-09,5.4582591e-09,5.3033487e-09,5.8075967e-09,5.9513596e-09,6.2103171e-09,6.1014373e-09,6.1871832e-09
double,max,6.0516843e-09,6.2205873e-09,6.2676755e-09,6.2397633e-09,6.2197633e-09,6.2195695e-09,6.2994514e-09,6.2304883e-09,6.4988197e-09,6.4713893e-09,6.4787689e-09,6.4613385e-09,6.5297633e-09,6.4915398e-09,6.5302916e-09,7.1217715e-09,7.3398796e-09,6.7704382e-09,6.8193282e-09,7.309492e-09,6.9712213e-09,7.0705176e-09,7.0993593e-09,6.9191016e-09,7.1102246e-09,6.8898907e-09,6.9588806e-09,7.0901031e-09,6.9199565e-09,6.9306575e-09,7.0895479e-09,7.1113049e-09,6.9610223e-09,6.8697662e-09,6.9007327e-09,6.9316333e-09
double,min,6.0516843e-09,6.2301241e-09,6.2497534e-09,6.2499437e-09,6.1918547e-09,6.2203079e-09,6.2505774e-09,6.1099783e-09,6.1285469e-09,6.070619e-09,6.111731e-09,6.069725e-09,6.1389423e-09,6.2193059e-09,6.1396571e-09,5.0904453e-09,3.3294785e-09,3.3793945e-09,3.2698534e-09,3.2387357e-09,3.4396394e-09,3.4198659e-09,3.4297612e-09,3.4393404e-09,3.3596727e-09,3.450094e-09,3.4618059e-09,3.3306752e-09,3.4601291e-09,3.4590996e-09,3.4607312e-09,3.4602208e-09,3.2604442e-09,3.4602095e-09,3.4596107e-09,3.4591985e-09
double,med,6.0516843e-09,6.2253557e-09,6.2581387e-09,6.2579103e-09,6.2284259e-09,6.2296509e-09,6.2601141e-09,6.2296576e-09,6.2697958e-09,6.226266e-09,6.4387627e-09,6.4355586e-09,6.4881374e-09,6.4549271e-09,6.500764e-09,6.4648692e-09,6.7698154e-09,6.4798373e-09,6.4311848e-09,6.741225e-09,6.0804057e-09,4.7949941e-09,3.5701097e-09,7.5053831e-09,6.451375e-09,6.4454645e-09,6.7202393e-09,6.7938694e-09,6.4397078e-09,5.2308092e-09,5.1702505e-09,6.6842238e-09,6.6011555e-09,6.4502943e-09,6.4587321e-09,6.4317075e-09
double,avg,6.0516843e-09,6.2253557e-09,6.2583502e-09,6.247307e-09,6.2158622e-09,6.2248053e-09,6.2802835e-09,6.2130867e-09,6.3142614e-09,6.3045415e-09,6.3446763e-09,6.363365e-09,6.4348913e-09,6.4276082e-09,6.4785336e-09,6.5209805e-09,6.2006008e-09,5.8689769e-09,5.4878489e-09,6.0529902e-09,6.0058098e-09,5.5357756e-09,4.9964767e-09,5.6386327e-09,5.9296387e-09,6.0978286e-09,5.9562022e-09,6.1478971e-09,6.1938179e-09,5.1230548e-09,5.485562e-09,6.1987562e-09,6.2905148e-09,6.0844775e-09,6.1262062e-09,6.1570778e-09
