omp_atomicadd_array_v2
n iter,1000
arr step,64
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
int,max,1.06588007e-08,1.06804443e-08,1.07290166e-08,1.06389592e-08,1.07989609e-08,1.08308591e-08,1.08689381e-08,1.09214235e-08,1.09297423e-08,1.09491156e-08,1.08098689e-08,1.07978412e-08,1.07597621e-08,1.08091002e-08,1.12698764e-08,1.08102933e-08,1.12403085e-08,1.04106213e-08,1.13098804e-08,1.08808215e-08,1.08112848e-08,1.0889333e-08,1.12300366e-08,1.08499629e-08,1.06007573e-08,1.12188667e-08,1.08494577e-08,1.09706973e-08,1.07918546e-08,1.09802812e-08,1.1199872e-08,1.12211362e-08,1.09898427e-08,1.10519023e-08,1.1262079e-08,1.10603772e-08
int,min,1.06588007e-08,5.3193912e-09,5.2997519e-09,5.3109831e-09,5.3790169e-09,5.3800368e-09,5.4098615e-09,5.4701817e-09,5.4497467e-09,5.4798741e-09,5.4809109e-09,5.4688199e-09,5.4884348e-09,5.4405e-09,5.4900912e-09,5.4685246e-09,5.461138e-09,5.4792538e-09,5.5399657e-09,5.5590709e-09,5.5001288e-09,5.5107133e-09,5.530065e-09,5.5786153e-09,5.5687953e-09,5.5287222e-09,5.6179732e-09,5.5821042e-09,5.5810239e-09,5.5796371e-09,5.5710437e-09,5.6008545e-09,5.3894992e-09,5.6092799e-09,5.6006783e-09,5.6101163e-09
int,med,1.06588007e-08,7.9801223e-09,1.07500006e-08,7.979117e-09,1.07903734e-08,1.08362075e-08,1.03789594e-08,1.03646468e-08,1.03707657e-08,1.0384669e-08,1.03616667e-08,1.03296899e-08,1.02505614e-08,1.02446422e-08,1.11789711e-08,1.02451182e-08,1.07586139e-08,1.03099629e-08,1.03599571e-08,1.03941979e-08,1.03791977e-08,1.10952502e-08,1.02598106e-08,1.02587436e-08,1.02501738e-08,1.02714198e-08,1.03917902e-08,1.03194664e-08,1.02693335e-08,1.0390201e-08,1.02809624e-08,1.02401363e-08,1.03307544e-08,1.03695493e-08,1.03306987e-08,1.03050986e-08
int,avg,1.06588007e-08,7.9801223e-09,8.9132615e-09,7.9876606e-09,8.6295413e-09,9.2465795e-09,9.8153927e-09,9.961752e-09,1.00017642e-08,9.5637254e-09,9.6612473e-09,9.7281365e-09,9.8009235e-09,9.8160332e-09,1.00369546e-08,9.926673e-09,1.00261339e-08,9.9863474e-09,9.0685803e-09,1.02776603e-08,9.7990753e-09,9.8067216e-09,9.8753524e-09,9.7619268e-09,9.9196847e-09,9.4110117e-09,9.608716e-09,1.01573409e-08,1.0167382e-08,9.4482612e-09,1.00575424e-08,1.02699757e-08,9.9633195e-09,1.00794802e-08,9.9251453e-09,9.8059148e-09
ull,max,1.03984296e-08,1.03684779e-08,1.03892551e-08,1.08101633e-08,1.07977853e-08,1.09106221e-08,1.09504121e-08,1.08599419e-08,1.05805048e-08,1.06397769e-08,1.09092084e-08,1.06996645e-08,1.05697932e-08,1.05802678e-08,1.06296942e-08,1.05708513e-08,1.11107616e-08,1.14093179e-08,1.11692747e-08,1.11006645e-08,1.06491531e-08,1.07500125e-08,1.07213435e-08,1.11895587e-08,1.14110696e-08,1.08908153e-08,1.09420485e-08,1.08908153e-08,1.1209991e-08,1.08613493e-08,1.0752014e-08,1.10009285e-08,1.08406636e-08,1.10791402e-08,1.08596393e-08,1.08589285e-08
ull,min,1.03984296e-08,5.3412532e-09,5.2509529e-09,5.2981235e-09,5.4090396e-09,5.4408807e-09,5.3394801e-09,5.3095573e-09,5.4493217e-09,5.3398677e-09,5.539651e-09,5.5598572e-09,5.5313071e-09,5.5290756e-09,5.5385458e-09,5.5297638e-09,5.4999295e-09,5.5704019e-09,5.58028e-09,5.5877234e-09,5.5818976e-09,5.6105482e-09,5.6306816e-09,5.6704549e-09,5.5598817e-09,5.6314058e-09,5.6605965e-09,5.6782002e-09,5.7094214e-09,5.6993776e-09,5.7186726e-09,5.6894205e-09,5.7005148e-09,5.6390288e-09,5.7102364e-09,5.7087541e-09
ull,med,1.03984296e-08,7.8504307e-09,1.03787767e-08,1.03708298e-08,1.03791406e-08,1.03848354e-08,1.03702119e-08,1.03758749e-08,1.03713869e-08,1.02693897e-08,1.03719319e-08,1.02595973e-08,1.015069e-08,1.01503381e-08,1.01503159e-08,1.01553088e-08,1.1049738e-08,1.03145512e-08,1.07102553e-08,1.1171051e-08,1.22401344e-08,1.01909272e-08,1.03698647e-08,1.07345613e-08,5.3609204e-09,1.06356477e-08,1.01386487e-08,1.03903192e-08,1.01019958e-08,1.05433261e-08,1.0108885e-08,7.4044092e-09,1.02100377e-08,1.02659455e-08,1.01105197e-08,1.03236338e-08
ull,avg,1.03984296e-08,7.8504307e-09,8.6802068e-09,9.20796e-09,9.4560878e-09,9.7424265e-09,9.8199442e-09,9.9113339e-09,1.00431459e-08,1.00520673e-08,9.6015274e-09,9.7136212e-09,9.7840462e-09,9.8280512e-09,9.8713179e-09,9.9177755e-09,9.6182671e-09,9.6240718e-09,1.00938234e-08,8.6534066e-09,9.3441378e-09,9.6525919e-09,9.989415e-09,1.0186921e-08,7.5014934e-09,9.7264415e-09,9.8528552e-09,9.9775828e-09,9.2653333e-09,9.1871544e-09,9.6100242e-09,9.2394623e-09,1.0004975e-08,9.9470457e-09,9.6863113e-09,1.02633567e-08
float,max,6.8899234e-09,1.35705766e-08,1.32795064e-08,1.32295146e-08,1.33498491e-08,1.3361348e-08,1.34402257e-08,1.34611919e-08,1.34690396e-08,1.31695396e-08,1.32090205e-08,1.33105582e-08,1.31721828e-08,1.3268799e-08,1.31600323e-08,1.31111786e-08,1.32014352e-08,1.40701949e-08,1.40612798e-08,1.33799931e-08,1.33912386e-08,1.35104031e-08,1.36084074e-08,1.40788208e-08,1.34807632e-08,1.35209282e-08,1.35099605e-08,1.32009824e-08,1.38296416e-08,1.35110349e-08,1.34788808e-08,1.33692001e-08,1.38397363e-08,1.38801288e-08,1.3537814e-08,1.35298277e-08
float,min,6.8899234e-09,1.2811452e-08,6.6379514e-09,6.60867e-09,6.6611513e-09,6.6710777e-09,6.7084496e-09,6.691059e-09,6.8198561e-09,6.7185774e-09,6.7997882e-09,6.6910422e-09,6.7890839e-09,6.8280865e-09,6.808676e-09,6.7879881e-09,6.8176912e-09,6.7898833e-09,6.8506464e-09,6.9099672e-09,6.9313661e-09,6.9497847e-09,6.9211205e-09,6.9203064e-09,6.9793712e-09,6.9603183e-09,6.9903305e-09,6.9605804e-09,6.6417462e-09,6.9517615e-09,6.9298526e-09,7.0102873e-09,6.9299203e-09,6.6396539e-09,6.9702661e-09,6.9511273e-09
float,med,6.8899234e-09,1.31998357e-08,1.28293462e-08,1.27541412e-08,1.28187585e-08,1.28090121e-08,1.28107213e-08,1.28699522e-08,1.28403603e-08,1.26937182e-08,1.28808644e-08,1.26100395e-08,1.2589805e-08,1.25939745e-08,1.26198141e-08,1.27407466e-08,1.26299132e-08,1.25603381e-08,1.29213766e-08,1.27800465e-08,1.28507854e-08,1.32099957e-08,1.24702458e-08,1.25745001e-08,1.27997472e-08,1.28156918e-08,1.28301193e-08,1.28154774e-08,1.2601758e-08,1.2905686e-08,6.7194357e-09,1.39059404e-08,1.26519644e-08,1.27158002e-08,1.27780078e-08,1.26702818e-08
float,avg,6.8899234e-09,1.31998357e-08,1.09159754e-08,1.13397015e-08,1.17976327e-08,1.19720577e-08,1.22084452e-08,1.23103986e-08,1.16732987e-08,1.24279107e-08,1.19331446e-08,1.25800538e-08,1.21048135e-08,1.21956437e-08,1.21792338e-08,1.18281072e-08,1.23344251e-08,1.20762776e-08,1.14769181e-08,1.24134882e-08,1.18486373e-08,1.08082636e-08,1.19830774e-08,1.25668889e-08,1.25335902e-08,1.25894842e-08,1.18924291e-08,1.20767435e-08,1.08890344e-08,1.21506561e-08,9.1088725e-09,1.23994001e-08,1.18080001e-08,1.24875639e-08,1.2416144e-08,1.22794609e-08
double,max,1.27712706e-08,1.28294385e-08,1.28086113e-08,1.3289402e-08,1.33609276e-08,1.33503844e-08,1.3280808e-08,1.3352101e-08,1.33810393e-08,1.34202486e-08,1.32607988e-08,1.31699097e-08,1.31207033e-08,1.31884421e-08,1.31701105e-08,1.30796812e-08,1.32300525e-08,1.41095952e-08,1.31787059e-08,1.37586703e-08,1.40686174e-08,1.33991295e-08,1.37613142e-08,1.38586334e-08,1.34286577e-08,1.36599811e-08,1.34487233e-08,1.36890382e-08,1.36418753e-08,1.34502794e-08,1.38182741e-08,1.35020538e-08,1.35411011e-08,1.3539258e-08,1.36614638e-08,1.35906894e-08
double,min,1.27712706e-08,6.7101236e-09,6.4602432e-09,6.6509184e-09,6.521051e-09,6.6902118e-09,6.4980193e-09,6.6892462e-09,6.8785625e-09,6.8486809e-09,6.7299799e-09,6.8119479e-09,6.8304707e-09,6.8997662e-09,6.8511192e-09,6.8205293e-09,6.8511208e-09,6.9085118e-09,6.8393596e-09,6.8591298e-09,6.9109149e-09,6.9600345e-09,6.9294348e-09,6.9686099e-09,6.9814333e-09,6.9717967e-09,6.9006236e-09,7.0013997e-09,6.9894075e-09,6.9983749e-09,7.0002179e-09,6.9700854e-09,6.759959e-09,7.019558e-09,7.0919159e-09,7.0410443e-09
double,med,1.27712706e-08,9.7706937e-09,1.27900652e-08,1.27997336e-08,1.28391434e-08,1.27899931e-08,1.27591231e-08,1.27791057e-08,1.27510649e-08,1.28398285e-08,1.25789217e-08,1.266987e-08,1.25400893e-08,1.26951077e-08,1.30509012e-08,1.2744835e-08,1.25715137e-08,1.36387809e-08,1.02994328e-08,1.25752324e-08,1.28207803e-08,1.26146117e-08,1.35398734e-08,1.31390073e-08,1.2769969e-08,1.28141383e-08,1.27319128e-08,1.28103996e-08,1.2750305e-08,1.27346307e-08,1.27207787e-08,1.2690036e-08,1.26784418e-08,1.28241555e-08,1.26488484e-08,1.28749221e-08
double,avg,1.27712706e-08,9.7706937e-09,1.07155844e-08,1.1390035e-08,1.16819301e-08,1.19652229e-08,1.20085538e-08,1.22540258e-08,1.16197548e-08,1.17579942e-08,1.2612476e-08,1.19677632e-08,1.20712607e-08,1.21791231e-08,1.12852457e-08,1.26513577e-08,1.18204488e-08,1.20957033e-08,1.05951808e-08,1.24591761e-08,1.16189464e-08,1.24566013e-08,1.22105511e-08,1.26181229e-08,1.20632733e-08,1.25372878e-08,1.22853665e-08,1.26259733e-08,1.24228477e-08,1.25927865e-08,1.27973355e-08,1.25965404e-08,1.22923707e-08,1.23341199e-08,1.19351435e-08,1.21958106e-08
