omp_flush_array_spread
n iter,1000
arr step,8
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
int,max,7.7821021e-09,1.43708635e-08,4.82783197e-08,1.756493384e-07,4.67092303e-08,1.893099297e-07,5.72517979e-08,1.605692564e-07,6.45501726e-08,1.951490565e-07,7.27705377e-08,2.367010587e-07,7.65399382e-08,1.118302742e-07,8.17720457e-08,1.784309875e-07,7.73907607e-08,1.766604672e-07,6.87390939e-08,1.444785335e-07,9.00299516e-08,1.931609807e-07,7.06298633e-08,1.511596498e-07,8.84912338e-08,1.876194992e-07,6.0169532e-08,2.124689709e-07,5.87607103e-08,2.117887111e-07,9.21095953e-08,1.587795912e-07,6.75484151e-08,2.602302515e-07,6.50003622e-08,3.563314244e-07
int,min,7.7821021e-09,7.2411325e-09,3.72402661e-08,2.55911655e-08,1.30812302e-08,1.35401555e-08,1.43404211e-08,4.19182106e-08,1.5411496e-08,3.04901268e-08,1.31999596e-08,3.45600087e-08,1.66095685e-08,3.02900209e-08,1.34116708e-08,2.60103503e-08,1.1589617e-08,1.61601216e-08,5.5706068e-09,2.88291908e-08,4.9994637e-09,2.13108212e-08,4.9483566e-09,2.70905727e-08,1.60394862e-08,1.24806572e-08,1.44998529e-08,2.25103754e-08,6.9299092e-09,1.83901692e-08,1.64995294e-08,1.54704872e-08,1.19193182e-08,5.8600298e-09,5.7502858e-09,5.8798091e-09
int,med,7.7821021e-09,1.07852247e-08,4.6348934e-08,1.009155633e-07,3.78281352e-08,1.41535145e-07,4.67211765e-08,1.276608051e-07,5.28901587e-08,1.129935718e-07,6.29912277e-08,1.622350624e-07,5.95716093e-08,1.053501071e-07,6.56606714e-08,1.089355437e-07,5.86803201e-08,1.23614109e-07,6.10093248e-08,1.068346523e-07,7.6620036e-08,1.176403207e-07,5.87205179e-08,1.032993624e-07,6.22485808e-08,7.2790734e-08,5.30308469e-08,1.477109116e-07,4.29091562e-08,1.321562962e-07,6.7920948e-08,1.361002255e-07,4.65006625e-08,1.268950739e-07,3.1107933e-08,4.15540741e-08
int,avg,7.7821021e-09,1.07852247e-08,4.39159863e-08,1.008181203e-07,3.36859174e-08,1.167201989e-07,4.43085885e-08,1.147194981e-07,4.94812316e-08,1.182731129e-07,5.47934441e-08,1.556966443e-07,5.74487827e-08,8.85571835e-08,5.76783546e-08,1.072890063e-07,5.50498871e-08,1.102208048e-07,5.35700499e-08,1.018793232e-07,6.63404643e-08,1.105653968e-07,5.66180807e-08,9.53962794e-08,5.51073158e-08,8.80952093e-08,4.8900878e-08,1.43025713e-07,3.89683893e-08,1.333327642e-07,6.2827003e-08,1.211925728e-07,4.37849115e-08,1.102737314e-07,3.57367361e-08,9.10520248e-08
ull,max,7.5711729e-09,7.8699963e-09,7.8688921e-09,7.8705095e-09,7.9003308e-09,7.960244e-09,7.9707379e-09,8.0206784e-09,8.051633e-09,8.051362e-09,8.3090623e-09,8.3192661e-09,8.121768e-09,8.3194162e-09,8.0993967e-09,8.1105269e-09,8.1097693e-09,8.3684346e-09,8.3585448e-09,8.3206966e-09,8.3203291e-09,8.3188148e-09,8.3098251e-09,8.5798787e-09,8.5886595e-09,8.5803871e-09,8.6489748e-09,8.5702748e-09,8.6604881e-09,8.6505457e-09,8.570025e-09,8.6799294e-09,8.3000064e-09,8.6018929e-09,8.1612325e-09,8.3016246e-09
ull,min,7.5711729e-09,7.5695709e-09,7.5584717e-09,7.5597256e-09,7.5596758e-09,7.5587125e-09,3.4991666e-09,7.5501021e-09,3.5600125e-09,3.5395311e-09,4.0779617e-09,6.659789e-09,3.5402357e-09,3.8790724e-09,3.5611858e-09,3.5503232e-09,3.5806944e-09,3.5884952e-09,3.5608115e-09,3.5792867e-09,5.4898653e-09,4.2105904e-09,4.1992029e-09,4.1602176e-09,4.1902086e-09,4.1985124e-09,4.1986046e-09,4.1900146e-09,4.2088075e-09,4.1893039e-09,4.1890323e-09,3.9294356e-09,3.6007385e-09,4.1108173e-09,3.5799144e-09,4.1002782e-09
ull,med,7.5711729e-09,7.8657032e-09,7.5699843e-09,7.5609688e-09,7.5700951e-09,7.5144411e-09,7.5692374e-09,7.5556604e-09,7.5690579e-09,7.5112625e-09,7.5597528e-09,7.559543e-09,7.5701842e-09,7.5687688e-09,7.5504402e-09,7.5506967e-09,7.5600793e-09,7.5598425e-09,7.5699753e-09,7.5649097e-09,7.7891869e-09,7.5687093e-09,7.7890367e-09,7.7941853e-09,8.0502507e-09,8.1593807e-09,8.0697302e-09,8.3147851e-09,7.5805887e-09,8.3539523e-09,6.2800093e-09,7.7238449e-09,7.6316805e-09,7.718987e-09,7.7001471e-09,7.7159697e-09
ull,avg,7.5711729e-09,7.8657032e-09,7.6632301e-09,7.6411085e-09,7.6371752e-09,7.6784075e-09,7.0500778e-09,7.7056043e-09,7.2267901e-09,7.231239e-09,7.315083e-09,7.6834065e-09,7.394552e-09,7.4017239e-09,7.3702787e-09,7.3324315e-09,7.3609962e-09,7.3612125e-09,7.4389231e-09,7.1116865e-09,7.3938069e-09,6.8902945e-09,6.9103245e-09,6.9334654e-09,7.6143391e-09,7.491259e-09,7.4464808e-09,7.5199262e-09,7.2109609e-09,7.1868019e-09,7.0079463e-09,7.1958269e-09,6.9197288e-09,7.26776e-09,7.0555348e-09,7.1100059e-09
float,max,6.268416e-09,3.0490029e-08,2.46404039e-08,1.620705588e-07,3.44508347e-08,2.034804237e-07,4.52098186e-08,2.464196165e-07,4.10494522e-08,2.580803004e-07,6.7729944e-08,2.692177917e-07,6.86305295e-08,2.733298172e-07,5.9999249e-08,2.01459537e-07,7.25890018e-08,2.199614243e-07,5.19209389e-08,2.536295973e-07,6.48512511e-08,3.328515263e-07,6.61995174e-08,3.170303708e-07,5.10594839e-08,2.99380753e-07,5.95114156e-08,2.84671082e-07,5.44807864e-08,1.983913571e-07,6.53703844e-08,2.190400523e-07,9.0402236e-08,3.642790775e-07,8.85007707e-08,4.475103204e-07
float,min,6.268416e-09,2.74112544e-08,-1.800325e-10,9.3988046e-09,1.01707019e-08,2.92513353e-08,1.11991095e-08,3.16907707e-08,1.46997099e-08,2.91393802e-08,1.54695071e-08,2.79702649e-08,1.56795694e-08,4.54190485e-08,2.47395485e-08,2.73598245e-08,1.56003947e-08,1.22114885e-08,1.05208359e-08,1.26619592e-08,7.3201564e-09,2.13796414e-08,1.57713942e-08,1.08995343e-08,1.4908073e-09,2.81390881e-08,2.4689211e-09,2.0249082e-08,3.2200871e-09,2.79179646e-08,1.26502663e-08,1.49494969e-08,1.1331918e-08,3.0796982e-09,5.9501277e-09,4.5182558e-09
