cuda_atomiccas_array_fail
n iter,1000
arr step,32
""
n_blocks,1
type mode,aggregate,1,2,4,8,16,32,64,128,256,512,786,1024
int,max,4.444444444444444e-06,4.444444444444444e-06,4.444444444444444e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.11111111111111e-05,0.0001422222222222222,0.0002844444444444444,0.0005688888888888889,0.0008744444444444444,0.0011377777777777777
int,min,4.444444444444444e-06,4.444444444444444e-06,4.444444444444444e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.11111111111111e-05,0.0001422222222222222,0.00026722222222222224,0.0005222222222222222,0.0007655555555555556,0.0010344444444444444
int,med,4.444444444444444e-06,4.444444444444444e-06,4.444444444444444e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.11111111111111e-05,0.0001422222222222222,0.0002761111111111111,0.0005666666666666667,0.0008394444444444444,0.0011355555555555555
int,avg,4.444444444444444e-06,4.444444444444444e-06,4.444444444444444e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.11111111111111e-05,0.0001422222222222222,0.0002755555555555556,0.0005561111111111111,0.0008377777777777778,0.0011222222222222222
ull,max,6.111111111111111e-06,6.111111111111111e-06,6.111111111111111e-06,8.333333333333334e-06,1.7777777777777777e-05,3.555555555555555e-05,7.11111111111111e-05,0.0001422222222222222,0.0002844444444444444,0.0005688888888888889,0.0008738888888888889,0.0011377777777777777
ull,min,6.111111111111111e-06,6.111111111111111e-06,6.111111111111111e-06,8.333333333333334e-06,1.7777777777777777e-05,3.555555555555555e-05,7.11111111111111e-05,0.0001422222222222222,0.00026944444444444444,0.0005283333333333333,0.0007761111111111111,0.0010577777777777777
ull,med,6.111111111111111e-06,6.111111111111111e-06,6.111111111111111e-06,8.333333333333334e-06,1.7777777777777777e-05,3.555555555555555e-05,7.11111111111111e-05,0.0001422222222222222,0.00027666666666666665,0.0005655555555555556,0.0008388888888888889,0.0011361111111111112
ull,avg,6.111111111111111e-06,6.111111111111111e-06,6.111111111111111e-06,8.333333333333334e-06,1.7777777777777777e-05,3.555555555555555e-05,7.11111111111111e-05,0.0001422222222222222,0.00027666666666666665,0.0005572222222222222,0.0008383333333333333,0.0011233333333333334
""
n_blocks,2
type mode,aggregate,1,2,4,8,16,32,64,128,256,512,786,1024
int,max,4.444444444444444e-06,4.444444444444444e-06,4.444444444444444e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.11111111111111e-05,0.00014166666666666668,0.0002844444444444444,0.0005688888888888889,0.0008738888888888889,0.0011372222222222222
int,min,4.444444444444444e-06,4.444444444444444e-06,3.888888888888889e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.055555555555556e-05,0.0001422222222222222,0.00026722222222222224,0.0005222222222222222,0.000765,0.001035
int,med,4.444444444444444e-06,4.444444444444444e-06,4.444444444444444e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.055555555555556e-05,0.0001422222222222222,0.0002761111111111111,0.0005666666666666667,0.0008388888888888889,0.0011355555555555555
int,avg,4.444444444444444e-06,4.444444444444444e-06,4.444444444444444e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.055555555555556e-05,0.0001422222222222222,0.0002755555555555556,0.0005561111111111111,0.0008372222222222223,0.0011216666666666666
ull,max,6.111111111111111e-06,6.111111111111111e-06,6.111111111111111e-06,8.333333333333334e-06,1.7777777777777777e-05,3.555555555555555e-05,7.11111111111111e-05,0.00014166666666666668,0.0002844444444444444,0.0005683333333333333,0.0008738888888888889,0.0011372222222222222
ull,min,6.111111111111111e-06,6.111111111111111e-06,6.111111111111111e-06,8.333333333333334e-06,1.7777777777777777e-05,3.555555555555555e-05,7.055555555555556e-05,0.0001422222222222222,0.00026944444444444444,0.0005283333333333333,0.0007766666666666667,0.0010566666666666667
ull,med,6.111111111111111e-06,6.111111111111111e-06,6.111111111111111e-06,8.333333333333334e-06,1.7777777777777777e-05,3.555555555555555e-05,7.055555555555556e-05,0.00014166666666666668,0.00027666666666666665,0.0005655555555555556,0.0008388888888888889,0.0011361111111111112
ull,avg,6.111111111111111e-06,6.111111111111111e-06,6.111111111111111e-06,8.333333333333334e-06,1.7777777777777777e-05,3.555555555555555e-05,7.055555555555556e-05,0.00014166666666666668,0.00027666666666666665,0.0005572222222222222,0.0008383333333333333,0.0011233333333333334
""
n_blocks,20
type mode,aggregate,1,2,4,8,16,32,64,128,256,512,786,1024
int,max,4.444444444444444e-06,4.444444444444444e-06,4.444444444444444e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.055555555555556e-05,0.00014166666666666668,0.00028388888888888886,0.0005683333333333333,0.0008738888888888889,0.0011377777777777777
int,min,4.444444444444444e-06,4.444444444444444e-06,4.444444444444444e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.055555555555556e-05,0.0001422222222222222,0.00026722222222222224,0.0005222222222222222,0.0007644444444444444,0.0010344444444444444
int,med,4.444444444444444e-06,4.444444444444444e-06,4.444444444444444e-06,8.888888888888888e-06,1.7777777777777777e-05,3.555555555555555e-05,7.11111111111111e-05,0.0001422222222222222,0.0002761111111111111,0.0005666666666666667,0.0008388888888888889,0.0011355555555555555
