omp_flush_array_spread
n iter,1000
arr step,16
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
int,max,9.060876e-09,1.30791089e-08,1.6259512e-08,1.62281206e-08,1.62594452e-08,1.58222127e-08,1.62288062e-08,1.0989467e-08,1.49615726e-08,1.62112076e-08,1.61889212e-08,1.51291177e-08,9.5519997e-09,1.1229232e-08,8.6904106e-09,1.10993631e-08,1.37710649e-08,9.4694606e-09,1.24799251e-08,8.4202571e-09,1.4411324e-08,1.00700301e-08,2.38018036e-08,2.12288562e-08,3.13117912e-08,2.95917653e-08,8.0977649e-09,2.32389737e-08,3.1581525e-08,5.05903329e-08,1.14603098e-08,1.03306848e-08,3.5095995e-09,3.94995992e-08,8.6106566e-09,2.84511057e-08,2.16302698e-08,8.0193088e-09,1.17310789e-08,4.11885471e-08,1.51205869e-08,4.79612643e-08,1.33800079e-08,8.4705653e-09,1.02393916e-08,1.11496214e-08,7.9303661e-09,1.39502948e-08,1.72496231e-08,1.22180284e-08,1.4218188e-08,1.68700125e-08,2.29510048e-08,1.96185893e-08,4.54007161e-08,9.56951e-09,4.60303218e-08,3.65691707e-08,7.2539314e-08,5.06207213e-08,6.04204372e-08,7.01797278e-08,4.42397786e-08,3.50095508e-08,2.56108295e-08,4.31405904e-08,3.31709906e-08,2.77404425e-08
int,min,9.060876e-09,5.2379851e-09,5.4183504e-09,5.4086942e-09,5.4298157e-09,5.4190836e-09,6.2811644e-09,5.4018448e-09,5.429245e-09,5.4003734e-09,5.3497002e-09,5.2893365e-09,4.5309044e-09,5.2091661e-09,5.3415199e-09,5.2414201e-09,5.3477226e-09,5.1699403e-09,5.3110974e-09,5.7779552e-09,5.4900858e-09,9.2002667e-09,1.20787621e-08,1.1529182e-08,1.4499765e-08,1.97703961e-08,3.939986e-09,2.69905379e-08,2.66594221e-08,4.26093222e-08,5.1809769e-09,5.2207253e-09,3.9684529e-09,2.27006261e-08,6.6999567e-09,7.0021223e-09,1.42108682e-08,6.300986e-09,7.0909476e-09,6.0501752e-09,6.0304793e-09,5.7903412e-09,5.34138e-09,5.431291e-09,5.7699844e-09,5.3903905e-09,5.4398058e-09,5.9696062e-09,6.699601e-09,6.0692952e-09,6.2704832e-09,1.07719843e-08,1.19089647e-08,4.3204984e-09,9.9418823e-09,5.5497786e-09,1.59998131e-08,1.6250871e-08,2.5680425e-08,2.270024e-08,1.90207478e-08,1.3882014e-08,1.7061295e-08,1.31101747e-08,5.9001099e-09,1.58517149e-08,9.1608463e-09,1.00585683e-08
int,med,9.060876e-09,9.1437881e-09,6.9399959e-09,1.21686456e-08,8.1193716e-09,9.6733975e-09,9.2507664e-09,4.2002412e-09,7.8300145e-09,6.0946583e-09,1.02420226e-08,7.3798707e-09,3.6091728e-09,4.4403812e-09,5.0804102e-09,7.3310583e-09,6.5695503e-09,6.595613e-10,7.4505107e-09,6.2740778e-09,3.8806189e-09,8.7654034e-09,2.02314273e-08,1.83800655e-08,3.25987439e-08,2.89189816e-08,1.7712704e-09,2.42605179e-08,3.06008551e-08,4.92500801e-08,5.0795036e-09,7.0192962e-09,2.71991e-09,4.07048051e-08,4.6090257e-09,1.55797833e-08,1.97699538e-08,1.4814334e-08,1.0960352e-08,2.19656638e-08,1.05200742e-08,1.21542452e-08,1.03405266e-08,1.04151582e-08,1.01707593e-08,1.0401061e-08,1.03184119e-08,1.29346424e-08,1.28801794e-08,1.11793726e-08,1.1490938e-08,1.99155605e-08,1.59796922e-08,1.07711523e-08,2.511006e-08,8.6490979e-09,4.2221109e-08,3.65152174e-08,6.55801665e-08,4.80153374e-08,5.58908345e-08,6.51550536e-08,3.70012546e-08,3.13355572e-08,1.05616133e-08,4.30902077e-08,1.94496458e-08,2.59106153e-08
int,avg,9.060876e-09,9.1437881e-09,9.5379607e-09,1.14913395e-08,9.3445923e-09,9.8399704e-09,9.9145852e-09,6.6588853e-09,8.481309e-09,7.4217887e-09,9.6215139e-09,8.7832871e-09,7.024774e-09,6.5539825e-09,6.0834344e-09,7.2234253e-09,8.4706882e-09,4.7962224e-09,7.4600469e-09,5.1748794e-09,6.6047206e-09,9.3144148e-09,1.88867465e-08,1.77050622e-08,2.99442964e-08,2.73771574e-08,3.5884444e-09,2.54887876e-08,3.03386431e-08,4.89150438e-08,5.3411774e-09,6.078862e-09,2.75665e-09,3.79061099e-08,5.801486e-09,2.20843178e-08,1.98871646e-08,1.18496877e-08,1.25411945e-08,2.49860594e-08,1.19877339e-08,2.30506727e-08,8.529884e-09,7.7820982e-09,8.9178465e-09,8.8532172e-09,8.1213572e-09,1.23045601e-08,1.16594074e-08,1.00020844e-08,9.8190166e-09,1.85837368e-08,1.71687846e-08,9.7853271e-09,2.38228764e-08,8.3364834e-09,3.83143711e-08,3.43672234e-08,6.19117035e-08,4.46279813e-08,5.25067704e-08,5.91201632e-08,3.33923122e-08,2.98767075e-08,1.14814355e-08,4.08586346e-08,2.02745496e-08,2.55794638e-08
ull,max,9.7486662e-09,1.50697874e-08,1.40591879e-08,1.62491522e-08,1.40077428e-08,1.62489447e-08,1.49591933e-08,1.6219834e-08,1.09320636e-08,1.29391124e-08,1.62085187e-08,1.62313409e-08,1.62583084e-08,1.22207181e-08,1.49590379e-08,1.47404007e-08,1.39012018e-08,1.61188954e-08,1.49481891e-08,1.62597475e-08,1.33017329e-08,1.62401707e-08,1.30207632e-08,1.62220238e-08,1.09894188e-08,1.37500961e-08,1.62398898e-08,1.41510036e-08,1.19696718e-08,1.62400536e-08,1.39703432e-08,1.03504906e-08,9.8493958e-09,1.31212422e-08,1.01492091e-08,9.9807382e-09,1.01489711e-08,1.01417996e-08,1.77289043e-08,1.01600635e-08,1.0148941e-08,1.01508696e-08,1.00507004e-08,1.94294748e-08,9.9598306e-09,1.00683351e-08,1.74992513e-08,1.10488525e-08,9.9804407e-09,1.66188779e-08,1.10903404e-08,1.05414101e-08,1.76992415e-08,1.10397617e-08,1.05489885e-08,1.66690816e-08,1.1518756e-08,1.07098778e-08,1.84616766e-08,1.08081177e-08,1.05592358e-08,1.74003087e-08,1.26695908e-08,1.31282663e-08,3.07997588e-08,2.88895813e-08,3.14798672e-08,3.23398215e-08
ull,min,9.7486662e-09,1.38700929e-08,1.04113837e-08,6.7701262e-09,7.5016089e-09,8.4203688e-09,5.419935e-09,5.391133e-09,5.4197281e-09,5.3921321e-09,5.4182819e-09,5.4092667e-09,5.4103105e-09,5.4198741e-09,5.3919456e-09,5.4196147e-09,5.4095654e-09,5.4200093e-09,5.4096368e-09,5.4111775e-09,5.4182835e-09,5.4288985e-09,5.4210075e-09,5.4205013e-09,5.4200772e-09,5.4096585e-09,5.4196217e-09,5.4187068e-09,5.390666e-09,5.421091e-09,5.411205e-09,5.4191142e-09,5.3899545e-09,5.4208884e-09,5.4114134e-09,5.4098389e-09,5.4118234e-09,5.4096051e-09,5.4102719e-09,5.4098564e-09,5.4092587e-09,5.4083812e-09,5.410291e-09,5.4093842e-09,5.4114314e-09,5.4104079e-09,5.4109337e-09,5.420721e-09,5.4199756e-09,5.419664e-09,5.4188762e-09,5.3994868e-09,5.4097943e-09,5.4107918e-09,5.4002168e-09,5.4197559e-09,5.4083315e-09,5.4084001e-09,5.3915701e-09,5.4193758e-09,5.4000555e-09,5.5295016e-09,5.4398958e-09,1.01307431e-08,9.1498738e-09,1.11609534e-08,9.5096254e-09,1.29416869e-08
ull,med,9.7486662e-09,1.44200968e-08,1.40591879e-08,1.47005551e-08,1.08402588e-08,1.03348454e-08,8.8294516e-09,8.613599e-09,6.701544e-09,7.9645784e-09,5.5500966e-09,1.15448536e-08,1.24903563e-08,9.1093556e-09,5.5105145e-09,9.6405188e-09,1.01994878e-08,9.5386631e-09,8.8509044e-09,5.909744e-09,5.4004459e-09,5.5355196e-09,5.4303578e-09,5.4301132e-09,5.4296902e-09,8.8808847e-09,5.4206677e-09,5.4185716e-09,8.2883571e-09,5.4390063e-09,5.4217038e-09,6.6306144e-09,1.01391585e-08,6.7561963e-09,5.4199593e-09,5.4209837e-09,5.4290292e-09,5.428976e-09,9.4699577e-09,5.4392287e-09,6.6996834e-09,5.4741307e-09,1.01607106e-08,9.7356116e-09,1.02211429e-08,1.02253149e-08,1.00604848e-08,1.02438601e-08,1.02401314e-08,9.8144369e-09,1.02692238e-08,1.02639922e-08,1.01199925e-08,1.03239015e-08,1.0278261e-08,9.8600786e-09,1.03191408e-08,1.02643007e-08,1.01116858e-08,1.03238745e-08,1.02884642e-08,9.7792588e-09,1.02901299e-08,1.02798981e-08,2.47810904e-08,2.45442725e-08,2.32294504e-08,3.07247118e-08
ull,avg,9.7486662e-09,1.44200968e-08,1.28432532e-08,1.3115453e-08,1.0467028e-08,1.13016327e-08,8.9739282e-09,1.03696677e-08,7.7318535e-09,7.8417002e-09,9.0527577e-09,1.14314061e-08,1.15277719e-08,8.7772395e-09,7.8690394e-09,9.6122054e-09,1.01181862e-08,9.9973025e-09,8.9297675e-09,8.5272337e-09,7.1759429e-09,7.9807912e-09,6.9616925e-09,7.4726358e-09,6.4189873e-09,8.35266e-09,6.8058835e-09,5.910584e-09,7.2196823e-09,6.2410827e-09,6.0877741e-09,7.0903152e-09,7.7550093e-09,6.9339387e-09,6.2503878e-09,6.5561438e-09,6.7279857e-09,6.9642274e-09,9.3848567e-09,7.3929685e-09,7.5963528e-09,7.7166081e-09,7.9271071e-09,1.0521407e-08,8.2730071e-09,8.3984928e-09,1.1266533e-08,8.6530251e-09,8.8602249e-09,1.14930399e-08,9.0626228e-09,9.1423592e-09,1.21361091e-08,9.4226363e-09,9.4972869e-09,1.24534743e-08,9.7125727e-09,9.6943497e-09,1.27972127e-08,9.9500914e-09,1.00215162e-08,1.30822461e-08,1.02238873e-08,1.03144033e-08,2.51246725e-08,2.46256217e-08,2.30835796e-08,2.88740962e-08
float,max,9.4007733e-09,1.14711728e-08,8.220685e-09,1.23597244e-08,1.34406468e-08,1.23404128e-08,1.3419355e-08,8.4499828e-09,1.32389597e-08,1.3250005e-08,1.33909708e-08,1.10315279e-08,8.1888271e-09,8.8205005e-09,1.20479503e-08,4.3691948e-09,1.24307707e-08,6.3600424e-09,8.6815517e-09,5.2590924e-09,9.388707e-09,1.39499872e-08,1.82188895e-08,2.59705412e-08,3.90386157e-08,3.77597812e-08,3.84595419e-08,1.14996939e-08,4.58895518e-08,1.29501979e-08,6.3586148e-09,1.18495325e-08,3.0409879e-09,1.22691246e-08,5.1190196e-09,1.41485516e-08,5.7615607e-09,1.21391483e-08,1.68112962e-08,3.27584117e-08,2.03093393e-08,9.570575e-09,9.2592465e-09,1.03805907e-08,1.46485077e-08,9.1193829e-09,9.1791008e-09,7.9094437e-09,7.700753e-09,1.13896193e-08,1.53695026e-08,1.69203203e-08,1.95087108e-08,1.59899852e-08,1.59099075e-08,3.01889366e-08,2.81319731e-08,4.01296649e-08,3.89200648e-08,3.95207205e-08,5.31919765e-08,5.41307562e-08,5.99782457e-08,3.17485899e-08,2.59206931e-08,2.72614435e-08,4.39498808e-08,2.19103831e-08
float,min,9.4007733e-09,8.44877e-09,4.8199774e-09,4.3395387e-09,4.4687555e-09,4.4880827e-09,4.3094258e-09,4.4611047e-09,4.4691309e-09,7.979673e-09,4.5604416e-09,3.2104953e-09,4.4100824e-09,4.3600691e-09,4.4294713e-09,5.2909575e-09,4.240295e-09,4.9202666e-09,4.3607286e-09,3.9196069e-09,5.3592383e-09,6.2311418e-09,5.6908163e-09,1.30793675e-08,2.63285617e-08,1.97488213e-08,2.364856e-08,1.70793721e-08,3.29389003e-08,4.3504398e-09,2.3598158e-09,3.4408141e-09,2.8714133e-09,7.500753e-09,4.110509e-09,4.9084578e-09,5.4691179e-09,5.0382144e-09,5.9106223e-09,5.0199637e-09,5.6520793e-09,4.8378883e-09,4.4606447e-09,4.5597809e-09,4.6303918e-09,4.4498969e-09,4.4290671e-09,4.6801936e-09,4.4205766e-09,5.5598846e-09,6.3383846e-09,7.9406316e-09,6.3190259e-09,4.3314711e-09,7.18142e-09,1.55689615e-08,1.81206982e-08,2.01591888e-08,1.43312041e-08,2.53598677e-08,2.1829492e-08,1.54906845e-08,1.55802519e-08,1.43581471e-08,4.9909731e-09,1.23185889e-08,9.729426e-09,5.0304448e-09
