omp_atomicadd_array_v2_close
n iter,1000
arr step,64
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
int,max,9.4697166e-09,9.5099461e-09,9.5104094e-09,9.5112637e-09,9.5008727e-09,7.8495288e-09,9.5001799e-09,9.5001799e-09,9.5001035e-09,9.5013359e-09,1.00201257e-08,1.00282545e-08,5.1507085e-09,7.8389464e-09,9.4996445e-09,9.498718e-09,1.10403188e-08,1.1051432e-08,1.10498045e-08,1.10506837e-08,1.10486737e-08,1.10393195e-08,1.10498082e-08,1.05002283e-08,1.10494765e-08,1.10585803e-08,1.10515945e-08,1.10585689e-08,1.10495656e-08,1.10409857e-08,1.10586064e-08,1.10385992e-08,1.10515005e-08,1.10396475e-08,1.10504758e-08,1.10704382e-08,9.1598372e-09,1.00121838e-08,1.1069086e-08,1.1078342e-08,1.47292583e-08,1.11807281e-08,1.10691144e-08,1.39517636e-08,1.10481311e-08,1.39889308e-08,1.10714702e-08,1.10196942e-08,1.39703206e-08,9.5495854e-09,1.42194852e-08,1.20804996e-08,1.09596475e-08,1.09197722e-08,1.10103987e-08,1.10280824e-08,1.1039608e-08,1.11600925e-08,1.13897501e-08,1.11583603e-08,1.14918115e-08,1.15906522e-08,1.0820471e-08,1.39791551e-08,2.44200903e-08,1.89107053e-08,1.5551154e-08,2.61583223e-08
int,min,9.4697166e-09,4.8703421e-09,5.0011491e-09,4.9996806e-09,5.0103627e-09,5.0297748e-09,5.0008229e-09,5.000508e-09,5.0197447e-09,5.0281981e-09,5.0090945e-09,5.0004565e-09,5.0005725e-09,5.0289319e-09,5.0190666e-09,5.0279564e-09,5.0102582e-09,5.0298288e-09,5.010594e-09,5.0102708e-09,5.0098076e-09,5.009043e-09,5.0282777e-09,5.0093697e-09,5.0284178e-09,5.000802e-09,5.0104533e-09,5.0102242e-09,5.0181044e-09,5.0299222e-09,5.0584482e-09,1.10309319e-08,9.510755e-09,9.4693956e-09,9.4690469e-09,9.5109679e-09,5.0192892e-09,5.010657e-09,9.0304338e-09,5.8502858e-09,4.9908109e-09,4.9999434e-09,5.0210828e-09,4.9996968e-09,5.0111882e-09,5.0000883e-09,5.0105975e-09,4.9914291e-09,4.992045e-09,5.0104073e-09,5.0094801e-09,5.0016095e-09,5.1613077e-09,5.0004562e-09,5.0101677e-09,5.0090939e-09,5.0020952e-09,5.020455e-09,5.0119322e-09,5.0292371e-09,5.0210469e-09,5.0219135e-09,5.007764e-09,1.0829258e-08,5.4497415e-09,1.05214229e-08,4.9993912e-09,2.6104932e-09
int,med,9.4697166e-09,7.1852249e-09,5.0011491e-09,7.2450951e-09,5.0107298e-09,5.0303661e-09,9.5097166e-09,5.0004482e-09,5.0291748e-09,5.0013786e-09,5.0014146e-09,4.9999463e-09,5.0001389e-09,5.0299467e-09,5.0291093e-09,5.0294403e-09,5.0007977e-09,5.0341127e-09,5.0089066e-09,5.014967e-09,5.0314951e-09,1.10453163e-08,1.08492352e-08,1.103956e-08,1.10511682e-08,1.08590018e-08,1.10508711e-08,1.10510536e-08,1.104983e-08,1.10504898e-08,1.105983e-08,1.1049306e-08,1.10390973e-08,1.08644772e-08,1.10504758e-08,1.08780704e-08,1.08699561e-08,1.10402254e-08,1.08783511e-08,1.08794941e-08,1.08692467e-08,1.11738072e-08,1.08583493e-08,1.085017e-08,1.08499173e-08,1.08584961e-08,1.08792776e-08,1.08407945e-08,1.08789735e-08,1.08512756e-08,1.08398219e-08,1.08583511e-08,1.08593922e-08,1.08403491e-08,1.08495868e-08,1.08403995e-08,1.08598088e-08,1.08501276e-08,1.08993047e-08,1.08609869e-08,1.08595763e-08,1.1027832e-08,1.08807506e-08,1.0861011e-08,1.89106682e-08,2.14902464e-08,1.37300694e-08,1.76741119e-08
int,avg,9.4697166e-09,7.1852249e-09,6.5002791e-09,7.242711e-09,6.478593e-09,5.4752771e-09,7.5728818e-09,5.7157843e-09,6.4993627e-09,5.897855e-09,5.7153699e-09,5.8630231e-09,5.0098581e-09,5.2047954e-09,5.2963382e-09,5.3083306e-09,5.7086426e-09,6.3708933e-09,6.9221821e-09,7.4039472e-09,7.8680423e-09,8.2913709e-09,8.6407157e-09,8.7755015e-09,9.3820233e-09,9.5352575e-09,9.8721504e-09,1.01850833e-08,1.04234219e-08,1.06415075e-08,1.08635645e-08,1.10496385e-08,1.09608693e-08,1.08545504e-08,1.09173164e-08,1.07930227e-08,1.0320132e-08,9.973915e-09,1.07138269e-08,1.03478918e-08,1.00956177e-08,9.9813665e-09,9.682257e-09,1.04235533e-08,9.9316546e-09,1.012526e-08,1.03230257e-08,1.0168962e-08,1.05605261e-08,9.6526855e-09,1.02821214e-08,1.03009443e-08,9.7382822e-09,9.9570635e-09,9.9463857e-09,1.02345645e-08,1.01413929e-08,1.02656663e-08,1.0412551e-08,1.04963397e-08,1.06066706e-08,1.08176908e-08,1.08006132e-08,1.1281089e-08,1.7460024e-08,1.92211373e-08,1.28180866e-08,1.73859956e-08
ull,max,6.2691565e-09,9.5104094e-09,1.0028736e-08,1.12987706e-08,9.5196445e-09,9.4908727e-09,9.5104094e-09,9.5013359e-09,9.5089474e-09,9.499109e-09,1.00196625e-08,1.00396625e-08,9.5093806e-09,9.3411021e-09,8.2187962e-09,9.509415e-09,1.10598767e-08,1.10594601e-08,1.1042142e-08,1.1059388e-08,1.10405489e-08,1.10489757e-08,1.10408966e-08,1.1058878e-08,1.10492261e-08,1.10415169e-08,1.10501999e-08,1.10497105e-08,1.10600641e-08,1.10589084e-08,1.10499283e-08,1.10597784e-08,1.1049086e-08,1.06693364e-08,9.9788731e-09,1.10114702e-08,1.10809998e-08,1.10793364e-08,1.1059086e-08,1.10708995e-08,1.11005437e-08,1.10695493e-08,1.34295419e-08,9.4514702e-09,1.11000804e-08,1.34909996e-08,1.10495473e-08,1.26682086e-08,1.09999638e-08,1.10214702e-08,1.2342318e-08,9.131461e-09,1.39703206e-08,1.10013931e-08,1.10191631e-08,1.10386227e-08,1.35087915e-08,1.10505437e-08,1.08411423e-08,1.20392427e-08,1.36710519e-08,1.14695854e-08,1.13602133e-08,1.16486757e-08,1.49398048e-08,2.23619682e-08,2.76503499e-08,2.55384099e-08
ull,min,6.2691565e-09,9.5104094e-09,4.8699904e-09,5.0004037e-09,5.0103627e-09,4.9998315e-09,5.0295027e-09,5.0283017e-09,5.0203305e-09,5.020334e-09,5.0202534e-09,5.0297308e-09,5.8209137e-09,5.0100168e-09,5.0303535e-09,5.0100558e-09,5.0088089e-09,5.0103642e-09,5.0006874e-09,5.0283966e-09,5.0206407e-09,5.0092509e-09,5.0298076e-09,5.0288853e-09,5.0005777e-09,5.029183e-09,5.0100841e-09,5.0300629e-09,5.0099107e-09,5.0387665e-09,5.0006358e-09,1.10306067e-08,9.5202917e-09,6.430148e-09,9.1916013e-09,6.4211685e-09,9.5093652e-09,6.2199025e-09,9.0396806e-09,6.4592476e-09,5.0203314e-09,5.1398288e-09,6.2102274e-09,5.0003012e-09,5.0192366e-09,5.8296841e-09,5.0104066e-09,5.0015065e-09,5.0003441e-09,5.0007962e-09,6.0190793e-09,4.9804942e-09,5.0019243e-09,4.9997884e-09,5.0196326e-09,5.0101654e-09,5.008954e-09,5.0195663e-09,5.0195663e-09,7.8694759e-09,5.0093449e-09,5.0203763e-09,5.1303358e-09,1.08321162e-08,4.5912955e-09,1.19494461e-08,5.1212254e-09,1.37696523e-08
ull,med,6.2691565e-09,9.5104094e-09,9.0202254e-09,9.263868e-09,6.2096297e-09,4.998765e-09,5.0294577e-09,5.0007581e-09,5.0297247e-09,5.0309875e-09,5.0297902e-09,5.0395435e-09,9.4998439e-09,4.8497353e-09,5.0308125e-09,5.0102226e-09,5.0088853e-09,5.0112695e-09,5.0008275e-09,5.0377933e-09,5.0002444e-09,1.1044505e-08,1.08495329e-08,1.08551023e-08,1.10508711e-08,1.10541115e-08,1.08495584e-08,1.10586015e-08,1.10514653e-08,1.085477e-08,1.10515685e-08,1.10597154e-08,1.10489258e-08,1.08598833e-08,1.10499532e-08,1.10488725e-08,1.08583887e-08,1.10655097e-08,1.08705153e-08,1.08645093e-08,1.09094905e-08,1.08698549e-08,1.08592868e-08,1.08609857e-08,1.08605992e-08,1.08511845e-08,1.08510931e-08,1.08691879e-08,1.08594232e-08,1.08501733e-08,1.08481363e-08,1.08491135e-08,1.08602721e-08,1.08591905e-08,1.0860029e-08,1.08550069e-08,1.08593883e-08,1.08585144e-08,1.08589781e-08,1.08409668e-08,1.08506001e-08,1.08587027e-08,1.08512527e-08,1.08593018e-08,1.71400632e-08,1.98897134e-08,1.83596916e-08,1.90551484e-08
ull,avg,6.2691565e-09,9.5104094e-09,7.9799256e-09,8.7143132e-09,7.0603072e-09,5.7443089e-09,5.781498e-09,6.1439827e-09,6.5207056e-09,6.0377481e-09,5.9860536e-09,5.6865366e-09,8.8805577e-09,5.4841707e-09,5.2204735e-09,5.2775396e-09,5.6879513e-09,6.3540374e-09,6.9127016e-09,7.3985098e-09,7.7870903e-09,8.2959974e-09,8.5934053e-09,8.9340313e-09,9.3751213e-09,9.6425924e-09,9.8018719e-09,1.01936389e-08,1.04337643e-08,1.05216614e-08,1.05103975e-08,1.10515935e-08,1.10132633e-08,1.07057984e-08,1.08743682e-08,1.06782931e-08,1.0835983e-08,1.05634236e-08,1.06731233e-08,1.0542583e-08,1.0050297e-08,9.9081466e-09,1.0572699e-08,9.6162278e-09,9.6833899e-09,1.04055994e-08,9.8249468e-09,9.7846045e-09,9.7049269e-09,9.9808208e-09,1.05278992e-08,8.9999447e-09,1.05424234e-08,1.02805063e-08,1.00980757e-08,1.05159863e-08,1.05288332e-08,1.03407569e-08,1.03608279e-08,1.08663579e-08,1.06803597e-08,1.06734062e-08,1.08112836e-08,1.08976878e-08,1.52191045e-08,1.99585673e-08,2.29602175e-08,1.82122118e-08
float,max,1.07685986e-08,1.31416786e-08,1.31106842e-08,1.36086154e-08,1.27790149e-08,1.30894902e-08,1.12800925e-08,1.41383644e-08,1.36298538e-08,1.2640233e-08,5.8610361e-09,1.85791772e-08,1.36209996e-08,6.7310927e-09,1.11894197e-08,9.7601768e-09,1.38994072e-08,1.41902744e-08,1.3860289e-08,1.43101176e-08,1.38195537e-08,1.43598573e-08,1.44010881e-08,1.43807976e-08,1.44115892e-08,1.35091989e-08,1.3969707e-08,1.44206248e-08,1.39704384e-08,1.38480188e-08,1.42404211e-08,1.44206111e-08,1.43902837e-08,1.43886128e-08,1.43715746e-08,1.43895531e-08,1.40513065e-08,1.44000679e-08,1.43804375e-08,1.44003438e-08,1.43908896e-08,1.43785707e-08,1.4409651e-08,1.35211208e-08,1.35498247e-08,1.44303738e-08,1.41992136e-08,1.43604031e-08,1.43889507e-08,1.34076889e-08,1.41916072e-08,1.39586299e-08,1.30987674e-08,1.11889542e-08,1.38200137e-08,1.37884154e-08,1.40501727e-08,1.43980782e-08,1.43200327e-08,1.41296399e-08,1.44187271e-08,1.39986919e-08,1.43498453e-08,1.36903412e-08,3.60800301e-08,3.17911293e-08,2.74620627e-08,2.91507123e-08
float,min,1.07685986e-08,9.6993059e-09,1.04102597e-08,1.03006039e-08,1.06005923e-08,1.08814705e-08,1.05811745e-08,1.05889568e-08,1.05898442e-08,1.05793391e-08,1.05898917e-08,1.05896919e-08,1.05884276e-08,1.0589404e-08,1.05901755e-08,1.05898016e-08,1.05892358e-08,1.05893877e-08,1.05805566e-08,1.05804338e-08,1.05888408e-08,1.05983118e-08,1.059028e-08,1.058987e-08,1.05808223e-08,1.0581109e-08,1.05898399e-08,1.06003143e-08,1.0588873e-08,1.05888368e-08,1.05910381e-08,1.34602217e-08,1.31095496e-08,1.04216998e-08,1.33889616e-08,1.10505835e-08,1.10495177e-08,1.05800084e-08,1.05903917e-08,1.05796637e-08,1.05883934e-08,1.05884491e-08,1.05796149e-08,1.05892538e-08,1.05897659e-08,1.05789999e-08,1.05886925e-08,1.05792236e-08,1.04183565e-08,1.05908669e-08,1.05794566e-08,1.0588952e-08,1.05981557e-08,1.05804254e-08,1.05900325e-08,1.05905978e-08,1.05981252e-08,1.06110234e-08,1.05884708e-08,1.05804454e-08,1.05805869e-08,1.05501794e-08,1.02201109e-08,1.10413597e-08,1.34013988e-08,1.1161716e-08,1.05588504e-08,1.10400502e-08
