omp_atomicadd_array_v2_close
n iter,1000
arr step,4
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
int,max,1.03692384e-08,2.77305757e-08,2.20112991e-08,2.89887831e-08,3.09684901e-08,5.08685269e-08,5.20192003e-08,4.90096338e-08,5.10114314e-08,5.15791513e-08,5.14980757e-08,4.88692072e-08,5.01897974e-08,6.07309236e-08,5.17299332e-08,4.94190657e-08,5.29018224e-08,5.26301642e-08,3.13589946e-08,5.42986852e-08,5.24715837e-08,5.27596716e-08,5.48701534e-08,5.14693004e-08,5.68695549e-08,5.44293442e-08,4.4510795e-08,4.76203662e-08,6.02484305e-08,4.98513394e-08,5.10195061e-08,4.99283823e-08,8.01292816e-08,8.93983495e-08,6.33391557e-08,7.51806505e-08
int,min,1.03692384e-08,2.02508246e-08,1.03397667e-08,1.72701437e-08,1.9700023e-08,3.46985245e-08,1.04812883e-08,2.75309503e-08,3.43916327e-08,2.53197354e-08,1.1060529e-08,3.5202218e-08,3.1191321e-08,1.7739993e-08,1.15415282e-08,2.43399644e-08,1.8160502e-08,2.51290848e-08,1.11297635e-08,1.96095279e-08,2.18303032e-08,2.67693211e-08,1.67494576e-08,2.67102348e-08,1.72801529e-08,1.86507777e-08,1.1870415e-08,2.72602184e-08,1.7891449e-08,2.20289078e-08,1.41314438e-08,2.24008386e-08,2.39484959e-08,2.01811411e-08,1.53218567e-08,1.77013097e-08
int,med,1.03692384e-08,2.39895566e-08,1.78009789e-08,2.5345381e-08,1.87393867e-08,4.32193301e-08,4.01692061e-08,3.59092383e-08,3.6740224e-08,5.20751029e-08,4.54299039e-08,4.41144966e-08,4.9770083e-08,4.66202562e-08,4.88304395e-08,4.19309641e-08,4.16289122e-08,5.09550153e-08,4.74093333e-08,4.33457356e-08,4.64885732e-08,4.17147622e-08,4.03888519e-08,4.45696125e-08,4.42810539e-08,4.58800079e-08,4.12387012e-08,3.65309971e-08,3.91410774e-08,4.25896925e-08,4.45588359e-08,4.01145303e-08,6.15708026e-08,5.17847233e-08,5.00286348e-08,4.39700831e-08
int,avg,1.03692384e-08,2.39895566e-08,1.56092057e-08,2.42403109e-08,2.40999576e-08,4.24665759e-08,3.78144424e-08,4.0777511e-08,4.05571535e-08,4.02269896e-08,4.18585958e-08,4.35320434e-08,4.37014712e-08,4.43014584e-08,4.36135949e-08,4.08032442e-08,4.2355479e-08,4.42436391e-08,3.796876e-08,4.10842616e-08,4.40410242e-08,4.00939768e-08,3.94318605e-08,4.47308266e-08,4.32367184e-08,4.2044077e-08,3.80721835e-08,3.73309263e-08,4.25076892e-08,3.8769011e-08,4.13349109e-08,3.71206107e-08,5.28217385e-08,4.69360669e-08,4.23371815e-08,4.43256003e-08
ull,max,5.5605186e-09,1.11789047e-08,1.61100687e-08,2.15514389e-08,2.87500655e-08,2.38704634e-08,2.84883688e-08,2.6331494e-08,3.17804076e-08,3.57912236e-08,3.57700475e-08,3.39094899e-08,3.47294713e-08,2.93790718e-08,3.35187277e-08,2.95191638e-08,3.40882109e-08,3.41493509e-08,3.1559055e-08,2.4481058e-08,3.49995195e-08,3.6809808e-08,3.51696478e-08,3.35394789e-08,3.32401723e-08,3.31595219e-08,3.42102533e-08,3.34007277e-08,3.32887794e-08,3.58691524e-08,3.33404733e-08,3.36512073e-08,3.33312547e-08,2.83796825e-08,3.60803766e-08,4.25215674e-08
ull,min,5.5605186e-09,1.07602055e-08,1.07302199e-08,5.3689789e-09,1.07685458e-08,9.5294325e-09,1.08313217e-08,8.1696693e-09,1.09684448e-08,1.03601245e-08,5.391311e-09,1.03813382e-08,1.11991574e-08,1.10892824e-08,1.10413359e-08,5.5900417e-09,5.4611775e-09,1.05389462e-08,9.7004416e-09,5.7190836e-09,1.1380659e-08,1.66388164e-08,6.4608572e-09,1.04011191e-08,1.03681909e-08,1.0539493e-08,9.8300278e-09,9.9787228e-09,1.19706703e-08,1.01800218e-08,5.4410605e-09,9.7506996e-09,1.30797797e-08,6.0600281e-09,1.19909601e-08,1.09401817e-08
ull,med,5.5605186e-09,1.09142601e-08,1.29603653e-08,1.22954719e-08,1.93505168e-08,1.55401183e-08,1.78508983e-08,2.33445763e-08,2.78193727e-08,2.67852563e-08,2.69292204e-08,2.39954738e-08,3.16318848e-08,1.96101287e-08,2.08304062e-08,2.57419551e-08,2.76990991e-08,2.57308079e-08,2.59991974e-08,2.80696746e-08,2.83210228e-08,2.50100319e-08,2.80710449e-08,2.52748621e-08,2.15315749e-08,2.31197337e-08,2.34002524e-08,2.57355704e-08,2.80591055e-08,2.67252273e-08,2.41894646e-08,2.44399399e-08,2.57903992e-08,2.88713642e-08,2.28900996e-08,2.64941818e-08
ull,avg,5.5605186e-09,1.09142601e-08,1.33297574e-08,1.26955264e-08,1.848315e-08,1.76250073e-08,1.88037382e-08,2.06437104e-08,2.38731401e-08,2.1225657e-08,2.58943385e-08,2.16018292e-08,2.47616139e-08,1.97450959e-08,2.20364431e-08,2.29947898e-08,2.64116182e-08,2.45488554e-08,2.5674487e-08,2.33326551e-08,2.74339071e-08,2.34975209e-08,2.25811067e-08,2.05488514e-08,2.17727975e-08,2.23737888e-08,2.309961e-08,2.48923151e-08,2.5834165e-08,2.27888993e-08,2.37188575e-08,2.21464008e-08,2.77862939e-08,2.62867252e-08,2.23736712e-08,2.44929245e-08
float,max,1.4128819e-08,1.89120926e-08,2.37088405e-08,3.17190854e-08,3.82101672e-08,5.81710805e-08,5.81085585e-08,5.65793256e-08,4.85200943e-08,6.36179541e-08,6.31806624e-08,6.57396664e-08,6.23680565e-08,6.02884268e-08,5.6330872e-08,6.0030285e-08,5.97793088e-08,6.16609767e-08,6.40312665e-08,5.8549415e-08,8.30092758e-08,8.22503612e-08,7.20014705e-08,9.09898836e-08,6.73682472e-08,7.75386505e-08,7.36403722e-08,7.47189537e-08,8.23806256e-08,7.34308582e-08,8.40900533e-08,7.22299474e-08,8.52284769e-08,8.30417845e-08,1.099019952e-07,9.09222552e-08
float,min,1.4128819e-08,1.94814497e-08,1.26109552e-08,2.04210838e-08,2.3778687e-08,3.82414919e-08,1.35397755e-08,3.73589117e-08,2.61715616e-08,3.15289346e-08,1.36586514e-08,2.24304549e-08,3.83406122e-08,2.0330269e-08,6.6699117e-09,3.00203357e-08,2.44106833e-08,5.52109235e-08,1.50795238e-08,2.75013759e-08,1.18894545e-08,1.73094574e-08,5.08907349e-08,2.380048e-08,1.44191725e-08,4.62697855e-08,3.91202475e-08,4.17590826e-08,6.68215163e-08,6.00492885e-08,6.49105615e-08,5.42706006e-08,3.23406351e-08,3.00512384e-08,2.81106064e-08,3.09706284e-08
