omp_atomicadd_array_v2_close
n iter,1000
arr step,4
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
int,max,6.8314877e-09,3.94781409e-08,2.99786679e-08,3.55701338e-08,5.0680791e-08,6.53002185e-08,7.42903281e-08,7.90696779e-08,9.00196628e-08,1.025496297e-07,1.142194077e-07,1.076210194e-07,1.159999615e-07,1.357295268e-07,1.318306412e-07,1.210314e-07,1.661300008e-07,2.145805701e-07,1.550305637e-07,2.058077112e-07,2.077020485e-07,2.21439866e-07,2.18910209e-07,2.330096556e-07,2.317394728e-07,2.197520012e-07,1.590601462e-07,1.765794434e-07,2.466601511e-07,2.213215073e-07,3.021402017e-07,3.455907269e-07,3.09019153e-07,3.790697862e-07,2.788403125e-07,2.955500636e-07,3.023992352e-07,3.911779271e-07,4.624414667e-07,3.511611385e-07,3.731800636e-07,5.047487013e-07,5.303101372e-07,4.306606436e-07
int,min,6.8314877e-09,3.94419148e-08,8.6598669e-09,3.52799437e-08,2.98394313e-08,3.4169969e-08,3.98520602e-08,4.00315993e-08,3.92106796e-08,4.59888565e-08,3.22416066e-08,2.33596844e-08,3.85680673e-08,4.55491475e-08,2.59515839e-08,1.69793396e-08,2.67997603e-08,3.26698364e-08,4.01500591e-08,3.49702855e-08,3.58111887e-08,4.03414282e-08,5.32896684e-08,4.27884305e-08,4.66816315e-08,7.5619962e-08,4.24388095e-08,5.24301007e-08,8.6002342e-09,4.56601025e-08,4.34510277e-08,3.27804852e-08,5.90096533e-08,2.79591061e-08,6.67597408e-08,4.92183334e-08,4.22611087e-08,7.39982887e-08,5.0960752e-08,7.17399585e-08,6.49083754e-08,1.281890102e-07,1.113309555e-07,1.073798874e-07
int,med,6.8314877e-09,3.94600278e-08,3.01202148e-08,3.54500455e-08,4.54891373e-08,6.24705545e-08,7.03285582e-08,6.65705994e-08,8.18611232e-08,9.70307382e-08,9.14881882e-08,1.040096458e-07,9.69117455e-08,1.127955423e-07,1.219997147e-07,9.94643493e-08,1.236186829e-07,1.435006146e-07,1.530917438e-07,1.067550171e-07,1.866389211e-07,1.79575027e-07,1.495607065e-07,2.047894826e-07,1.366687044e-07,1.562286473e-07,1.154698474e-07,1.295294239e-07,1.666289685e-07,1.452451484e-07,1.719898296e-07,1.53933344e-07,2.104194417e-07,2.610556207e-07,1.81599736e-07,1.933401569e-07,2.022309819e-07,2.667748536e-07,4.490698911e-07,2.197659032e-07,2.480988589e-07,3.558185642e-07,4.052795573e-07,3.091941897e-07
int,avg,6.8314877e-09,3.94600278e-08,2.29089047e-08,3.54350286e-08,4.12170117e-08,5.35132683e-08,5.89514939e-08,6.20650888e-08,7.63695934e-08,8.77641963e-08,8.27064172e-08,8.48039079e-08,9.62367176e-08,1.031573581e-07,1.082776859e-07,1.025008067e-07,1.317850802e-07,1.539832882e-07,1.224267231e-07,1.168232842e-07,1.507814259e-07,1.609874265e-07,1.444620532e-07,1.735755176e-07,1.443152624e-07,1.536462996e-07,1.085609041e-07,1.261150526e-07,1.63374342e-07,1.467124796e-07,1.845314994e-07,2.074024409e-07,1.875118009e-07,2.787845574e-07,1.823876843e-07,2.136231611e-07,1.945265816e-07,2.539098757e-07,3.804005038e-07,2.292589736e-07,2.820663531e-07,3.192386711e-07,3.783796989e-07,2.961751113e-07
ull,max,5.9503226e-09,7.3204817e-09,2.81383527e-08,3.45913124e-08,4.92604454e-08,5.95303322e-08,5.32607039e-08,5.80994521e-08,5.11106242e-08,5.00682718e-08,4.78594241e-08,5.48302852e-08,6.83504497e-08,5.82303278e-08,6.67513493e-08,8.49890672e-08,8.05595891e-08,8.42790393e-08,1.187001859e-07,1.222090195e-07,1.122011574e-07,1.378400386e-07,1.333102644e-07,1.597112213e-07,1.346703653e-07,1.217583667e-07,1.217208337e-07,1.032395764e-07,1.550312714e-07,1.492787955e-07,1.919892506e-07,1.468803426e-07,1.31549776e-07,1.904599008e-07,1.489296745e-07,1.683888034e-07,2.079605997e-07,1.908399809e-07,1.885202988e-07,2.141092136e-07,2.075784645e-07,2.231801521e-07,1.835701723e-07,1.850283554e-07
ull,min,5.9503226e-09,5.9703568e-09,7.9591531e-09,7.9694939e-09,1.05312148e-08,5.9515083e-09,1.10199817e-08,7.9592633e-09,1.11696815e-08,1.05502927e-08,1.01390852e-08,3.37487154e-08,3.05604172e-08,2.60985634e-08,3.57292921e-08,2.68610564e-08,9.9411342e-09,2.7160247e-08,2.44285399e-08,2.87496465e-08,2.58308377e-08,1.59108914e-08,3.21587242e-08,2.2891123e-08,1.59603712e-08,1.59311484e-08,2.60283258e-08,4.14686954e-08,1.51820039e-08,4.4610136e-09,2.69696909e-08,2.71679706e-08,2.06897884e-08,4.62392113e-08,2.32903943e-08,3.04909558e-08,2.10113712e-08,1.69705193e-08,5.01702299e-08,4.83790607e-08,3.88316975e-08,5.98206033e-08,2.96207037e-08,3.85099792e-08
ull,med,5.9503226e-09,6.6347967e-09,2.64403394e-08,3.33605035e-08,4.90998131e-08,4.39694026e-08,3.88196326e-08,3.97644923e-08,4.73303e-08,4.8180029e-08,4.5040946e-08,4.95190122e-08,5.29011337e-08,5.11803462e-08,6.14199901e-08,6.84955355e-08,6.69181538e-08,5.35993114e-08,7.07798737e-08,1.138405352e-07,9.97299002e-08,1.341837446e-07,9.48796631e-08,1.233940738e-07,1.146596362e-07,1.246056054e-07,8.63908292e-08,8.38602737e-08,8.33999268e-08,8.86901051e-08,1.487718039e-07,1.122492551e-07,1.169514299e-07,1.011150945e-07,1.047001657e-07,1.271250632e-07,1.40040047e-07,1.427056777e-07,1.61750015e-07,1.472300259e-07,1.65371478e-07,1.734559843e-07,1.466878004e-07,1.604700898e-07
ull,avg,5.9503226e-09,6.6347967e-09,2.10158851e-08,2.72928665e-08,3.9538683e-08,3.67855126e-08,3.89446018e-08,3.94753172e-08,4.29118348e-08,3.99440121e-08,3.95402274e-08,4.76298068e-08,5.17982364e-08,4.96972124e-08,5.48660636e-08,6.85215788e-08,5.69726431e-08,5.44371399e-08,8.42842381e-08,1.000034712e-07,9.58802349e-08,1.003629613e-07,9.22484028e-08,1.153106041e-07,1.047977082e-07,1.056766374e-07,8.48850462e-08,8.02184353e-08,9.94979759e-08,8.8895605e-08,1.337337381e-07,7.94947143e-08,9.50628931e-08,1.1691875e-07,9.79119123e-08,1.106025858e-07,1.353467051e-07,1.246858063e-07,1.442859908e-07,1.525070771e-07,1.524705122e-07,1.5502903e-07,1.403901227e-07,1.473445004e-07
float,max,1.1298613e-08,6.04987097e-08,6.24206172e-08,6.06504625e-08,1.103998454e-07,1.171112044e-07,1.46790544e-07,1.595084242e-07,1.784997337e-07,1.925620158e-07,1.917703938e-07,1.992411275e-07,2.038581328e-07,2.292190544e-07,2.384302652e-07,2.411605235e-07,2.477385628e-07,2.724405986e-07,2.584701532e-07,2.063192418e-07,2.835514317e-07,2.555713969e-07,2.940503447e-07,2.906299295e-07,2.670706555e-07,2.703288794e-07,3.205316887e-07,3.318813078e-07,3.21970833e-07,3.198798132e-07,3.748200473e-07,3.958298248e-07,3.3532056e-07,3.589304416e-07,4.332207953e-07,5.147194513e-07,4.497099522e-07,4.894799271e-07,4.432602136e-07,5.305904359e-07,5.087612535e-07,5.474309096e-07,5.712698868e-07,5.812385689e-07
float,min,1.1298613e-08,6.05191425e-08,1.12979111e-08,5.7011062e-08,6.09603342e-08,5.08896747e-08,6.83394658e-08,6.11684131e-08,7.43616965e-08,6.96609058e-08,6.80997423e-08,5.33507867e-08,4.52615355e-08,8.07085867e-08,9.42305785e-08,7.22880995e-08,5.70093962e-08,-4.8304158e-09,6.85500925e-08,3.74898758e-08,7.87396373e-08,6.30721126e-08,4.93584401e-08,7.07991473e-08,7.14488585e-08,6.69603362e-08,6.25801894e-08,2.73491373e-08,6.94881125e-08,6.81292976e-08,9.5593306e-09,5.18396423e-08,8.51381276e-08,6.11419353e-08,5.79602727e-08,8.13106595e-08,9.94081975e-08,7.55900854e-08,9.40599409e-08,1.029090573e-07,1.407797424e-07,7.1841765e-08,4.08801396e-08,9.4389386e-08
