omp_atomicadd_array_v2
n iter,1000
arr step,64
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
int,max,9.4605074e-09,9.8001363e-09,7.859742e-09,9.5184885e-09,9.5084885e-09,1.00215337e-08,1.0039249e-08,1.12692339e-08,1.00577415e-08,9.4901077e-09,1.35709215e-08,1.00296309e-08,9.5006432e-09,1.06113779e-08,7.5185719e-09,9.5883905e-09,1.10298979e-08,1.10392352e-08,1.104034e-08,1.10397664e-08,1.10299744e-08,1.10303018e-08,1.1030782e-08,1.10302382e-08,1.10406844e-08,1.10396178e-08,1.1030731e-08,1.10389502e-08,1.10380704e-08,1.10397833e-08,1.10509857e-08,1.10603563e-08,1.1068866e-08,1.10297621e-08,1.10585548e-08,1.10105812e-08,1.12902133e-08,1.1049975e-08,1.12879799e-08,1.1029231e-08,1.10805133e-08,1.34810675e-08,1.10888731e-08,1.34901134e-08,1.21107724e-08,1.32192986e-08,1.3910477e-08,1.17403368e-08,1.10317885e-08,1.11700925e-08,1.27297697e-08,1.08505557e-08,1.35111757e-08,1.10700804e-08,1.2110377e-08,1.10586998e-08,1.10507666e-08,1.32482603e-08,1.26106284e-08,1.06302567e-08,1.37306531e-08,1.14915063e-08,1.11700395e-08,1.22302451e-08,2.26006279e-08,2.7240513e-08,2.80999457e-08,1.80214586e-08
int,min,9.4605074e-09,9.0801122e-09,5.0302118e-09,9.5093428e-09,5.0109279e-09,5.0003673e-09,5.0093411e-09,5.0190201e-09,4.9999695e-09,5.0183606e-09,5.0092912e-09,5.018849e-09,5.019077e-09,5.0007007e-09,5.0184943e-09,5.0178427e-09,5.000645e-09,5.0098975e-09,5.0185875e-09,5.0187029e-09,5.0184052e-09,5.001261e-09,5.0102708e-09,5.0179079e-09,5.0099477e-09,5.0091321e-09,5.0282304e-09,5.0084178e-09,5.0089278e-09,5.0092043e-09,5.0202242e-09,1.08695068e-08,9.4995102e-09,9.0504247e-09,9.5112183e-09,5.0099525e-09,9.4806163e-09,7.8291904e-09,9.4822247e-09,5.2979291e-09,8.6014537e-09,5.001936e-09,5.0092673e-09,7.1595885e-09,5.0002078e-09,5.0200836e-09,5.3110257e-09,5.0197214e-09,5.0092673e-09,5.0118031e-09,5.0100496e-09,5.0090819e-09,5.0396159e-09,5.0289217e-09,4.9904027e-09,5.0010149e-09,5.0287169e-09,4.9997014e-09,5.0097438e-09,5.0111865e-09,5.0089075e-09,5.2999963e-09,5.0189548e-09,1.08193456e-08,5.4996207e-09,3.6598685e-09,6.8298189e-09,1.51511732e-08
int,med,9.4605074e-09,9.4401242e-09,5.0995682e-09,9.5091833e-09,7.2196701e-09,4.9996114e-09,5.0003337e-09,5.0014703e-09,5.0003647e-09,5.6157336e-09,5.0092912e-09,5.0261696e-09,5.0285416e-09,5.0013887e-09,5.019247e-09,5.018898e-09,5.0008444e-09,5.0002921e-09,5.0298076e-09,5.0300706e-09,4.9702242e-09,1.10448343e-08,1.1039388e-08,1.08393735e-08,1.08398604e-08,1.10402211e-08,1.10389502e-08,1.10439841e-08,1.10396638e-08,1.08505528e-08,1.08508195e-08,1.10602417e-08,1.10580025e-08,1.08510559e-08,1.08506528e-08,1.10498199e-08,1.10591574e-08,1.08490459e-08,1.10503609e-08,1.08684399e-08,1.08507639e-08,1.08813509e-08,1.08606172e-08,1.08499335e-08,1.08600552e-08,1.08418239e-08,1.08493881e-08,1.08599854e-08,1.08408803e-08,1.08705962e-08,1.09810585e-08,1.08560258e-08,1.08595111e-08,1.08512679e-08,1.08592938e-08,1.0849973e-08,1.08689613e-08,1.08537187e-08,1.08300125e-08,1.072034e-08,1.08518825e-08,1.08503317e-08,1.085034e-08,1.0848941e-08,1.6469355e-08,1.74101154e-08,1.88395767e-08,1.37639648e-08
int,avg,9.4605074e-09,9.4401242e-09,6.0198639e-09,9.5115675e-09,7.307902e-09,6.312524e-09,6.2376129e-09,6.9380539e-09,6.0563878e-09,6.9226006e-09,5.9667185e-09,6.7962004e-09,5.4256264e-09,5.8829247e-09,5.1874106e-09,5.2746929e-09,5.709585e-09,6.3445315e-09,6.9180808e-09,7.3707437e-09,7.8611977e-09,8.2836467e-09,8.6805546e-09,8.9337786e-09,9.2258418e-09,9.6470022e-09,9.928001e-09,1.01433116e-08,1.0416986e-08,1.0485825e-08,1.07254647e-08,1.10249007e-08,1.09185246e-08,1.0830903e-08,1.07695001e-08,1.07130909e-08,1.08569661e-08,1.06576486e-08,1.07833313e-08,1.00166463e-08,1.05404471e-08,1.01682365e-08,1.02379745e-08,1.03824533e-08,1.02954461e-08,1.00661026e-08,1.01900794e-08,9.8643302e-09,9.0576298e-09,9.9833255e-09,1.04270535e-08,1.02035363e-08,1.04258321e-08,1.02189486e-08,1.00147585e-08,1.01092252e-08,1.01794028e-08,1.03593145e-08,1.05099262e-08,1.04142293e-08,1.08855861e-08,1.07268895e-08,1.07723272e-08,1.09162528e-08,2.08020712e-08,1.80634748e-08,2.10625676e-08,1.45990316e-08
ull,max,5.0395845e-09,9.3401077e-09,9.4997845e-09,9.4904094e-09,6.5702556e-09,9.4999461e-09,9.490571e-09,7.8606685e-09,9.4901077e-09,9.5180888e-09,9.5108684e-09,1.11911983e-08,1.20283168e-08,7.3509198e-09,8.9981731e-09,7.16953e-09,1.10483766e-08,1.10398979e-08,1.10308244e-08,1.10502806e-08,1.10498343e-08,1.10498512e-08,1.10494559e-08,1.10398257e-08,1.105034e-08,1.10388731e-08,1.10301314e-08,1.1069086e-08,1.13293018e-08,1.10408711e-08,1.10508293e-08,1.10597948e-08,1.10699142e-08,1.1039306e-08,1.07002133e-08,1.10788356e-08,1.10794742e-08,1.10994722e-08,1.1048342e-08,1.10702701e-08,1.10589522e-08,1.1088943e-08,1.29792265e-08,1.08718141e-08,1.39197894e-08,1.10293759e-08,1.1011084e-08,1.21004167e-08,1.39607692e-08,1.1081239e-08,1.0860323e-08,1.1038719e-08,1.10600804e-08,1.10707666e-08,1.10811519e-08,1.10600896e-08,1.11602812e-08,1.10609795e-08,1.39799785e-08,9.8107047e-09,1.39803738e-08,1.11583603e-08,1.16711063e-08,1.41587271e-08,2.38886156e-08,2.79098141e-08,2.77509387e-08,2.04293106e-08
ull,min,5.0395845e-09,7.3696358e-09,5.0201746e-09,4.99978e-09,5.0193756e-09,5.0198994e-09,5.0009721e-09,5.018291e-09,5.0099704e-09,5.0110742e-09,4.9999889e-09,5.0008382e-09,5.0191617e-09,4.9998437e-09,5.0196968e-09,5.0198595e-09,5.0096336e-09,5.0111974e-09,5.0193825e-09,5.0188387e-09,5.0093401e-09,5.0092255e-09,5.0183075e-09,5.0098373e-09,5.0178612e-09,5.0200465e-09,5.0194383e-09,4.9910454e-09,5.010737e-09,5.0187616e-09,5.0098076e-09,1.104983e-08,9.510755e-09,9.5110358e-09,8.7297365e-09,7.2402965e-09,8.6109904e-09,9.0301439e-09,4.9996555e-09,4.9800883e-09,7.8499719e-09,4.9994122e-09,6.0102515e-09,5.8200392e-09,5.7900906e-09,5.0205246e-09,5.0106479e-09,5.0008798e-09,6.8998199e-09,5.0193565e-09,5.0109633e-09,5.019548e-09,5.0103874e-09,4.9905525e-09,5.0198663e-09,5.0307892e-09,5.0102858e-09,5.0194527e-09,4.9896591e-09,5.020004e-09,5.3011821e-09,5.0304341e-09,5.3091936e-09,1.08310593e-08,6.4894196e-09,1.03089511e-08,5.8405733e-09,7.8704558e-09
ull,med,5.0395845e-09,8.3494785e-09,9.4997845e-09,6.5900474e-09,5.6189655e-09,5.2537112e-09,6.2290048e-09,5.0194659e-09,5.018905e-09,5.4350731e-09,4.9996584e-09,5.0012141e-09,5.0203955e-09,5.0004716e-09,5.0285793e-09,5.0196703e-09,5.0096336e-09,5.0197821e-09,5.0298076e-09,5.0298076e-09,5.0093274e-09,1.10560561e-08,1.0840468e-08,1.10398555e-08,1.08405614e-08,1.10395747e-08,1.10405013e-08,1.09517297e-08,1.08405528e-08,1.10412149e-08,1.10508244e-08,1.10596286e-08,1.10493971e-08,1.10509116e-08,1.105088e-08,1.08506421e-08,1.10582745e-08,1.10603352e-08,1.0858564e-08,1.08597227e-08,1.08603116e-08,1.08702042e-08,1.08694431e-08,1.08598623e-08,1.08610002e-08,1.08496544e-08,1.08511345e-08,1.08101274e-08,1.08487338e-08,1.08596638e-08,1.08605952e-08,1.08442873e-08,1.08687181e-08,1.08451146e-08,1.08499625e-08,1.08507262e-08,1.08510242e-08,1.08603583e-08,1.0862193e-08,1.08603583e-08,1.08719302e-08,1.08498581e-08,1.08596443e-08,1.08387445e-08,1.6910036e-08,2.05706995e-08,1.67319667e-08,1.88590834e-08
ull,avg,5.0395845e-09,8.3494785e-09,8.0066511e-09,6.9148927e-09,5.8100845e-09,6.6053747e-09,6.2320487e-09,5.461388e-09,6.3538438e-09,6.1913407e-09,5.869184e-09,6.7891966e-09,5.9992809e-09,5.2354658e-09,5.3700913e-09,5.1456543e-09,5.7567078e-09,6.3434733e-09,6.9237644e-09,7.4387965e-09,7.8851148e-09,8.2947401e-09,8.5742629e-09,9.0150367e-09,9.2297456e-09,9.6544374e-09,9.9429496e-09,1.02672892e-08,1.03345208e-08,1.0642223e-08,1.08598926e-08,1.10548879e-08,1.10071526e-08,1.09290007e-08,1.08930298e-08,1.06222655e-08,1.07795022e-08,1.08012886e-08,1.04697357e-08,1.02190982e-08,1.05628733e-08,1.02144176e-08,1.00227468e-08,1.01211503e-08,1.07427539e-08,9.7091473e-09,1.05186057e-08,9.7459796e-09,1.07445512e-08,9.6323226e-09,9.4049673e-09,9.6550983e-09,9.9047698e-09,9.8338326e-09,1.00525374e-08,1.01900866e-08,1.03686744e-08,1.02890435e-08,1.06487448e-08,1.04811575e-08,1.07870502e-08,1.07103354e-08,1.08906543e-08,1.09916592e-08,1.76369437e-08,2.03207767e-08,1.84586384e-08,1.78162502e-08
float,max,1.0299744e-08,1.26790146e-08,1.35997859e-08,1.31181721e-08,1.35804253e-08,7.8695499e-09,1.31002209e-08,1.31199535e-08,9.5701801e-09,1.91998842e-08,1.37000731e-08,8.349279e-09,1.31197577e-08,1.39893709e-08,1.31102209e-08,1.31106842e-08,1.34983423e-08,1.4080631e-08,1.42907133e-08,1.42607571e-08,1.41008217e-08,1.42813976e-08,1.42093588e-08,1.4220244e-08,1.43611723e-08,1.4060061e-08,1.43587434e-08,1.43787813e-08,1.43677679e-08,1.43479184e-08,1.44003206e-08,1.4409333e-08,1.44290219e-08,1.43897894e-08,1.43882991e-08,1.43894173e-08,1.43888861e-08,1.44194121e-08,1.43990219e-08,1.43897353e-08,1.4080459e-08,1.43892368e-08,1.43807607e-08,1.3941076e-08,1.44011792e-08,1.43215067e-08,1.42681728e-08,1.3941076e-08,1.11901089e-08,1.43794972e-08,1.41902748e-08,1.11710954e-08,1.11699866e-08,1.44003789e-08,1.34501289e-08,1.31592986e-08,1.41007133e-08,1.43596536e-08,1.38494232e-08,1.39282639e-08,1.44193709e-08,1.39010555e-08,1.1219765e-08,1.41313571e-08,2.40014217e-08,2.29507611e-08,1.96694249e-08,3.34519231e-08
float,min,1.0299744e-08,1.04192682e-08,1.02803035e-08,1.05599126e-08,1.05698079e-08,1.05783804e-08,1.05711374e-08,1.05789436e-08,1.05781822e-08,1.05702687e-08,1.05697028e-08,1.05693349e-08,1.05706895e-08,1.05794046e-08,1.05695041e-08,1.05688382e-08,1.0579101e-08,1.05791679e-08,1.057077e-08,1.05788075e-08,1.0578403e-08,1.05698167e-08,1.05706281e-08,1.05789015e-08,1.05780728e-08,1.05806195e-08,1.05910002e-08,1.0580696e-08,1.05894136e-08,1.05894875e-08,1.05688553e-08,1.11109486e-08,1.10399573e-08,1.10690413e-08,1.0601295e-08,1.10302168e-08,1.10510922e-08,1.1027877e-08,1.05806049e-08,1.08811713e-08,1.05988271e-08,1.05889108e-08,1.05698373e-08,1.05792236e-08,1.05902705e-08,1.05708971e-08,1.10398186e-08,1.05898288e-08,1.05887657e-08,1.05803685e-08,1.05796844e-08,1.05804225e-08,1.05804459e-08,1.05899525e-08,1.05701733e-08,1.05802609e-08,1.05795393e-08,1.05789787e-08,1.05907346e-08,1.0598709e-08,1.05779843e-08,1.05814188e-08,1.05893076e-08,1.10700307e-08,1.19301892e-08,1.1160421e-08,1.01003479e-08,1.10695351e-08
