omp_flush_array_close
n iter,1000
arr step,2
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
int,max,8.0300607e-09,4.42108746e-08,1.999688324e-07,4.060204248e-07,4.536012578e-07,5.847209648e-07,6.344507703e-07,8.12769082e-07,8.553004323e-07,9.733709555e-07,1.0426695448e-06,1.0504093977e-06,1.0800093579e-06,1.1299390112e-06,1.189570094e-06,1.1664492986e-06,1.1251789491e-06,1.3774799019e-06,1.3534109305e-06,1.447419917e-06,1.3860799635e-06,1.4294878508e-06,1.1252297961e-06,1.0730998437e-06,1.1753690562e-06,1.4878795642e-06,1.3953806068e-06,1.330999487e-06,1.5007995366e-06,1.2437881941e-06,1.2461804674e-06,1.070899646e-06,1.3036316779e-06,1.2706296259e-06,1.0106897597e-06,1.1286296265e-06,1.2622683517e-06,1.1937702089e-06,1.0225911719e-06,9.140121184e-07,1.0134920538e-06,9.818395251e-07,9.393106317e-07,1.0396610175e-06
int,min,8.0300607e-09,3.96189328e-08,1.363587555e-07,3.515494337e-07,3.271808742e-07,5.560188705e-07,5.406092131e-07,4.763595052e-07,4.549382796e-07,3.782095671e-07,4.207099687e-07,8.107996747e-07,7.312189764e-07,9.933492944e-07,1.2246887115e-06,2.759902628e-07,1.826608324e-07,4.901702409e-07,7.34668909e-07,5.395398082e-07,5.918980568e-07,6.043894919e-07,4.869999492e-07,3.023591879e-07,7.171007669e-07,4.095384308e-07,5.434878847e-07,8.543017799e-07,7.379091417e-07,8.504814633e-07,1.1090613904e-06,4.802196098e-07,5.234880067e-07,6.08480542e-07,7.425390028e-07,7.150705017e-07,6.464292065e-07,7.576105104e-07,1.0036194179e-06,8.590520166e-07,5.663502654e-07,5.957892053e-07,5.291307254e-07,6.645795027e-07
int,med,8.0300607e-09,4.19149037e-08,1.997995552e-07,3.905554037e-07,4.201778204e-07,5.6513574e-07,6.510904662e-07,8.063258376e-07,8.281093782e-07,8.575302499e-07,1.0106594664e-06,9.673202632e-07,1.0054496585e-06,1.117125831e-06,1.1555696837e-06,1.1421751923e-06,1.080570833e-06,1.3612850249e-06,1.2764994749e-06,1.4398498955e-06,1.3568802736e-06,1.348589827e-06,1.094860817e-06,1.0792099945e-06,1.2067794379e-06,1.4418198463e-06,1.4797593262e-06,1.3345307098e-06,1.5516216008e-06,1.1862256045e-06,1.1801591743e-06,1.0026056422e-06,1.1505304346e-06,1.2076949047e-06,9.059001495e-07,1.0987252612e-06,1.2386906752e-06,1.1308698025e-06,1.1487692075e-06,9.440851919e-07,9.046185155e-07,9.767041887e-07,9.439010103e-07,9.68904534e-07
int,avg,8.0300607e-09,4.19149037e-08,1.787090477e-07,3.848499527e-07,4.153492747e-07,5.692430699e-07,5.915369208e-07,7.241214635e-07,7.406930366e-07,7.995221309e-07,8.58647015e-07,9.48292988e-07,9.361779187e-07,1.1061064867e-06,1.195956652e-06,1.0383696391e-06,1.0275594935e-06,1.1638651613e-06,1.1817888299e-06,1.1892045841e-06,1.1756919585e-06,1.1684848945e-06,8.988229535e-07,9.010788356e-07,1.0229382055e-06,1.1676583716e-06,1.143227497e-06,1.1529465148e-06,1.2405862971e-06,1.1166512725e-06,1.1829279463e-06,9.559330092e-07,1.1767362224e-06,1.1309889136e-06,9.614477924e-07,1.0979831284e-06,1.1768129095e-06,1.1369983482e-06,1.0936363475e-06,9.602360579e-07,8.901323188e-07,9.449149267e-07,8.681434509e-07,9.115512179e-07
ull,max,6.301078e-09,9.92685681e-08,3.261602368e-07,3.167716673e-07,4.198317047e-07,5.30369763e-07,6.918301381e-07,6.747102931e-07,7.673196733e-07,7.506891014e-07,7.73908638e-07,7.209694705e-07,7.916208803e-07,9.054391119e-07,9.761404466e-07,8.193913483e-07,9.886691164e-07,8.708303633e-07,1.0382988257e-06,9.841101421e-07,8.82110105e-07,9.283285683e-07,8.383405768e-07,9.235610849e-07,8.526904907e-07,8.83869574e-07,8.457588693e-07,8.450798375e-07,8.832909961e-07,8.737891164e-07,9.024593037e-07,9.319496645e-07,8.462903609e-07,8.865890982e-07,8.837096262e-07,8.972706786e-07,8.396311829e-07,8.762502238e-07,9.518105455e-07,8.924498763e-07,7.642708969e-07,7.996123155e-07,7.054306776e-07,7.512400563e-07
ull,min,6.301078e-09,9.92188425e-08,2.983090332e-07,1.617499348e-07,2.754212894e-07,4.888211087e-07,5.858003696e-07,3.166481732e-07,4.397395045e-07,2.061201074e-07,3.485418817e-07,4.136504001e-07,4.63180208e-07,4.833396648e-07,4.734209315e-07,4.019588939e-07,3.324296973e-07,4.89239791e-07,7.080402547e-07,5.784996889e-07,5.173802957e-07,4.301184111e-07,3.704504744e-07,4.210689296e-07,4.883906656e-07,4.954117989e-07,4.046612323e-07,3.527386446e-07,5.696899681e-07,4.305099503e-07,5.457685602e-07,4.658999269e-07,5.660815663e-07,3.757491995e-07,3.899588637e-07,4.438901109e-07,5.154900336e-07,2.848707906e-07,4.924792358e-07,4.219287755e-07,2.729294699e-07,2.185614305e-07,2.432404285e-07,3.235502055e-07
ull,med,6.301078e-09,9.92435342e-08,3.269279446e-07,2.985194274e-07,4.000700427e-07,5.098006149e-07,6.849888179e-07,6.536803727e-07,7.483791124e-07,6.817243597e-07,7.717414101e-07,7.315390279e-07,7.431110074e-07,7.234834292e-07,7.470491672e-07,6.132943382e-07,6.720384009e-07,7.448189161e-07,9.079107967e-07,8.239498973e-07,7.962485196e-07,7.933195816e-07,8.235804039e-07,7.975498528e-07,7.75860076e-07,8.151239609e-07,7.980482964e-07,7.887503443e-07,7.532111128e-07,7.588591989e-07,7.971081972e-07,7.777008657e-07,7.704092085e-07,7.619803659e-07,7.779399962e-07,8.142807406e-07,7.685402399e-07,8.021838287e-07,7.571407153e-07,7.740894882e-07,6.809408598e-07,6.287660535e-07,5.571420078e-07,5.365054352e-07
ull,avg,6.301078e-09,9.92435342e-08,3.169858899e-07,2.689122114e-07,3.841252979e-07,5.098527836e-07,6.581940031e-07,5.93615203e-07,6.564039089e-07,5.937288262e-07,6.527243848e-07,6.395530776e-07,6.755644452e-07,7.116829744e-07,7.432135621e-07,6.556930691e-07,7.538051413e-07,7.302957808e-07,8.995346042e-07,8.366577317e-07,7.718648441e-07,7.384253485e-07,7.447294497e-07,8.274737249e-07,7.68349715e-07,7.806283509e-07,7.661714945e-07,7.353425381e-07,7.514944181e-07,6.99319885e-07,7.665542878e-07,7.401720774e-07,7.394953543e-07,7.4704832e-07,7.350594415e-07,7.800536971e-07,7.419459959e-07,7.310045313e-07,7.638991373e-07,7.7391008e-07,6.142402665e-07,5.924280193e-07,5.318396176e-07,5.499848558e-07
float,max,6.849491e-09,8.9230354e-08,1.92591087e-07,3.615792323e-07,4.291704973e-07,5.502098734e-07,6.008184726e-07,6.86058149e-07,8.103715022e-07,9.208097981e-07,9.422684859e-07,9.23599516e-07,1.1040698654e-06,1.0457104456e-06,1.1319390517e-06,9.508607657e-07,1.172148777e-06,1.2169598111e-06,1.1930702298e-06,1.3196000832e-06,1.1809100108e-06,1.23170021e-06,1.1139299341e-06,1.2277090297e-06,1.345229402e-06,1.2947293344e-06,1.2538597954e-06,1.246749395e-06,1.1659198e-06,1.1284890152e-06,7.536300249e-07,1.1658417445e-06,1.1275698665e-06,1.1208497365e-06,1.3672791838e-06,1.3517685373e-06,1.1946404216e-06,9.684490535e-07,8.970101083e-07,1.1920600681e-06,1.0342318532e-06,1.0925483922e-06,1.067160752e-06,9.802696346e-07
float,min,6.849491e-09,8.8839917e-08,1.373814232e-07,3.3436049e-07,2.194291052e-07,5.224110204e-07,4.881296913e-07,5.665891014e-07,4.90471313e-07,4.848811261e-07,4.536208961e-07,7.623493126e-07,7.865705444e-07,9.329095929e-07,8.49510072e-07,1.919193692e-07,2.489602806e-07,4.940210669e-07,4.461612561e-07,5.282601636e-07,4.69648571e-07,5.202385756e-07,6.162894019e-07,6.109912257e-07,7.188810062e-07,4.946494145e-07,6.399801343e-07,7.195298413e-07,6.221785573e-07,8.351196083e-07,1.1723402217e-06,4.637898102e-07,2.321687537e-07,7.266993977e-07,5.501518103e-07,6.761706468e-07,6.989490486e-07,7.055102092e-07,6.092592657e-07,6.398692702e-07,5.614316592e-07,5.694998305e-07,4.601297975e-07,4.075311502e-07
float,med,6.849491e-09,8.90344486e-08,1.928914944e-07,3.504563559e-07,3.884795984e-07,5.323697399e-07,6.037002721e-07,7.287795107e-07,7.914087419e-07,8.580207365e-07,9.115693999e-07,8.73880555e-07,1.0331607974e-06,1.027365328e-06,1.1217709648e-06,8.936960706e-07,1.1681801981e-06,1.1776154372e-06,1.1552099263e-06,1.205009559e-06,1.1855106154e-06,1.1875295919e-06,1.0478095535e-06,1.1810993896e-06,1.3356084465e-06,1.3469958221e-06,1.3249397649e-06,1.3301443762e-06,1.3512282564e-06,1.0727907303e-06,6.911890103e-07,1.1328513083e-06,1.08454034e-06,1.0350492471e-06,1.1446296095e-06,1.2248040862e-06,1.1194203584e-06,1.0993496409e-06,1.0475394518e-06,1.2633561676e-06,9.159484222e-07,1.1532991727e-06,9.681993828e-07,9.062742776e-07
