omp_atomicadd_array_v2_spread
n iter,1000
arr step,4
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
int,max,5.3100229e-09,2.76799469e-08,6.7801476e-09,1.97696817e-08,1.76486092e-08,4.31696623e-08,5.37904509e-08,5.06390633e-08,5.08287254e-08,5.05694972e-08,5.56099565e-08,5.17201566e-08,4.6479619e-08,5.33403088e-08,5.80779005e-08,4.5361582e-08,5.35303374e-08,5.20389946e-08,5.61699066e-08,4.93595334e-08,5.29095238e-08,6.3768409e-08,4.1470242e-08,6.24518605e-08,4.79699637e-08,5.49989311e-08,4.91296901e-08,5.34580528e-08,5.3901006e-08,5.40297954e-08,5.5930114e-08,6.38003558e-08,6.76805801e-08,7.18402057e-08,8.89492841e-08,7.21798364e-08
int,min,5.3100229e-09,2.72999628e-08,3.0914801e-09,1.37901437e-08,1.82098384e-08,2.16595381e-08,1.10378108e-08,1.46188997e-08,3.42485252e-08,1.72512607e-08,6.7605392e-09,1.77087277e-08,1.57602641e-08,3.7429252e-08,1.11594801e-08,2.91783481e-08,2.92484807e-08,2.60600533e-08,1.12204675e-08,1.98101866e-08,1.86600247e-08,2.29802031e-08,1.09909058e-08,1.42702832e-08,1.9651181e-08,1.71189478e-08,1.28500224e-08,2.32593489e-08,2.71996141e-08,3.77304671e-08,1.57602217e-08,2.81788893e-08,1.68511893e-08,2.5778885e-08,1.58792738e-08,1.6008824e-08
int,med,5.3100229e-09,2.7584873e-08,4.2414529e-09,1.60856622e-08,2.24907544e-08,3.65205377e-08,3.35300909e-08,3.65095217e-08,3.61614029e-08,4.27045703e-08,4.29194176e-08,4.39851521e-08,4.05800348e-08,4.55944309e-08,4.12097487e-08,3.85906654e-08,3.77594417e-08,4.54299754e-08,4.35006664e-08,3.59799414e-08,4.60792947e-08,4.87199394e-08,3.78300211e-08,4.1875145e-08,3.66103578e-08,4.44742085e-08,4.53303711e-08,4.29138661e-08,4.37190416e-08,4.49749519e-08,4.44693329e-08,4.52937604e-08,3.1868596e-08,5.30456376e-08,4.66608107e-08,4.61492006e-08
int,avg,5.3100229e-09,2.7584873e-08,5.6702205e-09,1.64683241e-08,1.79458365e-08,3.60330848e-08,3.31056313e-08,3.5283234e-08,4.03237131e-08,3.91144386e-08,4.14067608e-08,3.86527467e-08,3.72182615e-08,4.61101624e-08,4.07769615e-08,3.65307126e-08,3.94248303e-08,4.32865789e-08,4.11013466e-08,3.41332519e-08,4.49304523e-08,4.33268155e-08,3.57325308e-08,4.03604917e-08,3.56594971e-08,4.22385859e-08,4.11359091e-08,3.96986115e-08,3.99626653e-08,4.17946921e-08,4.11054753e-08,4.52488489e-08,3.66888959e-08,5.20894241e-08,4.63407085e-08,4.53572129e-08
ull,max,5.4799663e-09,1.14389214e-08,2.45105554e-08,2.44395607e-08,2.86909508e-08,2.88801538e-08,3.30695778e-08,3.32711713e-08,3.31099051e-08,3.36598218e-08,2.77688838e-08,3.13395259e-08,3.34189261e-08,3.1989509e-08,3.54092239e-08,3.1401172e-08,3.51389917e-08,2.50709094e-08,3.51003661e-08,2.96396365e-08,3.27284868e-08,3.04583205e-08,3.55690141e-08,3.22007559e-08,3.28096062e-08,3.16190984e-08,3.03390466e-08,3.31487993e-08,3.41200212e-08,3.36909082e-08,2.52998839e-08,3.02383449e-08,3.62509218e-08,3.56702986e-08,3.83797748e-08,4.4079476e-08
ull,min,5.4799663e-09,1.10102991e-08,1.07514888e-08,8.1186897e-09,3.8903658e-09,8.198318e-09,5.4107904e-09,1.04005124e-08,5.3299103e-09,1.03807584e-08,5.4802168e-09,1.03685674e-08,1.10799486e-08,1.10489926e-08,1.1160843e-08,5.5889981e-09,1.67201073e-08,1.06704579e-08,9.8795135e-09,7.0794371e-09,9.7686531e-09,1.03995985e-08,1.01397401e-08,5.569575e-09,1.17494922e-08,9.7109164e-09,1.04295494e-08,1.02510789e-08,9.7699263e-09,1.0631554e-08,6.5195248e-09,8.2915218e-09,1.38315549e-08,8.8206856e-09,9.7915379e-09,7.7493764e-09
ull,med,5.4799663e-09,1.12115501e-08,2.79916048e-08,1.41108151e-08,2.1331104e-08,2.4820338e-08,2.38910777e-08,2.39706763e-08,2.79800861e-08,2.46406091e-08,2.77291545e-08,2.76508985e-08,3.31506883e-08,2.63903125e-08,2.72480234e-08,2.76555187e-08,2.80293617e-08,2.86138622e-08,2.65002039e-08,2.57296123e-08,2.59301074e-08,2.63094601e-08,2.72694528e-08,2.65984129e-08,2.58213138e-08,2.54601655e-08,2.23201749e-08,2.32763433e-08,2.55088701e-08,2.66300675e-08,2.42699081e-08,2.56957222e-08,2.56114961e-08,2.13846718e-08,2.55911414e-08,2.55113203e-08
ull,avg,5.4799663e-09,1.12115501e-08,2.10469738e-08,1.39625154e-08,2.06012364e-08,2.03833682e-08,2.11623389e-08,2.24954843e-08,2.47317053e-08,2.16983865e-08,2.41355408e-08,2.42769555e-08,2.69017321e-08,2.53913435e-08,2.78401912e-08,2.49781556e-08,2.63200055e-08,2.27767463e-08,2.45166701e-08,2.3336293e-08,2.59668965e-08,2.50306e-08,2.74407482e-08,2.72468121e-08,2.57391592e-08,2.53321708e-08,2.24624041e-08,2.19447064e-08,2.50314574e-08,2.45103364e-08,2.21641556e-08,2.35840205e-08,2.63470851e-08,2.1098819e-08,2.39260651e-08,2.36727809e-08
float,max,6.7999431e-09,1.6141897e-08,2.18502058e-08,3.97803072e-08,3.89299612e-08,5.79198257e-08,5.51895938e-08,5.70302962e-08,5.78097287e-08,6.2609888e-08,6.07394119e-08,5.97516464e-08,6.23693466e-08,6.98385475e-08,6.24696135e-08,5.90413353e-08,6.34999954e-08,5.48602675e-08,5.64288371e-08,6.42582176e-08,6.78799063e-08,6.36503024e-08,7.26882726e-08,7.45793146e-08,6.79698517e-08,7.06989738e-08,8.21018233e-08,9.09596306e-08,8.13991978e-08,7.47802756e-08,7.35592326e-08,6.89795007e-08,8.20203671e-08,9.74784419e-08,1.228709077e-07,9.35220239e-08
float,min,6.7999431e-09,1.51906068e-08,1.27687833e-08,1.72888725e-08,2.54905812e-08,3.47694151e-08,1.41199289e-08,2.98487444e-08,5.04412315e-08,2.12298857e-08,1.35202495e-08,3.30306683e-08,2.6198864e-08,2.22307448e-08,1.41600398e-08,1.19506084e-08,1.98295378e-08,1.50898228e-08,1.38804741e-08,2.66918158e-08,1.8298759e-08,2.30292062e-08,3.71190166e-08,2.61807719e-08,2.32908911e-08,2.11098027e-08,3.69885216e-08,3.93992026e-08,4.43792915e-08,3.56387103e-08,5.40819176e-08,4.1060386e-08,3.65009605e-08,3.28678867e-08,2.38296638e-08,2.45183388e-08
