omp_atomicadd_array_v2_close
n iter,1000
arr step,16
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
int,max,7.1892961e-09,7.6803146e-09,6.7913892e-09,7.6593202e-09,7.2092403e-09,6.5691841e-09,7.6312411e-09,7.4104942e-09,7.3099631e-09,7.0606738e-09,1.35115916e-08,1.29681763e-08,1.29701651e-08,1.48201607e-08,1.40493709e-08,1.64597958e-08,2.43597209e-08,1.91312766e-08,2.06013205e-08,2.26507388e-08,1.4940556e-08,1.6201217e-08,1.5910995e-08,1.59295473e-08,1.88500511e-08,1.26587636e-08,1.2720952e-08,1.35594269e-08,1.47779802e-08,1.30392912e-08,1.29894899e-08,1.70903906e-08,1.42703938e-08,1.29894147e-08,1.51308571e-08,2.49696582e-08,1.71288628e-08,1.83291818e-08,1.68098178e-08,1.30199681e-08,3.69592892e-08,3.32083487e-08,2.54693546e-08,3.51415027e-08
int,min,7.1892961e-09,7.3888641e-09,6.3500818e-09,5.941779e-09,5.9600578e-09,5.9420114e-09,5.9594157e-09,5.979259e-09,5.9693484e-09,5.9505997e-09,5.950571e-09,5.9482468e-09,5.9601436e-09,5.9487918e-09,5.971512e-09,5.951777e-09,5.950081e-09,5.9402602e-09,7.0986821e-09,1.26006409e-08,1.09209358e-08,7.0389658e-09,6.7601724e-09,6.9593817e-09,6.6107913e-09,5.9501195e-09,5.9285222e-09,5.9800125e-09,5.930732e-09,5.9599713e-09,6.3218396e-09,5.9498811e-09,6.1891945e-09,6.6195509e-09,5.9386206e-09,5.9692378e-09,5.9897847e-09,5.9690051e-09,7.750155e-09,1.26908006e-08,5.8681374e-09,1.95905457e-08,6.3306149e-09,1.94605371e-08
int,med,7.1892961e-09,7.5351109e-09,6.5701231e-09,7.0104675e-09,6.7903343e-09,6.5685211e-09,6.5598384e-09,6.5710666e-09,6.608241e-09,6.5888435e-09,6.5898828e-09,6.8005472e-09,6.7710104e-09,1.27643922e-08,1.27613165e-08,1.29463557e-08,1.31385388e-08,1.29207533e-08,1.30005362e-08,1.31248405e-08,1.29308044e-08,1.2695262e-08,1.28908624e-08,1.28589564e-08,1.29613029e-08,1.27085758e-08,1.29496219e-08,1.29454031e-08,1.2678532e-08,1.29960358e-08,1.2890345e-08,1.31184006e-08,1.29295375e-08,1.30249679e-08,1.29890891e-08,1.35008434e-08,1.29594838e-08,1.4015498e-08,1.30416829e-08,1.28239428e-08,1.90101678e-08,2.29512631e-08,2.11691753e-08,2.17196678e-08
int,avg,7.1892961e-09,7.5351109e-09,6.5697871e-09,6.9321436e-09,6.7457545e-09,6.4256574e-09,6.7075395e-09,6.6464463e-09,6.5790111e-09,6.486724e-09,7.773514e-09,8.6814711e-09,9.3990563e-09,1.03449067e-08,1.09829765e-08,1.25677905e-08,1.62179732e-08,1.29343702e-08,1.41968445e-08,1.84662775e-08,1.38344074e-08,1.24765093e-08,1.27288271e-08,1.24002123e-08,1.51967649e-08,1.19222139e-08,1.11639143e-08,1.13185103e-08,1.19070663e-08,1.09796137e-08,1.17463646e-08,1.23899363e-08,1.21734567e-08,1.21247266e-08,1.23540973e-08,1.46937479e-08,1.30085042e-08,1.27454799e-08,1.33360502e-08,1.28358378e-08,2.15459408e-08,2.32023971e-08,2.10066071e-08,2.20855191e-08
ull,max,6.7303709e-09,7.4214328e-09,7.2306979e-09,7.4507466e-09,7.6697348e-09,7.3201476e-09,7.3995119e-09,7.570945e-09,6.5593158e-09,7.3105429e-09,1.41800102e-08,1.38597662e-08,1.31184882e-08,1.35094946e-08,1.37692351e-08,1.37495625e-08,1.32186919e-08,1.37606248e-08,1.30988036e-08,1.36507507e-08,1.29988991e-08,1.3809994e-08,1.29996498e-08,1.29902888e-08,1.29401451e-08,1.59403598e-08,1.29699132e-08,1.29789828e-08,1.23288911e-08,1.29499297e-08,1.36300575e-08,1.28705925e-08,1.56596393e-08,1.21012074e-08,1.8431534e-08,1.27492627e-08,1.79915691e-08,1.29697136e-08,1.29693465e-08,1.29592345e-08,3.2531503e-08,3.24017133e-08,3.30985164e-08,3.4250246e-08
ull,min,6.7303709e-09,7.1593448e-09,6.3398669e-09,6.5784769e-09,6.3512425e-09,6.3499496e-09,6.3512045e-09,6.3397621e-09,6.3396352e-09,6.3507619e-09,6.3586249e-09,5.9405956e-09,6.338956e-09,5.9512468e-09,5.9516708e-09,5.9783812e-09,5.9509468e-09,5.9412206e-09,6.4397726e-09,1.27097307e-08,1.19304564e-08,9.8808559e-09,5.8201801e-09,5.9090463e-09,5.9407826e-09,5.9702962e-09,5.9610567e-09,5.5806268e-09,5.93995e-09,5.9414658e-09,5.9417012e-09,5.9412953e-09,5.968535e-09,5.9505751e-09,5.9692963e-09,6.5602452e-09,5.9508147e-09,7.3306871e-09,8.1894652e-09,1.24502577e-08,5.9596805e-09,1.99599504e-08,5.880321e-09,8.9912752e-09
ull,med,6.7303709e-09,7.2902434e-09,6.8005049e-09,7.1095764e-09,6.7995552e-09,6.9493334e-09,6.5606929e-09,6.5557735e-09,6.5517e-09,6.5687547e-09,6.5802133e-09,6.618994e-09,7.0801595e-09,1.29598603e-08,1.28198335e-08,1.29500689e-08,1.28512166e-08,1.27545062e-08,1.26702289e-08,1.28403672e-08,1.2800623e-08,1.2935222e-08,1.29710396e-08,1.29707331e-08,1.26995181e-08,1.2889686e-08,1.29296219e-08,1.29992484e-08,1.25404105e-08,1.27708759e-08,1.28707034e-08,1.2741405e-08,1.28783147e-08,1.29788232e-08,1.2901501e-08,1.28296098e-08,1.30720233e-08,1.28042986e-08,1.28394957e-08,1.28540165e-08,2.06617104e-08,2.10698684e-08,2.26387469e-08,2.27192447e-08
ull,avg,6.7303709e-09,7.2902434e-09,6.8105953e-09,7.0596243e-09,6.9373888e-09,6.7686059e-09,6.7054297e-09,6.7312231e-09,6.4791758e-09,6.5931414e-09,7.9112754e-09,8.8087086e-09,9.827945e-09,1.04226221e-08,1.10367992e-08,1.13640356e-08,1.17802136e-08,1.19903154e-08,1.23285617e-08,1.28255695e-08,1.27706774e-08,1.28860967e-08,1.22429822e-08,1.19380572e-08,1.15666769e-08,1.25550041e-08,1.14831612e-08,1.19776508e-08,1.11315867e-08,1.1117092e-08,1.18801271e-08,1.11971097e-08,1.16437264e-08,1.19230782e-08,1.22189308e-08,1.22856415e-08,1.28618576e-08,1.26575683e-08,1.27069211e-08,1.28038394e-08,2.42203071e-08,2.15795608e-08,2.11505055e-08,2.14261031e-08
float,max,1.23191266e-08,1.27887433e-08,1.28316586e-08,1.21901089e-08,1.26005963e-08,1.29019502e-08,1.26503368e-08,1.20814067e-08,1.29284158e-08,1.26580763e-08,1.51591795e-08,1.51816742e-08,1.52414304e-08,1.51506975e-08,1.52491037e-08,1.51420695e-08,1.52193806e-08,1.5238409e-08,1.52414879e-08,1.51991699e-08,1.50895805e-08,1.92488904e-08,2.26411279e-08,2.20914116e-08,1.9709657e-08,1.53098747e-08,1.52503818e-08,1.89600084e-08,1.64097916e-08,2.08290895e-08,1.99212428e-08,2.06818011e-08,1.53685936e-08,1.52488708e-08,1.72301497e-08,1.61899002e-08,1.54304987e-08,1.9208898e-08,2.0770831e-08,3.19699474e-08,2.99604237e-08,3.98803639e-08,3.18392101e-08,4.07589928e-08
float,min,1.23191266e-08,1.27103087e-08,1.21497815e-08,1.12807312e-08,1.12796178e-08,1.13009341e-08,1.1280688e-08,1.12806915e-08,1.12909746e-08,1.12811497e-08,1.12897153e-08,1.13004568e-08,1.12886263e-08,1.12895702e-08,1.1290206e-08,1.12904742e-08,1.12996886e-08,1.12998926e-08,1.13105472e-08,1.51095496e-08,1.57002965e-08,1.51407506e-08,1.51793019e-08,1.51409369e-08,1.12894971e-08,1.12717181e-08,1.12713763e-08,1.14194859e-08,1.13211285e-08,1.12990779e-08,1.13082231e-08,1.13199147e-08,1.1290141e-08,1.12994998e-08,1.13093193e-08,1.12999536e-08,1.12918495e-08,1.14309601e-08,1.53790205e-08,1.80782877e-08,1.03378015e-08,1.5131584e-08,1.04995949e-08,1.51900478e-08
