omp_flush_array_spread
n iter,1000
arr step,8
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
int,max,8.3689891e-09,4.87213423e-08,6.49398033e-08,1.233912206e-07,1.28268248e-07,1.821515366e-07,1.280400706e-07,1.476206927e-07,2.243877458e-07,1.693314513e-07,1.553717473e-07,2.479308336e-07,2.137499005e-07,1.694288139e-07,1.708193604e-07,1.742810521e-07,1.600108794e-07,1.93040118e-07,1.852215913e-07,1.593603342e-07,2.339000371e-07,2.462082104e-07,3.449285545e-07,4.883789607e-07,3.182708243e-07,3.714101987e-07,4.543412526e-07,5.92221282e-07,4.591803325e-07,5.031907196e-07,5.253193872e-07,5.733182114e-07,4.829892726e-07,5.391496915e-07,4.72819913e-07,6.313400183e-07,5.443413657e-07,5.843188785e-07,5.211703076e-07,6.120592845e-07,6.054394041e-07,6.640010471e-07,5.331203363e-07,7.090708926e-07
int,min,8.3689891e-09,4.55306615e-08,6.10693013e-08,9.6509989e-08,7.72906006e-08,1.404995628e-07,7.63198474e-08,8.57201617e-08,1.097410963e-07,1.385096805e-07,9.83921413e-08,1.38470948e-07,1.218886235e-07,1.441504553e-07,1.198395459e-07,1.47089632e-07,9.79094084e-08,1.001597864e-07,1.065503706e-07,1.205592691e-07,6.8249977e-08,1.20011796e-07,9.85512921e-08,9.5478764e-08,9.98088499e-08,5.67607089e-08,5.38584334e-08,6.74500462e-08,9.07303487e-08,1.432981734e-07,9.08186894e-08,6.48190977e-08,1.649490489e-07,9.49207625e-08,1.480905687e-07,6.55709103e-08,8.28407689e-08,1.433595364e-07,5.44195227e-08,7.44486754e-08,9.08595004e-08,1.3953019e-07,9.02000801e-08,6.9529733e-08
int,med,8.3689891e-09,4.71208248e-08,6.13306093e-08,1.25620302e-07,1.279497432e-07,1.889705277e-07,1.352680026e-07,1.377956653e-07,1.34280322e-07,1.44240751e-07,1.474607124e-07,1.555488459e-07,1.518586884e-07,1.619850735e-07,1.48300056e-07,1.509551502e-07,1.440990973e-07,1.465551836e-07,1.414485132e-07,1.431461166e-07,1.544014648e-07,1.895451134e-07,2.657615512e-07,2.494091236e-07,1.825716911e-07,2.789366003e-07,2.576397058e-07,4.101146241e-07,3.06150285e-07,3.693301145e-07,3.516286826e-07,3.941050478e-07,3.523296683e-07,3.969187039e-07,3.363901071e-07,4.201947681e-07,3.987207968e-07,3.763012402e-07,3.041302171e-07,3.370852795e-07,3.696504752e-07,3.913715997e-07,3.363417334e-07,3.442460078e-07
int,avg,8.3689891e-09,4.71208248e-08,6.24271803e-08,1.179755481e-07,1.082581779e-07,1.743664781e-07,1.134668324e-07,1.321460781e-07,1.601770675e-07,1.465125652e-07,1.424278361e-07,1.750864078e-07,1.660514561e-07,1.566734449e-07,1.500073928e-07,1.490718134e-07,1.453748011e-07,1.524979443e-07,1.45552575e-07,1.438131075e-07,1.611803295e-07,1.887301004e-07,2.216158975e-07,2.504586229e-07,2.069853746e-07,2.710029367e-07,2.7453538e-07,3.562671255e-07,3.056788507e-07,3.493549869e-07,3.521182181e-07,3.499335199e-07,3.471572765e-07,3.616737298e-07,3.100323744e-07,3.861839144e-07,3.476745376e-07,3.851339858e-07,2.946995139e-07,3.514368152e-07,3.770063641e-07,3.997063185e-07,3.528272445e-07,3.575219426e-07
ull,max,8.0419044e-09,8.0509262e-09,8.0114412e-09,8.0885645e-09,8.3295709e-09,8.4012151e-09,8.3408704e-09,7.739411e-09,8.3701021e-09,8.3817686e-09,1.44700394e-08,1.38498509e-08,1.35895e-08,1.38512375e-08,1.32606862e-08,1.29389557e-08,1.52105348e-08,2.39389465e-08,5.30516066e-08,6.55391277e-08,2.88479773e-08,1.17915091e-08,5.78404884e-08,4.55397983e-08,1.65694966e-08,3.52896007e-08,6.45391544e-08,5.44104619e-08,6.11206883e-08,4.01998671e-08,2.72704706e-08,4.07590543e-08,8.25006102e-08,7.28989955e-08,8.73111601e-08,8.8391748e-08,8.68907527e-08,9.80311075e-08,5.6769505e-08,4.69705011e-08,5.98896504e-08,6.35306886e-08,4.04305716e-08,3.15505573e-08
ull,min,8.0419044e-09,7.4597798e-09,6.2803947e-09,6.2783739e-09,6.2787947e-09,6.2810242e-09,6.2691132e-09,6.2805344e-09,6.2882565e-09,6.2804913e-09,6.2898979e-09,6.8817508e-09,6.4815955e-09,7.2095348e-09,7.2600339e-09,6.400385e-09,1.01107614e-08,1.89788882e-08,1.72201184e-08,2.23581726e-08,2.30497881e-08,6.8304047e-09,2.22505873e-08,1.26294482e-08,7.3183925e-09,2.05481799e-08,2.24997443e-08,1.77292935e-08,2.96284766e-08,1.59101974e-08,1.58892142e-08,1.91013399e-08,2.79006636e-08,2.82904195e-08,3.37803752e-08,2.26381003e-08,1.54294388e-08,2.67006232e-08,2.69994745e-08,2.01694002e-08,1.56616371e-08,1.66995613e-08,1.07584787e-08,7.1787799e-09
ull,med,8.0419044e-09,7.7552872e-09,7.1704843e-09,7.4345348e-09,7.4384322e-09,7.5993894e-09,7.4400366e-09,7.446129e-09,7.4406471e-09,7.4305499e-09,7.4498344e-09,7.7641312e-09,7.3920071e-09,1.19051887e-08,1.21482332e-08,1.20144749e-08,1.43999117e-08,2.23393157e-08,5.10989584e-08,6.24114387e-08,2.75295226e-08,1.08291475e-08,5.50915007e-08,3.84396832e-08,1.14811809e-08,2.86699088e-08,5.65009761e-08,4.31797547e-08,5.42285303e-08,3.81967833e-08,2.35392198e-08,3.50405846e-08,7.72205692e-08,6.62510285e-08,7.96589203e-08,6.86458911e-08,7.57499075e-08,8.91604881e-08,5.05388986e-08,3.77444872e-08,5.29504716e-08,5.06044073e-08,2.9560401e-08,1.67948193e-08
ull,avg,8.0419044e-09,7.7552872e-09,7.153929e-09,7.307104e-09,7.4344402e-09,7.5965502e-09,7.4359451e-09,7.3429328e-09,7.4457159e-09,7.377387e-09,8.5897281e-09,9.3890967e-09,9.6431836e-09,1.02999835e-08,1.08191464e-08,1.08861105e-08,1.37253001e-08,2.19410552e-08,4.40428735e-08,5.53641431e-08,2.74879696e-08,1.04941319e-08,4.48686275e-08,3.33365599e-08,1.14843465e-08,2.76959689e-08,4.90062096e-08,4.08552587e-08,5.13758473e-08,3.59167082e-08,2.29292229e-08,3.39439592e-08,6.85026587e-08,6.04040568e-08,7.24807667e-08,6.31039559e-08,6.53185458e-08,7.64127457e-08,4.84430159e-08,3.41140361e-08,4.92774131e-08,4.84078507e-08,2.99790143e-08,1.93305756e-08
float,max,6.8589563e-09,5.44300359e-08,6.40104697e-08,1.146110631e-07,1.528007048e-07,1.447595807e-07,1.778687299e-07,2.4245922e-07,1.419406654e-07,2.167111861e-07,1.461707721e-07,1.731108365e-07,1.611884918e-07,1.552314478e-07,1.473090302e-07,1.755400047e-07,2.101014479e-07,2.102091278e-07,2.580298071e-07,1.674796623e-07,2.222996931e-07,3.465907983e-07,3.236379933e-07,4.004106958e-07,3.750810442e-07,5.343892265e-07,3.891083327e-07,6.167990364e-07,4.392694447e-07,5.157019728e-07,5.148404897e-07,5.921315506e-07,4.474307881e-07,5.695196733e-07,4.90930753e-07,5.469512439e-07,4.978708614e-07,5.520706337e-07,5.033884305e-07,5.790407483e-07,5.428385231e-07,5.720708618e-07,6.639710258e-07,6.377800348e-07
float,min,6.8589563e-09,5.36715311e-08,5.67089067e-08,9.74206102e-08,6.92102924e-08,9.13202425e-08,6.48993958e-08,1.086296712e-07,6.72317735e-08,1.259413599e-07,7.54014758e-08,1.525793987e-07,1.224995952e-07,9.6259398e-08,1.047592697e-07,1.208185413e-07,8.98515359e-08,1.24919044e-07,8.98097937e-08,1.195000467e-07,8.95909572e-08,9.61416571e-08,7.6298551e-08,1.198994757e-07,6.81793837e-08,1.004895128e-07,8.9970529e-08,9.67207253e-08,7.29594208e-08,5.92898935e-08,7.76812059e-08,6.56199619e-08,7.84506047e-08,8.11110011e-08,1.561087025e-07,4.73007558e-08,9.04595705e-08,8.27000931e-08,6.01209834e-08,2.7618134e-08,1.031308354e-07,6.78090479e-08,1.708004057e-07,4.45394086e-08
float,med,6.8589563e-09,5.40458482e-08,6.16386681e-08,1.164850886e-07,1.493703247e-07,1.286353121e-07,1.47190847e-07,1.49055397e-07,1.268693115e-07,1.928992973e-07,1.372607022e-07,1.605354173e-07,1.427907928e-07,1.348298074e-07,1.363691081e-07,1.542353728e-07,1.38488959e-07,1.471696905e-07,1.449814873e-07,1.493649886e-07,1.61330267e-07,2.073498633e-07,1.552105249e-07,2.295194013e-07,1.951204631e-07,3.251044003e-07,3.122601791e-07,3.02570422e-07,2.737195343e-07,3.06554277e-07,3.126288487e-07,3.772341536e-07,3.775006721e-07,4.165961245e-07,3.000798582e-07,3.847142287e-07,3.413685646e-07,3.720697645e-07,3.454603389e-07,2.692312469e-07,3.39020285e-07,3.528010559e-07,3.902783777e-07,3.759541879e-07
