omp_atomicadd_array_v2_spread
n iter,1000
arr step,1
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
int,max,7.1806305e-09,2.80207426e-08,5.83499309e-08,6.60492592e-08,8.45316913e-08,1.171807133e-07,1.212594986e-07,1.437300555e-07,1.489618866e-07,1.508507715e-07,1.415389563e-07,1.490388989e-07,1.505111624e-07,1.371199359e-07,1.488104529e-07,1.498400452e-07,1.602995467e-07,1.810780342e-07,2.014195229e-07,2.17487834e-07,2.508603308e-07,2.53050269e-07,2.981106238e-07,3.051004613e-07,3.246199744e-07,4.099192873e-07,3.112017462e-07,5.147595227e-07,3.61529642e-07,3.129115393e-07,3.143199048e-07,4.900399768e-07,5.717979738e-07,3.604201651e-07,5.432921568e-07,3.470892731e-07,3.619402518e-07,6.262300616e-07,5.245490707e-07,7.027503111e-07,3.095500298e-07,7.071690953e-07,8.156215579e-07,2.051802287e-07
int,min,7.1806305e-09,2.60421138e-08,2.98307637e-08,4.46100395e-08,5.12501672e-08,7.96807213e-08,7.59706863e-08,9.58115472e-08,1.59288428e-08,6.87290463e-08,5.30713863e-08,8.12503792e-08,8.18914955e-08,8.08308939e-08,8.85902652e-08,1.031991948e-07,9.90406563e-08,7.40601076e-08,1.027817642e-07,1.065007953e-07,1.336893442e-07,1.386811243e-07,1.267793861e-07,1.408321193e-07,9.22793227e-08,1.268806178e-07,1.361004204e-07,7.83491245e-08,1.654687221e-07,7.13893028e-08,7.27906306e-08,5.94588791e-08,9.76199602e-08,1.229706119e-07,4.13789902e-08,8.91892947e-08,1.170085193e-07,8.70302086e-08,1.076510075e-07,4.37707104e-08,6.97610013e-08,5.9930168e-08,8.82598814e-08,7.42877579e-08
int,med,7.1806305e-09,2.70310059e-08,5.83007895e-08,5.58945486e-08,8.17016628e-08,9.83746214e-08,1.143601282e-07,1.240688061e-07,9.8920211e-08,1.03613122e-07,1.032596832e-07,1.035796284e-07,1.117099574e-07,1.183138194e-07,1.368600842e-07,1.305753464e-07,1.402791554e-07,1.461799243e-07,1.625092578e-07,1.502952105e-07,1.773403996e-07,1.727293311e-07,1.733995412e-07,1.946101392e-07,2.327794983e-07,2.489342537e-07,1.960104802e-07,3.917751511e-07,2.369999419e-07,3.799404329e-07,3.655699681e-07,3.553306111e-07,3.514205286e-07,4.095544603e-07,4.530885201e-07,2.685304459e-07,4.218186147e-07,4.872145842e-07,3.690963e-08,6.213100937e-07,3.377088274e-07,4.719304264e-07,7.037307184e-07,2.232847206e-07
int,avg,7.1806305e-09,2.70310059e-08,4.88271614e-08,5.57021415e-08,7.06595774e-08,9.84434426e-08,1.006317922e-07,1.312445429e-07,1.118015064e-07,1.147992262e-07,1.072854291e-07,1.13384354e-07,1.180708469e-07,1.133936486e-07,1.30915185e-07,1.315580392e-07,1.312070107e-07,1.417358797e-07,1.539153679e-07,1.629730012e-07,1.851348694e-07,1.891272176e-07,2.149399866e-07,2.189524424e-07,2.314768558e-07,2.628243495e-07,2.128464118e-07,3.591798883e-07,2.48627374e-07,3.07001057e-07,2.804770235e-07,3.328436662e-07,3.831558757e-07,3.11312091e-07,4.125704838e-07,2.909890529e-07,3.04226428e-07,4.575919691e-07,3.640876932e-07,5.755149567e-07,3.356980387e-07,4.184244755e-07,5.946776781e-07,1.693665853e-07
ull,max,7.3604514e-09,3.26205524e-08,6.13509523e-08,7.18807053e-08,7.42513889e-08,7.85490938e-08,6.62900272e-08,7.28799944e-08,9.35296684e-08,1.132997113e-07,1.306702548e-07,1.466197502e-07,1.604506793e-07,1.543997557e-07,1.763788101e-07,1.80370287e-07,1.952894749e-07,2.115719604e-07,2.170783737e-07,2.353508942e-07,2.357800218e-07,2.412500194e-07,2.536600919e-07,2.504311472e-07,2.629310225e-07,2.800588466e-07,4.012095813e-07,3.807382729e-07,3.295210913e-07,2.915912686e-07,3.562810123e-07,4.158415639e-07,5.213713824e-07,2.182701558e-07,3.525992284e-07,2.554690945e-07,3.189910985e-07,3.924694647e-07,3.603000348e-07,4.858380452e-07,6.175111214e-07,4.475123576e-07,5.602208665e-07,8.717717459e-07
ull,min,7.3604514e-09,3.2599558e-08,3.10594086e-08,5.04415422e-08,1.33384369e-08,3.59783739e-08,3.24910368e-08,5.04607574e-08,4.47095407e-08,7.98099464e-08,6.87703859e-08,6.95091711e-08,6.33812598e-08,7.9989361e-08,8.56111884e-08,9.2490824e-08,9.96199197e-08,9.61610783e-08,9.92214307e-08,1.060897597e-07,5.15509712e-08,6.25385704e-08,3.11612396e-08,4.34801074e-08,2.90195319e-08,3.45112842e-08,4.29409637e-08,2.59499657e-08,9.431747e-09,3.33906367e-08,6.31896019e-08,-6.46913422e-08,4.95791911e-08,1.152306485e-07,4.98206207e-08,3.60107652e-08,1.064191902e-07,3.43804314e-08,9.54507793e-08,9.65495256e-08,7.50011896e-08,5.51895544e-08,9.47294235e-08,8.52701819e-08
ull,med,7.3604514e-09,3.26100552e-08,6.10100137e-08,6.1995871e-08,5.3210486e-08,5.23400646e-08,5.7200098e-08,6.02901984e-08,7.75495093e-08,7.78351092e-08,8.69903554e-08,9.59893334e-08,1.09540425e-07,1.097690862e-07,1.219995557e-07,1.332343166e-07,1.322800404e-07,1.514003568e-07,1.502586903e-07,1.689384924e-07,1.720507391e-07,1.989849818e-07,1.746511319e-07,1.712153822e-07,2.241593932e-07,1.906347164e-07,2.852783536e-07,2.502658339e-07,2.263597563e-07,1.665051599e-07,2.786502519e-07,2.530896551e-07,2.415297327e-07,2.735558303e-07,2.381997231e-07,2.692599601e-07,3.371810948e-07,2.48475349e-07,2.670890907e-07,2.669853776e-07,4.752316145e-07,3.789499052e-07,4.206289568e-07,6.870293327e-07
ull,avg,7.3604514e-09,3.26100552e-08,5.11401249e-08,6.1616221e-08,5.37899806e-08,5.67022203e-08,5.28333678e-08,6.08835626e-08,7.16936552e-08,8.89325471e-08,9.71891759e-08,1.098525457e-07,1.140313648e-07,1.152974454e-07,1.31176947e-07,1.370166631e-07,1.470811341e-07,1.610734518e-07,1.670847249e-07,1.846040951e-07,1.780070699e-07,1.877683554e-07,1.805938899e-07,1.718575364e-07,1.932449619e-07,1.964266338e-07,2.693608928e-07,2.437181505e-07,2.386398919e-07,1.876739543e-07,2.520792522e-07,2.897003602e-07,2.978142585e-07,2.97390644e-07,2.279441286e-07,1.59634492e-07,2.985343385e-07,2.908936489e-07,2.145387858e-07,2.608804483e-07,4.306119779e-07,3.062884654e-07,4.112179996e-07,5.866155593e-07
float,max,1.21401089e-08,5.13203671e-08,1.100104378e-07,1.48939576e-07,1.757010516e-07,2.180290405e-07,2.499903548e-07,2.876002342e-07,2.772904454e-07,2.730294421e-07,3.042005573e-07,2.905303909e-07,2.783918364e-07,2.997697067e-07,2.884984547e-07,2.93309778e-07,3.021793616e-07,3.476599611e-07,3.804219046e-07,4.16351516e-07,4.758004726e-07,5.078289282e-07,5.493599779e-07,6.146290349e-07,6.976288782e-07,6.350096664e-07,6.474082692e-07,7.771283261e-07,7.296307439e-07,7.15659628e-07,7.428396759e-07,7.692399828e-07,8.249619145e-07,7.112605276e-07,7.562783098e-07,8.814801471e-07,9.263701164e-07,9.444306654e-07,9.255619463e-07,8.783899707e-07,9.174511929e-07,7.297191302e-07,8.592301199e-07,9.911605095e-07
float,min,1.21401089e-08,5.11799203e-08,6.96104095e-08,1.211400433e-07,1.065305902e-07,1.415013199e-07,1.795787195e-07,2.091890108e-07,3.01608542e-08,1.465592708e-07,1.271389995e-07,1.450895305e-07,1.431808635e-07,1.780005408e-07,1.852901469e-07,1.928593623e-07,1.993612686e-07,2.091702318e-07,2.162090742e-07,2.094893501e-07,2.307895885e-07,1.797095587e-07,2.212783881e-07,1.661083078e-07,2.285510834e-07,1.888883266e-07,1.695402252e-07,3.157819231e-07,4.88709442e-08,2.091894246e-07,9.98807599e-08,2.288520293e-07,3.163491928e-07,2.438301637e-07,4.771286339e-07,3.15219991e-07,3.395805426e-07,2.7869882e-08,3.431694783e-07,2.294808513e-07,7.96306589e-08,7.07494751e-08,1.099099818e-07,4.15298328e-08
