omp_atomicadd_array_v2_spread
n iter,1000
arr step,4
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
int,max,7.3699631e-09,3.05988155e-08,3.04501083e-08,3.38194067e-08,5.75003429e-08,7.40217834e-08,7.01706056e-08,8.44601614e-08,9.10094562e-08,1.127310062e-07,1.031609134e-07,1.037084219e-07,1.080508211e-07,1.354609074e-07,1.178501619e-07,1.67570609e-07,1.7027067e-07,1.917190822e-07,1.970709856e-07,2.081000188e-07,2.232505267e-07,2.477115981e-07,2.409906738e-07,2.138493198e-07,2.201893237e-07,2.418995526e-07,2.272298875e-07,1.853291891e-07,2.601300372e-07,1.897807872e-07,1.937801192e-07,3.897617953e-07,3.166217479e-07,3.014810384e-07,2.602400845e-07,4.57978102e-07,3.503801593e-07,3.380403291e-07,3.312596777e-07,4.888413319e-07,3.659014046e-07,4.583294312e-07,4.139004004e-07,4.071017757e-07
int,min,7.3699631e-09,2.94398718e-08,8.3005713e-09,2.69887813e-08,2.81587402e-08,3.84793562e-08,3.83900735e-08,4.29920688e-08,3.23903423e-08,3.43699718e-08,6.17498526e-08,-5.9089693e-09,3.82090332e-08,2.80494756e-08,4.02203847e-08,5.59093878e-08,3.1289075e-08,2.31410937e-08,2.73091071e-08,4.27014679e-08,3.63402571e-08,4.80496219e-08,3.43206339e-08,6.47499284e-08,1.85394783e-08,7.18895428e-08,2.81903784e-08,1.55314395e-08,2.59702087e-08,2.44212144e-08,8.35395639e-08,4.31915166e-08,3.56400197e-08,6.11911601e-08,4.38109169e-08,3.21811978e-08,6.23009906e-08,4.23606802e-08,1.004507236e-07,8.76108717e-08,7.85485649e-08,9.34806287e-08,8.11095312e-08,1.603603142e-07
int,med,7.3699631e-09,3.00194583e-08,2.99402635e-08,3.0744502e-08,3.37697156e-08,7.3510937e-08,6.25603708e-08,7.0751115e-08,8.9288074e-08,1.054747367e-07,9.31902858e-08,9.48043898e-08,9.38195958e-08,1.06655237e-07,1.108017982e-07,1.127848667e-07,1.075291718e-07,1.369004185e-07,1.646516406e-07,1.566490967e-07,1.765884662e-07,1.961805291e-07,1.667597917e-07,1.719997066e-07,1.47981519e-07,1.574990509e-07,1.742522931e-07,1.165549302e-07,1.241391916e-07,1.22249221e-07,1.447978731e-07,3.054696653e-07,1.953979236e-07,1.743244727e-07,2.259811946e-07,3.226092982e-07,2.274288144e-07,3.250652222e-07,2.805201393e-07,3.795934253e-07,3.00688231e-07,3.754993896e-07,3.297700246e-07,2.997239572e-07
int,avg,7.3699631e-09,3.00194583e-08,2.28900769e-08,3.05743506e-08,4.29275864e-08,6.1973302e-08,5.57649767e-08,6.59276665e-08,7.56859206e-08,8.79578853e-08,8.75390187e-08,8.43745371e-08,9.6043241e-08,8.38217735e-08,9.91022812e-08,1.153225345e-07,1.159729419e-07,1.31154372e-07,1.325998293e-07,1.461302528e-07,1.710224193e-07,1.581298345e-07,1.530091248e-07,1.565545474e-07,1.453575067e-07,1.710450744e-07,1.638132288e-07,1.203332325e-07,1.427777713e-07,1.433071961e-07,1.409836369e-07,2.649245233e-07,1.942564275e-07,1.9155715e-07,1.796833645e-07,2.857667808e-07,2.224683144e-07,2.675942394e-07,2.440503505e-07,3.615905577e-07,3.020147443e-07,3.716641041e-07,3.205365557e-07,3.302158215e-07
ull,max,7.4215565e-09,7.3289128e-09,2.79411478e-08,4.25808281e-08,5.14798697e-08,4.61184671e-08,4.86213719e-08,5.06795378e-08,6.33692558e-08,4.95298323e-08,5.2798443e-08,5.6130434e-08,6.77301923e-08,5.54116826e-08,1.15739695e-07,9.02700563e-08,9.67402986e-08,1.356001521e-07,1.193694113e-07,1.11571678e-07,1.591983868e-07,1.129914139e-07,1.506190683e-07,1.179689018e-07,1.429403712e-07,1.339408394e-07,1.289297601e-07,1.380494342e-07,1.148702327e-07,1.331909145e-07,1.718801212e-07,1.529386139e-07,1.484410187e-07,1.374898763e-07,1.949104292e-07,1.826304337e-07,2.043492662e-07,1.87929653e-07,2.148102385e-07,2.336014139e-07,1.904912436e-07,2.402000754e-07,1.806003368e-07,2.172105714e-07
ull,min,7.4215565e-09,7.1105554e-09,8.311272e-09,9.8618082e-09,1.10102324e-08,9.5789696e-09,9.9980716e-09,1.03500407e-08,1.28111702e-08,1.12790266e-08,2.39605136e-08,4.02916072e-08,3.1560806e-08,1.24421107e-08,4.94103377e-08,2.53302724e-08,1.59089806e-08,3.52877542e-08,2.54997556e-08,2.31609554e-08,4.57802846e-08,4.21112408e-08,3.773957e-08,2.1609821e-08,5.74886133e-08,2.65614937e-08,4.3640558e-08,4.65800494e-08,2.57999231e-08,9.3787772e-09,1.57008876e-08,2.58602994e-08,2.86990662e-08,2.4129048e-08,2.73290858e-08,2.33514853e-08,3.91186572e-08,2.41588531e-08,2.78706946e-08,5.1371185e-08,1.16411012e-08,5.53509749e-08,4.30517874e-08,3.02390472e-08
ull,med,7.4215565e-09,7.1047993e-09,2.63293524e-08,3.53799212e-08,4.9708134e-08,4.5933886e-08,4.14697656e-08,4.46155589e-08,5.06687825e-08,4.50850382e-08,4.66503069e-08,4.87702828e-08,4.94495032e-08,4.78156595e-08,3.45498566e-08,4.86500773e-08,7.89394284e-08,9.62249287e-08,8.26512515e-08,1.018298949e-07,1.285309521e-07,9.42249025e-08,1.157692883e-07,1.016802803e-07,1.043506371e-07,9.0499371e-08,8.56193102e-08,9.3335547e-08,8.41085545e-08,8.96046256e-08,8.78703078e-08,1.183460776e-07,1.224618097e-07,1.040437891e-07,1.509389037e-07,1.65985073e-07,2.014621028e-07,1.607102979e-07,1.806496507e-07,2.062800865e-07,1.714194637e-07,1.94210571e-07,1.359219991e-07,1.450300681e-07
ull,avg,7.4215565e-09,7.1047993e-09,2.08610262e-08,3.10746495e-08,4.15479866e-08,3.42727652e-08,3.8317253e-08,3.98889106e-08,4.74495772e-08,3.9104851e-08,4.44987651e-08,4.90039551e-08,5.19745119e-08,4.31266398e-08,7.34892207e-08,5.09111566e-08,7.182149e-08,9.24585775e-08,8.21823406e-08,6.5019616e-08,1.193227417e-07,8.38726805e-08,1.00903733e-07,8.53183464e-08,1.215526956e-07,8.96992852e-08,8.70670035e-08,9.23972371e-08,9.17094083e-08,8.91242874e-08,8.64871944e-08,1.225164557e-07,1.102442633e-07,1.028899642e-07,1.337108893e-07,1.399596517e-07,1.748850144e-07,1.327505796e-07,1.66547832e-07,1.868484592e-07,1.525908478e-07,1.834915212e-07,1.382489101e-07,1.471241035e-07
float,max,1.12704222e-08,5.80787215e-08,5.14398621e-08,7.06118813e-08,9.02302206e-08,1.329309921e-07,1.160893474e-07,1.73479429e-07,1.813803607e-07,2.137190276e-07,1.899399467e-07,1.904004779e-07,1.93850378e-07,1.598008611e-07,1.768498029e-07,2.340803954e-07,2.329906055e-07,2.510099248e-07,2.534106453e-07,2.770691336e-07,3.029887401e-07,2.827486092e-07,2.504721179e-07,2.688206435e-07,3.215609723e-07,2.96521236e-07,2.70529987e-07,2.996014842e-07,3.111009792e-07,3.52960365e-07,3.581785257e-07,3.431582878e-07,4.383709854e-07,5.030398795e-07,4.126198769e-07,3.515909843e-07,4.168291658e-07,5.0313048e-07,4.520798868e-07,5.377394524e-07,5.236302524e-07,6.351205014e-07,4.30610692e-07,6.4290198e-07
float,min,1.12704222e-08,5.80197707e-08,1.12887125e-08,5.07998956e-08,6.29082523e-08,5.56399498e-08,6.29696552e-08,9.25491486e-08,7.49090866e-08,8.02308493e-08,6.50488275e-08,7.7748167e-08,6.52013515e-08,6.79202397e-08,7.899105e-08,8.10195731e-08,7.82606209e-08,5.93887141e-08,3.7790517e-08,6.03092198e-08,5.0040121e-08,7.47100716e-08,8.5599715e-08,8.24778596e-08,2.90317027e-08,9.07601645e-08,2.08494604e-08,9.47304768e-08,5.89201962e-08,4.62698528e-08,7.66802121e-08,5.34393179e-08,8.57793913e-08,1.096612735e-07,8.5600204e-09,7.85616913e-08,4.60086766e-08,6.61090367e-08,1.310607346e-07,1.189687538e-07,9.16108524e-08,7.5799561e-08,3.15991835e-08,4.95092673e-08
