omp_flush_array_spread
n iter,1000
arr step,4
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
int,max,1.02990216e-08,3.16501341e-08,4.52495335e-08,1.97201124e-07,2.128906834e-07,1.304085397e-07,2.195815298e-07,3.878704442e-07,3.914096584e-07,3.903010983e-07,3.884407474e-07,3.798508922e-07,4.280203244e-07,3.878800536e-07,4.105812973e-07,4.326605688e-07,4.412304683e-07,4.395219333e-07,4.520104451e-07,4.282691679e-07,4.362691461e-07,4.323194141e-07,4.422795709e-07,4.49741109e-07,4.102610468e-07,4.220703539e-07,4.470802759e-07,4.639302327e-07,4.265912251e-07,3.889999619e-07,4.349889807e-07,4.490003545e-07,4.219509521e-07,3.736306828e-07,4.188384995e-07,4.301505029e-07,4.383583769e-07,4.220094081e-07,4.499316852e-07,4.343402969e-07,4.517686098e-07,4.712798224e-07,4.842682303e-07,4.859989735e-07,5.23238914e-07,5.028500391e-07,5.17870071e-07,5.278315773e-07,5.313509357e-07,4.960918085e-07,5.056301225e-07,5.465295766e-07,5.464714156e-07,5.10689384e-07,5.232301424e-07,5.559106152e-07,5.809293167e-07,5.772804625e-07,5.685793901e-07,5.888193774e-07,6.107497127e-07,6.031606218e-07,6.003700388e-07,5.980999368e-07,6.292185152e-07,6.143994872e-07,6.0855995e-07,6.346920151e-07
int,min,1.02990216e-08,3.13592635e-08,2.36891908e-08,1.390881171e-07,1.850089761e-07,3.169712622e-07,3.188994063e-07,3.52860172e-07,3.182401955e-07,3.229005019e-07,3.266309183e-07,2.657808502e-07,3.159891492e-07,2.782694542e-07,5.027398045e-07,2.665315276e-07,3.495885773e-07,3.57738197e-07,3.620603088e-07,3.101397061e-07,3.217299878e-07,3.383412323e-07,4.225903886e-07,3.54850078e-07,3.261698566e-07,4.062418187e-07,3.983897316e-07,2.693392282e-07,3.431495671e-07,3.585782161e-07,4.595895689e-07,3.669114751e-07,3.410489139e-07,3.062206099e-07,1.853884718e-07,2.527007965e-07,2.590913895e-07,4.329996468e-07,4.643787154e-07,3.618988643e-07,5.18740661e-07,4.150098448e-07,3.698807941e-07,3.261905759e-07,3.94290486e-07,4.596811176e-07,5.3494892e-07,4.146512933e-07,5.317595334e-07,3.363694252e-07,4.424016226e-07,3.184802441e-07,2.703698508e-07,3.852210075e-07,4.654811584e-07,3.891397792e-07,3.817991946e-07,3.287210803e-07,3.865108586e-07,3.24779948e-07,3.968292613e-07,4.011991896e-07,4.63039409e-07,5.077410129e-07,3.94109044e-07,4.018896246e-07,3.275804472e-07,3.766295302e-07
int,med,1.02990216e-08,3.15046988e-08,4.51994656e-08,1.958504556e-07,2.111402278e-07,1.122449014e-07,1.946410814e-07,3.921800674e-07,3.680893712e-07,4.410648965e-07,3.452682326e-07,4.450546925e-07,5.167908617e-07,3.17374604e-07,3.441413551e-07,3.281993654e-07,3.843189003e-07,4.333655742e-07,3.652285558e-07,4.055605006e-07,3.890197192e-07,3.664301457e-07,3.757813475e-07,3.324138721e-07,4.0444985e-07,4.620811552e-07,3.956110992e-07,4.308995425e-07,4.124416066e-07,4.08335542e-07,4.064693503e-07,4.337160142e-07,4.181709247e-07,4.176199947e-07,3.66108503e-07,4.181693601e-07,4.322086507e-07,4.329258466e-07,4.584095128e-07,4.455649335e-07,4.802587476e-07,4.820459386e-07,4.72779576e-07,4.765457494e-07,5.048004507e-07,4.826552601e-07,4.815615051e-07,5.002584011e-07,5.01911799e-07,4.730745074e-07,4.50728685e-07,5.170245927e-07,5.19508913e-07,4.791248773e-07,4.906305215e-07,5.207995461e-07,5.288105244e-07,5.151297341e-07,5.212185115e-07,5.575962057e-07,5.56800528e-07,5.889648503e-07,5.448813712e-07,5.626158887e-07,5.39181021e-07,5.617050071e-07,5.427815059e-07,5.378155559e-07
int,avg,1.02990216e-08,3.15046988e-08,3.81331422e-08,1.817276152e-07,1.942555698e-07,1.855232136e-07,2.578963865e-07,3.649936827e-07,3.934592502e-07,4.050456185e-07,3.465587322e-07,3.745982097e-07,4.168237756e-07,2.91642786e-07,3.650858076e-07,3.588172063e-07,4.028305018e-07,4.10051716e-07,3.956864869e-07,4.008633331e-07,4.101519039e-07,3.486783158e-07,3.753147687e-07,3.823577595e-07,3.921837272e-07,4.334238566e-07,4.057022108e-07,4.266707237e-07,4.012998002e-07,3.602119009e-07,3.822843282e-07,4.0484655e-07,4.07415774e-07,4.071498333e-07,3.664994848e-07,4.225720475e-07,4.221910311e-07,4.111694698e-07,4.235345247e-07,4.45932874e-07,4.672894185e-07,4.660368515e-07,4.558961076e-07,4.866111018e-07,5.091258222e-07,4.603898463e-07,4.730367456e-07,5.033047664e-07,5.168008504e-07,4.750352677e-07,4.565938998e-07,5.08457218e-07,5.023780824e-07,4.615046332e-07,4.861401843e-07,5.263604931e-07,5.342955166e-07,5.120419779e-07,5.212224714e-07,5.3774137e-07,5.614279895e-07,5.478836337e-07,5.231946401e-07,5.681009018e-07,5.291718187e-07,5.487540219e-07,5.443004829e-07,5.570936079e-07
ull,max,6.5016313e-09,5.02609775e-08,6.70003998e-08,1.466905872e-07,1.02079131e-07,1.693711604e-07,2.21660607e-07,1.815384398e-07,1.472003786e-07,2.577014995e-07,1.740112128e-07,1.68750513e-07,2.297210376e-07,2.574587129e-07,2.648585213e-07,1.317512515e-07,2.183917554e-07,2.890497452e-07,3.045400853e-07,1.711301768e-07,3.170197452e-07,2.673604626e-07,3.426897493e-07,1.55122041e-07,3.141797885e-07,3.231492645e-07,2.727699252e-07,1.481890305e-07,3.515310133e-07,2.988195558e-07,3.259695074e-07,2.793793646e-07,3.177499431e-07,3.558398692e-07,3.875702054e-07,2.974587212e-07,3.378205576e-07,3.754618243e-07,3.630802184e-07,2.90900415e-07,4.15510701e-07,4.307296399e-07,4.343102544e-07,3.752414998e-07,4.03211241e-07,4.23259592e-07,4.425697321e-07,3.34620843e-07,4.212296436e-07,4.353894194e-07,4.629395306e-07,3.903001517e-07,4.439112375e-07,4.663297479e-07,4.327702284e-07,4.176979956e-07,4.517813835e-07,4.794993594e-07,4.590891614e-07,3.919289601e-07,4.529394626e-07,4.542002116e-07,4.605805415e-07,3.58829572e-07,4.116782227e-07,4.102887982e-07,4.484622588e-07,3.500915959e-07
ull,min,6.5016313e-09,4.79507014e-08,6.34708238e-08,1.969500111e-07,7.94005638e-08,1.723491309e-07,1.161196423e-07,1.98340598e-07,1.236717995e-07,2.145204944e-07,2.025813083e-07,2.30611106e-07,1.37681725e-07,2.230898016e-07,1.752201814e-07,2.650799228e-07,1.309093201e-07,2.097322975e-07,1.399596567e-07,2.50840052e-07,9.75590283e-08,2.00831604e-07,1.250687326e-07,2.341089708e-07,7.93394658e-08,1.73890898e-07,9.54884683e-08,1.739294177e-07,8.37314912e-08,1.83622314e-07,1.100302124e-07,1.998504817e-07,7.70600508e-08,1.618704192e-07,5.97890297e-08,1.271305441e-07,6.54104727e-08,1.385805115e-07,9.21582527e-08,1.204497925e-07,1.01968252e-07,1.613105144e-07,8.50807492e-08,1.571288786e-07,1.215792807e-07,1.982089294e-07,1.268292577e-07,1.694006166e-07,1.811180724e-07,2.864897549e-07,1.947301752e-07,2.374894934e-07,1.973391299e-07,2.032013263e-07,1.518597885e-07,2.604392162e-07,2.424909518e-07,3.020801059e-07,2.566700446e-07,3.660808138e-07,3.499898843e-07,3.573609578e-07,2.762109544e-07,3.280400758e-07,2.969611667e-07,2.916286082e-07,2.628684685e-07,2.565898761e-07
ull,med,6.5016313e-09,4.91058395e-08,6.38008224e-08,1.677497528e-07,1.242899535e-07,1.863906707e-07,1.66041868e-07,1.277591103e-07,1.570205469e-07,2.578949474e-07,2.788810614e-07,1.174041141e-07,2.277498792e-07,2.752543227e-07,2.924704141e-07,2.124651414e-07,2.206085739e-07,2.900650634e-07,2.753383913e-07,2.521653941e-07,2.666082816e-07,2.811754669e-07,3.386301604e-07,2.614347947e-07,2.779110364e-07,3.290245934e-07,3.056401407e-07,2.477253966e-07,3.013306596e-07,3.143353273e-07,3.333184355e-07,2.638551104e-07,2.991702298e-07,3.329547368e-07,3.553892509e-07,2.985758029e-07,3.263596075e-07,3.655244621e-07,3.608087685e-07,3.517392151e-07,3.479794865e-07,3.752847152e-07,3.871309909e-07,3.375353662e-07,3.612694588e-07,3.661896981e-07,3.830384372e-07,3.116189475e-07,3.502506418e-07,3.888299979e-07,4.177801733e-07,3.632199174e-07,3.987182581e-07,4.135956129e-07,4.499998375e-07,4.055890152e-07,4.265303723e-07,4.251187727e-07,4.498598788e-07,4.079289577e-07,4.198079309e-07,4.312008089e-07,4.416204933e-07,4.053701936e-07,4.294906471e-07,4.221937638e-07,4.611803902e-07,3.556548594e-07
ull,avg,6.5016313e-09,4.91058395e-08,6.4733562e-08,1.697681977e-07,1.082686414e-07,1.732486067e-07,1.717511142e-07,1.586726079e-07,1.533543674e-07,2.535674186e-07,2.346167338e-07,1.64435395e-07,2.38669499e-07,2.604533754e-07,2.645155556e-07,1.806643852e-07,2.095355736e-07,2.815972427e-07,2.652317229e-07,2.367050107e-07,2.71481373e-07,2.761055248e-07,3.226662627e-07,2.495251802e-07,2.783554817e-07,3.112995726e-07,2.984707073e-07,2.453376841e-07,2.951367397e-07,3.021198753e-07,3.135270441e-07,2.600840895e-07,2.751861037e-07,3.224829833e-07,3.292458606e-07,2.995614485e-07,3.182538061e-07,3.550098052e-07,3.56074882e-07,3.368688126e-07,3.420493674e-07,3.781919578e-07,3.720922424e-07,3.306137625e-07,3.415193382e-07,3.711934772e-07,3.878631903e-07,3.053552684e-07,3.404755433e-07,3.852520211e-07,4.057698093e-07,3.460000576e-07,3.895142218e-07,4.216726645e-07,4.383609575e-07,3.958259753e-07,4.18391238e-07,4.194857405e-07,4.437365731e-07,4.015091264e-07,4.102442187e-07,4.274656045e-07,4.346945566e-07,3.877547132e-07,4.144864172e-07,4.024575391e-07,4.403909598e-07,3.467452503e-07
float,max,4.4699792e-09,4.37703145e-08,3.67092226e-08,1.811985271e-07,2.089500754e-07,1.532598952e-07,2.57021698e-07,3.824197968e-07,3.749592618e-07,4.42151199e-07,4.067309518e-07,4.028003857e-07,4.42728761e-07,4.305489365e-07,4.452801721e-07,4.624709821e-07,4.630200365e-07,4.556597852e-07,4.427696365e-07,4.49319946e-07,4.933817847e-07,4.145213243e-07,4.611006239e-07,4.585099783e-07,4.527592085e-07,4.297513249e-07,4.459490271e-07,4.578198969e-07,4.501284775e-07,4.110491319e-07,4.398594078e-07,4.669101237e-07,4.278510529e-07,4.251299919e-07,4.331806458e-07,4.574997139e-07,5.062605774e-07,4.393992644e-07,4.567997351e-07,4.850009915e-07,4.688803038e-07,4.856601143e-07,4.812394452e-07,5.226204373e-07,5.067599095e-07,4.973705452e-07,4.962396178e-07,5.05599836e-07,5.396202692e-07,5.309605536e-07,5.534286063e-07,5.559500464e-07,5.334613426e-07,5.459991466e-07,5.645099333e-07,5.628394289e-07,5.733493909e-07,5.826878107e-07,5.981809151e-07,6.093595932e-07,6.256017888e-07,6.045596379e-07,5.932796773e-07,6.318293784e-07,6.458590942e-07,6.195785638e-07,6.465601656e-07,6.369395956e-07
float,min,4.4699792e-09,4.37693106e-08,3.33299461e-08,1.19859157e-07,1.909711945e-07,3.499912354e-07,3.472914111e-07,3.704195726e-07,3.247398065e-07,3.877396071e-07,3.435811855e-07,3.157590927e-07,3.301916986e-07,4.040907768e-07,4.694298639e-07,3.759209984e-07,3.264013081e-07,3.622093692e-07,3.521190968e-07,3.253301703e-07,3.240412086e-07,3.806408958e-07,4.843816228e-07,3.423211955e-07,3.416703339e-07,4.081114343e-07,4.035207574e-07,4.028202821e-07,3.344505234e-07,3.664514357e-07,5.130783144e-07,3.430084315e-07,3.053996269e-07,3.137394064e-07,3.032777005e-07,2.976506981e-07,2.646687823e-07,4.258987643e-07,4.537583835e-07,4.339721815e-07,5.265308449e-07,4.612703053e-07,5.31331297e-07,3.545608199e-07,4.937808653e-07,4.435081976e-07,5.485279417e-07,4.336700983e-07,5.662399055e-07,4.184184372e-07,4.193695944e-07,3.11951015e-07,4.301003207e-07,5.029805975e-07,4.886088347e-07,4.521201663e-07,5.240490427e-07,4.013215788e-07,4.274703183e-07,3.311010046e-07,3.730805537e-07,4.711001578e-07,3.473812675e-07,3.848714975e-07,4.545503011e-07,3.718301814e-07,4.338918803e-07,2.732918629e-07
