omp_atomicadd_array_v2_spread
n iter,1000
arr step,4
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
int,max,9.4701799e-09,2.55915492e-08,2.64197876e-08,2.56794398e-08,3.70814507e-08,6.69488925e-08,7.2299167e-08,8.9979337e-08,9.60301337e-08,1.140187502e-07,1.164204639e-07,1.151206946e-07,1.154885179e-07,1.155012502e-07,1.128512958e-07,1.135198953e-07,1.196210345e-07,1.186989548e-07,1.14151331e-07,1.14850592e-07,1.141801228e-07,1.112484605e-07,1.143186092e-07,1.144393791e-07,1.153702319e-07,1.116881709e-07,1.102216917e-07,1.130698477e-07,1.127816534e-07,1.152978615e-07,1.159587029e-07,1.16330238e-07,1.137684525e-07,1.294013834e-07,1.218101662e-07,1.282508501e-07,1.294687682e-07,1.29440813e-07,1.035300096e-07,1.563815961e-07,2.083486813e-07,1.613391965e-07,2.014496907e-07,3.112415926e-07,1.802404436e-07,3.108797771e-07,2.780900374e-07,2.115304507e-07,3.220283998e-07,3.16889261e-07,3.351491037e-07,3.823195329e-07,3.751189861e-07,4.011596999e-07,3.688815192e-07,3.924786606e-07,3.971190776e-07,4.464300623e-07,3.814799266e-07,4.405998645e-07,4.040388536e-07,3.785612576e-07,4.545605959e-07,4.101297975e-07,4.376782025e-07,4.099283134e-07,4.304589412e-07,4.241799841e-07
int,min,9.4701799e-09,2.5630968e-08,6.2404782e-09,1.44503836e-08,1.03315134e-08,2.85985916e-08,3.04084241e-08,3.73101021e-08,1.95498419e-08,2.59904155e-08,1.17487541e-08,3.08095793e-08,2.55220387e-08,3.885813e-08,4.03816554e-08,3.73202391e-08,3.43394995e-08,3.06709071e-08,1.57697452e-08,2.54298076e-08,3.83295107e-08,3.20998969e-08,3.39210173e-08,4.07097881e-08,4.24305237e-08,3.63400162e-08,1.28202734e-08,2.74200505e-08,2.75399008e-08,3.89907797e-08,3.70599812e-08,3.42003824e-08,1.4078808e-08,1.28787503e-08,1.56479445e-08,1.28092542e-08,2.88200256e-08,3.27103139e-08,1.57204469e-08,7.71703122e-08,6.65100723e-08,6.1799644e-08,2.98602321e-08,1.38799503e-08,7.64289854e-08,6.91214876e-08,1.76109447e-08,6.74505203e-08,8.19089914e-08,9.48286615e-08,9.40101216e-08,7.83303868e-08,5.8539334e-08,6.77388487e-08,7.68919366e-08,6.63894537e-08,8.62703606e-08,9.21603616e-08,9.97004114e-08,1.009796381e-07,4.24705812e-08,1.00609919e-07,6.35485388e-08,1.19401744e-08,1.486803117e-07,1.28990085e-07,1.380599902e-07,1.191612222e-07
int,med,9.4701799e-09,2.56059341e-08,2.63291885e-08,2.19162298e-08,2.50686787e-08,5.26657741e-08,6.05097891e-08,6.93497233e-08,8.26294997e-08,1.053047818e-07,1.082100383e-07,1.036141888e-07,1.023902502e-07,9.89890017e-08,9.68914157e-08,9.16948419e-08,9.78515094e-08,1.094801751e-07,1.041811462e-07,1.023499843e-07,9.87300069e-08,9.29397541e-08,9.37191713e-08,9.30206049e-08,8.7029192e-08,1.042154168e-07,9.78400909e-08,1.003456644e-07,9.56796321e-08,9.65808109e-08,1.004793233e-07,9.99253959e-08,9.45398482e-08,1.035051283e-07,1.001501056e-07,1.058698023e-07,9.9950838e-08,9.37346062e-08,9.62797809e-08,1.093956976e-07,8.81901987e-08,9.27162343e-08,9.85079764e-08,1.04035073e-07,1.586296158e-07,1.640607262e-07,1.818403645e-07,1.49170579e-07,1.935198639e-07,1.922997159e-07,2.736990358e-07,2.736294904e-07,3.183907658e-07,3.16595416e-07,2.841612236e-07,3.062242912e-07,3.325211214e-07,3.566198289e-07,3.050400827e-07,3.403101097e-07,3.497798999e-07,2.801351472e-07,3.852089363e-07,3.44439088e-07,3.861417059e-07,3.531648543e-07,3.703890884e-07,3.622855658e-07
int,avg,9.4701799e-09,2.56059341e-08,1.92206026e-08,2.10055866e-08,2.67759285e-08,4.95350597e-08,5.1208966e-08,6.59035929e-08,7.17155444e-08,8.99368369e-08,8.67754342e-08,8.51849949e-08,8.01685487e-08,8.43204659e-08,8.17038934e-08,8.63633779e-08,8.96414183e-08,9.7319062e-08,9.02446023e-08,8.7755789e-08,8.82768345e-08,8.68437254e-08,8.50987281e-08,8.76748381e-08,9.02042599e-08,9.44147598e-08,9.09532151e-08,9.27961261e-08,9.2133558e-08,8.9646656e-08,8.92037942e-08,9.27444423e-08,9.18146222e-08,9.84352347e-08,1.008315401e-07,9.44522014e-08,9.43569412e-08,8.82742225e-08,7.88696272e-08,1.173209413e-07,1.117541316e-07,1.011079526e-07,1.403807417e-07,1.622603895e-07,1.651887974e-07,1.838125178e-07,1.890164345e-07,1.61992735e-07,2.055350672e-07,2.02749518e-07,2.167196294e-07,2.417671847e-07,2.620477886e-07,2.863384314e-07,2.642419679e-07,2.613728287e-07,2.970044574e-07,3.442115904e-07,2.863218479e-07,3.173652447e-07,2.900296916e-07,2.743371192e-07,3.35181034e-07,3.224233881e-07,3.376602602e-07,3.214691721e-07,3.381821054e-07,3.241331066e-07
ull,max,8.1206613e-09,1.0631185e-08,2.38817497e-08,2.92312546e-08,5.83213409e-08,3.91800812e-08,4.21197154e-08,3.94999765e-08,5.7669149e-08,5.8009747e-08,5.81895273e-08,5.99502708e-08,5.76694026e-08,5.71400276e-08,5.83410435e-08,5.31897969e-08,6.24113518e-08,5.68682306e-08,5.37295892e-08,6.01414665e-08,5.33284081e-08,5.62211354e-08,5.95501553e-08,6.25093742e-08,6.50207256e-08,5.56604597e-08,6.34913681e-08,7.05602901e-08,5.78220647e-08,5.43998354e-08,5.54816621e-08,5.64817407e-08,6.24406183e-08,5.56091577e-08,8.91100877e-08,7.35303839e-08,1.073405176e-07,1.204683937e-07,8.41885341e-08,1.127417245e-07,9.53299431e-08,1.240515698e-07,1.472588242e-07,1.262084711e-07,9.58113242e-08,1.400593929e-07,1.562889642e-07,1.427187276e-07,1.61879131e-07,1.697501076e-07,2.096791414e-07,2.197989966e-07,2.262189699e-07,1.702798987e-07,2.218395e-07,2.11518744e-07,2.446784665e-07,2.597083771e-07,2.583912534e-07,2.55352037e-07,2.766416708e-07,2.875590791e-07,2.806703319e-07,2.982514928e-07,2.192087419e-07,2.356487085e-07,2.547286389e-07,2.572912669e-07
ull,min,8.1206613e-09,7.8488402e-09,4.8591843e-09,4.7515463e-09,7.2201363e-09,5.0002989e-09,5.1894337e-09,4.9108658e-09,8.2004648e-09,8.1685847e-09,8.4311307e-09,7.1592885e-09,6.9602153e-09,6.6188939e-09,7.4092639e-09,7.7013914e-09,7.4197232e-09,6.7519066e-09,8.0712436e-09,7.6598399e-09,5.9679538e-09,6.7286592e-09,7.7698326e-09,7.7395586e-09,9.6404732e-09,6.3987874e-09,7.3998096e-09,8.1204555e-09,6.6506401e-09,7.5290628e-09,7.4099149e-09,8.1995825e-09,1.96993483e-08,3.52894696e-08,4.10394437e-08,1.71308899e-08,2.36103864e-08,2.10793068e-08,2.99498441e-08,2.79115738e-08,2.35695795e-08,2.83782399e-08,1.79295277e-08,3.66207196e-08,2.69203027e-08,2.12118527e-08,1.96279758e-08,2.35905281e-08,2.62404234e-08,2.16302007e-08,4.12500226e-08,4.9704401e-09,1.65206677e-08,2.02604012e-08,2.51799733e-08,2.45701149e-08,1.47105434e-08,1.42913168e-08,1.6571143e-08,2.83001161e-08,1.85194516e-08,2.31522244e-08,2.71897873e-08,1.2910737e-08,1.338486415e-07,3.77082697e-08,6.04115884e-08,3.18293004e-08
ull,med,8.1206613e-09,9.2400126e-09,2.36394412e-08,2.05401748e-08,4.76896883e-08,2.25506558e-08,2.3740681e-08,2.91706255e-08,3.76286539e-08,4.48900414e-08,4.0319662e-08,4.46604277e-08,4.07315346e-08,4.16696511e-08,4.14287115e-08,4.38841031e-08,4.46580997e-08,4.40309618e-08,4.61302782e-08,4.73450138e-08,4.15507581e-08,4.49852892e-08,5.01709271e-08,5.06158634e-08,4.88710236e-08,4.68248848e-08,5.08498528e-08,4.74247132e-08,4.08503799e-08,4.61751337e-08,4.25787286e-08,5.15058294e-08,4.70105785e-08,4.46105684e-08,5.33491711e-08,5.16600944e-08,4.83305525e-08,5.21488239e-08,6.72704817e-08,6.11655686e-08,7.09404428e-08,7.04198685e-08,8.55114885e-08,7.10102155e-08,7.00006798e-08,5.98603709e-08,7.30899478e-08,8.19150198e-08,1.143999982e-07,9.95547871e-08,1.616882997e-07,1.317351134e-07,1.799292137e-07,1.25610257e-07,1.55268649e-07,1.146048761e-07,2.022306183e-07,1.892048853e-07,2.130320323e-07,2.159697785e-07,2.329611856e-07,2.565905604e-07,2.446403952e-07,2.729649443e-07,1.900188834e-07,1.966546236e-07,2.265805891e-07,2.261091012e-07
ull,avg,8.1206613e-09,9.2400126e-09,1.74596317e-08,1.87532383e-08,4.36351492e-08,2.23767371e-08,2.79735008e-08,2.78973037e-08,4.02428841e-08,3.97469828e-08,3.78875745e-08,4.20773361e-08,4.10734141e-08,3.81597254e-08,3.95007114e-08,3.92056742e-08,4.61843619e-08,4.11506182e-08,4.13706298e-08,4.38732424e-08,4.17017785e-08,4.10957647e-08,4.37832842e-08,4.64074225e-08,4.71618358e-08,4.38047534e-08,4.77996244e-08,4.65451736e-08,4.24600485e-08,4.65343151e-08,4.15385647e-08,4.77457796e-08,4.52592642e-08,4.60451041e-08,5.78129326e-08,5.30086072e-08,5.56729195e-08,5.14071532e-08,6.14748337e-08,7.31744824e-08,6.4536097e-08,7.96957402e-08,7.98345511e-08,6.89451218e-08,7.930784e-08,8.16450196e-08,7.90461066e-08,8.43515103e-08,1.084848757e-07,1.054484638e-07,1.432763951e-07,1.235929472e-07,1.418314162e-07,1.1780821e-07,1.492742857e-07,1.341837305e-07,1.751031012e-07,1.824242248e-07,1.892843182e-07,2.055823112e-07,2.125777776e-07,2.391815228e-07,2.323794977e-07,2.484285583e-07,1.851540592e-07,1.701082334e-07,2.040707316e-07,1.98500441e-07
float,max,1.12085698e-08,5.96313097e-08,5.04584273e-08,5.36208199e-08,6.9499303e-08,1.48801393e-07,1.518997935e-07,1.94149733e-07,2.047805304e-07,2.738008064e-07,2.66870795e-07,2.579821043e-07,2.603601312e-07,2.589493376e-07,2.52678716e-07,2.399884769e-07,2.603400371e-07,2.37791039e-07,2.536806421e-07,2.636507434e-07,2.531900929e-07,2.514619568e-07,2.402490965e-07,2.509197644e-07,2.572089659e-07,2.509277367e-07,2.529706197e-07,2.618605583e-07,2.566901738e-07,2.445014818e-07,2.684290056e-07,2.666296126e-07,2.448081859e-07,2.526007794e-07,2.522397328e-07,2.636495972e-07,2.571696732e-07,2.543904547e-07,2.631091086e-07,3.267693513e-07,2.987085011e-07,3.39822057e-07,3.574596707e-07,3.114408504e-07,3.885608864e-07,3.516098514e-07,3.583105095e-07,3.739989474e-07,3.813912144e-07,4.494802567e-07,4.639910426e-07,4.228499651e-07,4.30980836e-07,4.421985928e-07,4.667189342e-07,4.725503722e-07,4.71301577e-07,4.478596877e-07,4.672301376e-07,4.393979945e-07,4.593589433e-07,4.952406688e-07,4.934887604e-07,4.961100594e-07,4.688220415e-07,4.704016397e-07,4.985383978e-07,4.774299275e-07
float,min,1.12085698e-08,5.86418726e-08,1.23492026e-08,3.02899841e-08,5.48188489e-08,4.46998949e-08,3.82111246e-08,7.04391006e-08,8.36196503e-08,9.39389838e-08,2.66784813e-08,7.77097003e-08,9.23216385e-08,1.052513916e-07,1.028519963e-07,7.76911951e-08,1.03520453e-07,8.69182324e-08,2.72086708e-08,9.84922849e-08,8.15601567e-08,9.66787538e-08,9.21396712e-08,9.23412263e-08,9.70089221e-08,9.5780869e-08,2.7208611e-08,1.066500945e-07,9.14483978e-08,9.92194511e-08,9.02597853e-08,1.054794135e-07,3.88416597e-08,4.41292365e-08,3.07501152e-08,6.59305156e-08,3.39890091e-08,6.98885655e-08,6.88690669e-08,4.46784375e-08,4.992078e-08,7.13997263e-08,2.51505623e-08,4.84879977e-08,9.068204e-09,7.15403833e-08,6.40094191e-08,6.23181583e-08,7.31708466e-08,7.89202866e-08,8.4404631e-09,6.98179552e-08,1.029396602e-07,6.42506194e-08,7.43812363e-08,8.94483397e-08,5.88182402e-08,6.57594518e-08,5.08093204e-08,3.34586891e-08,1.216980316e-07,5.36104469e-08,8.84697952e-08,1.099697253e-07,1.036021436e-07,5.30003796e-08,2.22211008e-08,7.32599698e-08
