omp_atomicadd_array_v2
n iter,1000
arr step,4
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
int,max,7.5305228e-09,3.06703651e-08,2.37800459e-08,2.50697832e-08,4.1560578e-08,7.26092664e-08,8.06983981e-08,8.99198045e-08,9.00018918e-08,1.209195815e-07,1.231203442e-07,1.145985835e-07,1.218308203e-07,1.210387772e-07,1.078998769e-07,1.181704222e-07,1.131081662e-07,1.095103967e-07,1.15971965e-07,1.142203659e-07,1.140684329e-07,1.179896655e-07,1.168892644e-07,1.152196837e-07,1.119203127e-07,1.149989497e-07,1.166397403e-07,1.132395045e-07,1.204606677e-07,1.198600117e-07,1.182289824e-07,1.19779364e-07,1.174119159e-07,1.124883922e-07,1.219987535e-07,1.238385077e-07,1.018900569e-07,1.200290466e-07,1.320221008e-07,1.663007748e-07,2.01200507e-07,1.777097516e-07,2.878703036e-07,2.714398293e-07,2.489895958e-07,2.724981473e-07,2.5819991e-07,3.421621214e-07,3.416185056e-07,3.89060874e-07,3.756003346e-07,3.838309955e-07,3.693293153e-07,3.81219001e-07,3.862502925e-07,4.01281187e-07,4.179908704e-07,3.831702948e-07,3.726601881e-07,3.908384761e-07,4.419686644e-07,4.294991634e-07,4.391805122e-07,4.443609982e-07,4.309408897e-07,4.109180389e-07,4.013404674e-07,4.237119316e-07
int,min,7.5305228e-09,3.05487717e-08,4.9604691e-09,1.59006978e-08,1.26018158e-08,3.08689204e-08,3.49896745e-08,3.1021232e-08,3.24606805e-08,3.45410056e-08,1.37002634e-08,3.06283324e-08,2.72201268e-08,3.19692841e-08,4.29905298e-08,3.43804779e-08,4.16292998e-08,3.76701761e-08,1.03206856e-08,3.31693507e-08,3.2130051e-08,3.94587306e-08,2.35397813e-08,3.10794473e-08,3.82683659e-08,3.57903706e-08,1.10294597e-08,2.8290743e-08,2.66187526e-08,3.21815398e-08,2.83010942e-08,3.48403346e-08,1.62187918e-08,1.08105974e-08,2.00705927e-08,1.40907423e-08,2.6820956e-08,1.88809216e-08,4.47396117e-08,1.52910095e-08,8.48702028e-08,1.72713062e-08,7.53003189e-08,5.29104924e-08,1.74289325e-08,4.91507193e-08,6.86093047e-08,2.55203275e-08,9.79385107e-08,1.11703647e-08,6.84611055e-08,1.099711784e-07,4.95093987e-08,8.77191765e-08,6.57908391e-08,7.00907841e-08,7.9461006e-08,6.01979228e-08,1.096502776e-07,4.7260024e-08,4.59503262e-08,6.92495894e-08,1.311609599e-07,2.397296609e-07,1.021309697e-07,1.434520746e-07,7.66190822e-08,2.266203285e-07
int,med,7.5305228e-09,3.06095684e-08,2.29711209e-08,2.25341413e-08,2.48006876e-08,5.64817242e-08,6.65697131e-08,6.61549946e-08,7.78010013e-08,1.1181006e-07,1.144893089e-07,1.044234107e-07,1.091498116e-07,1.050907195e-07,9.08303479e-08,9.21092814e-08,9.49803233e-08,1.014797836e-07,1.073512971e-07,1.012406174e-07,9.91505547e-08,9.76794854e-08,1.00002005e-07,9.10137114e-08,8.34201804e-08,9.95250087e-08,1.066508069e-07,9.14313413e-08,1.005913057e-07,1.098696884e-07,1.021495264e-07,1.003700894e-07,9.64592038e-08,1.029149249e-07,1.075301309e-07,9.98407845e-08,9.31895358e-08,8.99353574e-08,9.58597183e-08,7.75398031e-08,1.248498045e-07,8.92148882e-08,1.134400229e-07,1.486260854e-07,1.104809172e-07,1.730044748e-07,1.66649377e-07,2.045454834e-07,2.987186278e-07,3.042202779e-07,2.880489003e-07,3.0501633e-07,3.170198711e-07,2.430548762e-07,3.192986227e-07,2.746711531e-07,3.465105061e-07,3.432297003e-07,3.197279985e-07,3.441210696e-07,3.455594893e-07,3.775995686e-07,3.716199164e-07,3.695547849e-07,3.774295401e-07,3.273334185e-07,3.339308328e-07,3.726344128e-07
int,avg,7.5305228e-09,3.06095684e-08,1.73786723e-08,2.16524593e-08,2.94145819e-08,5.31019751e-08,5.59755451e-08,6.21780298e-08,6.9549801e-08,9.68279057e-08,9.31025673e-08,8.49652624e-08,8.80299152e-08,8.73246397e-08,7.6874841e-08,8.73405695e-08,8.9917161e-08,9.29974332e-08,9.08079539e-08,8.92176887e-08,8.70352604e-08,9.05902598e-08,8.33387245e-08,8.95240626e-08,8.65131383e-08,9.48135187e-08,9.62339417e-08,8.92318556e-08,9.09478596e-08,9.48266033e-08,9.18054251e-08,9.59639557e-08,9.33166766e-08,9.63086636e-08,9.68313886e-08,8.97409117e-08,8.60619154e-08,9.54353988e-08,8.46933143e-08,9.57188255e-08,1.497732028e-07,1.008679535e-07,1.576490981e-07,1.746792008e-07,1.464791095e-07,1.774334586e-07,1.714379776e-07,1.901059742e-07,2.227985639e-07,2.580030799e-07,2.473614514e-07,2.696506934e-07,2.732992122e-07,2.478100363e-07,2.740609478e-07,2.716497002e-07,3.104052706e-07,3.068107368e-07,2.820142301e-07,3.009775109e-07,3.253200053e-07,3.500336996e-07,3.466076598e-07,3.731532072e-07,3.552164602e-07,3.144321921e-07,3.126387852e-07,3.423102008e-07
ull,max,5.1196629e-09,9.6380252e-09,3.13298444e-08,3.14994061e-08,3.89991374e-08,3.52918538e-08,4.28900993e-08,3.98500455e-08,5.31984891e-08,6.22498724e-08,5.90694374e-08,6.07092551e-08,4.86484489e-08,5.77792006e-08,5.16987941e-08,5.89787381e-08,5.80592157e-08,6.17809296e-08,5.86213567e-08,5.44998973e-08,5.64400714e-08,5.40906235e-08,5.90209143e-08,5.77793141e-08,5.59205118e-08,5.53110461e-08,5.26613484e-08,4.74989279e-08,4.80707915e-08,6.61601517e-08,5.77993234e-08,6.66600085e-08,5.58501363e-08,5.63201128e-08,8.43317953e-08,1.038913094e-07,1.046995386e-07,8.59196852e-08,1.224511812e-07,1.007403264e-07,6.75410966e-08,1.123199057e-07,1.050298109e-07,6.95993555e-08,1.012314571e-07,1.363392873e-07,1.364883716e-07,1.572094296e-07,1.63319445e-07,1.631014375e-07,1.797010912e-07,1.683799045e-07,2.240491187e-07,2.333892822e-07,2.351002524e-07,2.110302751e-07,2.281995389e-07,2.541601379e-07,2.700186435e-07,2.680796498e-07,2.786298012e-07,2.632092488e-07,2.825996626e-07,2.751691499e-07,2.357605562e-07,2.260103738e-07,2.399801196e-07,2.407388193e-07
ull,min,5.1196629e-09,6.8389911e-09,4.7393282e-09,4.7192892e-09,4.7700128e-09,4.8687839e-09,5.0204387e-09,4.8019792e-09,6.5416431e-09,7.6400175e-09,6.9596564e-09,8.5301004e-09,5.2720247e-09,7.988853e-09,8.1705707e-09,7.4313336e-09,8.0007637e-09,8.5209738e-09,8.8588229e-09,7.3817941e-09,5.8489333e-09,8.0197491e-09,7.5189371e-09,8.8494949e-09,6.6793301e-09,7.551113e-09,7.7198613e-09,6.7912645e-09,5.4798535e-09,8.2307501e-09,8.5197791e-09,8.0997853e-09,1.95712653e-08,3.64198915e-08,3.85607112e-08,4.22400613e-08,2.67693567e-08,2.64707384e-08,4.55001471e-08,7.4209576e-09,3.25498112e-08,1.73001505e-08,7.5008449e-09,2.117992e-08,3.07000117e-08,2.4569281e-08,1.76296324e-08,1.23708739e-08,4.88793532e-08,1.79003142e-08,2.57802759e-08,1.93403151e-08,2.63008891e-08,7.4205191e-09,3.22707652e-08,3.19002238e-08,2.27809843e-08,9.0505705e-09,1.89097304e-08,7.0116161e-09,-2.1093678e-09,8.9091437e-09,-2.19403816e-08,-1.56400475e-08,4.66500407e-08,1.087812009e-07,5.26900891e-08,4.02598212e-08
ull,med,5.1196629e-09,8.2385081e-09,3.12097737e-08,2.23546299e-08,3.73104924e-08,2.10147517e-08,2.31892435e-08,3.66765754e-08,4.34807455e-08,4.29999286e-08,4.22691304e-08,4.19700047e-08,4.18096719e-08,3.98847766e-08,4.10291653e-08,4.05611905e-08,4.33600613e-08,3.71298353e-08,4.29402621e-08,3.89393164e-08,4.48491629e-08,4.45395752e-08,4.30995583e-08,4.53842528e-08,4.00618448e-08,4.67648284e-08,4.08989145e-08,4.36104044e-08,4.28897395e-08,4.88252837e-08,4.45198117e-08,5.40508274e-08,4.45485532e-08,4.38390987e-08,6.2419621e-08,5.74351543e-08,4.97799333e-08,5.02745247e-08,5.36593491e-08,6.24746306e-08,5.79890683e-08,5.76743356e-08,6.85407565e-08,6.1254901e-08,4.65395041e-08,7.15650416e-08,9.82890219e-08,9.26148065e-08,7.78995465e-08,7.09554118e-08,1.424401181e-07,1.395196744e-07,1.674194237e-07,1.389299689e-07,1.317296727e-07,1.769637595e-07,1.461887207e-07,2.095313013e-07,2.274396931e-07,2.268398839e-07,2.506914488e-07,2.161094253e-07,2.574082498e-07,2.528155743e-07,1.942008397e-07,1.790151279e-07,2.070798787e-07,1.957701437e-07
ull,avg,5.1196629e-09,8.2385081e-09,2.2456325e-08,2.02471255e-08,2.66222015e-08,2.049651e-08,2.71641972e-08,3.06200611e-08,3.8918901e-08,4.08255312e-08,3.91173093e-08,3.98767071e-08,3.79785471e-08,3.78015387e-08,3.62404273e-08,3.91925179e-08,4.36059058e-08,3.8336114e-08,4.31897264e-08,3.81776672e-08,4.29716404e-08,4.17897066e-08,4.19124867e-08,4.46060464e-08,4.29530531e-08,4.39329014e-08,4.09833956e-08,3.77660846e-08,3.98560846e-08,4.74548609e-08,4.353586e-08,5.09508406e-08,4.5007332e-08,4.48839352e-08,5.96432523e-08,6.43172658e-08,5.99956251e-08,5.37326441e-08,7.308454e-08,6.27394907e-08,5.29779022e-08,6.97266433e-08,6.73036145e-08,6.85801406e-08,6.26408576e-08,7.9730905e-08,9.55774732e-08,9.90038523e-08,8.72222772e-08,7.60739867e-08,1.232750492e-07,1.200283914e-07,1.501480774e-07,1.347652245e-07,1.280462698e-07,1.611822831e-07,1.552054884e-07,1.818857517e-07,1.967617601e-07,2.097973652e-07,2.286305201e-07,1.963070116e-07,2.25415683e-07,2.341147465e-07,1.793921801e-07,1.6481145e-07,1.905179412e-07,1.784533531e-07
float,max,9.7688359e-09,5.16502892e-08,6.05693074e-08,6.01310162e-08,7.56801346e-08,1.564483954e-07,1.444102699e-07,2.173284607e-07,2.096017854e-07,2.415807506e-07,2.436595128e-07,2.765603214e-07,2.651518987e-07,2.590096381e-07,2.033290416e-07,2.481810698e-07,2.682906905e-07,2.722004662e-07,2.551004149e-07,2.606086052e-07,2.455680754e-07,2.323077977e-07,2.537097623e-07,2.420806728e-07,2.595304111e-07,2.687487355e-07,2.661195453e-07,2.554389973e-07,2.447298018e-07,2.682400624e-07,2.529810994e-07,2.804294661e-07,2.651292889e-07,2.491902286e-07,2.524581491e-07,2.700899886e-07,2.45789886e-07,2.638592889e-07,2.433487216e-07,2.973205042e-07,3.35379623e-07,3.317801743e-07,3.747706393e-07,3.538093425e-07,3.165297128e-07,3.361406963e-07,3.82810661e-07,3.794596822e-07,3.974002664e-07,4.055195685e-07,4.177399516e-07,4.206494948e-07,4.140894214e-07,3.985303284e-07,3.956310658e-07,4.625503265e-07,4.681303275e-07,4.993385776e-07,4.808697577e-07,4.807205412e-07,4.600693797e-07,4.663908505e-07,4.959207338e-07,4.660390964e-07,4.927890105e-07,5.078389737e-07,5.112601703e-07,4.843808284e-07
float,min,9.7688359e-09,4.97286354e-08,1.46899675e-08,3.30998114e-08,4.97408684e-08,5.15784373e-08,5.30699367e-08,7.77488832e-08,8.05085941e-08,9.25891872e-08,2.90484251e-08,9.66193134e-08,7.63686057e-08,9.29012485e-08,9.29395613e-08,9.49396605e-08,8.8350222e-08,8.51607996e-08,2.73589954e-08,9.11808206e-08,6.07986122e-08,8.62514688e-08,3.9549243e-08,9.02900693e-08,9.33089233e-08,9.94806442e-08,2.72114732e-08,9.21298671e-08,8.37898137e-08,1.032784912e-07,8.80802966e-08,1.188185416e-07,4.07616553e-08,4.19413364e-08,2.66492134e-08,3.29308286e-08,6.18917831e-08,4.27799699e-08,3.94004326e-08,8.08106647e-08,2.81305086e-08,4.92680937e-08,3.11987895e-08,6.78210252e-08,6.64699075e-08,4.65093443e-08,5.92388211e-08,6.42507802e-08,7.99788655e-08,5.2990426e-08,2.38503296e-08,5.37998517e-08,9.75691562e-08,7.88690215e-08,7.2298378e-08,5.3960231e-08,9.76999281e-08,7.78402429e-08,5.35601817e-08,6.1170443e-08,6.45289915e-08,9.08904755e-08,8.35289546e-08,5.63496042e-08,9.87588924e-08,5.72203807e-08,3.0820903e-08,6.81690121e-08
