omp_atomicadd_array_v2_close
n iter,1000
arr step,8
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
int,max,1.13889133e-08,1.13993167e-08,2.8279529e-08,2.19405562e-08,3.03393149e-08,2.64802248e-08,2.78188882e-08,2.06406787e-08,3.13583958e-08,3.24699205e-08,3.24395021e-08,2.81302684e-08,2.81903607e-08,2.75322733e-08,2.76504787e-08,1.79390611e-08,2.60992009e-08,3.56809218e-08,3.23393617e-08,3.9579718e-08,3.67007625e-08,3.47494188e-08,3.24600502e-08,3.49204071e-08,3.20508315e-08,3.23300482e-08,3.72478001e-08,3.40603648e-08,3.41397462e-08,3.35786456e-08,1.84593001e-08,3.37914307e-08,4.770959e-08,3.72902834e-08,3.92585974e-08,3.8590029e-08
int,min,1.13889133e-08,1.13913435e-08,9.4799722e-09,9.3504605e-09,9.3695689e-09,1.07597881e-08,8.0416617e-09,1.1460211e-08,5.4606522e-09,6.0804445e-09,1.07202696e-08,6.2697433e-09,6.4591559e-09,6.4004132e-09,6.5216592e-09,6.3116521e-09,1.02689661e-08,1.03805106e-08,5.2709967e-09,9.2004227e-09,5.4285478e-09,1.12694798e-08,8.1412773e-09,5.6001355e-09,7.5915511e-09,9.7211542e-09,5.4184857e-09,1.0830106e-08,5.6385019e-09,5.4992499e-09,1.05004851e-08,1.11207928e-08,6.0917908e-09,9.0102684e-09,6.7588394e-09,9.8591965e-09
int,med,1.13889133e-08,1.13961119e-08,2.80601839e-08,1.34406709e-08,2.64494392e-08,6.1145097e-09,1.05894537e-08,1.64461121e-08,2.21197997e-08,1.5720077e-08,1.73091917e-08,2.01551669e-08,2.12193207e-08,2.08902164e-08,2.58098035e-08,1.67809682e-08,1.70589082e-08,1.38252599e-08,2.29403914e-08,1.50941299e-08,2.81010043e-08,2.05851493e-08,1.70009117e-08,2.22450607e-08,2.78204483e-08,2.47363723e-08,2.18610283e-08,2.55892949e-08,2.69798755e-08,2.42948829e-08,2.72501558e-08,2.19747852e-08,2.60402484e-08,2.92352261e-08,2.57987646e-08,2.541081e-08
int,avg,1.13889133e-08,1.13961119e-08,2.19564251e-08,1.39273909e-08,2.24277715e-08,1.60194424e-08,1.81530564e-08,1.55822976e-08,2.30993252e-08,2.01672987e-08,2.022245e-08,2.11609016e-08,2.08385541e-08,2.10253958e-08,2.23247024e-08,1.55925114e-08,1.85261169e-08,1.73639214e-08,2.44070141e-08,1.93043636e-08,2.57178877e-08,2.36163586e-08,1.78951887e-08,2.62049338e-08,2.35122033e-08,2.29265774e-08,2.37804928e-08,2.40466917e-08,2.2579101e-08,2.29431836e-08,2.39238408e-08,2.54644326e-08,2.88550232e-08,2.68206557e-08,2.6075766e-08,2.31310755e-08
ull,max,1.13982843e-08,1.14299008e-08,1.14403192e-08,1.13997052e-08,1.03684026e-08,1.03802782e-08,1.03797711e-08,1.0388653e-08,1.00892581e-08,1.01288612e-08,1.01078668e-08,1.01297681e-08,1.01004955e-08,1.02100941e-08,1.01082999e-08,1.01701862e-08,1.11406627e-08,1.11596143e-08,1.0661461e-08,1.14092189e-08,1.11702283e-08,1.10702579e-08,1.06806873e-08,1.13591484e-08,1.11596906e-08,1.08503517e-08,1.10992938e-08,1.07889087e-08,1.04404085e-08,1.05003375e-08,1.11218045e-08,1.10497128e-08,1.08799319e-08,1.06094971e-08,1.08911563e-08,1.1071236e-08
ull,min,1.13982843e-08,1.14011629e-08,1.14099457e-08,1.03617856e-08,1.03513602e-08,1.03689729e-08,1.03513541e-08,1.03483965e-08,1.05893079e-08,1.0590844e-08,1.05897168e-08,1.05989412e-08,1.05817946e-08,1.05999069e-08,1.05993018e-08,1.06012575e-08,8.3310025e-09,5.5488881e-09,5.5986052e-09,5.6385617e-09,5.6413884e-09,5.6791154e-09,5.6780418e-09,5.710549e-09,5.6790939e-09,5.6310051e-09,5.6297943e-09,5.6599394e-09,5.6400769e-09,5.6501721e-09,5.6394489e-09,5.6785405e-09,5.4999541e-09,5.7185251e-09,5.5902484e-09,5.7096558e-09
ull,med,1.13982843e-08,1.14156187e-08,1.14085709e-08,1.08848338e-08,1.03600261e-08,1.03735541e-08,1.03600066e-08,1.03710123e-08,1.0360251e-08,1.03683286e-08,1.03697862e-08,1.03702797e-08,1.0369498e-08,1.03698352e-08,1.03803899e-08,1.03497259e-08,1.01317567e-08,1.01503712e-08,1.03798463e-08,1.01192446e-08,1.05991867e-08,1.12453254e-08,1.01097559e-08,1.13712877e-08,1.02602534e-08,1.02554974e-08,5.2686961e-09,8.3648122e-09,6.8286476e-09,9.6799033e-09,1.05707419e-08,1.01055325e-08,1.01390506e-08,1.01099059e-08,1.01803644e-08,1.01596037e-08
ull,avg,1.13982843e-08,1.14156187e-08,1.14220704e-08,1.08891919e-08,1.03667263e-08,1.03763078e-08,1.03654222e-08,1.03479857e-08,1.03554253e-08,1.0360364e-08,1.03559548e-08,1.03530778e-08,1.03517872e-08,1.03628917e-08,1.03495795e-08,1.03472674e-08,1.04675939e-08,9.8361156e-09,9.13388e-09,9.6321012e-09,8.7083386e-09,9.5626321e-09,1.03963175e-08,1.00207971e-08,1.00977935e-08,8.7211535e-09,7.84988e-09,7.8535845e-09,8.5379752e-09,8.341767e-09,8.9613058e-09,9.9207131e-09,1.00489225e-08,9.8922673e-09,9.9994722e-09,9.815208e-09
float,max,1.27995422e-08,1.28291222e-08,1.65189267e-08,1.85300961e-08,3.62707942e-08,2.50389798e-08,2.69084537e-08,2.65300693e-08,2.80108833e-08,4.09310555e-08,2.23614114e-08,3.52604823e-08,4.38708586e-08,2.85682347e-08,3.51303214e-08,3.43307155e-08,3.52710484e-08,3.66495972e-08,3.24709134e-08,3.51508215e-08,3.56002577e-08,3.58506256e-08,2.82795787e-08,3.84185809e-08,3.75989983e-08,3.92385953e-08,3.55996687e-08,4.02493983e-08,4.02698096e-08,4.55701859e-08,4.74899432e-08,4.82503743e-08,5.62799814e-08,5.33408363e-08,4.99205507e-08,5.18996407e-08
float,min,1.27995422e-08,1.2810233e-08,1.299979e-08,1.31989525e-08,1.30195975e-08,1.33295462e-08,1.3340157e-08,1.34501305e-08,1.65998749e-08,1.53489336e-08,1.83800352e-08,1.35187196e-08,2.5350107e-08,1.59995328e-08,1.44286183e-08,1.42286572e-08,2.08712396e-08,1.36596683e-08,2.61795302e-08,6.7898184e-09,1.02385948e-08,2.12899887e-08,1.29488084e-08,1.49301588e-08,1.56311562e-08,1.52511226e-08,2.53113492e-08,1.56704019e-08,2.29496196e-08,2.19182468e-08,1.35200641e-08,2.65294066e-08,2.20015765e-08,1.92805177e-08,1.44199132e-08,1.35317308e-08
