omp_atomicadd_array_v2
n iter,1000
arr step,64
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
int,max,7.3814761e-09,7.6686845e-09,7.2489008e-09,7.4815686e-09,7.5104817e-09,7.6000743e-09,6.9799077e-09,7.419221e-09,7.2392403e-09,6.5600711e-09,1.31099896e-08,1.26918182e-08,1.2769566e-08,1.27506607e-08,1.27619737e-08,1.36816751e-08,1.2730872e-08,1.28100334e-08,1.2770872e-08,1.28209517e-08,1.27795023e-08,1.27404205e-08,1.59492659e-08,1.59416162e-08,1.45409567e-08,1.28704726e-08,1.28518623e-08,1.5931393e-08,1.27203609e-08,1.29196555e-08,1.64898233e-08,1.27088991e-08,1.77707904e-08,1.22707442e-08,1.27693703e-08,1.28197098e-08,1.27821298e-08,1.52319194e-08,1.28391786e-08,1.70492845e-08,2.6930098e-08,3.15003235e-08,2.73885941e-08,3.4091008e-08
int,min,7.3814761e-09,7.1891724e-09,6.5997192e-09,7.2593761e-09,6.3517674e-09,6.349538e-09,6.3500838e-09,6.3506166e-09,6.3504358e-09,5.9401746e-09,5.9500185e-09,5.9499796e-09,5.9509305e-09,5.9521521e-09,5.9601797e-09,5.9590282e-09,5.9506906e-09,5.9616853e-09,5.9410384e-09,1.04484396e-08,1.05306485e-08,6.3420407e-09,1.00496819e-08,6.7889282e-09,6.548994e-09,5.9598613e-09,5.9318146e-09,5.969257e-09,5.9509937e-09,5.9397667e-09,5.9299905e-09,5.9512341e-09,5.949534e-09,5.9690407e-09,5.9701077e-09,5.9691333e-09,5.9510204e-09,6.1105579e-09,7.0310225e-09,1.07101735e-08,9.5689148e-09,1.5187457e-09,7.4687361e-09,5.9386597e-09
int,med,7.3814761e-09,7.4290147e-09,6.8479559e-09,7.281297e-09,6.5618143e-09,6.9102566e-09,6.5610759e-09,6.5661317e-09,6.5709477e-09,6.5606619e-09,6.5791641e-09,5.9599075e-09,5.9490851e-09,1.10049449e-08,1.15792097e-08,1.23848186e-08,1.22992307e-08,1.22898872e-08,1.22283197e-08,1.23708498e-08,1.24308086e-08,1.233437e-08,1.23898689e-08,1.26401884e-08,1.22604491e-08,1.21803952e-08,1.17000328e-08,1.23951095e-08,1.19094981e-08,1.13606667e-08,1.23283217e-08,1.18347596e-08,1.22394794e-08,1.23998256e-08,1.2260101e-08,1.21955134e-08,1.24004158e-08,1.24306111e-08,1.23788907e-08,1.26593907e-08,1.95898421e-08,2.23903902e-08,2.05094054e-08,2.06197034e-08
int,avg,7.3814761e-09,7.4290147e-09,6.8591749e-09,7.3258847e-09,6.7298993e-09,6.9732831e-09,6.6215986e-09,6.6401883e-09,6.6332863e-09,6.4278058e-09,7.5996029e-09,8.0663357e-09,8.7994935e-09,9.4394241e-09,1.00004047e-08,1.06096916e-08,1.09793354e-08,1.13711059e-08,1.16597873e-08,1.20656103e-08,1.20540229e-08,1.15735783e-08,1.21053163e-08,1.24664818e-08,1.14346166e-08,1.0754277e-08,1.08196036e-08,1.13173109e-08,1.05980625e-08,1.02056933e-08,1.09580658e-08,1.06574094e-08,1.13021772e-08,1.13913238e-08,1.12756635e-08,1.13892769e-08,1.16278085e-08,1.19355943e-08,1.20175831e-08,1.33078968e-08,1.89187154e-08,2.15903288e-08,1.99281518e-08,2.00265196e-08
ull,max,5.9587291e-09,7.3885175e-09,7.5697156e-09,7.1591724e-09,7.1901668e-09,7.7591112e-09,7.4910374e-09,7.700945e-09,7.9293024e-09,7.0404263e-09,1.33507959e-08,1.27882997e-08,1.2801143e-08,1.27700528e-08,1.28187077e-08,1.27401331e-08,1.28095143e-08,1.27698415e-08,1.27409599e-08,1.27009755e-08,1.28384317e-08,1.21100093e-08,1.26196184e-08,1.30604529e-08,1.37601057e-08,1.26714473e-08,1.28197656e-08,1.27808838e-08,1.26987512e-08,1.61113489e-08,1.66405823e-08,1.38105493e-08,1.65984697e-08,1.70699756e-08,1.69090808e-08,1.79098167e-08,1.27602888e-08,1.73305626e-08,1.25816827e-08,1.27593903e-08,2.54007265e-08,2.89805327e-08,3.37506158e-08,2.80893452e-08
ull,min,5.9587291e-09,7.3194632e-09,6.5605818e-09,6.3598831e-09,6.5684755e-09,5.9605698e-09,5.9516557e-09,5.9799828e-09,5.9613434e-09,5.9416013e-09,5.940663e-09,5.9500078e-09,5.9596286e-09,5.9601436e-09,5.9595087e-09,5.9408464e-09,5.9585825e-09,5.9499043e-09,5.9517212e-09,1.09019937e-08,1.09496774e-08,6.2304671e-09,6.7096313e-09,6.7587138e-09,6.8188144e-09,5.951665e-09,5.9701077e-09,5.9404193e-09,5.9496844e-09,5.9691893e-09,6.5984114e-09,6.4997957e-09,5.9612216e-09,6.789442e-09,5.9496411e-09,5.9897531e-09,5.9790175e-09,5.9503212e-09,6.4585342e-09,1.10004285e-08,6.9497423e-09,6.5200845e-09,6.3597646e-09,1.21500998e-08
ull,med,5.9587291e-09,7.4347775e-09,7.0086658e-09,7.3093761e-09,7.3403705e-09,6.5708177e-09,6.5695531e-09,6.6091367e-09,6.598476e-09,6.5716772e-09,6.5783743e-09,5.9517891e-09,5.9599361e-09,6.1993849e-09,1.11392818e-08,1.17487395e-08,1.19702489e-08,1.22253444e-08,1.2400636e-08,1.23849734e-08,1.24499118e-08,1.26648018e-08,1.23702771e-08,1.22746667e-08,1.22397433e-08,1.23515793e-08,1.16110905e-08,1.16487032e-08,1.19808e-08,1.19553626e-08,1.23581148e-08,1.22106982e-08,1.21801976e-08,1.25894313e-08,1.25315634e-08,1.24606534e-08,1.20193462e-08,1.27197887e-08,1.24305463e-08,1.23210675e-08,2.05006279e-08,2.15098201e-08,2.10188414e-08,1.94050787e-08
ull,avg,5.9587291e-09,7.4347775e-09,7.0030741e-09,6.9824525e-09,7.008015e-09,6.6366384e-09,6.5582025e-09,6.7756703e-09,6.5949285e-09,6.5697356e-09,7.6310449e-09,7.9958517e-09,8.7414888e-09,8.6048091e-09,1.00314167e-08,1.05293485e-08,1.09631535e-08,1.13099983e-08,1.1728269e-08,1.20455846e-08,1.20650002e-08,1.14885405e-08,1.14081665e-08,1.14019065e-08,1.16220805e-08,1.10438737e-08,1.07120138e-08,1.07562339e-08,1.08298924e-08,1.09654983e-08,1.13334616e-08,1.12957693e-08,1.09051403e-08,1.19892055e-08,1.21403819e-08,1.17378826e-08,1.16384948e-08,1.32493882e-08,1.19067163e-08,1.20343474e-08,2.01787825e-08,1.9389062e-08,1.97320533e-08,1.97207095e-08
float,max,1.14300848e-08,1.22203127e-08,1.17413071e-08,1.19897815e-08,1.18907759e-08,1.22103127e-08,1.21700648e-08,1.1819454e-08,1.18602448e-08,1.20687192e-08,1.08402437e-08,1.25311815e-08,1.42285364e-08,1.34579811e-08,1.39500838e-08,1.29883263e-08,1.40411801e-08,1.32081e-08,1.42387035e-08,1.42101389e-08,1.35897533e-08,1.31894281e-08,1.96201805e-08,2.18391512e-08,1.35399718e-08,1.54102625e-08,1.46990599e-08,1.48321231e-08,1.4189563e-08,1.56099756e-08,1.94386987e-08,1.31691861e-08,2.20408702e-08,1.323147e-08,1.2590529e-08,1.48303961e-08,1.25013672e-08,1.41782465e-08,1.21001299e-08,1.2980856e-08,2.25506824e-08,2.8479928e-08,2.65391713e-08,2.54010115e-08
float,min,1.14300848e-08,1.1800696e-08,1.06711678e-08,1.06583553e-08,1.14802327e-08,1.06699367e-08,1.06703127e-08,1.06599484e-08,1.06608759e-08,1.06594864e-08,1.06588916e-08,1.0659791e-08,1.06696793e-08,1.06599757e-08,1.06600558e-08,1.06702541e-08,1.06700816e-08,1.0659547e-08,1.06794902e-08,8.9701108e-09,1.06597078e-08,1.06706271e-08,1.16896634e-08,8.9706865e-09,1.06599348e-08,1.06597154e-08,1.06510037e-08,1.06595665e-08,1.06699794e-08,1.06607463e-08,1.06794353e-08,1.06603116e-08,1.06597208e-08,1.06508957e-08,1.06590337e-08,1.06688353e-08,1.06689122e-08,1.06791568e-08,1.06709818e-08,8.9909195e-09,1.06298306e-08,9.3591768e-09,1.06881865e-08,9.9808673e-09
float,med,1.14300848e-08,1.20105043e-08,1.17608438e-08,1.10647174e-08,1.18907759e-08,1.13298354e-08,1.0699474e-08,1.06614064e-08,1.06610355e-08,1.0659963e-08,1.06593423e-08,1.06661003e-08,1.11193034e-08,1.00209898e-08,1.07308688e-08,1.07299166e-08,1.07879178e-08,1.07604821e-08,1.08802063e-08,1.14495702e-08,1.0769614e-08,1.08945006e-08,1.17589676e-08,1.20719698e-08,1.10695581e-08,1.19442206e-08,1.0822011e-08,1.12295979e-08,1.07495058e-08,1.07746152e-08,1.20195186e-08,1.13990189e-08,1.20203586e-08,1.12694572e-08,1.09102423e-08,1.0929743e-08,1.18878899e-08,1.16003609e-08,1.07598009e-08,1.18914616e-08,1.72801108e-08,1.95150722e-08,2.04194716e-08,1.50256607e-08
float,avg,1.14300848e-08,1.20105043e-08,1.13806547e-08,1.11946555e-08,1.18482448e-08,1.12869152e-08,1.18312942e-08,1.09714452e-08,1.07741157e-08,1.07831662e-08,1.0689203e-08,1.08925972e-08,1.11225412e-08,1.12198725e-08,1.12422907e-08,1.13901265e-08,1.11560382e-08,1.13195198e-08,1.13205034e-08,1.15438953e-08,1.11419428e-08,1.12582473e-08,1.11767705e-08,1.23538316e-08,1.13842185e-08,1.14891199e-08,1.13635234e-08,1.17174202e-08,1.14953043e-08,1.15638379e-08,1.1786745e-08,1.17482958e-08,1.24484944e-08,1.14394993e-08,1.13657848e-08,1.13550041e-08,1.14982357e-08,1.17316827e-08,1.1329153e-08,1.14450355e-08,1.76313084e-08,1.86295341e-08,1.77078419e-08,1.64085549e-08
