omp_flush_array_close
n iter,1000
arr step,8
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
int,max,6.2809819e-09,5.41404089e-08,6.44511169e-08,1.351681581e-07,1.21811053e-07,1.266794102e-07,1.427097549e-07,1.451194403e-07,1.404796779e-07,2.242612675e-07,2.360193515e-07,1.893000186e-07,2.253505339e-07,1.516202652e-07,2.30270079e-07,1.702402789e-07,1.620814949e-07,1.658200575e-07,1.646203763e-07,1.807417982e-07,1.853405846e-07,2.734189873e-07,3.232798259e-07,4.032287175e-07,3.873509099e-07,4.457691316e-07,3.582884492e-07,4.919207133e-07,5.011913954e-07,5.428301999e-07,5.119986391e-07,5.020394376e-07,5.930887614e-07,5.368601186e-07,5.234817242e-07,5.552087784e-07,4.973294344e-07,5.677788477e-07,5.669598125e-07,5.750002878e-07,5.32940584e-07,5.794983809e-07,5.769299968e-07,6.416500655e-07
int,min,6.2809819e-09,5.25189044e-08,5.12794946e-08,9.76918494e-08,8.06918472e-08,8.73708759e-08,8.62216808e-08,1.015492932e-07,5.58586229e-08,1.246100615e-07,5.699035e-08,1.326600169e-07,4.25992227e-08,9.45697609e-08,1.045580176e-07,1.051507002e-07,1.168508266e-07,1.143806876e-07,9.98300333e-08,1.036585947e-07,9.66603186e-08,9.12009933e-08,8.02378679e-08,1.145093275e-07,7.94801074e-08,6.29501472e-08,9.03713968e-08,5.38687474e-08,1.561382213e-07,1.31039158e-07,1.204283839e-07,8.16810555e-08,9.05889833e-08,7.61015082e-08,9.35712589e-08,1.011517365e-07,8.62994621e-08,1.01350686e-07,5.07403574e-08,5.99592174e-08,9.2329791e-08,1.268010892e-07,1.301807857e-07,7.83092657e-08
int,med,6.2809819e-09,5.33254807e-08,6.09611322e-08,1.237545476e-07,1.202403378e-07,1.247004872e-07,1.279608459e-07,1.231906079e-07,1.335292688e-07,1.837004631e-07,1.467697522e-07,1.601544643e-07,1.863396028e-07,1.435952792e-07,1.619214998e-07,1.438414657e-07,1.47821684e-07,1.473406476e-07,1.467400665e-07,1.443148898e-07,1.4551084e-07,1.981546921e-07,2.065810724e-07,2.426641561e-07,2.650205322e-07,2.744194834e-07,2.586906018e-07,3.445346245e-07,3.032411969e-07,3.217257011e-07,3.537801065e-07,3.518804372e-07,4.080305937e-07,3.796952827e-07,3.73531098e-07,3.612102491e-07,3.429779906e-07,3.747300831e-07,3.065501183e-07,3.645450211e-07,3.862808052e-07,3.832297401e-07,3.616107355e-07,3.513996793e-07
int,avg,6.2809819e-09,5.33254807e-08,5.88434881e-08,1.192924281e-07,1.043957942e-07,1.165972516e-07,1.174017435e-07,1.24252867e-07,1.221722162e-07,1.890415126e-07,1.555521984e-07,1.669814474e-07,1.726263443e-07,1.393086324e-07,1.592962724e-07,1.430951128e-07,1.441907365e-07,1.509851777e-07,1.39443495e-07,1.47943757e-07,1.513012777e-07,1.873224169e-07,2.074929832e-07,2.381686137e-07,2.520562823e-07,2.808006853e-07,2.289607086e-07,3.099898565e-07,3.276306776e-07,3.344429324e-07,3.462545419e-07,3.160304192e-07,3.682692508e-07,3.403964367e-07,3.432515363e-07,3.475843593e-07,3.137710953e-07,3.604410945e-07,3.233781031e-07,3.601969065e-07,3.55184888e-07,3.714026981e-07,3.481240557e-07,3.525766188e-07
ull,max,8.0109486e-09,8.3883221e-09,8.33765e-09,8.3600342e-09,7.7199298e-09,7.7196274e-09,8.3719551e-09,8.1614067e-09,7.7204591e-09,7.7385385e-09,1.39297119e-08,1.36108745e-08,1.35903981e-08,1.35293573e-08,1.32301143e-08,1.33087135e-08,1.29792908e-08,4.16516328e-08,4.53395123e-08,5.86810199e-08,4.32995937e-08,1.92099939e-08,1.69795731e-08,4.14701454e-08,1.94879601e-08,5.9490349e-08,7.21104506e-08,4.08112486e-08,8.19480412e-08,7.23883829e-08,5.56589778e-08,4.32201257e-08,4.63882581e-08,7.95913675e-08,9.13116661e-08,9.14291689e-08,1.01250067e-07,7.14385551e-08,6.51307806e-08,4.57303339e-08,6.18183351e-08,5.92090187e-08,4.91092477e-08,5.61603506e-08
ull,min,8.0109486e-09,8.0389546e-09,6.2809067e-09,6.2803273e-09,6.2783684e-09,6.2785187e-09,6.2788495e-09,6.2802893e-09,6.2797313e-09,6.2783412e-09,6.289323e-09,6.4109328e-09,6.4086795e-09,6.3316631e-09,7.4890157e-09,7.4793793e-09,6.7493869e-09,1.8169787e-08,1.95794572e-08,1.90700829e-08,1.69303595e-08,1.45997902e-08,7.1406332e-09,1.55113313e-08,1.21295804e-08,2.66501913e-08,3.36798212e-08,1.47191862e-08,1.96204715e-08,2.90999097e-08,1.9349227e-08,1.99892468e-08,2.6450995e-08,1.82803156e-08,3.6579855e-08,1.91907239e-08,3.07687666e-08,2.22397026e-08,1.57894057e-08,1.45116718e-08,1.69283644e-08,1.26788327e-08,1.63300771e-08,8.1205627e-09
ull,med,8.0109486e-09,8.2092766e-09,7.730056e-09,7.58437e-09,7.439819e-09,7.4411159e-09,7.4401642e-09,7.4443266e-09,7.4405579e-09,7.3145832e-09,7.4399622e-09,7.3455336e-09,7.310569e-09,1.1750053e-08,1.2061884e-08,1.2339542e-08,1.17107504e-08,3.51811842e-08,4.15915723e-08,5.56995956e-08,3.83619449e-08,1.28513704e-08,1.51809009e-08,2.21845059e-08,1.63190483e-08,5.16553955e-08,6.21397778e-08,3.37540587e-08,7.66599171e-08,6.70752248e-08,4.69892464e-08,3.62102037e-08,4.2599646e-08,7.48204027e-08,8.50300317e-08,7.91497616e-08,9.48389914e-08,5.31905746e-08,5.82285835e-08,3.91149139e-08,4.40915536e-08,4.58650135e-08,4.0711499e-08,4.16799703e-08
ull,avg,8.0109486e-09,8.2092766e-09,7.4195746e-09,7.4795578e-09,7.2646031e-09,7.2526429e-09,7.194952e-09,7.2186008e-09,7.0900327e-09,7.0095395e-09,8.309983e-09,8.9562884e-09,9.5877395e-09,1.00917834e-08,1.07631385e-08,1.12778343e-08,1.10089271e-08,3.33029794e-08,3.58174507e-08,5.21239129e-08,3.49920686e-08,1.33051906e-08,1.43274971e-08,2.50000656e-08,1.54427837e-08,4.98363981e-08,5.94108024e-08,3.00941467e-08,7.11595382e-08,6.27879819e-08,4.33604275e-08,3.52940283e-08,4.09066677e-08,6.41374356e-08,7.96842645e-08,6.6681504e-08,8.0625249e-08,5.24505623e-08,5.23584001e-08,3.46234994e-08,4.07957765e-08,4.27881237e-08,3.69701165e-08,4.022828e-08
float,max,6.7206633e-09,5.42916182e-08,6.51882269e-08,1.276606705e-07,1.295307948e-07,1.671102753e-07,1.404480803e-07,1.756883351e-07,1.542891327e-07,1.634704979e-07,1.573489085e-07,1.892097545e-07,2.288410039e-07,1.784600314e-07,1.488291692e-07,1.812384962e-07,1.747981735e-07,1.713907756e-07,1.663004659e-07,1.942797668e-07,1.896897981e-07,2.33887935e-07,2.805488843e-07,3.554319092e-07,4.000194769e-07,4.573702003e-07,4.440797348e-07,4.251589877e-07,5.011100027e-07,5.000410751e-07,4.414916696e-07,5.035896661e-07,4.785897107e-07,4.914187917e-07,5.295095792e-07,5.619089069e-07,4.740911787e-07,5.232707085e-07,5.352014931e-07,5.315805696e-07,5.799195377e-07,5.615699121e-07,5.735417526e-07,6.563204265e-07
float,min,6.7206633e-09,5.24395691e-08,5.90907076e-08,9.7281243e-08,6.10687486e-08,1.020305455e-07,7.18391986e-08,1.192493802e-07,7.39377089e-08,1.301491252e-07,1.101004402e-07,1.365184708e-07,7.25488383e-08,1.142502675e-07,9.02305249e-08,1.228106136e-07,9.95908604e-08,1.227093867e-07,1.091808853e-07,1.175080853e-07,9.86708717e-08,1.324194485e-07,1.18119659e-07,9.31806813e-08,6.85206308e-08,9.23393333e-08,5.24400656e-08,1.247522002e-07,1.086210982e-07,5.12895937e-08,8.18195499e-08,6.12908371e-08,1.09160869e-07,8.25114607e-08,1.394407616e-07,3.79716797e-08,9.16494888e-08,7.13808246e-08,7.50895879e-08,1.390299467e-07,9.692938e-08,1.1030089e-07,8.39214525e-08,1.138902545e-07
