omp_atomicadd_array_v2
n iter,1000
arr step,16
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
int,max,1.0359913e-08,9.4912585e-09,1.13918736e-08,1.13992868e-08,1.14006456e-08,1.14092609e-08,1.14105827e-08,1.14001038e-08,1.14104857e-08,1.13991502e-08,1.14005408e-08,1.14111398e-08,1.14288637e-08,1.14306999e-08,1.13810573e-08,1.14311398e-08,1.09703462e-08,1.09994843e-08,1.09790778e-08,1.10519397e-08,1.09410753e-08,1.14099556e-08,1.1309577e-08,1.12609569e-08,1.13013333e-08,1.12502301e-08,1.09796205e-08,1.11988736e-08,1.12902896e-08,1.13003455e-08,1.11603481e-08,1.1298629e-08,1.13188289e-08,1.10205524e-08,1.09909087e-08,1.08501793e-08
int,min,1.0359913e-08,8.1202048e-09,5.3802121e-09,5.3105826e-09,5.3100343e-09,5.3189041e-09,5.2702271e-09,5.3303366e-09,5.3804968e-09,5.3289723e-09,5.3898715e-09,5.4083434e-09,5.4309619e-09,5.4209933e-09,5.4812485e-09,5.4614931e-09,5.5691118e-09,5.448634e-09,5.5804274e-09,5.4385069e-09,5.431886e-09,5.5893265e-09,5.5704037e-09,5.5720345e-09,5.589866e-09,5.56008e-09,5.5904279e-09,5.6010419e-09,5.5699916e-09,5.5800713e-09,5.5995934e-09,5.5809842e-09,5.389783e-09,5.608019e-09,5.5117493e-09,5.6099809e-09
int,med,1.0359913e-08,8.8200578e-09,1.07795503e-08,9.9506703e-09,1.03882982e-08,1.05653928e-08,1.03610468e-08,1.06444264e-08,1.10292207e-08,1.09387743e-08,1.09495737e-08,1.10504086e-08,1.11592441e-08,1.00796703e-08,1.03693343e-08,1.03997818e-08,1.03703929e-08,1.03796638e-08,1.03783565e-08,1.03883983e-08,1.0379006e-08,1.03786925e-08,1.02906674e-08,1.03888107e-08,1.02298172e-08,1.0405559e-08,1.02595964e-08,1.03694635e-08,1.0278979e-08,1.04296683e-08,1.03996526e-08,1.02543344e-08,1.03309073e-08,1.03346319e-08,1.0310519e-08,1.03458611e-08
int,avg,1.0359913e-08,8.8200578e-09,9.137049e-09,9.1628127e-09,9.4008215e-09,9.7979486e-09,9.8850018e-09,1.00814026e-08,9.7213624e-09,9.8093285e-09,9.9201492e-09,1.00139697e-08,1.05915315e-08,1.03908448e-08,1.04111047e-08,1.04084988e-08,1.00539967e-08,1.02632055e-08,1.0306733e-08,1.02736649e-08,1.02649972e-08,9.9693039e-09,1.00440724e-08,9.8317964e-09,9.8781829e-09,9.6404099e-09,9.9130947e-09,9.9520976e-09,1.00294364e-08,9.6388997e-09,9.3610763e-09,1.0073184e-08,9.8233417e-09,9.918354e-09,9.8407704e-09,9.9415065e-09
ull,max,1.03608908e-08,1.0370239e-08,1.03806976e-08,1.03821689e-08,1.0809492e-08,1.08805649e-08,1.09786134e-08,1.03709451e-08,1.09119016e-08,1.09703145e-08,1.10719334e-08,1.10997621e-08,1.10610069e-08,1.10994289e-08,1.11399075e-08,1.1111606e-08,1.08802841e-08,1.11316248e-08,1.11405283e-08,1.11288943e-08,1.13816031e-08,1.11705528e-08,1.11085855e-08,1.08895084e-08,1.11291101e-08,1.13500114e-08,1.08391452e-08,1.11488019e-08,1.11191846e-08,1.10700655e-08,1.10795547e-08,1.10714366e-08,1.109187e-08,1.11588297e-08,1.08304492e-08,1.08483336e-08
ull,min,1.03608908e-08,5.4017029e-09,5.2382564e-09,5.2892236e-09,1.03604622e-08,1.03708589e-08,5.4221799e-09,5.470298e-09,5.3498312e-09,5.4993642e-09,5.4200859e-09,5.5200912e-09,5.4792172e-09,5.5110178e-09,5.4398842e-09,5.5702362e-09,5.4499266e-09,5.5600108e-09,5.6702887e-09,5.6690405e-09,5.651615e-09,5.6610474e-09,5.6399489e-09,5.7085339e-09,5.6394568e-09,5.6604601e-09,5.6714844e-09,5.6686824e-09,5.5802512e-09,5.6593925e-09,5.6983963e-09,5.6703395e-09,5.718466e-09,8.2785098e-09,5.6999695e-09,5.6102484e-09
ull,med,1.03608908e-08,7.880064e-09,1.03596881e-08,1.03595629e-08,1.03693771e-08,1.03750163e-08,1.03707884e-08,1.03697183e-08,1.03612389e-08,1.03755341e-08,1.03711586e-08,1.03692551e-08,1.03796022e-08,1.03615231e-08,1.03789377e-08,1.03694293e-08,1.03909868e-08,1.03806429e-08,1.03722984e-08,1.03791457e-08,1.03611588e-08,1.04099976e-08,1.03786552e-08,1.04603011e-08,1.03886005e-08,1.00860228e-08,1.03609535e-08,1.01539015e-08,1.13694785e-08,1.11448937e-08,1.01097409e-08,1.01057642e-08,1.0101064e-08,1.02932214e-08,1.01301584e-08,1.01148502e-08
ull,avg,1.03608908e-08,7.880064e-09,8.6638279e-09,9.0768604e-09,1.04527066e-08,1.05550976e-08,9.7634032e-09,9.480915e-09,9.845558e-09,9.9191284e-09,1.00647121e-08,1.00782571e-08,1.0145663e-08,1.01773296e-08,1.01950519e-08,1.01983838e-08,1.03049003e-08,1.02263066e-08,9.9884295e-09,9.9974685e-09,9.9849525e-09,1.00095583e-08,9.9435168e-09,9.4214377e-09,9.8962953e-09,9.5589568e-09,1.01427518e-08,1.01430743e-08,1.02408422e-08,1.02753551e-08,1.00600311e-08,1.00613319e-08,1.00808744e-08,1.01565285e-08,9.9286969e-09,9.5462646e-09
float,max,1.40789841e-08,1.40586127e-08,1.40718488e-08,1.41198926e-08,1.28285716e-08,1.28394547e-08,1.28296016e-08,1.34702287e-08,1.34798262e-08,1.35308266e-08,1.36501706e-08,1.36801778e-08,1.41099278e-08,1.37500365e-08,1.376131e-08,1.3799826e-08,1.35194283e-08,1.37401913e-08,1.34612813e-08,1.37217853e-08,1.35111781e-08,1.38495401e-08,1.37617868e-08,1.35186737e-08,1.34988338e-08,1.34801556e-08,1.35106104e-08,1.35383609e-08,1.35108215e-08,1.35112944e-08,1.35194524e-08,1.3850274e-08,1.41688033e-08,1.34607303e-08,1.35202992e-08,1.35291628e-08
float,min,1.40789841e-08,1.27995203e-08,6.4504654e-09,6.4588667e-09,6.4809102e-09,6.7491212e-09,6.6419011e-09,6.7095172e-09,6.7106624e-09,6.7478828e-09,6.8005724e-09,6.801199e-09,6.8402135e-09,6.8414969e-09,6.8491092e-09,6.8595689e-09,6.8494537e-09,6.9713998e-09,6.8796877e-09,6.9489784e-09,6.9516086e-09,6.9697968e-09,6.9486055e-09,6.9715431e-09,6.949735e-09,6.9588763e-09,6.9494768e-09,6.9804921e-09,6.96004e-09,6.9513893e-09,6.9492827e-09,6.949435e-09,6.9685629e-09,6.961143e-09,6.9893777e-09,6.9706239e-09
