omp_flush_array_spread
n iter,1000
arr step,16
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
int,max,8.0101965e-09,8.268653e-09,7.729166e-09,8.3679947e-09,8.3300342e-09,7.7211137e-09,8.2704433e-09,7.7210869e-09,7.7313051e-09,7.7395471e-09,1.25211659e-08,1.27882545e-08,1.28901715e-08,1.28306833e-08,1.2269622e-08,1.37890172e-08,1.8939752e-08,1.30111792e-08,2.52013716e-08,4.97704817e-08,1.49101073e-08,5.58687637e-08,2.07110402e-08,4.46796346e-08,1.26204997e-08,1.1780043e-08,6.19705058e-08,2.99387579e-08,7.26480074e-08,5.26491667e-08,5.28201755e-08,5.75895197e-08,6.58087213e-08,9.13519823e-08,9.28903055e-08,6.56592569e-08,9.18192647e-08,9.4461255e-08,5.61097601e-08,4.9028819e-08,4.16901543e-08,6.03794286e-08,5.74415434e-08,2.94607176e-08
int,min,8.0101965e-09,7.930029e-09,7.4404057e-09,7.4487154e-09,6.2796558e-09,7.1712273e-09,6.2792303e-09,6.280098e-09,6.2799081e-09,6.2896489e-09,6.9297264e-09,6.8098311e-09,6.9495676e-09,6.8998341e-09,6.7607683e-09,8.2021909e-09,1.45003981e-08,8.1784346e-09,1.70100142e-08,2.09200015e-08,1.1971814e-08,1.8989736e-08,1.24897075e-08,1.89993179e-08,5.2305652e-09,6.7203642e-09,1.86884503e-08,1.94807484e-08,2.22105923e-08,1.68584135e-08,3.06320226e-08,3.24102002e-08,2.58710704e-08,2.71998865e-08,4.32814159e-08,2.52202844e-08,2.02585214e-08,1.96903662e-08,2.14811966e-08,1.76595763e-08,1.33591727e-08,1.2141362e-08,1.32700816e-08,7.9592146e-09
int,med,8.0101965e-09,8.0945378e-09,7.4400536e-09,7.5849123e-09,7.7307449e-09,7.440556e-09,7.4396027e-09,7.4394937e-09,7.4409245e-09,7.335387e-09,7.4594716e-09,7.3907703e-09,7.6897348e-09,1.17348296e-08,1.1701991e-08,1.29903148e-08,1.73494769e-08,1.23900988e-08,2.22998175e-08,4.43896754e-08,1.43202318e-08,5.12553642e-08,1.52415086e-08,3.55698137e-08,7.7005817e-09,1.08449522e-08,5.81896504e-08,2.6010085e-08,6.50097511e-08,4.45744601e-08,4.95196022e-08,5.1339648e-08,5.96003015e-08,7.76009296e-08,8.38499292e-08,5.59894788e-08,6.58707518e-08,7.69345361e-08,4.62681586e-08,4.0589372e-08,3.19897345e-08,3.97104831e-08,4.27297444e-08,1.59498335e-08
int,avg,8.0101965e-09,8.0945378e-09,7.536187e-09,7.7574142e-09,7.6142078e-09,7.4515403e-09,7.4339032e-09,7.2991178e-09,7.2376801e-09,7.2423149e-09,8.2938175e-09,8.9592487e-09,9.5974975e-09,1.00566169e-08,1.03070524e-08,1.14070522e-08,1.69723508e-08,1.19592492e-08,2.22512554e-08,3.9678905e-08,1.40003913e-08,4.83059097e-08,1.50099455e-08,3.52966938e-08,7.8024417e-09,1.02761337e-08,5.3313549e-08,2.55035452e-08,5.92673643e-08,4.38307543e-08,4.73016278e-08,4.74244835e-08,5.43501939e-08,7.09433357e-08,7.81754508e-08,5.15869719e-08,6.57001394e-08,6.63517434e-08,4.43515564e-08,4.03728207e-08,3.09912059e-08,3.92025505e-08,4.09261286e-08,1.74833383e-08
ull,max,6.9694427e-09,8.049491e-09,7.9305746e-09,8.3802206e-09,8.3703789e-09,8.3692262e-09,8.0381598e-09,8.2996594e-09,7.721019e-09,8.3695709e-09,1.34203943e-08,1.3458924e-08,1.34298631e-08,1.34294678e-08,1.34403665e-08,1.39581703e-08,1.39813689e-08,1.42889091e-08,1.40693887e-08,1.30289891e-08,1.54692711e-08,1.67701369e-08,1.67788605e-08,1.67397409e-08,1.67490552e-08,1.2140802e-08,2.01400531e-08,1.67800079e-08,1.81597212e-08,1.42907626e-08,1.95292322e-08,1.11905986e-08,1.528873e-08,1.25089409e-08,1.22503146e-08,1.23817348e-08,1.22881355e-08,1.24108713e-08,1.24085332e-08,1.45205585e-08,3.44708049e-08,2.86406296e-08,3.4301817e-08,2.75990854e-08
ull,min,6.9694427e-09,6.9494469e-09,6.9198354e-09,6.9292517e-09,6.9386652e-09,6.9289075e-09,6.920162e-09,6.931172e-09,6.939006e-09,6.9288264e-09,6.9390468e-09,6.9390996e-09,6.9309526e-09,6.9391273e-09,6.9411038e-09,6.9486641e-09,7.1795827e-09,6.9404532e-09,6.949303e-09,1.1501024e-08,1.07510365e-08,1.03003613e-08,9.4607986e-09,7.2697717e-09,7.2203868e-09,6.2796823e-09,6.8219113e-09,6.2804686e-09,6.7006332e-09,6.2794795e-09,6.2902016e-09,6.2697169e-09,6.2795049e-09,6.2511961e-09,6.2904739e-09,6.2886739e-09,6.2906566e-09,6.2809453e-09,6.3007901e-09,9.550014e-09,6.9000728e-09,1.05096857e-08,7.499812e-09,7.8105658e-09
ull,med,6.9694427e-09,7.4696706e-09,7.4391074e-09,7.9897905e-09,7.7292856e-09,7.5890767e-09,7.4395972e-09,7.5853367e-09,7.4396153e-09,7.4398195e-09,7.4397662e-09,7.1799304e-09,7.1904335e-09,1.17091666e-08,1.17409457e-08,1.21394682e-08,1.17610011e-08,1.17247852e-08,1.1711205e-08,1.17295269e-08,1.16902875e-08,1.10354537e-08,1.06586331e-08,1.06459669e-08,1.06204199e-08,1.15211517e-08,1.15197346e-08,1.05995711e-08,1.06104945e-08,1.0583584e-08,1.09899632e-08,1.06439697e-08,1.06100551e-08,1.06800551e-08,1.06002139e-08,1.06402762e-08,1.0649758e-08,1.05993934e-08,1.06508983e-08,1.06499033e-08,1.63404561e-08,1.77049381e-08,1.70000706e-08,1.75953557e-08
ull,avg,6.9694427e-09,7.4696706e-09,7.4267167e-09,7.8049003e-09,7.7095752e-09,7.6678143e-09,7.4470334e-09,7.6088295e-09,7.3619499e-09,7.445899e-09,8.4391461e-09,9.0054209e-09,9.4978001e-09,1.00951176e-08,1.05216876e-08,1.09706809e-08,1.12648768e-08,1.15710365e-08,1.16543003e-08,1.18275401e-08,1.19388282e-08,1.15097507e-08,1.1194455e-08,1.12239963e-08,1.12047787e-08,1.05362876e-08,1.20288529e-08,1.01833415e-08,1.07900399e-08,1.00316752e-08,1.10722957e-08,1.01852467e-08,1.02630109e-08,1.0516379e-08,1.03311926e-08,1.03276307e-08,1.04598318e-08,1.04989202e-08,1.07057419e-08,1.10093582e-08,2.07401282e-08,1.95219013e-08,1.8984786e-08,1.86507465e-08
float,max,6.8521957e-09,7.0608928e-09,6.8194231e-09,7.0905344e-09,7.18017e-09,7.031356e-09,7.1195709e-09,7.2314609e-09,6.8398116e-09,6.3501552e-09,1.29598116e-08,1.2390183e-08,1.19007661e-08,1.28786537e-08,1.26011908e-08,1.19893253e-08,1.60485762e-08,1.4509263e-08,5.6489837e-08,1.0921485e-08,7.40494905e-08,9.0296974e-09,2.62112798e-08,6.72681294e-08,5.86593597e-08,6.86802716e-08,6.02994286e-08,3.91111038e-08,6.38295963e-08,6.45388307e-08,6.1729465e-08,4.89810294e-08,5.54101047e-08,7.65104413e-08,6.67091533e-08,9.20992361e-08,8.62888577e-08,6.92307521e-08,4.88705054e-08,4.9410468e-08,2.07099333e-08,3.4219886e-08,4.23687329e-08,2.59207082e-08
float,min,6.8521957e-09,6.6592194e-09,6.3277951e-09,6.3296162e-09,6.1100726e-09,6.1201018e-09,6.1086847e-09,6.0997874e-09,6.1086504e-09,6.1179585e-09,6.1115755e-09,5.8689915e-09,5.8908487e-09,6.318293e-09,6.0789996e-09,5.8804094e-09,1.1558084e-08,9.0399702e-09,1.90004387e-08,9.5595752e-09,2.3651666e-08,6.0304001e-09,1.97685051e-08,2.64001501e-08,1.70921768e-08,2.48612486e-08,2.50692873e-08,1.93411807e-08,1.51701254e-08,3.01802008e-08,2.5010038e-08,1.98186e-08,2.743105e-08,1.78997595e-08,2.9308784e-08,2.33906108e-08,1.62593358e-08,2.32099472e-08,1.47403528e-08,2.35901413e-08,8.1509544e-09,8.8281873e-09,9.4495935e-09,6.79938e-09
float,med,6.8521957e-09,6.9602264e-09,6.3283211e-09,6.5659426e-09,6.5602205e-09,6.4534666e-09,6.3301286e-09,6.2253051e-09,6.1207492e-09,6.1398795e-09,6.3405136e-09,6.0887799e-09,6.111252e-09,1.10797009e-08,1.09000308e-08,1.07703183e-08,1.48087996e-08,1.34745558e-08,5.41196785e-08,9.7537737e-09,7.04202113e-08,1.06946491e-08,1.96302223e-08,5.88298453e-08,5.18978088e-08,5.63594901e-08,5.7238134e-08,3.12158726e-08,5.3560285e-08,5.1898401e-08,5.67496916e-08,4.31347115e-08,4.95307025e-08,6.99804245e-08,6.26417323e-08,7.6349981e-08,6.67110493e-08,5.36894841e-08,4.2871214e-08,4.28236107e-08,9.7680191e-09,2.57996246e-08,3.22310023e-08,1.08996881e-08
