omp_atomicadd_array_v2_close
n iter,1000
arr step,1
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
int,max,6.310173e-09,2.15113652e-08,3.63091167e-08,4.82597952e-08,6.31999347e-08,9.57399748e-08,1.0590024e-07,1.326707397e-07,1.288298196e-07,1.402606355e-07,1.406193085e-07,1.387904933e-07,1.359494891e-07,6.09799457e-08,1.403289886e-07,1.436790782e-07,1.561714583e-07,1.624104999e-07,1.82782171e-07,2.018477141e-07,1.615916719e-07,2.373682254e-07,1.930512352e-07,2.598792183e-07,2.672511775e-07,2.491004881e-07,2.68819751e-07,2.726397472e-07,2.350413022e-07,2.878498749e-07,2.859699098e-07,2.52147943e-07,2.491995084e-07,3.084278088e-07,3.482401436e-07,3.361397696e-07,4.330198631e-07,3.83291169e-07,4.630501027e-07,6.308920929e-07,5.063893698e-07,4.714208784e-07,5.304814687e-07,5.921206163e-07,5.985295506e-07,5.844203056e-07,5.355098694e-07,6.345002867e-07,6.057497693e-07,6.786700284e-07,6.67720641e-07,6.522202692e-07,7.327597527e-07,6.181197601e-07,6.685994675e-07,8.3560886e-07,8.00380733e-07,8.686989499e-07,6.547901216e-07,6.586594115e-07,7.903894736e-07,7.057718887e-07,7.722398042e-07,9.64842019e-07,6.554810609e-07,8.823807033e-07,8.995711827e-07,9.136013026e-07
int,min,6.310173e-09,2.13301671e-08,3.25801134e-08,1.57089699e-08,1.79810037e-08,5.32800101e-08,6.44004878e-08,9.87695387e-08,1.58099628e-08,2.48609227e-08,3.27507213e-08,4.75999809e-08,3.92186148e-08,8.0220479e-09,8.29194856e-08,1.112815762e-07,8.38800551e-08,1.166682741e-07,8.29780229e-08,7.85205028e-08,4.70886604e-08,4.70309134e-08,6.11116823e-08,4.56500783e-08,2.48898932e-08,1.107802197e-07,8.69005898e-08,6.79093843e-08,1.061402974e-07,1.178789067e-07,1.108693199e-07,9.58909819e-08,1.21690014e-07,1.163314192e-07,1.23229765e-07,1.401717654e-07,1.181393506e-07,1.17519337e-07,1.265984514e-07,1.059803912e-07,1.275899448e-07,1.064994325e-07,1.113796909e-07,8.49902245e-08,4.14606195e-08,5.74897659e-08,1.029899338e-07,1.149289153e-07,1.048299983e-07,8.58406493e-08,7.75399036e-08,1.161095079e-07,1.358205013e-07,8.60488841e-08,1.319998044e-07,1.077406035e-07,8.80705775e-08,1.401380966e-07,8.09400053e-08,1.638206982e-07,1.844386659e-07,5.79294669e-08,-2.50486256e-08,3.187699954e-07,1.059404951e-07,1.646587065e-07,6.22300685e-08,-3.86895049e-08
int,med,6.310173e-09,2.14207661e-08,3.60504247e-08,4.63254917e-08,6.24484529e-08,9.41592596e-08,1.010697478e-07,1.185446923e-07,1.065600304e-07,1.127252542e-07,1.032519646e-07,1.18749513e-07,1.088113942e-07,2.34957059e-08,1.123305519e-07,1.296145524e-07,1.182578676e-07,1.420446297e-07,1.152903458e-07,1.748508295e-07,1.257708257e-07,1.926440944e-07,1.196807649e-07,2.263645567e-07,2.147507104e-07,2.153601178e-07,2.271201396e-07,2.168749996e-07,2.29391064e-07,2.396455643e-07,2.208695737e-07,2.408695521e-07,2.251011234e-07,2.755292687e-07,2.757701949e-07,2.482602158e-07,2.92190601e-07,3.097248928e-07,3.303208841e-07,3.305847704e-07,3.147198997e-07,3.691536787e-07,4.020599152e-07,3.68589793e-07,3.696393735e-07,3.800108723e-07,3.436687218e-07,4.277064671e-07,4.356804677e-07,4.303602348e-07,3.385090533e-07,3.847008887e-07,4.375909335e-07,4.093195183e-07,4.203693903e-07,6.371099399e-07,4.412201663e-07,5.204799625e-07,4.536502083e-07,4.427048065e-07,4.923610181e-07,5.186906691e-07,4.798285373e-07,6.96369586e-07,5.622591685e-07,5.186242728e-07,6.743816479e-07,5.875895189e-07
int,avg,6.310173e-09,2.14207661e-08,3.48939924e-08,3.91549371e-08,5.38278992e-08,8.14058525e-08,9.07542558e-08,1.183837768e-07,1.037243452e-07,1.062977016e-07,1.050700146e-07,1.029965432e-07,9.11557735e-08,2.84278798e-08,1.12416268e-07,1.293628775e-07,1.251917157e-07,1.411027146e-07,1.295427873e-07,1.524689675e-07,9.92274372e-08,1.65770175e-07,1.315056246e-07,1.770895476e-07,1.839600225e-07,1.98012481e-07,1.846199525e-07,1.807459088e-07,1.758223901e-07,1.996251929e-07,1.970666667e-07,1.984621616e-07,1.836172821e-07,2.358016228e-07,2.621263258e-07,2.506756314e-07,2.866512084e-07,2.884141461e-07,3.134310918e-07,3.313806925e-07,3.260177589e-07,3.312260041e-07,3.467824212e-07,3.587836263e-07,3.643336059e-07,3.87560362e-07,3.476002862e-07,4.04588639e-07,4.014604125e-07,4.510099677e-07,4.123397635e-07,4.024669493e-07,4.543355128e-07,4.312383565e-07,4.368890193e-07,5.745808633e-07,4.677992919e-07,5.901986595e-07,4.278479837e-07,4.447292185e-07,5.468179929e-07,5.070074866e-07,5.311226294e-07,6.811369246e-07,5.022988079e-07,5.55350802e-07,6.176358631e-07,5.917626914e-07
ull,max,6.0301355e-09,2.55585736e-08,3.72001155e-08,4.98189082e-08,5.27000746e-08,5.76104437e-08,5.20399617e-08,7.14491948e-08,9.70201529e-08,1.088718951e-07,1.31288306e-07,1.446598769e-07,1.525087296e-07,1.53780506e-07,1.587683455e-07,1.60329913e-07,1.820709912e-07,1.81380938e-07,1.947197792e-07,2.008309172e-07,2.026997678e-07,2.056994008e-07,2.12498959e-07,2.073198805e-07,2.094096286e-07,2.029011899e-07,2.18809946e-07,2.085610428e-07,2.065210582e-07,2.018696796e-07,2.065417754e-07,2.087110112e-07,2.019416307e-07,2.054297874e-07,2.201086316e-07,1.855786031e-07,2.125086145e-07,2.489899687e-07,2.015303976e-07,2.717504701e-07,3.162007423e-07,2.958302618e-07,2.82189594e-07,3.518810516e-07,3.177198792e-07,3.912386479e-07,4.089083995e-07,4.778497894e-07,4.844197676e-07,4.516096835e-07,4.834710651e-07,6.218886304e-07,5.566101236e-07,5.686701164e-07,4.916088496e-07,4.780614488e-07,5.451306314e-07,5.764590804e-07,5.218192113e-07,5.901389899e-07,6.966998434e-07,6.768794363e-07,6.763292953e-07,6.759599805e-07,5.181911736e-07,6.579496599e-07,7.252799498e-07,6.554797887e-07
ull,min,6.0301355e-09,2.52191315e-08,3.6539097e-08,1.39702907e-08,7.7405325e-09,1.52501746e-08,1.79106627e-08,2.59989949e-08,3.44202505e-08,3.62615753e-08,2.90811324e-08,3.33003467e-08,3.11794958e-08,3.04814006e-08,4.0209626e-08,1.63398988e-08,3.526851e-08,3.81212506e-08,3.38497571e-08,3.79711586e-08,1.50195984e-08,3.21394269e-08,4.77888864e-08,4.22501939e-08,4.50596298e-08,4.11292377e-08,4.98404709e-08,4.73587399e-08,4.69698015e-08,4.68787329e-08,5.33789046e-08,3.79109894e-08,3.88112581e-08,6.42608235e-08,5.99013722e-08,6.30107547e-08,6.58204185e-08,3.54689143e-08,2.84095158e-08,1.144177895e-07,2.43620088e-08,1.138397276e-07,7.06297827e-08,1.15779306e-07,6.03898251e-08,8.27088823e-08,1.043096082e-07,9.37208817e-08,3.76103922e-08,4.42513675e-08,7.71985847e-08,8.13098425e-08,3.70697945e-08,5.94884932e-08,-1.45689328e-08,1.237897504e-07,6.53998938e-08,5.07103365e-08,6.70500606e-08,3.51493703e-08,4.49004788e-08,9.57404785e-08,1.358516861e-07,1.733790303e-07,2.012906697e-07,1.920494676e-07,1.771009789e-07,1.582096043e-07
ull,med,6.0301355e-09,2.53561428e-08,3.7090443e-08,4.89989799e-08,5.31816801e-08,3.81004428e-08,5.02301526e-08,6.05800224e-08,8.30794225e-08,1.008795735e-07,1.131394881e-07,1.297191768e-07,1.351499995e-07,1.32664463e-07,1.42319816e-07,1.452204047e-07,1.624908003e-07,1.680944143e-07,1.717409966e-07,1.790502728e-07,1.793894168e-07,1.850603883e-07,1.866592209e-07,1.79304677e-07,1.83569823e-07,1.729205537e-07,1.904990822e-07,1.593107996e-07,1.748191351e-07,1.465348795e-07,1.40749841e-07,1.588397024e-07,1.471989233e-07,1.535252758e-07,1.443302063e-07,1.635985308e-07,1.599895743e-07,1.796299788e-07,1.562885788e-07,1.928736015e-07,1.917505492e-07,1.798938301e-07,1.874595584e-07,1.754041412e-07,1.946999052e-07,1.988401563e-07,2.659286261e-07,4.45595803e-07,2.422303889e-07,2.024741893e-07,4.201512808e-07,4.396503747e-07,4.230816083e-07,3.331711352e-07,2.892510806e-07,3.165202117e-07,3.112898741e-07,4.557598885e-07,3.044991507e-07,3.828200556e-07,5.806291838e-07,6.034905397e-07,5.849910423e-07,5.703211053e-07,3.368010027e-07,6.081695313e-07,5.483000317e-07,5.084803693e-07
ull,avg,6.0301355e-09,2.53561428e-08,3.68972836e-08,4.04467897e-08,3.68263509e-08,3.82899084e-08,4.61768888e-08,5.94398928e-08,7.682702e-08,8.67519357e-08,9.03666884e-08,1.03782454e-07,1.021195289e-07,1.02996743e-07,1.128681381e-07,1.143463993e-07,1.306608897e-07,1.395504304e-07,1.488360612e-07,1.483818999e-07,1.5408584e-07,1.508021508e-07,1.541007488e-07,1.450950353e-07,1.451351985e-07,1.316665566e-07,1.405220872e-07,1.376388857e-07,1.401534876e-07,1.385644467e-07,1.447643875e-07,1.427319513e-07,1.377090426e-07,1.49865933e-07,1.376254055e-07,1.672933025e-07,1.591816688e-07,1.627190998e-07,1.701575756e-07,1.823863316e-07,2.024545661e-07,1.841488489e-07,1.991695119e-07,1.848591352e-07,2.050624789e-07,2.058230709e-07,2.575970833e-07,3.135280938e-07,2.779923593e-07,2.35431151e-07,3.4903449e-07,3.881881936e-07,3.392769525e-07,3.623807162e-07,3.064826468e-07,2.783237497e-07,3.263891434e-07,3.929827932e-07,3.160236069e-07,3.527197906e-07,5.390345999e-07,5.390384121e-07,5.146627838e-07,5.063920916e-07,3.452792039e-07,5.40981887e-07,4.891335403e-07,4.830287548e-07
float,max,1.05603732e-08,5.31811281e-08,9.13798418e-08,1.542512331e-07,1.216786717e-07,1.19250296e-07,2.060394612e-07,2.770084377e-07,2.215814355e-07,2.69790426e-07,3.059299155e-07,2.520018199e-07,2.908387582e-07,2.351096312e-07,2.546302318e-07,2.310998805e-07,3.016311598e-07,3.042192201e-07,3.836880223e-07,4.096690245e-07,4.47451716e-07,4.877312431e-07,5.290892776e-07,5.964802975e-07,5.859704631e-07,5.759599295e-07,6.324112518e-07,6.520008243e-07,6.556287022e-07,6.499598886e-07,7.221778969e-07,7.216405075e-07,6.98999572e-07,7.557607085e-07,7.368397334e-07,8.068197948e-07,8.359788452e-07,8.604201651e-07,9.120294978e-07,9.492584656e-07,9.105890254e-07,9.344689311e-07,8.752697829e-07,9.351698218e-07,1.005171277e-06,9.902300325e-07,9.23639631e-07,9.97909763e-07,9.747504129e-07,1.0177907666e-06,1.0466201106e-06,1.0131995842e-06,1.0233984959e-06,9.37369308e-07,9.262103905e-07,9.85589019e-07,1.0929315839e-06,1.1263086241e-06,9.497192365e-07,9.526304735e-07,9.826806149e-07,1.0012508022e-06,9.688296101e-07,1.0243503609e-06,1.0544807599e-06,1.2023792503e-06,1.0970710881e-06,1.237152149e-06
float,min,1.05603732e-08,5.24391063e-08,8.8008671e-08,1.283409831e-07,5.614375e-10,-2.9807349e-09,1.582496831e-07,2.362282719e-07,3.30708437e-08,9.67607811e-08,7.94206146e-08,1.020103757e-07,1.100997644e-07,1.581595691e-07,1.834886961e-07,1.206485155e-07,1.652995732e-07,2.384297137e-07,2.70830853e-07,2.781780872e-07,2.558603061e-07,2.626289319e-07,3.02092056e-07,2.609197017e-07,2.19859348e-07,1.627400253e-07,2.409993845e-07,2.568897028e-07,2.58259693e-07,2.24909641e-07,2.301988556e-07,2.131407065e-07,2.272605013e-07,2.190783495e-07,2.009699014e-07,1.712599623e-07,1.604999452e-07,8.32183609e-08,8.38988135e-08,8.14988223e-08,3.37585249e-08,7.43399644e-08,1.241993752e-07,1.099106978e-07,2.339083014e-07,1.222291521e-07,1.088606294e-07,1.052598882e-07,1.030613051e-07,1.622102795e-07,1.493583711e-07,2.348695828e-07,2.625690007e-07,4.18700401e-08,2.219997884e-07,3.496599052e-07,2.965884425e-07,1.891204768e-07,1.894696141e-07,2.720115533e-07,2.109189848e-07,2.252491345e-07,2.597506744e-07,3.600899559e-07,3.3314117e-07,3.730289413e-07,4.286581491e-07,3.580486772e-07
