omp_atomicadd_array_v2_spread
n iter,1000
arr step,2
""
type mode,aggregate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
int,max,1.06706801e-08,2.28985356e-08,1.86891162e-08,3.27006366e-08,3.55995285e-08,4.0160607e-08,4.29084056e-08,3.17113397e-08,6.58510851e-08,7.37309189e-08,8.92987534e-08,1.016910657e-07,1.009109451e-07,1.060610854e-07,1.020687012e-07,1.066096231e-07,1.010602541e-07,1.114610168e-07,9.90706671e-08,9.42595706e-08,9.8169794e-08,1.147290994e-07,1.051401938e-07,1.109689828e-07,9.85892825e-08,1.022902049e-07,1.034507071e-07,1.110998917e-07,1.016494449e-07,1.02100471e-07,1.024005232e-07,1.049699387e-07,1.254099176e-07,1.286317479e-07,1.031215233e-07,1.12490383e-07
int,min,1.06706801e-08,1.72885464e-08,4.6004991e-09,2.40504854e-08,1.08510007e-08,2.53008762e-08,2.55795872e-08,2.48784178e-08,6.29993303e-08,5.78384695e-08,5.31294376e-08,5.49097665e-08,1.12493506e-08,2.98503355e-08,3.810991e-08,3.36704176e-08,5.83088191e-08,5.4958118e-08,2.272136e-08,2.69899255e-08,4.30900699e-08,4.17308707e-08,3.32401495e-08,4.3659982e-08,5.80591962e-08,3.1578653e-08,3.33612366e-08,3.23094019e-08,2.71998117e-08,3.87893394e-08,4.30610591e-08,3.83886713e-08,3.71687016e-08,4.05397331e-08,2.80995273e-08,4.00900322e-08
int,med,1.06706801e-08,2.0093541e-08,1.87415683e-08,2.77699088e-08,2.41488077e-08,2.72502409e-08,3.65595767e-08,2.70141042e-08,5.33809859e-08,5.63347667e-08,7.34115251e-08,7.74391278e-08,7.3800972e-08,9.00958957e-08,7.47392865e-08,7.6669996e-08,7.85203532e-08,8.73792275e-08,7.04303862e-08,7.1113911e-08,6.44203311e-08,8.51702837e-08,7.87700491e-08,7.14398224e-08,6.36697397e-08,6.91962791e-08,7.7330351e-08,7.88405493e-08,7.3328947e-08,8.63203954e-08,7.71503331e-08,8.43639288e-08,8.38005573e-08,9.63241155e-08,9.2319593e-08,7.43766302e-08
int,avg,1.06706801e-08,2.0093541e-08,1.40103945e-08,2.82826245e-08,2.60230692e-08,2.82035179e-08,3.75529686e-08,2.73147518e-08,5.71645192e-08,5.87240134e-08,7.13554677e-08,8.11819056e-08,7.31717784e-08,7.62919504e-08,7.38282868e-08,7.84590475e-08,7.77184631e-08,8.36913038e-08,7.66115364e-08,6.97728068e-08,7.32144645e-08,8.25692584e-08,7.50882575e-08,7.42324686e-08,6.94460136e-08,6.70830875e-08,7.75606919e-08,7.37268492e-08,7.67255905e-08,7.77612263e-08,7.26765214e-08,7.63310739e-08,8.32718359e-08,8.98944712e-08,7.95823009e-08,7.61462325e-08
ull,max,5.4695929e-09,5.3294127e-09,1.62193097e-08,2.89805028e-08,3.42611722e-08,5.0990519e-08,5.09602365e-08,5.02798975e-08,5.09803209e-08,5.26512976e-08,5.08799376e-08,5.02919582e-08,4.97209796e-08,5.72090027e-08,5.27316789e-08,5.60303984e-08,5.73696581e-08,5.13095619e-08,4.29305113e-08,5.50791621e-08,5.53795139e-08,5.62590927e-08,4.55016898e-08,4.85286386e-08,5.66008633e-08,5.89391849e-08,6.10600847e-08,5.69707999e-08,4.70904657e-08,4.20311301e-08,5.69810466e-08,4.4450936e-08,7.80091966e-08,7.49704544e-08,6.21790544e-08,7.69508888e-08
ull,min,5.4695929e-09,5.4891531e-09,1.02109366e-08,1.66305742e-08,1.60903506e-08,3.40289919e-08,1.0339606e-08,2.85214554e-08,3.50995583e-08,3.48710193e-08,1.10093605e-08,3.58087161e-08,2.90587708e-08,1.84293396e-08,1.25610652e-08,1.08901697e-08,2.02200853e-08,2.99903902e-08,1.40298033e-08,2.76808705e-08,2.34107928e-08,2.81687624e-08,1.11394397e-08,1.72514354e-08,2.70796205e-08,2.29609102e-08,1.96684225e-08,3.47304521e-08,2.87782224e-08,1.81907387e-08,1.86687932e-08,3.04891835e-08,2.02004506e-08,2.04096933e-08,1.26893025e-08,1.8589823e-08
ull,med,5.4695929e-09,5.4092829e-09,1.59512921e-08,2.51107376e-08,2.30197362e-08,4.3695266e-08,4.17786856e-08,3.81948602e-08,3.75312253e-08,4.54396045e-08,4.23400926e-08,4.58468671e-08,3.76704498e-08,4.88993029e-08,5.37917967e-08,3.99752311e-08,4.34099611e-08,4.5278764e-08,4.12617336e-08,4.1595301e-08,4.06196242e-08,4.35912783e-08,4.32396033e-08,4.18302686e-08,5.08794571e-08,4.60202578e-08,4.67003424e-08,4.17341768e-08,4.09087001e-08,4.23904133e-08,4.47597102e-08,3.81006571e-08,5.45108194e-08,4.8150099e-08,4.98500877e-08,4.43293963e-08
ull,avg,5.4695929e-09,5.4092829e-09,1.41374296e-08,2.39178949e-08,2.61744908e-08,4.21915151e-08,3.42819675e-08,3.97964418e-08,4.12193223e-08,4.48091297e-08,4.04329435e-08,4.32768363e-08,3.6153457e-08,4.63140496e-08,4.37114511e-08,3.84154512e-08,4.20135969e-08,4.35098306e-08,3.72729697e-08,4.34683789e-08,4.11237027e-08,4.308033e-08,3.7230708e-08,3.80007888e-08,4.7308405e-08,4.58306056e-08,4.40312584e-08,4.28119223e-08,3.90995477e-08,3.89561159e-08,4.09390595e-08,3.71829691e-08,4.81980207e-08,4.86183873e-08,4.47169827e-08,4.55575336e-08
float,max,1.40890021e-08,2.44409508e-08,4.0200251e-08,4.20395576e-08,3.87600606e-08,3.64794212e-08,3.18901216e-08,4.85696724e-08,7.08218085e-08,7.5101507e-08,1.016700459e-07,1.261711104e-07,1.283206009e-07,1.212501558e-07,1.257005531e-07,1.252802103e-07,1.204098582e-07,1.245007698e-07,1.277492606e-07,1.174322032e-07,1.427995317e-07,1.174415596e-07,1.21030696e-07,1.398899796e-07,1.403605527e-07,1.449295145e-07,1.385306641e-07,1.497888097e-07,1.376416266e-07,1.471412602e-07,1.376784888e-07,1.646479979e-07,1.542616469e-07,1.461316115e-07,2.056601926e-07,1.977793205e-07
float,min,1.40890021e-08,2.44311005e-08,3.60193333e-08,2.74018611e-08,7.6213577e-09,2.6610334e-08,1.85494765e-08,2.92596541e-08,2.92590869e-08,3.57405882e-08,6.53594415e-08,6.77510074e-08,1.28599532e-08,4.68600247e-08,3.14185974e-08,4.76603755e-08,8.27797345e-08,4.19387485e-08,5.25207628e-08,4.10008076e-08,1.42206911e-08,1.97483173e-08,5.13200322e-08,3.26211118e-08,3.40484528e-08,8.37779958e-08,6.93004869e-08,6.15893794e-08,1.243291879e-07,1.06259239e-07,1.066702267e-07,1.317799042e-07,7.66214111e-08,6.56585461e-08,7.27779489e-08,8.20497609e-08
float,med,1.40890021e-08,2.51190979e-08,3.86590903e-08,3.51543176e-08,2.89395584e-08,3.19895361e-08,2.71580426e-08,3.85253811e-08,5.76714771e-08,6.572539e-08,9.60383467e-08,9.12703169e-08,1.077083849e-07,9.55446571e-08,9.44090926e-08,1.051609989e-07,9.99894034e-08,9.35848346e-08,9.93317813e-08,1.006302925e-07,1.252005478e-07,8.95053259e-08,1.018609334e-07,1.114043353e-07,1.510800934e-07,1.450357465e-07,1.081293422e-07,1.215056816e-07,1.110799797e-07,1.585892978e-07,1.007303864e-07,1.624096963e-07,1.388799403e-07,1.339906359e-07,1.875812218e-07,1.709293794e-07
float,avg,1.40890021e-08,2.51190979e-08,3.95833274e-08,3.52192467e-08,3.18784732e-08,3.16548669e-08,2.86427385e-08,3.59537302e-08,5.64268806e-08,5.90343464e-08,8.36346745e-08,9.84507796e-08,8.96740533e-08,8.72913668e-08,8.72187385e-08,9.16580405e-08,1.007211116e-07,9.23904563e-08,1.014057384e-07,9.35114146e-08,1.245229928e-07,8.22549255e-08,1.017593373e-07,1.049229944e-07,1.494320428e-07,1.259439507e-07,1.140117758e-07,1.272228907e-07,1.206003132e-07,1.46330662e-07,1.220848811e-07,1.50515586e-07,1.305778983e-07,1.307423158e-07,1.704794491e-07,1.62862515e-07
