cuda_threadfence_block_array
n iter,1000
arr step,4
""
n_blocks,1
type mode,aggregate,1,2,4,8,16,32,64,128,256,512,1024
int,max,2.8382978723404256e-08,2.8382978723404256e-08,2.8382978723404256e-08,2.8382978723404256e-08,2.8382978723404256e-08,3.539021276595745e-06,4.226978723404255e-06,4.734764539007093e-05,1.6525794326241134e-05,8.57101134751773e-05,0.0001273067730496454
int,min,2.8382978723404256e-08,2.8382978723404256e-08,2.8382978723404256e-08,2.8382978723404256e-08,2.8382978723404256e-08,3.539021276595745e-06,4.226978723404255e-06,4.734736170212767e-05,1.6525936170212767e-05,8.39602695035461e-05,8.197427659574468e-05
int,med,2.8382978723404256e-08,2.8382978723404256e-08,2.8382978723404256e-08,2.8382978723404256e-08,2.8382978723404256e-08,3.539021276595745e-06,4.226978723404255e-06,4.734750354609929e-05,1.6525843971631204e-05,8.506322695035461e-05,0.00012740358865248228
int,avg,2.8382978723404256e-08,2.8382978723404256e-08,2.8382978723404256e-08,2.8382978723404256e-08,2.8382978723404256e-08,3.539021276595745e-06,4.226978723404255e-06,4.734750354609929e-05,1.6525843971631204e-05,8.49495390070922e-05,0.00012083641134751774
ull,max,5.6723404255319144e-08,5.6723404255319144e-08,5.6723404255319144e-08,5.6723404255319144e-08,3.5531914893617018e-06,3.539021276595745e-06,2.829808510638298e-06,5.60052695035461e-05,-2.127659574468085e-11,4.941134751773049e-08,5.2975397163120574e-05
ull,min,5.6723404255319144e-08,5.6723404255319144e-08,5.6723404255319144e-08,5.6723404255319144e-08,3.5531914893617018e-06,3.539021276595745e-06,2.829808510638298e-06,5.600520567375886e-05,-2.127659574468085e-11,-1.4912907801418442e-06,5.9789021276595746e-05
ull,med,5.6723404255319144e-08,5.6723404255319144e-08,5.6723404255319144e-08,5.6723404255319144e-08,3.5531914893617018e-06,3.539021276595745e-06,2.829808510638298e-06,5.6005212765957444e-05,-2.127659574468085e-11,-5.02354609929078e-07,4.8476425531914896e-05
ull,avg,5.6723404255319144e-08,5.6723404255319144e-08,5.6723404255319144e-08,5.6723404255319144e-08,3.5531914893617018e-06,3.539021276595745e-06,2.829808510638298e-06,5.600522695035461e-05,-2.127659574468085e-11,-5.632624113475177e-07,4.825644680851064e-05
float,max,5.6744680851063825e-08,5.6744680851063825e-08,5.6744680851063825e-08,5.6744680851063825e-08,5.6744680851063825e-08,3.5532127659574472e-06,4.212829787234042e-06,4.7354730496453896e-05,6.157381560283688e-05,8.572936170212766e-05,0.00012697214184397164
